,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
117,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,22-361,1997,11,11,990,2,0,0,0,1,0,0.18,0.00,0.18,0.18,0.18,0.7,0.7,0.0,0.07,0.00,0.07,0.07,0.07,Matches
118,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27-348,1993,12,12,998,1,1,0,0,4,0,0.09,0.09,0.18,0.09,0.18,1.4,1.4,1.2,0.12,0.11,0.23,0.12,0.23,Matches
119,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-023,1991,9,9,809,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.07,0.00,0.07,0.07,0.07,Matches
120,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-056,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
121,Ederson\Ederson,br BRA,GK,Manchester City,27-119,1993,11,11,990,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
122,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-301,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
123,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-055,1992,11,11,911,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
124,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-096,1987,3,0,38,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.07,0.07,0.00,0.07,Matches
125,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-156,1992,6,6,540,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.06,0.02,0.07,0.06,0.07,Matches
126,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-346,1988,9,9,799,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
127,Eberechi Eze\Eberechi-Eze,eng ENG,MFFW,Crystal Palace,22-168,1998,11,7,679,1,2,0,0,0,0,0.13,0.27,0.40,0.13,0.40,0.7,0.7,0.6,0.10,0.08,0.18,0.10,0.18,Matches
128,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-240,1985,12,12,1080,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
129,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-052,1993,10,9,842,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.04,0.05,0.01,0.05,Matches
130,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-097,1994,11,10,884,7,4,3,4,2,0,0.71,0.41,1.12,0.41,0.81,5.2,2.2,4.0,0.53,0.41,0.94,0.22,0.63,Matches
131,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-297,1989,10,10,900,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
132,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-224,1985,6,3,291,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.15,0.00,0.15,0.15,0.15,Matches
133,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-220,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
134,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-073,1991,12,12,959,2,2,0,0,1,0,0.19,0.19,0.38,0.19,0.38,4.3,4.3,1.9,0.40,0.18,0.59,0.40,0.59,Matches
135,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-112,1991,7,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.04,0.06,0.10,0.04,0.10,Matches
136,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-200,2000,8,4,429,2,1,0,0,0,0,0.42,0.21,0.63,0.42,0.63,1.5,1.5,0.3,0.30,0.06,0.36,0.30,0.36,Matches
137,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,19-363,2000,8,8,720,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.05,0.00,0.06,0.05,0.06,Matches
138,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-296,1996,12,12,988,2,2,0,0,2,0,0.18,0.18,0.36,0.18,0.36,3.3,3.3,0.8,0.30,0.07,0.37,0.30,0.37,Matches
139,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-347,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
140,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-294,1994,5,1,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
141,Fred\Fred,br BRA,MF,Manchester Utd,27-284,1993,9,7,643,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.03,0.11,0.13,0.03,0.13,Matches
142,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-065,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
143,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-251,1986,8,7,612,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
144,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-044,1995,11,11,968,1,2,0,0,2,0,0.09,0.19,0.28,0.09,0.28,0.7,0.7,1.4,0.06,0.13,0.19,0.06,0.19,Matches
145,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-312,2000,8,8,709,2,0,0,0,3,0,0.25,0.00,0.25,0.25,0.25,0.9,0.9,0.2,0.11,0.02,0.13,0.11,0.13,Matches
146,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-340,2001,3,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
147,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,30-058,1990,1,0,22,1,0,0,0,0,0,4.09,0.00,4.09,4.09,4.09,0.3,0.3,0.0,1.12,0.06,1.18,1.12,1.18,Matches
148,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-037,1990,10,10,855,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-225,1995,4,0,53,1,0,1,1,0,0,1.70,0.00,1.70,0.00,0.00,0.8,0.0,0.1,1.29,0.12,1.42,0.00,0.12,Matches
150,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,31-079,1989,3,2,179,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-186,2001,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-075,1986,7,2,220,1,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,1.7,1.7,0.3,0.70,0.12,0.82,0.70,0.82,Matches
153,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-334,1998,6,5,510,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-137,1993,8,5,456,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05,Matches
155,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-205,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
156,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,19-294,2001,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
157,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-087,1997,8,8,569,1,0,0,0,0,0,0.16,0.00,0.16,0.16,0.16,1.8,1.8,0.0,0.28,0.00,0.28,0.28,0.28,Matches
158,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,25-095,1995,10,10,900,5,5,0,0,3,0,0.50,0.50,1.00,0.50,1.00,2.6,2.6,3.5,0.26,0.35,0.62,0.26,0.62,Matches
159,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-074,2001,8,6,484,1,0,0,0,1,0,0.19,0.00,0.19,0.19,0.19,1.7,1.7,0.2,0.31,0.04,0.35,0.31,0.35,Matches
160,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-182,1991,11,6,615,2,2,2,2,1,0,0.29,0.29,0.59,0.00,0.29,2.1,0.6,1.3,0.31,0.19,0.50,0.09,0.28,Matches
161,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-189,1988,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-339,1987,12,12,1080,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
163,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-051,1990,6,4,392,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.04,0.11,0.15,0.04,0.15,Matches
164,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-175,1994,11,5,533,2,0,0,0,0,0,0.34,0.00,0.34,0.34,0.34,2.4,2.4,1.0,0.41,0.17,0.59,0.41,0.59,Matches
165,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-281,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Jack Harrison\Jack-Harrison,eng ENG,MFDF,Leeds United,24-024,1996,11,11,889,1,3,0,0,0,0,0.10,0.30,0.40,0.10,0.40,1.4,1.4,3.2,0.14,0.32,0.46,0.14,0.46,Matches
167,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-186,1999,10,9,691,1,1,0,0,1,0,0.13,0.13,0.26,0.13,0.26,1.3,1.3,0.7,0.18,0.09,0.26,0.18,0.26,Matches
168,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-267,1995,8,7,596,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.05,0.06,0.01,0.06,Matches
169,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-148,1992,3,3,237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
170,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-324,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
171,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-277,1997,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-180,1990,9,8,685,0,1,0,0,0,0,0.00,0.13,0.13,0.00,0.13,1.2,1.2,0.7,0.16,0.09,0.25,0.16,0.25,Matches
173,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-318,1992,9,9,760,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,0.4,0.4,0.6,0.05,0.08,0.13,0.05,0.13,Matches
174,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-247,1985,4,2,155,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.40,0.02,0.42,0.40,0.42,Matches
175,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-159,1992,12,12,995,10,4,0,0,0,0,0.90,0.36,1.27,0.90,1.27,4.0,4.0,2.5,0.37,0.22,0.59,0.37,0.59,Matches
176,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-331,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
177,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-085,1995,9,8,765,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.08,0.00,0.08,0.08,0.08,Matches
178,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-053,1996,3,3,261,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
179,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-316,1991,4,3,225,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,0.20,0.32,0.52,0.20,0.52,Matches
180,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,20-037,2000,5,1,171,1,0,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.3,0.3,0.2,0.15,0.11,0.26,0.15,0.26,Matches
181,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-131,1995,12,12,1080,0,1,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.6,0.01,0.05,0.05,0.01,0.05,Matches
182,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-181,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
183,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,24-072,1996,5,1,146,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.13,0.33,0.46,0.13,0.46,Matches
184,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-144,1992,9,8,759,6,3,2,2,0,0,0.71,0.36,1.07,0.47,0.83,4.3,2.8,0.9,0.51,0.11,0.62,0.33,0.44,Matches
185,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-296,1984,7,7,618,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.08,0.01,0.09,0.08,0.09,Matches
186,Alex Iwobi\Alex-Iwobi,ng NGA,DFFW,Everton,24-225,1996,11,5,519,0,1,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.1,0.1,1.3,0.01,0.22,0.23,0.01,0.23,Matches
187,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-119,1982,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FW,Brighton,27-125,1993,7,1,121,0,1,0,0,1,0,0.00,0.74,0.74,0.00,0.74,0.4,0.4,1.1,0.27,0.81,1.08,0.27,1.08,Matches
189,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-034,1997,3,3,177,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.15,0.07,0.21,0.15,0.21,Matches
190,Reece James\Reece-James,eng ENG,DF,Chelsea,21-006,1999,11,10,904,1,2,0,0,3,0,0.10,0.20,0.30,0.10,0.30,0.4,0.4,1.7,0.04,0.17,0.21,0.04,0.21,Matches
191,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-255,1997,6,6,540,2,1,0,0,1,0,0.33,0.17,0.50,0.33,0.50,1.7,1.7,1.3,0.29,0.22,0.51,0.29,0.51,Matches
192,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-223,1991,10,10,823,4,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,0.26,0.08,0.34,0.26,0.34,Matches
193,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-122,1996,10,6,579,1,2,0,0,2,0,0.16,0.31,0.47,0.16,0.47,1.1,1.1,1.1,0.17,0.17,0.34,0.17,0.34,Matches
194,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-325,2000,3,0,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
195,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-264,1993,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
196,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-319,2001,7,4,411,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.10,0.08,0.19,0.10,0.19,Matches
197,Jorginho\Jorginho,it ITA,MF,Chelsea,28-360,1991,7,5,457,3,1,3,4,0,0,0.59,0.20,0.79,0.00,0.20,3.1,0.1,0.9,0.61,0.18,0.79,0.01,0.19,Matches
198,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-010,1996,9,5,503,5,0,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,0.44,0.22,0.66,0.44,0.66,Matches
199,James Justin\James-Justin,eng ENG,DF,Leicester City,22-295,1998,12,12,1080,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,0.5,0.5,0.7,0.04,0.06,0.10,0.04,0.10,Matches
200,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-282,1995,7,2,253,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.13,0.07,0.20,0.13,0.20,Matches
201,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-139,1993,12,12,1073,9,10,2,2,1,0,0.75,0.84,1.59,0.59,1.43,6.7,5.2,4.0,0.57,0.34,0.90,0.44,0.77,Matches
202,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-260,1991,12,12,1072,0,1,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
203,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-290,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
204,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-338,1993,12,12,1080,2,0,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.8,0.8,0.2,0.07,0.02,0.09,0.07,0.09,Matches
205,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-279,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
206,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-308,1995,6,5,305,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.13,0.06,0.19,0.13,0.19,Matches
207,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-021,1998,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-274,1997,2,1,77,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
209,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-205,1997,7,6,553,0,1,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
210,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-184,1990,12,12,1056,3,3,2,2,3,0,0.26,0.26,0.51,0.09,0.34,2.4,0.8,1.9,0.20,0.16,0.36,0.07,0.23,Matches
211,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-150,1996,11,11,908,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.07,0.02,0.08,0.07,0.08,Matches
212,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-177,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
213,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-052,1997,10,10,900,2,0,0,0,1,0,0.20,0.00,0.20,0.20,0.20,0.6,0.6,0.0,0.06,0.00,0.06,0.06,0.06,Matches
214,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,30-359,1989,12,12,1080,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,0.8,0.8,0.1,0.06,0.01,0.07,0.06,0.07,Matches
215,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-222,1994,8,6,486,0,1,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.2,0.2,0.9,0.03,0.17,0.20,0.03,0.20,Matches
216,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-134,1994,3,3,259,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
217,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-107,1995,9,5,517,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.04,0.05,0.10,0.04,0.10,Matches
218,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-200,1991,10,8,644,3,0,0,0,2,0,0.42,0.00,0.42,0.42,0.42,3.0,3.0,0.5,0.42,0.08,0.50,0.42,0.50,Matches
219,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-218,1988,10,7,526,0,1,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.5,0.5,1.8,0.08,0.31,0.40,0.08,0.40,Matches
220,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-285,1992,5,2,190,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.31,0.02,0.33,0.31,0.33,Matches
221,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-075,2000,10,10,809,1,1,0,0,4,1,0.11,0.11,0.22,0.11,0.22,0.6,0.6,1.1,0.06,0.12,0.19,0.06,0.19,Matches
222,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,27-303,1993,5,0,66,1,0,0,0,1,0,1.36,0.00,1.36,1.36,1.36,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches
223,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-201,1994,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.06,0.10,0.04,0.10,Matches
224,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-033,1993,8,8,672,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
225,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-064,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
226,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-104,1993,8,4,338,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.03,0.04,0.02,0.04,Matches
227,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-285,1992,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
228,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-324,1998,11,10,900,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,0.00,0.09,0.09,0.00,0.09,Matches
229,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-150,1994,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.03,0.02,0.05,0.03,0.05,Matches
230,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-030,1989,8,8,655,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.03,0.03,0.05,0.03,0.05,Matches
231,Diego Llorente\Diego-Llorente,es ESP,DF,Leeds United,27-120,1993,1,0,82,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-354,1986,12,12,1080,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
233,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-249,1996,9,2,334,1,0,0,0,2,0,0.27,0.00,0.27,0.27,0.27,0.8,0.8,0.5,0.23,0.15,0.37,0.23,0.37,Matches
234,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FWMF,Fulham,24-326,1996,7,5,425,1,0,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.3,0.3,0.4,0.07,0.07,0.15,0.07,0.15,Matches
