,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
105,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,28,1991,35,32,2791,13,20,2,2,3,0,0.42,0.64,1.06,0.35,1.00,7.6,6.1,18.4,0.24,0.59,0.84,0.20,0.79,Matches
106,Troy Deeney\Troy-Deeney,eng ENG,FW,Watford,31,1988,27,26,2225,10,2,5,6,3,0,0.40,0.08,0.49,0.20,0.28,9.8,5.3,3.4,0.40,0.14,0.53,0.21,0.35,Matches
107,Fabian Delph\Fabian-Delph,eng ENG,MF,Everton,29,1989,16,13,1190,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.02,0.03,0.01,0.03,Matches
108,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,24,1995,38,32,2795,4,0,0,0,5,0,0.13,0.00,0.13,0.13,0.13,1.7,1.7,0.6,0.05,0.02,0.07,0.05,0.07,Matches
109,Gerard Deulofeu\Gerard-Deulofeu,es ESP,FW,Watford,25,1994,28,25,2098,4,5,1,1,3,0,0.17,0.21,0.39,0.13,0.34,5.2,4.5,4.6,0.22,0.20,0.42,0.19,0.39,Matches
110,Eric Dier\Eric-Dier,eng ENG,DFMF,Tottenham,25,1994,19,15,1344,0,2,0,0,5,0,0.00,0.13,0.13,0.00,0.13,1.0,1.0,0.1,0.07,0.01,0.07,0.07,0.07,Matches
111,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,26,1993,35,35,3030,0,7,0,0,6,0,0.00,0.21,0.21,0.00,0.21,1.5,1.5,5.7,0.04,0.17,0.21,0.04,0.21,Matches
112,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,28,1991,38,38,3420,5,1,0,0,1,0,0.13,0.03,0.16,0.13,0.16,2.8,2.8,1.3,0.07,0.03,0.11,0.07,0.11,Matches
113,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,22,1997,32,31,2766,3,1,0,0,8,0,0.10,0.03,0.13,0.10,0.13,1.5,1.5,0.8,0.05,0.03,0.08,0.05,0.08,Matches
114,Moussa Djenepo\Moussa-Djenepo,ml MLI,MFDF,Southampton,21,1998,18,10,928,2,2,0,0,4,1,0.19,0.19,0.39,0.19,0.39,2.5,2.5,1.3,0.24,0.12,0.37,0.24,0.37,Matches
115,Matt Doherty\Matt-Doherty,ie IRL,DF,Wolves,27,1992,36,32,2839,4,3,0,0,1,0,0.13,0.10,0.22,0.13,0.22,5.1,5.1,1.7,0.16,0.05,0.22,0.16,0.22,Matches
116,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Watford,26,1993,37,36,3156,4,2,0,0,9,0,0.11,0.06,0.17,0.11,0.17,5.0,5.0,2.6,0.14,0.08,0.22,0.14,0.22,Matches
117,Thomas Doyle\Thomas-Doyle,eng ENG,MFFW,Manchester City,17,2001,1,0,16,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.46,0.00,0.46,0.46,0.46,Matches
118,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Burnley,29,1990,1,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
119,Danny Drinkwater\Danny-Drinkwater,eng ENG,MF,Aston Villa,29,1990,4,4,259,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
120,Josip Drmić\Josip-Drmic,ch SUI,FWMF,Norwich City,26,1992,21,5,647,1,0,0,0,0,1,0.14,0.00,0.14,0.14,0.14,2.6,2.6,0.4,0.36,0.06,0.42,0.36,0.42,Matches
121,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,30,1989,38,38,3420,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
122,Ondrej Duda\Ondrej-Duda,sk SVK,MF,Norwich City,24,1994,10,9,724,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.0,0.10,0.13,0.23,0.10,0.23,Matches
123,Shane Duffy\Shane-Duffy,ie IRL,DF,Brighton,27,1992,19,12,1238,1,0,0,0,2,0,0.07,0.00,0.07,0.07,0.07,1.5,1.5,0.0,0.11,0.00,0.11,0.11,0.11,Matches
124,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,27,1991,16,14,1228,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
125,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,27,1991,36,36,3230,3,3,0,0,9,0,0.08,0.08,0.17,0.08,0.17,4.2,4.2,1.1,0.12,0.03,0.15,0.12,0.15,Matches
126,Ederson\Ederson,br BRA,GK,Manchester City,25,1993,35,35,3071,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.00,0.00,0.00,0.00,Matches
127,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,26,1992,36,36,3187,2,0,0,0,5,1,0.06,0.00,0.06,0.06,0.06,2.3,2.3,0.1,0.06,0.00,0.07,0.06,0.07,Matches
128,Harvey Elliot\Harvey-Elliot,eng ENG,DF,Liverpool,16,2003,2,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
129,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,31,1987,18,11,1031,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,0.2,0.2,2.6,0.02,0.23,0.25,0.02,0.25,Matches
130,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,24,1994,17,15,1447,1,0,0,0,1,0,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.1,0.05,0.00,0.05,0.05,0.05,Matches
131,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,27,1992,20,10,1097,2,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,1.9,1.9,1.9,0.16,0.16,0.32,0.16,0.32,Matches
132,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,31,1988,38,38,3383,1,1,0,0,8,1,0.03,0.03,0.05,0.03,0.05,2.6,2.6,0.6,0.07,0.01,0.08,0.07,0.08,Matches
133,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,34,1985,25,25,2117,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
134,Fabinho\Fabinho,br BRA,MF,Liverpool,25,1993,28,22,2079,2,3,0,0,6,0,0.09,0.13,0.22,0.09,0.22,0.4,0.4,1.8,0.02,0.08,0.09,0.02,0.09,Matches
135,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,30,1988,1,1,21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,Akin Famewo\Akin-Famewo,eng ENG,MF,Norwich City,20,1998,1,0,1,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
137,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,28,1991,28,26,2237,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.6,0.00,0.06,0.07,0.00,0.07,Matches
138,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,24,1994,14,14,1186,8,7,4,4,2,0,0.61,0.53,1.14,0.30,0.83,5.9,2.8,2.6,0.45,0.19,0.64,0.22,0.41,Matches
139,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,20,1999,7,0,68,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.06,0.22,0.28,0.06,0.28,Matches
140,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,32,29,2620,2,2,0,0,8,0,0.07,0.07,0.14,0.07,0.14,1.7,1.7,0.2,0.06,0.01,0.07,0.06,0.07,Matches
141,Fernandinho\Fernandinho,br BRA,DF,Manchester City,34,1985,30,26,2397,0,1,0,0,9,2,0.00,0.04,0.04,0.00,0.04,1.1,1.1,0.6,0.04,0.02,0.06,0.04,0.06,Matches
142,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,27,1991,38,34,2988,9,8,0,0,0,0,0.27,0.24,0.51,0.27,0.51,13.4,13.4,6.1,0.40,0.18,0.59,0.40,0.59,Matches
143,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,27,1991,30,28,2516,5,2,0,0,8,0,0.18,0.07,0.25,0.18,0.25,3.3,3.3,3.4,0.12,0.12,0.24,0.12,0.24,Matches
144,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,19,2000,23,9,901,5,2,0,0,0,0,0.50,0.20,0.70,0.50,0.70,4.3,4.3,2.0,0.43,0.20,0.63,0.43,0.63,Matches
145,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,23,1996,36,24,2172,2,5,0,0,3,0,0.08,0.21,0.29,0.08,0.29,2.8,2.8,2.1,0.12,0.09,0.20,0.12,0.20,Matches
146,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,38,38,3420,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.00,0.00,0.00,0.00,0.00,Matches
147,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,21,1998,3,2,136,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.04,0.08,0.13,0.04,0.13,Matches
148,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,26,1993,3,1,59,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
149,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,4,1,68,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
150,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,15,10,969,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.02,0.03,0.04,0.02,0.04,Matches
151,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,25,1994,28,21,2067,1,4,0,0,2,0,0.04,0.17,0.22,0.04,0.22,3.2,3.2,4.1,0.14,0.18,0.32,0.14,0.32,Matches
152,Fred\Fred,br BRA,MF,Manchester Utd,26,1993,29,23,2163,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,1.9,1.9,2.5,0.08,0.10,0.18,0.08,0.18,Matches
153,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,27,25,2237,0,3,0,0,7,0,0.00,0.12,0.12,0.00,0.12,0.2,0.2,2.4,0.01,0.10,0.10,0.01,0.10,Matches
154,Kieron Freeman\Kieron-Freeman,wal WAL,FW,Sheffield Utd,27,1992,2,0,7,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
155,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,27,1992,11,3,366,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.07,0.08,0.01,0.08,Matches
156,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,33,1986,11,8,772,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
157,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,13,8,793,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.07,0.02,0.09,0.07,0.09,Matches
158,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,20,10,850,4,2,0,0,2,0,0.42,0.21,0.64,0.42,0.64,4.5,4.5,0.8,0.48,0.08,0.56,0.48,0.56,Matches
160,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,18,17,1613,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.00,0.02,0.02,0.00,0.02,Matches
161,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,23,1995,2,1,136,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,38,38,3420,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
163,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,34,26,2051,4,4,1,1,3,0,0.18,0.18,0.35,0.13,0.31,5.8,5.1,2.8,0.26,0.12,0.38,0.22,0.34,Matches
164,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,19,2000,7,1,129,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.07,0.12,0.05,0.12,Matches
165,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,18,2001,6,2,194,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.06,0.08,0.01,0.08,Matches
166,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,18,12,993,8,0,0,0,1,0,0.73,0.00,0.73,0.73,0.73,6.7,6.7,1.3,0.61,0.12,0.73,0.61,0.73,Matches
167,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Norwich City,21,1998,30,30,2644,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.03,0.00,0.03,0.03,0.03,Matches
168,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,19,17,1458,0,1,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.2,0.2,0.8,0.02,0.05,0.06,0.02,0.06,Matches
169,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,2,0,21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.54,0.54,0.00,0.54,Matches
170,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,28,22,2004,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.01,0.01,0.00,0.01,Matches
171,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,18,2001,11,4,440,0,1,0,0,0,0,0.00,0.20,0.20,0.00,0.20,0.3,0.3,0.4,0.05,0.07,0.12,0.05,0.12,Matches
172,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,29,1990,24,14,1264,3,1,0,0,3,0,0.21,0.07,0.28,0.21,0.28,2.1,2.1,1.0,0.15,0.07,0.22,0.15,0.22,Matches
173,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,23,7,755,2,0,0,0,1,0,0.24,0.00,0.24,0.24,0.24,2.9,2.9,1.6,0.35,0.19,0.54,0.35,0.54,Matches
174,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,23,1996,21,3,622,2,3,0,1,1,0,0.29,0.43,0.72,0.29,0.72,2.5,1.7,1.6,0.36,0.23,0.59,0.25,0.48,Matches
175,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,23,1995,36,36,3233,8,6,0,1,8,0,0.22,0.17,0.39,0.22,0.39,6.4,5.6,6.9,0.18,0.19,0.37,0.16,0.35,Matches
176,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,17,2001,31,12,1320,10,1,0,0,0,0,0.68,0.07,0.75,0.68,0.75,3.7,3.7,0.7,0.25,0.05,0.30,0.25,0.30,Matches
177,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,14,6,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.3,0.16,0.04,0.20,0.16,0.20,Matches
178,Pascal Groß\Pascal-Gross,de GER,FWMF,Brighton,28,1991,29,22,1796,2,4,0,0,4,0,0.10,0.20,0.30,0.10,0.30,1.8,1.8,5.1,0.09,0.26,0.35,0.09,0.35,Matches
179,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,35,35,3150,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
180,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,24,19,1748,0,1,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.7,0.7,1.3,0.03,0.07,0.10,0.03,0.10,Matches
181,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,25,22,2041,0,2,0,0,7,0,0.00,0.09,0.09,0.00,0.09,0.4,0.4,1.4,0.02,0.06,0.08,0.02,0.08,Matches
182,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,31,21,2020,2,1,1,2,7,0,0.09,0.04,0.13,0.04,0.09,4.5,3.0,2.8,0.20,0.12,0.32,0.13,0.26,Matches
183,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
184,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,32,24,2266,7,1,0,0,1,0,0.28,0.04,0.32,0.28,0.32,7.7,7.7,1.9,0.31,0.08,0.38,0.31,0.38,Matches
185,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,15,14,1262,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.03,0.00,0.03,0.03,0.03,Matches
186,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,18,17,1545,1,0,0,0,3,0,0.06,0.00,0.06,0.06,0.06,2.2,2.2,0.2,0.13,0.01,0.14,0.13,0.14,Matches
187,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,24,1995,29,26,2223,1,2,0,0,4,1,0.04,0.08,0.12,0.04,0.12,1.2,1.2,1.5,0.05,0.06,0.11,0.05,0.11,Matches
188,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,20,20,1794,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,36,36,3240,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
190,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,30,26,2238,4,5,0,0,2,0,0.16,0.20,0.36,0.16,0.36,1.4,1.4,3.0,0.06,0.12,0.17,0.06,0.17,Matches
191,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,24,22,1931,2,2,0,0,8,0,0.09,0.09,0.19,0.09,0.19,1.6,1.6,0.8,0.07,0.04,0.11,0.07,0.11,Matches
192,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
193,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.7,0.7,0.0,0.62,0.00,0.62,0.62,0.62,Matches
194,Onel Hernández\Onel-Hernandez,cu CUB,FWMF,Norwich City,26,1993,26,14,1384,1,2,0,0,0,0,0.07,0.13,0.20,0.07,0.20,2.6,2.6,0.9,0.17,0.06,0.23,0.17,0.23,Matches
195,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,27,1992,30,28,2476,11,10,0,1,0,2,0.40,0.36,0.76,0.40,0.76,8.7,7.8,6.8,0.31,0.25,0.56,0.28,0.53,Matches
196,George Hirst\George-Hirst,eng ENG,FW,Leicester City,20,1999,2,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.96,0.00,0.96,0.96,0.96,Matches
197,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,23,1995,8,6,581,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
198,José Holebas\Jose-Holebas,gr GRE,DF,Watford,35,1984,14,11,1025,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.7,0.05,0.06,0.11,0.05,0.11,Matches
199,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,27,24,2054,0,3,0,0,5,0,0.00,0.13,0.13,0.00,0.13,2.2,2.2,0.4,0.10,0.02,0.12,0.10,0.12,Matches
200,Nathan Holland\Nathan-Holland,eng ENG,MF,West Ham,21,1998,2,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.13,0.00,0.13,0.13,0.13,Matches
201,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,27,18,1534,3,5,0,0,4,0,0.18,0.29,0.47,0.18,0.47,1.7,1.7,5.2,0.10,0.30,0.40,0.10,0.40,Matches
202,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,18,2000,22,7,863,1,5,0,0,1,0,0.10,0.52,0.63,0.10,0.63,1.7,1.7,2.8,0.17,0.29,0.46,0.17,0.46,Matches
203,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,24,1995,30,27,2252,1,1,0,0,9,0,0.04,0.04,0.08,0.04,0.08,2.7,2.7,1.3,0.11,0.05,0.16,0.11,0.16,Matches
204,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,33,30,2752,0,1,0,0,5,0,0.00,0.03,0.03,0.00,0.03,2.6,2.6,2.0,0.09,0.07,0.15,0.09,0.15,Matches
205,Jordon Ibe\Jordon-Ibe,eng ENG,DF,Bournemouth,23,1995,2,0,50,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
206,Adam Idah\Adam-Idah,ie IRL,FWMF,Norwich City,18,2001,12,1,228,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.0,0.39,0.01,0.40,0.39,0.40,Matches
207,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,30,1989,11,0,101,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.2,1.32,0.15,1.48,1.32,1.48,Matches
208,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,22,1996,20,12,960,5,3,0,0,1,0,0.47,0.28,0.75,0.47,0.75,4.8,4.8,2.5,0.45,0.23,0.68,0.45,0.68,Matches
209,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,38,32,2804,22,2,1,2,3,0,0.71,0.06,0.77,0.67,0.74,17.0,15.4,2.7,0.54,0.09,0.63,0.50,0.58,Matches
210,Alex Iwobi\Alex-Iwobi,ng NGA,MFFW,Everton,23,1996,25,19,1596,1,0,0,0,0,0,0.06,0.00,0.06,0.06,0.06,2.3,2.3,2.3,0.13,0.13,0.26,0.13,0.26,Matches
211,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,36,1982,6,2,244,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
212,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,10,3,311,2,0,0,0,0,0,0.58,0.00,0.58,0.58,0.58,0.5,0.5,0.0,0.15,0.01,0.17,0.15,0.17,Matches
213,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,21,1997,33,26,2287,3,6,0,0,4,0,0.12,0.24,0.35,0.12,0.35,3.6,3.6,4.0,0.14,0.16,0.30,0.14,0.30,Matches
214,Matty James\Matty-James,eng ENG,MF,Leicester City,28,1991,1,0,6,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
215,Reece James\Reece-James,eng ENG,DF,Chelsea,19,1999,24,16,1515,0,2,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.8,0.8,3.4,0.05,0.20,0.24,0.05,0.24,Matches
216,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,607,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.05,0.07,0.11,0.05,0.11,Matches
217,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,34,21,2030,14,7,0,1,3,0,0.62,0.31,0.93,0.62,0.93,18.6,17.8,3.7,0.82,0.17,0.99,0.79,0.96,Matches
218,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,38,37,3236,17,6,4,4,3,0,0.47,0.17,0.64,0.36,0.53,14.5,11.5,5.5,0.40,0.15,0.56,0.32,0.47,Matches
219,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,38,32,2683,2,2,0,0,7,0,0.07,0.07,0.13,0.07,0.13,4.8,4.8,2.4,0.16,0.08,0.24,0.16,0.24,Matches
220,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,19,2000,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.05,0.06,0.00,0.06,Matches
221,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,6,1,126,1,0,0,0,0,0,0.71,0.00,0.71,0.71,0.71,0.9,0.9,0.0,0.63,0.00,0.63,0.63,0.63,Matches
222,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,27,1992,2,2,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.10,0.00,0.10,0.10,0.10,Matches
