,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
117,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-021,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
118,Ederson\Ederson,br BRA,GK,Manchester City,27-084,1993,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
119,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-266,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
120,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-020,1992,7,7,551,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-061,1987,2,0,35,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.08,0.08,0.00,0.08,Matches
122,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-121,1992,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.07,0.01,0.08,0.07,0.08,Matches
123,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-311,1988,5,5,439,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches
124,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-133,1998,7,3,321,1,1,0,0,0,0,0.28,0.28,0.56,0.28,0.56,0.6,0.6,0.1,0.17,0.04,0.21,0.17,0.21,Matches
125,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-205,1985,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
126,Fabinho\Fabinho,br BRA,MFDF,Liverpool,27-017,1993,6,5,482,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
127,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-062,1994,7,7,569,5,3,2,3,2,0,0.79,0.47,1.27,0.47,0.95,3.2,0.9,1.5,0.50,0.24,0.74,0.14,0.37,Matches
128,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-262,1989,8,8,720,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
129,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-189,1985,4,2,156,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.15,0.00,0.15,0.15,0.15,Matches
130,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-185,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
131,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-038,1991,8,8,617,1,2,0,0,1,0,0.15,0.29,0.44,0.15,0.44,2.3,2.3,1.2,0.33,0.18,0.51,0.33,0.51,Matches
132,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-077,1991,3,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.06,0.01,0.06,Matches
133,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-165,2000,6,4,386,2,0,0,0,0,0,0.47,0.00,0.47,0.47,0.47,1.4,1.4,0.1,0.33,0.02,0.36,0.33,0.36,Matches
134,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,19-328,2000,4,4,360,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
135,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-261,1996,8,8,660,2,2,0,0,1,0,0.27,0.27,0.55,0.27,0.55,2.5,2.5,0.7,0.33,0.09,0.43,0.33,0.43,Matches
136,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-312,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
137,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-259,1994,5,1,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
138,Fred\Fred,br BRA,MF,Manchester Utd,27-249,1993,6,4,380,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.03,0.16,0.19,0.03,0.19,Matches
139,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-030,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
140,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-216,1986,4,3,281,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
141,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-009,1995,7,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,1.0,0.04,0.15,0.19,0.04,0.19,Matches
142,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-277,2000,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.07,0.00,0.07,0.07,0.07,Matches
143,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-305,2001,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
144,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-002,1990,7,7,630,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
145,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-190,1995,1,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
146,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,31-044,1989,2,2,134,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
147,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-040,1986,3,0,36,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
148,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-299,1998,2,1,150,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-102,1993,5,5,362,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.01,0.02,0.03,0.01,0.03,Matches
150,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-170,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Anthony Gordon\Anthony-Gordon,eng ENG,MFFW,Everton,19-259,2001,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-052,1997,4,4,328,1,0,0,0,0,0,0.27,0.00,0.27,0.27,0.27,1.0,1.0,0.0,0.27,0.00,0.27,0.27,0.27,Matches
153,Jack Grealish\Jack-Grealish,eng ENG,FW,Aston Villa,25-060,1995,7,7,630,4,5,0,0,1,0,0.57,0.71,1.29,0.57,1.29,2.3,2.3,2.9,0.32,0.41,0.74,0.32,0.74,Matches
154,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-039,2001,5,3,276,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.16,0.06,0.22,0.16,0.22,Matches
155,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-147,1991,7,2,256,0,1,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.3,0.3,0.5,0.11,0.19,0.30,0.11,0.30,Matches
156,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-304,1987,8,8,720,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
157,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-016,1990,4,2,212,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.05,0.10,0.15,0.05,0.15,Matches
158,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,26-140,1994,7,2,218,1,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.5,0.5,0.5,0.23,0.19,0.41,0.23,0.41,Matches
159,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-246,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
160,Jack Harrison\Jack-Harrison,eng ENG,MFDF,Leeds United,23-355,1996,7,7,621,1,2,0,0,0,0,0.14,0.29,0.43,0.14,0.43,0.5,0.5,2.8,0.08,0.41,0.49,0.08,0.49,Matches
161,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-151,1999,7,7,550,1,1,0,0,1,0,0.16,0.16,0.33,0.16,0.33,1.0,1.0,0.6,0.17,0.09,0.26,0.17,0.26,Matches
162,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-232,1995,6,5,416,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
163,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-113,1992,3,3,237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
164,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-289,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-145,1990,6,6,470,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.4,0.15,0.08,0.22,0.15,0.22,Matches
166,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-283,1992,8,8,670,1,1,0,0,0,0,0.13,0.13,0.27,0.13,0.27,0.4,0.4,0.6,0.06,0.09,0.14,0.06,0.14,Matches
167,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-212,1985,4,2,155,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.40,0.02,0.42,0.40,0.42,Matches
168,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-124,1992,8,8,639,8,2,0,0,0,0,1.13,0.28,1.41,1.13,1.41,3.5,3.5,1.9,0.49,0.26,0.75,0.49,0.75,Matches
169,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-296,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
170,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-050,1995,5,5,450,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.05,0.00,0.05,0.05,0.05,Matches
171,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-018,1996,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-281,1991,2,2,136,1,1,0,0,0,0,0.66,0.66,1.32,0.66,1.32,0.4,0.4,0.8,0.23,0.53,0.76,0.23,0.76,Matches
173,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,20-002,2000,4,1,156,1,0,0,0,0,0,0.58,0.00,0.58,0.58,0.58,0.3,0.3,0.2,0.15,0.12,0.27,0.15,0.27,Matches
174,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-096,1995,8,8,720,0,1,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.0,0.0,0.6,0.00,0.07,0.08,0.00,0.08,Matches
175,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-146,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
176,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-037,1996,3,1,103,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.06,0.46,0.52,0.06,0.52,Matches
177,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-109,1992,7,7,624,5,2,1,1,0,0,0.72,0.29,1.01,0.58,0.87,2.7,2.0,0.7,0.39,0.09,0.49,0.29,0.38,Matches
178,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-261,1984,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.15,0.01,0.16,0.15,0.16,Matches
179,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,Everton,24-190,1996,7,1,188,0,1,0,0,0,0,0.00,0.48,0.48,0.00,0.48,0.0,0.0,0.9,0.02,0.41,0.44,0.02,0.44,Matches
180,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-090,1993,4,0,37,0,1,0,0,1,0,0.00,2.43,2.43,0.00,2.43,0.1,0.1,0.5,0.35,1.21,1.56,0.35,1.56,Matches
181,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,22-365,1997,3,3,177,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.15,0.07,0.21,0.15,0.21,Matches
182,Reece James\Reece-James,eng ENG,DF,Chelsea,20-337,1999,7,6,544,1,1,0,0,1,0,0.17,0.17,0.33,0.17,0.33,0.2,0.2,0.7,0.04,0.12,0.16,0.04,0.16,Matches
183,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-220,1997,2,2,180,2,0,0,0,1,0,1.00,0.00,1.00,1.00,1.00,0.9,0.9,0.4,0.44,0.18,0.62,0.44,0.62,Matches
184,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-188,1991,8,8,719,4,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,2.2,2.2,0.7,0.27,0.08,0.36,0.27,0.36,Matches
185,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-087,1996,7,3,310,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.03,0.06,0.03,0.06,Matches
186,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-290,2000,1,0,42,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
187,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-229,1993,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-284,2001,3,1,124,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05,Matches
189,Jorginho\Jorginho,it ITA,MF,Chelsea,28-325,1991,7,5,457,3,1,3,4,0,0,0.59,0.20,0.79,0.00,0.20,3.1,0.1,0.9,0.61,0.18,0.79,0.01,0.19,Matches
190,Diogo Jota\Diogo-Jota,pt POR,FWMF,Liverpool,23-341,1996,6,3,307,3,0,0,0,0,0,0.88,0.00,0.88,0.88,0.88,1.8,1.8,0.2,0.52,0.06,0.58,0.52,0.58,Matches
191,James Justin\James-Justin,eng ENG,DF,Leicester City,22-260,1998,8,8,720,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.4,0.4,0.2,0.05,0.02,0.08,0.05,0.08,Matches
192,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-247,1995,5,2,217,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.15,0.08,0.23,0.15,0.23,Matches
193,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-104,1993,8,8,713,7,8,2,2,0,0,0.88,1.01,1.89,0.63,1.64,5.9,4.4,3.6,0.75,0.46,1.21,0.56,1.02,Matches
194,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-225,1991,8,8,712,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
195,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-255,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
196,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-303,1993,8,8,720,2,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.7,0.7,0.2,0.09,0.03,0.12,0.09,0.12,Matches
197,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-244,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
198,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-273,1995,4,4,243,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.14,0.03,0.17,0.14,0.17,Matches
199,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-239,1997,1,1,76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
200,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-170,1997,5,5,450,0,1,0,0,1,0,0.00,0.20,0.20,0.00,0.20,0.0,0.0,0.4,0.00,0.08,0.08,0.00,0.08,Matches
201,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-149,1990,8,8,696,2,3,1,1,3,0,0.26,0.39,0.65,0.13,0.52,1.0,0.3,1.2,0.13,0.15,0.29,0.04,0.19,Matches
202,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-115,1996,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.08,0.00,0.08,0.08,0.08,Matches
203,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-142,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
204,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-017,1997,7,7,630,1,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,0.3,0.3,0.0,0.04,0.00,0.04,0.04,0.04,Matches
205,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,30-324,1989,8,8,720,1,0,0,0,0,0,0.12,0.00,0.12,0.12,0.12,0.5,0.5,0.0,0.06,0.00,0.06,0.06,0.06,Matches
206,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-187,1994,4,3,201,0,1,0,0,0,0,0.00,0.45,0.45,0.00,0.45,0.1,0.1,0.4,0.03,0.17,0.21,0.03,0.21,Matches
207,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-099,1994,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
208,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-072,1995,5,4,354,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.04,0.09,0.04,0.09,Matches
209,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,29-165,1991,7,6,485,3,0,0,0,1,0,0.56,0.00,0.56,0.56,0.56,2.3,2.3,0.4,0.42,0.08,0.50,0.42,0.50,Matches
210,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-183,1988,8,6,473,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.4,0.06,0.27,0.34,0.06,0.34,Matches
211,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-250,1992,5,2,190,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.31,0.02,0.33,0.31,0.33,Matches
212,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-040,2000,8,8,630,1,1,0,0,2,0,0.14,0.14,0.29,0.14,0.29,0.6,0.6,0.9,0.08,0.13,0.20,0.08,0.20,Matches
213,Manuel Lanzini\Manuel-Lanzini,ar ARG,FWMF,West Ham,27-268,1993,3,0,36,1,0,0,0,1,0,2.50,0.00,2.50,2.50,2.50,0.0,0.0,0.0,0.03,0.04,0.08,0.03,0.08,Matches
214,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-166,1994,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.06,0.07,0.13,0.06,0.13,Matches
215,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,26-364,1993,7,7,627,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
216,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-029,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
217,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-069,1993,4,2,154,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
218,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-250,1992,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
219,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-289,1998,8,7,652,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.00,0.08,0.08,0.00,0.08,Matches
220,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-115,1994,6,6,540,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.01,0.02,0.01,0.02,Matches
221,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,30-361,1989,8,8,655,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.03,0.03,0.05,0.03,0.05,Matches
222,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,33-319,1986,8,8,720,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
223,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,24-214,1996,5,1,187,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.30,0.23,0.54,0.30,0.54,Matches
224,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FW,Chelsea,24-291,1996,1,1,60,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
225,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,FWMF,Fulham,24-291,1996,3,2,161,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.08,0.02,0.10,0.08,0.10,Matches
226,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,30-083,1990,6,6,540,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
227,Shane Long\Shane-Long,ie IRL,FW,Southampton,33-292,1987,6,0,38,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.05,0.00,0.05,0.05,0.05,Matches
228,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,20-233,2000,1,0,30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
229,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,23-010,1997,5,2,196,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.21,0.09,0.30,0.21,0.30,Matches
230,Ademola Lookman\Ademola-Lookman,eng ENG,FW,Fulham,23-020,1997,5,4,383,1,0,0,1,1,0,0.23,0.00,0.23,0.23,0.23,1.6,0.8,0.4,0.37,0.10,0.48,0.19,0.30,Matches
231,Max Lowe\Max-Lowe,eng ENG,DF,Sheffield Utd,23-182,1997,3,3,188,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
232,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,31-153,1989,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.01,0.08,0.09,0.01,0.09,Matches
233,David Luiz\David-Luiz,br BRA,DF,Arsenal,33-201,1987,5,4,320,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
234,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,22-184,1998,7,7,615,0,1,0,0,2,0,0.00,0.15,0.15,0.00,0.15,0.2,0.2,0.3,0.03,0.04,0.07,0.03,0.07,Matches
