,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
106,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Wolves,23-123,1998,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.61,0.00,0.61,0.61,0.61,Matches
107,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,30-017,1991,34,34,3049,33.9,7,2,7,0,0,6,0,0.21,0.06,0.27,0.21,0.27,3.7,3.7,1.9,5.6,0.11,0.05,0.17,0.11,0.17,Matches
108,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,34-081,1987,14,14,1260,14.0,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.3,0.3,0.0,0.4,0.02,0.00,0.03,0.02,0.03,Matches
109,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-210,1990,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
110,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,28-012,1993,20,14,1346,15.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.6,0.9,0.01,0.04,0.06,0.01,0.06,Matches
111,Tom Davies\Tom-Davies,eng ENG,MF,Everton,22-310,1998,22,15,1234,13.7,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,1.0,1.1,0.01,0.07,0.08,0.01,0.08,Matches
112,Keinan Davis\Keinan-Davis,eng ENG,FWMF,Aston Villa,23-082,1998,12,0,167,1.9,1,1,1,0,0,0,0,0.54,0.54,1.08,0.54,1.08,1.0,1.0,0.3,1.3,0.52,0.19,0.71,0.52,0.71,Matches
113,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-114,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
114,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,31-000,1990,18,18,1565,17.4,3,0,3,0,0,4,1,0.17,0.00,0.17,0.17,0.17,1.5,1.5,0.0,1.5,0.09,0.00,0.09,0.09,0.09,Matches
115,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-312,1991,24,22,1907,21.2,5,11,3,2,3,1,0,0.24,0.52,0.76,0.14,0.66,9.6,7.3,9.1,16.4,0.45,0.43,0.88,0.35,0.78,Matches
116,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-087,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
117,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-166,1989,7,2,260,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
118,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,26-021,1995,29,26,2329,25.9,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,3.3,3.3,0.7,4.0,0.13,0.03,0.15,0.13,0.15,Matches
119,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-190,1991,14,13,1132,12.6,3,2,3,0,0,2,0,0.24,0.16,0.40,0.24,0.40,4.7,4.7,1.7,6.3,0.37,0.13,0.50,0.37,0.50,Matches
120,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,22-059,1999,18,9,879,9.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.03,0.02,0.06,0.03,0.06,Matches
121,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,23-017,1998,16,14,1088,12.1,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
122,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-143,1996,26,23,2067,23.0,6,6,6,0,0,3,0,0.26,0.26,0.52,0.26,0.52,5.3,5.3,7.1,12.4,0.23,0.31,0.54,0.23,0.54,Matches
123,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-357,1997,29,29,2573,28.6,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,2.2,2.2,0.1,2.3,0.08,0.00,0.08,0.08,0.08,Matches
124,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-111,1994,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.02,0.00,0.03,0.02,0.03,Matches
125,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-290,1993,25,25,2231,24.8,0,7,0,0,0,2,1,0.00,0.28,0.28,0.00,0.28,0.6,0.6,5.0,5.6,0.02,0.20,0.23,0.02,0.23,Matches
126,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-302,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
127,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-117,1997,15,14,1288,14.3,2,0,2,0,0,3,0,0.14,0.00,0.14,0.14,0.14,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
128,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-325,1998,25,14,1138,12.6,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.11,0.07,0.11,Matches
129,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-110,1992,15,12,1142,12.7,0,2,0,0,0,4,1,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.7,1.0,0.03,0.05,0.08,0.03,0.08,Matches
130,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-138,1997,19,18,1636,18.2,2,0,2,0,0,4,1,0.11,0.00,0.11,0.11,0.11,0.9,0.9,0.0,1.0,0.05,0.00,0.05,0.05,0.05,Matches
131,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-125,1993,25,25,2131,23.7,2,3,2,0,0,6,0,0.08,0.13,0.21,0.08,0.21,2.0,2.0,2.2,4.2,0.08,0.09,0.18,0.08,0.18,Matches
132,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-111,1989,9,9,810,9.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
133,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-222,1991,11,10,895,9.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.04,0.04,0.00,0.04,Matches
134,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-166,1991,31,31,2789,31.0,4,0,4,0,0,5,1,0.13,0.00,0.13,0.13,0.13,2.4,2.4,0.7,3.1,0.08,0.02,0.10,0.08,0.10,Matches
135,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-199,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
136,Ederson\Ederson,br BRA,GK,Manchester City,27-262,1993,33,33,2970,33.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
137,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-078,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
138,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-198,1992,27,26,2269,25.2,0,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,0.5,0.5,0.2,0.7,0.02,0.01,0.03,0.02,0.03,Matches
139,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-239,1987,12,7,703,7.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.05,0.08,0.12,0.05,0.12,Matches
140,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-299,1992,20,14,1274,14.2,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,0.5,0.5,0.2,0.7,0.04,0.01,0.05,0.04,0.05,Matches
141,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-123,1988,28,28,2473,27.5,2,2,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,1.7,1.7,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
142,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-311,1998,31,26,2289,25.4,3,4,3,0,0,3,0,0.12,0.16,0.28,0.12,0.28,1.6,1.6,2.3,3.9,0.06,0.09,0.15,0.06,0.15,Matches
143,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,36-018,1985,32,32,2880,32.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
144,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-195,1993,25,23,2117,23.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.01,0.02,0.03,0.01,0.03,Matches
145,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-240,1994,33,32,2821,31.3,16,11,8,8,9,5,0,0.51,0.35,0.86,0.26,0.61,13.8,7.0,10.6,17.5,0.44,0.34,0.78,0.22,0.56,Matches
146,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-074,1989,20,20,1722,19.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.01,0.02,0.01,0.02,Matches
147,Fernandinho\Fernandinho,br BRA,MF,Manchester City,36-002,1985,19,11,1063,11.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,1.3,0.06,0.05,0.11,0.06,0.11,Matches
148,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-363,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-216,1991,31,29,2477,27.5,6,5,6,0,0,2,0,0.22,0.18,0.40,0.22,0.40,11.3,11.3,4.9,16.2,0.41,0.18,0.59,0.41,0.59,Matches
150,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-255,1991,27,25,2215,24.6,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,2.4,3.2,0.03,0.10,0.13,0.03,0.13,Matches
151,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-343,2000,25,15,1450,16.1,7,5,7,0,0,0,0,0.43,0.31,0.74,0.43,0.74,4.6,4.6,4.0,8.7,0.29,0.25,0.54,0.29,0.54,Matches
152,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-140,2000,24,23,1972,21.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,1.1,0.04,0.01,0.05,0.04,0.05,Matches
153,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-073,1996,29,27,2214,24.6,3,3,3,0,0,3,0,0.12,0.12,0.24,0.12,0.24,4.8,4.8,2.2,6.9,0.19,0.09,0.28,0.19,0.28,Matches
154,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,33-050,1988,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
155,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-124,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
156,Ryan Fraser\Ryan-Fraser,sco SCO,FWMF,Newcastle Utd,27-071,1994,18,9,928,10.3,0,2,0,0,0,2,1,0.00,0.19,0.19,0.00,0.19,0.9,0.9,2.1,3.0,0.09,0.20,0.29,0.09,0.29,Matches
157,Fred\Fred,br BRA,MF,Manchester Utd,28-062,1993,27,24,2148,23.9,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.9,1.9,2.5,4.4,0.08,0.10,0.18,0.08,0.18,Matches
158,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-208,1992,13,6,537,6.0,1,1,1,0,0,2,0,0.17,0.17,0.34,0.17,0.34,0.3,0.3,1.2,1.5,0.05,0.20,0.25,0.05,0.25,Matches
159,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,35-029,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
160,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-187,1995,31,28,2572,28.6,1,3,1,0,0,5,0,0.03,0.10,0.14,0.03,0.14,1.5,1.5,1.9,3.4,0.05,0.07,0.12,0.05,0.12,Matches
161,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-089,2000,26,24,2171,24.1,2,2,2,0,0,9,0,0.08,0.08,0.17,0.08,0.17,1.8,1.8,1.1,2.9,0.07,0.05,0.12,0.07,0.12,Matches
162,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-117,2001,4,2,217,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.04,0.00,0.04,Matches
163,Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-201,1990,15,4,440,4.9,1,1,1,0,0,0,0,0.20,0.20,0.41,0.20,0.41,1.9,1.9,0.5,2.4,0.39,0.10,0.49,0.39,0.49,Matches
164,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,25-223,1995,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-180,1990,24,24,2115,23.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,26-003,1995,23,12,1192,13.2,8,0,5,3,3,2,0,0.60,0.00,0.60,0.38,0.38,6.1,3.9,1.8,5.8,0.46,0.14,0.60,0.29,0.43,Matches
167,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-222,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
168,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-099,2000,7,1,154,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,Matches
169,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-329,2001,3,1,126,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.04,0.04,0.00,0.04,Matches
170,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-218,1986,15,8,721,8.0,4,0,4,0,0,1,0,0.50,0.00,0.50,0.50,0.50,4.2,4.2,0.7,5.0,0.53,0.09,0.62,0.53,0.62,Matches
171,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-111,1998,26,24,2235,24.8,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.0,0.6,0.03,0.00,0.03,0.03,0.03,Matches
172,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-280,1993,25,17,1528,17.0,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07,Matches
173,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-348,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
174,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-071,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
175,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-230,1997,18,14,1104,12.3,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.17,0.00,0.17,0.17,0.17,Matches
176,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-312,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.43,0.00,0.43,0.43,0.43,Matches
177,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-238,1995,22,22,1977,22.0,6,10,6,0,0,6,0,0.27,0.46,0.73,0.27,0.73,4.2,4.2,8.1,12.2,0.19,0.37,0.56,0.19,0.56,Matches
178,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-217,2001,27,18,1583,17.6,5,2,5,0,0,2,0,0.28,0.11,0.40,0.28,0.40,5.8,5.8,1.8,7.6,0.33,0.10,0.43,0.33,0.43,Matches
179,Pascal Groß\Pascal-Gross,de GER,MFDF,Brighton,29-325,1991,30,23,2124,23.6,3,6,0,3,4,3,0,0.13,0.25,0.38,0.00,0.25,5.3,2.2,5.3,7.5,0.22,0.22,0.45,0.09,0.32,Matches
180,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-332,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
181,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-116,1987,33,33,2970,33.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
182,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-194,1990,25,21,1864,20.7,12,1,11,1,2,1,0,0.58,0.05,0.63,0.53,0.58,8.5,6.9,3.9,10.9,0.41,0.19,0.60,0.34,0.53,Matches
183,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,17-047,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
184,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-318,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
185,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-059,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
186,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-167,1996,32,30,2487,27.6,7,6,7,0,0,2,0,0.25,0.22,0.47,0.25,0.47,6.1,6.1,5.4,11.5,0.22,0.20,0.42,0.22,0.42,Matches
187,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-294,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.00,0.27,0.27,0.27,Matches
188,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-329,1999,25,17,1431,15.9,4,3,4,0,0,2,0,0.25,0.19,0.44,0.25,0.44,5.2,5.2,1.5,6.7,0.33,0.09,0.42,0.33,0.42,Matches
189,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,26-045,1995,24,22,1942,21.6,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,Matches
190,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-291,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
191,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-101,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
192,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,24-055,1997,10,9,855,9.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
193,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-323,1990,21,20,1704,18.9,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,1.7,1.7,1.4,3.0,0.09,0.07,0.16,0.09,0.16,Matches
194,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-095,1992,20,17,1408,15.6,2,1,2,0,0,3,1,0.13,0.06,0.19,0.13,0.19,1.1,1.1,0.7,1.8,0.07,0.05,0.12,0.07,0.12,Matches
195,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,36-025,1985,15,2,358,4.0,0,2,0,0,0,1,0,0.00,0.50,0.50,0.00,0.50,0.9,0.9,0.6,1.6,0.23,0.16,0.39,0.23,0.39,Matches
196,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-302,1992,33,32,2755,30.6,16,10,15,1,1,0,0,0.52,0.33,0.85,0.49,0.82,9.6,8.8,8.3,17.1,0.31,0.27,0.58,0.29,0.56,Matches
197,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-108,2002,10,3,397,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
198,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-228,1995,26,24,2198,24.4,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,1.1,1.1,0.2,1.4,0.05,0.01,0.06,0.05,0.06,Matches
199,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-196,1996,23,23,2032,22.6,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.6,1.4,0.03,0.03,0.06,0.03,0.06,Matches
200,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-093,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
201,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-180,2000,21,10,999,11.1,2,3,2,0,0,0,0,0.18,0.27,0.45,0.18,0.45,1.3,1.3,2.8,4.1,0.12,0.25,0.37,0.12,0.37,Matches
202,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-139,2000,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
203,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-274,1995,34,34,3060,34.0,1,3,1,0,0,8,0,0.03,0.09,0.12,0.03,0.12,0.6,0.6,1.6,2.2,0.02,0.05,0.07,0.02,0.07,Matches
204,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-324,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-215,1996,21,13,1158,12.9,10,2,10,0,1,0,0,0.78,0.16,0.93,0.78,0.93,6.6,5.9,2.5,8.4,0.52,0.20,0.71,0.46,0.65,Matches
206,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-287,1992,25,23,1913,21.3,10,4,8,2,2,1,0,0.47,0.19,0.66,0.38,0.56,7.3,5.7,2.5,8.2,0.34,0.12,0.46,0.27,0.39,Matches
207,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-073,1984,13,8,767,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.06,0.01,0.07,0.06,0.07,Matches
208,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,25-003,1996,28,17,1492,16.6,1,2,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,1.1,1.1,1.8,2.9,0.07,0.11,0.18,0.07,0.18,Matches
209,José Izquierdo\Jose-Izquierdo,co COL,DFMF,Brighton,28-303,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
210,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-262,1982,9,6,518,5.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
211,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWDF,Brighton,27-268,1993,17,2,306,3.4,0,1,0,0,0,2,0,0.00,0.29,0.29,0.00,0.29,1.3,1.3,2.9,4.2,0.37,0.86,1.23,0.37,1.23,Matches
212,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-177,1997,14,10,821,9.1,3,0,3,0,0,3,0,0.33,0.00,0.33,0.33,0.33,1.9,1.9,0.9,2.7,0.21,0.09,0.30,0.21,0.30,Matches
213,Reece James\Reece-James,eng ENG,DF,Chelsea,21-149,1999,28,21,2013,22.4,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.4,1.4,2.7,4.1,0.06,0.12,0.18,0.06,0.18,Matches
