,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
106,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-148,1990,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
107,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27-315,1993,19,14,1312,14.6,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.6,0.9,0.01,0.04,0.06,0.01,0.06,Matches
108,Tom Davies\Tom-Davies,eng ENG,MFDF,Everton,22-248,1998,16,11,869,9.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.05,0.05,0.00,0.05,Matches
109,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,23-020,1998,6,0,63,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.41,0.04,0.44,0.41,0.44,Matches
110,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-052,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
111,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,30-303,1990,11,11,990,11.0,2,0,2,0,0,0,0,0.18,0.00,0.18,0.18,0.18,1.1,1.1,0.0,1.2,0.10,0.00,0.11,0.10,0.11,Matches
112,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-250,1991,21,19,1659,18.4,3,11,1,2,3,1,0,0.16,0.60,0.76,0.05,0.65,8.5,6.2,7.4,13.6,0.46,0.40,0.86,0.34,0.74,Matches
113,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-025,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
114,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-104,1989,5,2,214,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
115,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,25-324,1995,22,20,1774,19.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2.8,2.8,0.6,3.4,0.14,0.03,0.17,0.14,0.17,Matches
116,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-128,1991,7,6,554,6.2,1,1,1,0,0,1,0,0.16,0.16,0.32,0.16,0.32,2.9,2.9,0.5,3.4,0.48,0.07,0.55,0.48,0.55,Matches
117,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,21-362,1999,11,5,442,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.06,0.03,0.08,0.06,0.08,Matches
118,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,22-320,1998,16,14,1088,12.1,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
119,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-081,1996,21,18,1618,18.0,5,5,5,0,0,3,0,0.28,0.28,0.56,0.28,0.56,4.3,4.3,4.9,9.2,0.24,0.27,0.51,0.24,0.51,Matches
120,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-295,1997,24,24,2139,23.8,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,2.0,2.0,0.1,2.0,0.08,0.00,0.08,0.08,0.08,Matches
121,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-049,1994,21,21,1890,21.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.8,0.03,0.01,0.04,0.03,0.04,Matches
122,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-228,1993,18,18,1601,17.8,0,6,0,0,0,0,1,0.00,0.34,0.34,0.00,0.34,0.4,0.4,2.9,3.3,0.02,0.16,0.19,0.02,0.19,Matches
123,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-240,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
124,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-055,1997,7,6,568,6.3,1,0,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03,Matches
125,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-263,1998,19,13,1035,11.5,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.7,0.7,0.5,1.2,0.06,0.04,0.10,0.06,0.10,Matches
126,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-048,1992,13,10,962,10.7,0,1,0,0,0,3,1,0.00,0.09,0.09,0.00,0.09,0.3,0.3,0.6,0.9,0.03,0.06,0.09,0.03,0.09,Matches
127,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-076,1997,15,14,1276,14.2,2,0,2,0,0,3,1,0.14,0.00,0.14,0.14,0.14,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
128,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-063,1993,25,25,2131,23.7,2,3,2,0,0,6,0,0.08,0.13,0.21,0.08,0.21,2.0,2.0,2.3,4.2,0.08,0.10,0.18,0.08,0.18,Matches
129,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-049,1989,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
130,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-160,1991,3,2,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
131,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-104,1991,23,23,2069,23.0,3,0,3,0,0,4,1,0.13,0.00,0.13,0.13,0.13,2.1,2.1,0.6,2.7,0.09,0.02,0.12,0.09,0.12,Matches
132,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-137,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
133,Ederson\Ederson,br BRA,GK,Manchester City,27-200,1993,26,26,2340,26.0,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
134,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-016,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
135,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-136,1992,22,22,1895,21.1,0,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03,Matches
136,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-177,1987,9,4,433,4.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.5,0.8,0.05,0.11,0.16,0.05,0.16,Matches
137,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-237,1992,15,12,1073,11.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.5,0.03,0.01,0.05,0.03,0.05,Matches
138,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-061,1988,22,22,1933,21.5,0,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.2,0.8,0.03,0.01,0.03,0.03,0.03,Matches
139,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-249,1998,25,20,1843,20.5,3,3,3,0,0,2,0,0.15,0.15,0.29,0.15,0.29,1.5,1.5,1.7,3.2,0.07,0.08,0.15,0.07,0.15,Matches
140,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-321,1985,24,24,2160,24.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
141,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-133,1993,19,18,1652,18.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.02,0.02,0.04,0.02,0.04,Matches
142,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-178,1994,27,26,2283,25.4,15,10,8,7,8,5,0,0.59,0.39,0.99,0.32,0.71,11.7,5.6,9.4,15.0,0.46,0.37,0.83,0.22,0.59,Matches
143,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-012,1989,16,16,1381,15.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches
144,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-305,1985,13,7,702,7.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.07,0.03,0.10,0.07,0.10,Matches
145,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-301,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
146,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-154,1991,27,25,2146,23.8,6,5,6,0,0,1,0,0.25,0.21,0.46,0.25,0.46,10.5,10.5,3.8,14.3,0.44,0.16,0.60,0.44,0.60,Matches
147,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-193,1991,20,18,1585,17.6,0,2,0,0,0,2,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,1.9,2.6,0.04,0.11,0.15,0.04,0.15,Matches
148,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-281,2000,20,13,1229,13.7,6,3,6,0,0,0,0,0.44,0.22,0.66,0.44,0.66,3.5,3.5,3.3,6.8,0.26,0.24,0.50,0.26,0.50,Matches
149,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-078,2000,17,16,1416,15.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.9,0.05,0.01,0.06,0.05,0.06,Matches
150,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-011,1996,23,21,1709,19.0,2,3,2,0,0,3,0,0.11,0.16,0.26,0.11,0.26,4.0,4.0,1.9,5.9,0.21,0.10,0.31,0.21,0.31,Matches
151,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,32-353,1988,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
152,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-062,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
153,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Newcastle Utd,27-009,1994,15,6,671,7.5,0,2,0,0,0,2,1,0.00,0.27,0.27,0.00,0.27,0.8,0.8,1.9,2.7,0.10,0.26,0.36,0.10,0.36,Matches
154,Fred\Fred,br BRA,MF,Manchester Utd,28-000,1993,21,18,1655,18.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.9,2.9,0.06,0.10,0.16,0.06,0.16,Matches
155,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-146,1992,10,5,442,4.9,1,1,1,0,0,2,0,0.20,0.20,0.41,0.20,0.41,0.2,0.2,1.2,1.4,0.04,0.24,0.29,0.04,0.29,Matches
156,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-332,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
157,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-125,1995,24,21,1942,21.6,1,2,1,0,0,3,0,0.05,0.09,0.14,0.05,0.14,1.1,1.1,1.8,2.9,0.05,0.09,0.13,0.05,0.13,Matches
158,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-027,2000,21,20,1792,19.9,2,2,2,0,0,8,0,0.10,0.10,0.20,0.10,0.20,1.1,1.1,0.8,1.9,0.06,0.04,0.10,0.06,0.10,Matches
159,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-055,2001,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.04,0.04,0.01,0.04,Matches
160,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,30-139,1990,9,1,177,2.0,1,0,1,0,0,0,0,0.51,0.00,0.51,0.51,0.51,0.5,0.5,0.0,0.5,0.27,0.01,0.28,0.27,0.28,Matches
161,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-118,1990,24,24,2115,23.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
162,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-306,1995,16,9,812,9.0,6,0,4,2,2,1,0,0.67,0.00,0.67,0.44,0.44,4.5,2.9,1.7,4.6,0.49,0.19,0.68,0.33,0.51,Matches
163,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-160,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
164,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-037,2000,3,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.09,0.09,0.00,0.09,Matches
165,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-267,2001,2,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-156,1986,14,8,707,7.9,4,0,4,0,0,1,0,0.51,0.00,0.51,0.51,0.51,3.9,3.9,0.7,4.6,0.49,0.09,0.58,0.49,0.58,Matches
167,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-049,1998,19,18,1680,18.7,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.0,0.4,0.02,0.00,0.02,0.02,0.02,Matches
168,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-218,1993,20,12,1199,13.3,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.3,0.5,0.02,0.02,0.04,0.02,0.04,Matches
169,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-286,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
170,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-009,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
171,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-168,1997,16,14,1078,12.0,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.18,0.00,0.18,0.18,0.18,Matches
172,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-250,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
173,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-176,1995,22,22,1977,22.0,6,10,6,0,0,6,0,0.27,0.46,0.73,0.27,0.73,4.2,4.2,8.1,12.2,0.19,0.37,0.56,0.19,0.56,Matches
174,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-155,2001,21,14,1186,13.2,1,1,1,0,0,1,0,0.08,0.08,0.15,0.08,0.15,3.1,3.1,0.8,3.9,0.24,0.06,0.29,0.24,0.29,Matches
175,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-263,1991,22,15,1428,15.9,2,4,0,2,3,1,0,0.13,0.25,0.38,0.00,0.25,3.9,1.6,4.0,5.6,0.25,0.25,0.50,0.10,0.36,Matches
176,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-270,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
177,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-054,1987,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
178,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-132,1990,21,18,1561,17.3,11,1,10,1,2,0,0,0.63,0.06,0.69,0.58,0.63,7.4,5.9,3.4,9.2,0.42,0.20,0.62,0.34,0.53,Matches
179,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-350,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
180,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-256,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
181,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,20-362,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
182,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-105,1996,25,24,1952,21.7,6,4,6,0,0,2,0,0.28,0.18,0.46,0.28,0.46,4.5,4.5,4.4,8.9,0.21,0.20,0.41,0.21,0.41,Matches
183,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-232,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.00,0.27,0.27,0.27,Matches
184,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-267,1999,19,12,986,11.0,1,2,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,1.6,1.6,1.3,2.9,0.14,0.12,0.26,0.14,0.26,Matches
185,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-348,1995,21,19,1721,19.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.9,0.03,0.02,0.05,0.03,0.05,Matches
186,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-229,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
187,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-039,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-358,1997,4,3,315,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-261,1990,21,20,1704,18.9,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,1.7,1.7,1.4,3.1,0.09,0.07,0.16,0.09,0.16,Matches
190,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-033,1992,17,16,1305,14.5,2,1,2,0,0,3,1,0.14,0.07,0.21,0.14,0.21,1.1,1.1,0.7,1.8,0.07,0.05,0.12,0.07,0.12,Matches
191,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-328,1985,13,2,341,3.8,0,2,0,0,0,1,0,0.00,0.53,0.53,0.00,0.53,0.9,0.9,0.6,1.6,0.24,0.17,0.41,0.24,0.41,Matches
192,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-240,1992,26,26,2242,24.9,13,8,13,0,0,0,0,0.52,0.32,0.84,0.52,0.84,7.5,7.5,6.7,14.3,0.30,0.27,0.57,0.30,0.57,Matches
193,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-046,2002,9,3,396,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
194,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-166,1995,22,20,1838,20.4,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,1.1,1.1,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
195,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-134,1996,16,16,1420,15.8,1,0,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,0.7,0.7,0.2,0.9,0.05,0.01,0.06,0.05,0.06,Matches
196,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-031,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
197,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-118,2000,17,8,823,9.1,2,2,2,0,0,0,0,0.22,0.22,0.44,0.22,0.44,1.1,1.1,2.3,3.4,0.12,0.25,0.37,0.12,0.37,Matches
198,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-077,2000,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
199,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-212,1995,26,26,2340,26.0,1,3,1,0,0,6,0,0.04,0.12,0.15,0.04,0.15,0.5,0.5,1.3,1.8,0.02,0.05,0.07,0.02,0.07,Matches
200,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-262,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
201,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-153,1996,14,6,548,6.1,2,0,2,0,1,0,0,0.33,0.00,0.33,0.33,0.33,2.3,1.6,0.8,2.4,0.38,0.13,0.51,0.26,0.39,Matches
202,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-225,1992,21,19,1674,18.6,8,3,6,2,2,1,0,0.43,0.16,0.59,0.32,0.48,6.3,4.8,2.1,6.8,0.34,0.11,0.45,0.26,0.37,Matches
203,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-011,1984,12,8,754,8.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.07,0.01,0.07,0.07,0.07,Matches
204,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-306,1996,23,13,1179,13.1,1,2,1,0,0,0,0,0.08,0.15,0.23,0.08,0.23,0.7,0.7,1.7,2.4,0.06,0.13,0.18,0.06,0.18,Matches
205,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-200,1982,8,5,428,4.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
206,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-206,1993,12,2,263,2.9,0,1,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,1.2,1.2,1.8,3.0,0.39,0.62,1.02,0.39,1.02,Matches
207,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-115,1997,10,7,547,6.1,3,0,3,0,0,2,0,0.49,0.00,0.49,0.49,0.49,1.7,1.7,0.3,2.0,0.28,0.05,0.32,0.28,0.32,Matches
208,Reece James\Reece-James,eng ENG,DF,Chelsea,21-087,1999,21,17,1610,17.9,1,2,1,0,0,3,0,0.06,0.11,0.17,0.06,0.17,1.2,1.2,2.2,3.4,0.06,0.13,0.19,0.06,0.19,Matches
209,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-070,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
210,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-336,1997,19,13,1322,14.7,6,3,6,0,0,1,0,0.41,0.20,0.61,0.41,0.61,5.8,5.8,2.5,8.4,0.40,0.17,0.57,0.40,0.57,Matches
211,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-304,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
212,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-203,1996,20,14,1266,14.1,1,2,1,0,0,3,0,0.07,0.14,0.21,0.07,0.21,2.2,2.2,1.3,3.5,0.16,0.09,0.25,0.16,0.25,Matches
213,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-040,2000,8,3,328,3.6,1,0,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,0.3,0.3,0.0,0.3,0.09,0.00,0.10,0.09,0.10,Matches
