,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
106,Hélder Costa\Helder-Costa,pt POR,MFFW,Leeds United,27-126,1994,22,13,1156,12.8,3,3,3,0,0,0,0,0.23,0.23,0.47,0.23,0.47,2.0,2.0,0.9,2.9,0.16,0.07,0.23,0.16,0.23,Matches
107,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,West Ham,28-269,1992,32,32,2874,31.9,0,6,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,1.2,1.2,4.3,5.5,0.04,0.14,0.17,0.04,0.17,Matches
108,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,31-154,1989,34,34,2990,33.2,0,7,0,0,0,3,0,0.00,0.21,0.21,0.00,0.21,0.9,0.9,5.5,6.4,0.03,0.16,0.19,0.03,0.19,Matches
109,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Wolves,23-135,1998,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.61,0.00,0.61,0.61,0.61,Matches
110,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,30-029,1991,36,36,3229,35.9,8,2,8,0,0,6,0,0.22,0.06,0.28,0.22,0.28,4.4,4.4,2.1,6.5,0.12,0.06,0.18,0.12,0.18,Matches
111,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,34-093,1987,15,15,1350,15.0,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.3,0.3,0.0,0.4,0.02,0.00,0.02,0.02,0.02,Matches
112,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-222,1990,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
113,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,28-024,1993,20,14,1346,15.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.6,0.9,0.01,0.04,0.06,0.01,0.06,Matches
114,Tom Davies\Tom-Davies,eng ENG,MF,Everton,22-322,1998,23,16,1324,14.7,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,1.0,1.1,0.01,0.07,0.08,0.01,0.08,Matches
115,Keinan Davis\Keinan-Davis,eng ENG,FWMF,Aston Villa,23-094,1998,15,1,277,3.1,1,1,1,0,0,0,0,0.32,0.32,0.65,0.32,0.65,1.0,1.0,0.5,1.5,0.34,0.16,0.49,0.34,0.49,Matches
116,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-126,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
117,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,31-012,1990,20,20,1745,19.4,3,0,3,0,0,4,1,0.15,0.00,0.15,0.15,0.15,1.6,1.6,0.0,1.7,0.08,0.00,0.09,0.08,0.09,Matches
118,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-324,1991,24,22,1907,21.2,5,11,3,2,3,1,0,0.24,0.52,0.76,0.14,0.66,9.6,7.3,9.1,16.4,0.45,0.43,0.88,0.35,0.78,Matches
119,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-099,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
120,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-178,1989,8,2,266,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
121,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,26-033,1995,31,27,2433,27.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,3.3,3.3,0.7,4.0,0.12,0.03,0.15,0.12,0.15,Matches
122,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-202,1991,15,14,1187,13.2,3,2,3,0,0,2,0,0.23,0.15,0.38,0.23,0.38,5.0,5.0,1.7,6.7,0.38,0.13,0.51,0.38,0.51,Matches
123,Amad Diallo\Amad-Diallo,ci CIV,FW,Manchester Utd,18-311,2002,1,1,77,0.9,0,1,0,0,0,0,0,0.00,1.17,1.17,0.00,1.17,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
124,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,22-071,1999,20,9,917,10.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.7,0.04,0.02,0.06,0.04,0.06,Matches
125,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,23-029,1998,18,15,1183,13.1,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
126,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-155,1996,28,24,2180,24.2,6,8,6,0,0,3,0,0.25,0.33,0.58,0.25,0.58,5.6,5.6,7.6,13.2,0.23,0.31,0.54,0.23,0.54,Matches
127,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,24-004,1997,30,30,2663,29.6,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,2.2,2.2,0.1,2.3,0.08,0.00,0.08,0.08,0.08,Matches
128,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-123,1994,27,27,2430,27.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.03,0.00,0.04,0.03,0.04,Matches
129,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,27-302,1993,28,28,2501,27.8,0,7,0,0,0,2,1,0.00,0.25,0.25,0.00,0.25,0.6,0.6,5.3,5.8,0.02,0.19,0.21,0.02,0.21,Matches
130,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-314,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
131,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-129,1997,16,15,1378,15.3,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
132,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-337,1998,26,14,1150,12.8,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.11,0.07,0.11,Matches
133,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-122,1992,15,12,1142,12.7,0,2,0,0,0,4,1,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.7,1.0,0.03,0.05,0.08,0.03,0.08,Matches
134,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-150,1997,21,20,1816,20.2,2,0,2,0,0,4,1,0.10,0.00,0.10,0.10,0.10,1.0,1.0,0.1,1.1,0.05,0.00,0.05,0.05,0.05,Matches
135,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-137,1993,27,27,2298,25.5,2,3,2,0,0,6,0,0.08,0.12,0.20,0.08,0.20,2.1,2.1,2.2,4.3,0.08,0.09,0.17,0.08,0.17,Matches
136,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-123,1989,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
137,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-234,1991,13,12,1075,11.9,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,0.2,0.2,0.4,0.6,0.01,0.04,0.05,0.01,0.05,Matches
138,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-178,1991,32,32,2841,31.6,5,0,5,0,0,5,2,0.16,0.00,0.16,0.16,0.16,2.5,2.5,0.7,3.2,0.08,0.02,0.10,0.08,0.10,Matches
139,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-211,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
140,Ederson\Ederson,br BRA,GK,Manchester City,27-274,1993,34,34,3060,34.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
141,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-090,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
142,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-210,1992,29,28,2449,27.2,0,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.2,0.8,0.02,0.01,0.03,0.02,0.03,Matches
143,Anthony Elanga\Anthony-Elanga,se SWE,FW,Manchester Utd,19-021,2002,1,1,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
144,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-251,1987,14,8,839,9.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.05,0.07,0.12,0.05,0.12,Matches
145,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-311,1992,22,16,1454,16.2,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.5,0.5,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches
146,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-135,1988,28,28,2473,27.5,2,2,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,1.7,1.7,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
147,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-323,1998,34,29,2559,28.4,4,6,4,0,0,3,0,0.14,0.21,0.35,0.14,0.35,2.2,2.2,2.8,5.1,0.08,0.10,0.18,0.08,0.18,Matches
148,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,36-030,1985,34,34,3060,34.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-207,1993,28,26,2387,26.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.02,0.01,0.03,0.02,0.03,Matches
150,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-252,1994,36,34,3009,33.4,18,11,9,9,10,5,0,0.54,0.33,0.87,0.27,0.60,15.0,7.4,11.0,18.4,0.45,0.33,0.78,0.22,0.55,Matches
151,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-086,1989,22,22,1899,21.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.01,0.01,0.03,0.01,0.03,Matches
152,Fernandinho\Fernandinho,br BRA,MF,Manchester City,36-014,1985,19,11,1063,11.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,1.3,0.06,0.05,0.11,0.06,0.11,Matches
153,Sam Field\Sam-Field,eng ENG,MF,West Brom,23-010,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-228,1991,34,31,2669,29.7,8,6,8,0,0,2,0,0.27,0.20,0.47,0.27,0.47,12.3,12.3,5.5,17.8,0.41,0.19,0.60,0.41,0.60,Matches
155,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-267,1991,29,27,2395,26.6,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.9,0.9,2.4,3.3,0.03,0.09,0.12,0.03,0.12,Matches
156,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-355,2000,26,15,1471,16.3,7,5,7,0,0,0,0,0.43,0.31,0.73,0.43,0.73,4.8,4.8,4.0,8.8,0.29,0.25,0.54,0.29,0.54,Matches
157,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-152,2000,26,25,2152,23.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.3,1.3,0.04,0.01,0.06,0.04,0.06,Matches
158,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-085,1996,31,29,2394,26.6,3,3,3,0,0,3,0,0.11,0.11,0.23,0.11,0.23,5.2,5.2,2.3,7.5,0.20,0.09,0.28,0.20,0.28,Matches
159,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,33-062,1988,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
160,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-136,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
161,Ryan Fraser\Ryan-Fraser,sco SCO,FWMF,Newcastle Utd,27-083,1994,18,9,928,10.3,0,2,0,0,0,2,1,0.00,0.19,0.19,0.00,0.19,0.9,0.9,2.1,3.0,0.09,0.20,0.29,0.09,0.29,Matches
162,Fred\Fred,br BRA,MF,Manchester Utd,28-074,1993,29,26,2300,25.6,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.9,1.9,2.5,4.5,0.08,0.10,0.18,0.08,0.18,Matches
163,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-220,1992,14,6,569,6.3,1,1,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,0.3,0.3,1.2,1.5,0.05,0.19,0.24,0.05,0.24,Matches
164,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,35-041,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
165,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-199,1995,33,30,2752,30.6,1,3,1,0,0,5,0,0.03,0.10,0.13,0.03,0.13,1.8,1.8,2.1,3.8,0.06,0.07,0.13,0.06,0.13,Matches
166,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-101,2000,28,26,2351,26.1,2,2,2,0,0,10,0,0.08,0.08,0.15,0.08,0.15,1.8,1.8,1.2,3.0,0.07,0.05,0.11,0.07,0.11,Matches
167,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-129,2001,5,3,307,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.03,0.00,0.03,Matches
168,Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-213,1990,16,4,443,4.9,1,1,1,0,0,0,0,0.20,0.20,0.41,0.20,0.41,1.9,1.9,0.5,2.4,0.39,0.10,0.49,0.39,0.49,Matches
169,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,25-235,1995,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
170,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-192,1990,25,25,2205,24.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
171,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,26-015,1995,26,15,1445,16.1,9,0,6,3,3,2,0,0.56,0.00,0.56,0.37,0.37,7.0,4.8,2.0,6.8,0.44,0.12,0.56,0.30,0.42,Matches
172,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-234,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
173,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-111,2000,9,3,316,3.5,1,0,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28,0.8,0.8,0.6,1.4,0.22,0.16,0.38,0.22,0.38,Matches
174,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-341,2001,5,3,261,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.06,0.01,0.06,Matches
175,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-230,1986,16,8,747,8.3,4,0,4,0,0,1,0,0.48,0.00,0.48,0.48,0.48,4.8,4.8,0.7,5.5,0.58,0.09,0.66,0.58,0.66,Matches
176,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-123,1998,29,27,2505,27.8,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,0.5,1.3,0.03,0.02,0.05,0.03,0.05,Matches
177,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-292,1993,27,17,1565,17.4,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.5,0.5,1.0,1.4,0.03,0.05,0.08,0.03,0.08,Matches
178,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-360,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
179,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-083,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
180,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-242,1997,19,14,1113,12.4,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.17,0.00,0.17,0.17,0.17,Matches
181,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-324,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.43,0.00,0.43,0.43,0.43,Matches
182,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-250,1995,24,22,2023,22.5,6,10,6,0,0,6,0,0.27,0.44,0.71,0.27,0.71,4.2,4.2,8.2,12.3,0.19,0.36,0.55,0.19,0.55,Matches
183,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-229,2001,30,20,1740,19.3,7,2,7,0,0,2,0,0.36,0.10,0.47,0.36,0.47,6.7,6.7,1.8,8.5,0.35,0.09,0.44,0.35,0.44,Matches
184,Pascal Groß\Pascal-Gross,de GER,MFDF,Brighton,29-337,1991,32,25,2304,25.6,3,7,0,3,4,3,0,0.12,0.27,0.39,0.00,0.27,5.5,2.4,5.4,7.8,0.21,0.21,0.42,0.09,0.31,Matches
185,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-344,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
186,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-128,1987,35,35,3150,35.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
187,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-206,1990,27,22,1974,21.9,12,2,11,1,2,1,0,0.55,0.09,0.64,0.50,0.59,8.7,7.2,4.3,11.5,0.40,0.20,0.59,0.33,0.52,Matches
188,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,17-059,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
189,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-330,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
190,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-071,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
191,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-179,1996,34,32,2667,29.6,8,8,8,0,0,2,0,0.27,0.27,0.54,0.27,0.54,6.6,6.6,7.1,13.7,0.22,0.24,0.46,0.22,0.46,Matches
192,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-306,1995,5,5,450,5.0,1,0,1,0,0,2,0,0.20,0.00,0.20,0.20,0.20,1.2,1.2,0.0,1.2,0.24,0.00,0.24,0.24,0.24,Matches
193,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-341,1999,26,18,1495,16.6,4,3,4,0,0,2,0,0.24,0.18,0.42,0.24,0.42,5.7,5.7,1.6,7.3,0.35,0.09,0.44,0.35,0.44,Matches
194,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,26-057,1995,24,22,1942,21.6,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,Matches
195,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-303,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
196,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-113,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
197,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,24-067,1997,12,11,1035,11.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
198,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-335,1990,21,20,1704,18.9,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,1.7,1.7,1.4,3.0,0.09,0.07,0.16,0.09,0.16,Matches
199,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-107,1992,21,17,1411,15.7,2,1,2,0,0,3,1,0.13,0.06,0.19,0.13,0.19,1.1,1.1,0.7,1.8,0.07,0.05,0.11,0.07,0.11,Matches
200,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,36-037,1985,15,2,358,4.0,0,2,0,0,0,1,0,0.00,0.50,0.50,0.00,0.50,0.9,0.9,0.6,1.6,0.23,0.16,0.39,0.23,0.39,Matches
201,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-314,1992,35,34,2935,32.6,17,10,16,1,1,0,0,0.52,0.31,0.83,0.49,0.80,10.1,9.3,8.7,18.0,0.31,0.27,0.57,0.29,0.55,Matches
202,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-120,2002,12,5,577,6.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.03,0.05,0.01,0.05,Matches
203,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-240,1995,28,26,2378,26.4,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,1.1,1.1,0.2,1.4,0.04,0.01,0.05,0.04,0.05,Matches
204,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-208,1996,26,25,2196,24.4,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,0.8,0.8,0.6,1.4,0.03,0.03,0.06,0.03,0.06,Matches
205,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-105,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
206,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-192,2000,23,10,1059,11.8,2,3,2,0,0,0,0,0.17,0.25,0.42,0.17,0.42,1.4,1.4,3.1,4.5,0.12,0.26,0.38,0.12,0.38,Matches
207,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-151,2000,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
208,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-286,1995,36,36,3240,36.0,2,4,2,0,0,8,0,0.06,0.11,0.17,0.06,0.17,1.0,1.0,1.9,3.0,0.03,0.05,0.08,0.03,0.08,Matches
209,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-336,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
210,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-227,1996,23,15,1338,14.9,11,2,11,0,1,1,0,0.74,0.13,0.87,0.74,0.87,7.2,6.4,2.9,9.3,0.48,0.20,0.68,0.43,0.63,Matches
211,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-299,1992,27,25,2045,22.7,12,4,10,2,2,1,0,0.53,0.18,0.70,0.44,0.62,7.8,6.3,2.6,8.8,0.34,0.11,0.46,0.28,0.39,Matches
212,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-085,1984,13,8,767,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.06,0.01,0.07,0.06,0.07,Matches
213,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,25-015,1996,29,17,1508,16.8,1,2,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,1.1,1.1,1.8,2.9,0.07,0.11,0.17,0.07,0.17,Matches
