,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
107,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-154,1990,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
108,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27-321,1993,19,14,1312,14.6,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.6,0.9,0.01,0.04,0.06,0.01,0.06,Matches
109,Tom Davies\Tom-Davies,eng ENG,MFDF,Everton,22-254,1998,17,11,904,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.01,0.05,0.06,0.01,0.06,Matches
110,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,23-026,1998,7,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.34,0.03,0.37,0.34,0.37,Matches
111,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-058,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
112,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,30-309,1990,12,12,1080,12.0,3,0,3,0,0,0,0,0.25,0.00,0.25,0.25,0.25,1.5,1.5,0.0,1.5,0.12,0.00,0.13,0.12,0.13,Matches
113,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-256,1991,23,21,1820,20.2,5,11,3,2,3,1,0,0.25,0.54,0.79,0.15,0.69,9.5,7.3,8.3,15.6,0.47,0.41,0.88,0.36,0.77,Matches
114,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-031,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
115,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-110,1989,5,2,214,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
116,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,25-330,1995,23,21,1864,20.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2.8,2.8,0.7,3.5,0.13,0.03,0.17,0.13,0.17,Matches
117,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-134,1991,8,7,637,7.1,1,1,1,0,0,1,0,0.14,0.14,0.28,0.14,0.28,3.4,3.4,0.5,3.8,0.48,0.06,0.54,0.48,0.54,Matches
118,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,22-003,1999,13,6,560,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.04,0.03,0.07,0.04,0.07,Matches
119,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,22-326,1998,16,14,1088,12.1,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
120,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-087,1996,22,19,1708,19.0,5,5,5,0,0,3,0,0.26,0.26,0.53,0.26,0.53,4.5,4.5,5.3,9.8,0.24,0.28,0.52,0.24,0.52,Matches
121,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-301,1997,26,26,2319,25.8,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,2.0,2.0,0.1,2.0,0.08,0.00,0.08,0.08,0.08,Matches
122,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-055,1994,21,21,1890,21.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.2,0.8,0.03,0.01,0.04,0.03,0.04,Matches
123,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-234,1993,19,19,1691,18.8,0,6,0,0,0,1,1,0.00,0.32,0.32,0.00,0.32,0.5,0.5,2.9,3.4,0.03,0.16,0.18,0.03,0.18,Matches
124,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-246,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
125,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-061,1997,8,7,658,7.3,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.2,0.2,0.0,0.2,0.03,0.00,0.03,0.03,0.03,Matches
126,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-269,1998,21,14,1083,12.0,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.12,0.07,0.12,Matches
127,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-054,1992,14,11,1052,11.7,0,2,0,0,0,4,1,0.00,0.17,0.17,0.00,0.17,0.3,0.3,0.7,1.0,0.03,0.06,0.09,0.03,0.09,Matches
128,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-082,1997,15,14,1276,14.2,2,0,2,0,0,3,1,0.14,0.00,0.14,0.14,0.14,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
129,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-069,1993,25,25,2131,23.7,2,3,2,0,0,6,0,0.08,0.13,0.21,0.08,0.21,2.0,2.0,2.3,4.2,0.08,0.10,0.18,0.08,0.18,Matches
130,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-055,1989,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
131,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-166,1991,4,3,265,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
132,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-110,1991,24,24,2159,24.0,3,0,3,0,0,4,1,0.13,0.00,0.13,0.13,0.13,2.2,2.2,0.6,2.7,0.09,0.02,0.11,0.09,0.11,Matches
133,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-143,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
134,Ederson\Ederson,br BRA,GK,Manchester City,27-206,1993,28,28,2520,28.0,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
135,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-022,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
136,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-142,1992,22,22,1895,21.1,0,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03,Matches
137,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-183,1987,10,5,523,5.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.5,0.8,0.05,0.09,0.14,0.05,0.14,Matches
138,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-243,1992,15,12,1073,11.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.5,0.03,0.01,0.05,0.03,0.05,Matches
139,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-067,1988,22,22,1933,21.5,0,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.2,0.8,0.03,0.01,0.03,0.03,0.03,Matches
140,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-255,1998,26,21,1888,21.0,3,3,3,0,0,2,0,0.14,0.14,0.29,0.14,0.29,1.5,1.5,1.7,3.2,0.07,0.08,0.15,0.07,0.15,Matches
141,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-327,1985,25,25,2250,25.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
142,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-139,1993,20,18,1667,18.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.02,0.02,0.04,0.02,0.04,Matches
143,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-184,1994,28,27,2372,26.4,16,10,8,8,9,5,0,0.61,0.38,0.99,0.30,0.68,12.5,5.6,9.3,14.9,0.47,0.35,0.83,0.21,0.57,Matches
144,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-018,1989,16,16,1381,15.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches
145,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-311,1985,14,8,792,8.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.06,0.03,0.09,0.06,0.09,Matches
146,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-307,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
147,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-160,1991,27,25,2146,23.8,6,5,6,0,0,1,0,0.25,0.21,0.46,0.25,0.46,10.6,10.6,3.8,14.4,0.44,0.16,0.60,0.44,0.60,Matches
148,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-199,1991,21,19,1675,18.6,0,2,0,0,0,3,0,0.00,0.11,0.11,0.00,0.11,0.7,0.7,2.0,2.7,0.04,0.11,0.15,0.04,0.15,Matches
149,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-287,2000,22,14,1340,14.9,6,5,6,0,0,0,0,0.40,0.34,0.74,0.40,0.74,4.2,4.2,3.7,7.9,0.28,0.25,0.53,0.28,0.53,Matches
150,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-084,2000,18,17,1506,16.7,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.2,1.0,0.05,0.01,0.06,0.05,0.06,Matches
151,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-017,1996,24,22,1799,20.0,2,3,2,0,0,3,0,0.10,0.15,0.25,0.10,0.25,4.0,4.0,1.9,5.9,0.20,0.10,0.30,0.20,0.30,Matches
152,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,32-359,1988,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
153,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-068,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
154,Ryan Fraser\Ryan-Fraser,sco SCO,FWMF,Newcastle Utd,27-015,1994,16,7,760,8.4,0,2,0,0,0,2,1,0.00,0.24,0.24,0.00,0.24,0.8,0.8,2.0,2.8,0.09,0.24,0.33,0.09,0.33,Matches
155,Fred\Fred,br BRA,MF,Manchester Utd,28-006,1993,22,19,1745,19.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.9,2.9,0.05,0.10,0.15,0.05,0.15,Matches
156,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-152,1992,10,5,442,4.9,1,1,1,0,0,2,0,0.20,0.20,0.41,0.20,0.41,0.2,0.2,1.2,1.4,0.04,0.24,0.29,0.04,0.29,Matches
157,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-338,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
158,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-131,1995,25,22,2032,22.6,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,1.1,1.1,1.8,2.9,0.05,0.08,0.13,0.05,0.13,Matches
159,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-033,2000,22,21,1882,20.9,2,2,2,0,0,8,0,0.10,0.10,0.19,0.10,0.19,1.2,1.2,0.8,2.0,0.06,0.04,0.10,0.06,0.10,Matches
160,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-061,2001,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.04,0.04,0.01,0.04,Matches
161,Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-145,1990,10,1,211,2.3,1,0,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.5,0.5,0.1,0.6,0.23,0.02,0.25,0.23,0.25,Matches
162,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-124,1990,24,24,2115,23.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
163,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-312,1995,16,9,812,9.0,6,0,4,2,2,1,0,0.67,0.00,0.67,0.44,0.44,4.5,2.9,1.7,4.6,0.49,0.19,0.68,0.33,0.51,Matches
164,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-166,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
165,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-043,2000,3,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.09,0.09,0.00,0.09,Matches
166,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-273,2001,2,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
167,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-162,1986,14,8,707,7.9,4,0,4,0,0,1,0,0.51,0.00,0.51,0.51,0.51,3.9,3.9,0.7,4.6,0.49,0.09,0.58,0.49,0.58,Matches
168,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-055,1998,20,19,1770,19.7,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.0,0.4,0.02,0.00,0.02,0.02,0.02,Matches
169,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-224,1993,21,13,1274,14.2,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.3,0.5,0.02,0.02,0.04,0.02,0.04,Matches
170,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-292,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
171,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-015,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
172,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-174,1997,17,14,1086,12.1,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.18,0.00,0.18,0.18,0.18,Matches
173,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-256,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
174,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-182,1995,22,22,1977,22.0,6,10,6,0,0,6,0,0.27,0.46,0.73,0.27,0.73,4.2,4.2,8.1,12.2,0.19,0.37,0.56,0.19,0.56,Matches
175,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-161,2001,22,14,1204,13.4,1,1,1,0,0,1,0,0.07,0.07,0.15,0.07,0.15,3.1,3.1,0.8,3.9,0.23,0.06,0.29,0.23,0.29,Matches
176,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-269,1991,23,16,1518,16.9,2,4,0,2,3,1,0,0.12,0.24,0.36,0.00,0.24,3.9,1.6,4.4,6.0,0.23,0.26,0.49,0.10,0.36,Matches
177,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-276,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
178,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-060,1987,28,28,2520,28.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
179,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-138,1990,23,20,1741,19.3,12,1,11,1,2,0,0,0.62,0.05,0.67,0.57,0.62,8.3,6.8,3.8,10.5,0.43,0.19,0.62,0.35,0.55,Matches
180,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-356,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
181,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-262,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
182,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-003,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
183,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-111,1996,26,24,1997,22.2,6,4,6,0,0,2,0,0.27,0.18,0.45,0.27,0.45,4.5,4.5,4.6,9.1,0.20,0.21,0.41,0.20,0.41,Matches
184,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-238,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.00,0.27,0.27,0.27,Matches
185,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-273,1999,20,13,1076,12.0,1,2,1,0,0,2,0,0.08,0.17,0.25,0.08,0.25,2.1,2.1,1.3,3.4,0.18,0.11,0.29,0.18,0.29,Matches
186,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-354,1995,22,20,1811,20.1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.9,0.03,0.02,0.04,0.03,0.04,Matches
187,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-235,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
188,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-045,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
189,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-364,1997,5,4,405,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
190,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-267,1990,21,20,1704,18.9,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,1.7,1.7,1.4,3.1,0.09,0.07,0.16,0.09,0.16,Matches
191,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-039,1992,18,17,1361,15.1,2,1,2,0,0,3,1,0.13,0.07,0.20,0.13,0.20,1.1,1.1,0.7,1.8,0.07,0.05,0.12,0.07,0.12,Matches
192,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-334,1985,13,2,341,3.8,0,2,0,0,0,1,0,0.00,0.53,0.53,0.00,0.53,0.9,0.9,0.6,1.6,0.24,0.17,0.41,0.24,0.41,Matches
193,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-246,1992,27,27,2332,25.9,13,9,13,0,0,0,0,0.50,0.35,0.85,0.50,0.85,7.8,7.8,7.5,15.3,0.30,0.29,0.59,0.30,0.59,Matches
194,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-052,2002,9,3,396,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
195,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-172,1995,22,20,1838,20.4,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,1.1,1.1,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
196,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-140,1996,17,17,1510,16.8,1,0,1,0,0,6,0,0.06,0.00,0.06,0.06,0.06,0.7,0.7,0.2,0.9,0.04,0.01,0.06,0.04,0.06,Matches
197,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-037,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
198,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-124,2000,18,9,888,9.9,2,2,2,0,0,0,0,0.20,0.20,0.41,0.20,0.41,1.1,1.1,2.3,3.5,0.12,0.24,0.35,0.12,0.35,Matches
199,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-083,2000,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
200,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-218,1995,27,27,2430,27.0,1,3,1,0,0,6,0,0.04,0.11,0.15,0.04,0.15,0.5,0.5,1.3,1.8,0.02,0.05,0.07,0.02,0.07,Matches
201,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-268,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
202,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-159,1996,15,7,637,7.1,3,0,3,0,1,0,0,0.42,0.00,0.42,0.42,0.42,2.8,2.1,0.9,3.0,0.40,0.13,0.54,0.29,0.43,Matches
203,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-231,1992,22,20,1686,18.7,8,3,6,2,2,1,0,0.43,0.16,0.59,0.32,0.48,6.3,4.8,2.1,6.8,0.34,0.11,0.45,0.25,0.36,Matches
204,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-017,1984,12,8,754,8.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.07,0.01,0.07,0.07,0.07,Matches
205,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-312,1996,24,14,1234,13.7,1,2,1,0,0,0,0,0.07,0.15,0.22,0.07,0.22,0.7,0.7,1.7,2.4,0.05,0.13,0.18,0.05,0.18,Matches
206,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-206,1982,8,5,428,4.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-212,1993,13,2,264,2.9,0,1,0,0,0,2,0,0.00,0.34,0.34,0.00,0.34,1.2,1.2,1.8,3.0,0.39,0.62,1.01,0.39,1.01,Matches
208,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-121,1997,11,8,637,7.1,3,0,3,0,0,2,0,0.42,0.00,0.42,0.42,0.42,1.8,1.8,0.3,2.0,0.25,0.04,0.29,0.25,0.29,Matches
209,Reece James\Reece-James,eng ENG,DF,Chelsea,21-093,1999,22,18,1700,18.9,1,2,1,0,0,3,0,0.05,0.11,0.16,0.05,0.16,1.2,1.2,2.2,3.4,0.06,0.12,0.18,0.06,0.18,Matches
210,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-076,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
211,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-342,1997,20,14,1391,15.5,6,3,6,0,0,1,0,0.39,0.19,0.58,0.39,0.58,5.9,5.9,2.6,8.5,0.38,0.17,0.55,0.38,0.55,Matches
212,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-310,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
213,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-209,1996,21,15,1356,15.1,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,2.5,2.5,1.3,3.8,0.16,0.09,0.25,0.16,0.25,Matches
214,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-046,2000,9,3,332,3.7,1,0,1,0,0,1,0,0.27,0.00,0.27,0.27,0.27,0.3,0.3,0.0,0.3,0.09,0.00,0.09,0.09,0.09,Matches
