,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Kiko Femenía\Kiko-Femenia,es ESP,FWMF,Watford,28,1991,13,11,1016,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.3,0.01,0.11,0.12,0.01,0.12,Matches
120,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,11,8,743,2,1,0,0,3,0,0.24,0.12,0.36,0.24,0.36,1.0,1.0,0.2,0.12,0.03,0.14,0.12,0.14,Matches
121,Fernandinho\Fernandinho,br BRA,MF,Manchester City,34,1985,13,12,1124,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.05,0.00,0.05,0.05,0.05,Matches
122,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,27,1991,17,15,1364,4,4,0,0,0,0,0.26,0.26,0.53,0.26,0.53,5.7,5.7,3.3,0.37,0.21,0.59,0.37,0.59,Matches
123,John Fleck\John-Fleck,sco SCO,FWMF,Sheffield Utd,27,1991,15,15,1289,4,1,0,0,5,0,0.28,0.07,0.35,0.28,0.35,2.7,2.7,1.9,0.19,0.13,0.32,0.19,0.32,Matches
124,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,19,2000,8,1,139,0,1,0,0,0,0,0.00,0.65,0.65,0.00,0.65,0.2,0.2,0.3,0.13,0.17,0.30,0.13,0.30,Matches
125,Pablo Fornals\Pablo-Fornals,es ESP,MF,West Ham,23,1996,16,9,869,0,3,0,0,1,0,0.00,0.31,0.31,0.00,0.31,1.2,1.2,1.4,0.12,0.15,0.27,0.12,0.27,Matches
126,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,17,17,1530,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
127,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Watford,26,1993,3,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.04,0.04,0.00,0.04,Matches
128,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,3,0,20,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.07,0.07,0.00,0.07,Matches
129,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,7,3,278,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
130,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Bournemouth,25,1994,16,12,1166,1,3,0,0,2,0,0.08,0.23,0.31,0.08,0.31,1.8,1.8,2.0,0.14,0.15,0.29,0.14,0.29,Matches
131,Fred\Fred,br BRA,FWMF,Manchester Utd,26,1993,13,10,958,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.4,0.08,0.13,0.22,0.08,0.22,Matches
132,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,16,15,1358,0,1,0,0,5,0,0.00,0.07,0.07,0.00,0.07,0.0,0.0,1.1,0.00,0.07,0.07,0.00,0.07,Matches
133,Luke Freeman\Luke-Freeman,eng ENG,FWMF,Sheffield Utd,27,1992,8,2,269,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.11,0.13,0.01,0.13,Matches
134,Christian Fuchs\Christian-Fuchs,at AUT,DFMF,Leicester City,33,1986,4,3,274,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches
135,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,2,0,32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
137,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,5,0,63,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.68,0.00,0.68,0.68,0.68,Matches
138,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,11,10,982,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.04,0.04,0.00,0.04,Matches
139,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,DF,Everton,23,1995,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,17,17,1530,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
141,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,15,13,1028,3,4,0,0,1,0,0.26,0.35,0.61,0.26,0.61,3.8,3.8,2.1,0.33,0.19,0.51,0.33,0.51,Matches
142,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MF,Wolves,19,2000,3,1,120,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.07,0.11,0.18,0.07,0.18,Matches
143,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,18,2001,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.56,0.56,0.00,0.56,Matches
144,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,5,2,191,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.6,0.30,0.28,0.58,0.30,0.58,Matches
145,Ben Godfrey\Ben-Godfrey,eng ENG,MF,Norwich City,21,1998,17,17,1490,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.02,0.00,0.02,0.02,0.02,Matches
146,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,8,7,585,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.02,0.08,0.10,0.02,0.10,Matches
147,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
148,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,8,3,286,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
149,Dan Gosling\Dan-Gosling,eng ENG,DFMF,Bournemouth,29,1990,4,1,146,1,0,0,0,1,0,0.62,0.00,0.62,0.62,0.62,0.8,0.8,0.1,0.51,0.08,0.60,0.51,0.60,Matches
150,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,16,7,691,2,0,0,0,1,0,0.26,0.00,0.26,0.26,0.26,2.7,2.7,1.8,0.36,0.24,0.59,0.36,0.59,Matches
151,Demarai Gray\Demarai-Gray,eng ENG,MF,Leicester City,23,1996,10,1,256,0,1,0,0,1,0,0.00,0.35,0.35,0.00,0.35,0.2,0.2,0.7,0.08,0.25,0.33,0.08,0.33,Matches
152,Jack Grealish\Jack-Grealish,eng ENG,MF,Aston Villa,23,1995,15,15,1344,4,4,0,1,4,0,0.27,0.27,0.54,0.27,0.54,4.5,3.7,2.9,0.30,0.19,0.49,0.25,0.44,Matches
153,Mason Greenwood\Mason-Greenwood,eng ENG,MF,Manchester Utd,17,2001,13,1,242,2,0,0,0,0,0,0.74,0.00,0.74,0.74,0.74,1.3,1.3,0.1,0.49,0.03,0.52,0.49,0.52,Matches
154,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,9,4,407,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.18,0.02,0.20,0.18,0.20,Matches
155,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,28,1991,16,13,1109,1,3,0,0,1,0,0.08,0.24,0.32,0.08,0.32,1.1,1.1,3.7,0.09,0.30,0.39,0.09,0.39,Matches
156,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,15,15,1350,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
157,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,16,15,1315,0,1,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.6,0.04,0.11,0.15,0.04,0.15,Matches
158,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,14,13,1156,0,2,0,0,5,0,0.00,0.16,0.16,0.00,0.16,0.2,0.2,1.2,0.01,0.10,0.11,0.01,0.11,Matches
159,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,15,11,979,1,0,0,0,6,0,0.09,0.00,0.09,0.09,0.09,1.7,1.7,2.2,0.16,0.20,0.36,0.16,0.36,Matches
160,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,16,14,1273,5,1,0,0,1,0,0.35,0.07,0.42,0.35,0.42,5.3,5.3,1.0,0.38,0.07,0.44,0.38,0.44,Matches
162,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
163,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
164,Isaac Hayden\Isaac-Hayden,eng ENG,DF,Newcastle Utd,24,1995,14,14,1212,0,1,0,0,2,1,0.00,0.07,0.07,0.00,0.07,0.3,0.3,1.2,0.02,0.09,0.11,0.02,0.11,Matches
165,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,16,16,1440,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
166,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,16,16,1440,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
167,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,16,13,1091,1,2,0,0,1,0,0.08,0.16,0.25,0.08,0.25,0.5,0.5,1.3,0.04,0.11,0.15,0.04,0.15,Matches
168,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,14,12,1109,2,1,0,0,4,0,0.16,0.08,0.24,0.16,0.24,1.1,1.1,0.5,0.09,0.04,0.13,0.09,0.13,Matches
169,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
170,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.9,0.9,0.0,0.73,0.00,0.73,0.73,0.73,Matches
171,Onel Hernández\Onel-Hernandez,cu CUB,FW,Norwich City,26,1993,10,6,601,1,1,0,0,0,0,0.15,0.15,0.30,0.15,0.30,1.1,1.1,0.7,0.16,0.10,0.26,0.16,0.26,Matches
172,Son Heung-min\Son-Heung-min,kr KOR,FWMF,Tottenham,27,1992,15,14,1237,5,7,0,0,0,1,0.36,0.51,0.87,0.36,0.87,3.8,3.8,4.7,0.28,0.34,0.62,0.28,0.62,Matches
173,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,23,1995,1,1,77,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
174,José Holebas\Jose-Holebas,gr GRE,DFMF,Watford,35,1984,11,11,976,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,0.04,0.06,0.09,0.04,0.09,Matches
175,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,10,8,737,0,2,0,0,2,0,0.00,0.24,0.24,0.00,0.24,0.7,0.7,0.1,0.08,0.01,0.09,0.08,0.09,Matches
176,Nathan Holland\Nathan-Holland,eng ENG,FW,West Ham,21,1998,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
177,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,10,7,583,2,2,0,0,2,0,0.31,0.31,0.62,0.31,0.62,0.8,0.8,2.0,0.13,0.32,0.45,0.13,0.45,Matches
178,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,MF,Chelsea,18,2000,10,2,299,0,3,0,0,1,0,0.00,0.90,0.90,0.00,0.90,0.9,0.9,1.2,0.27,0.37,0.64,0.27,0.64,Matches
179,Will Hughes\Will-Hughes,eng ENG,MF,Watford,24,1995,14,11,937,1,1,0,0,3,0,0.10,0.10,0.19,0.10,0.19,2.1,2.1,0.8,0.20,0.08,0.28,0.20,0.28,Matches
180,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,16,15,1367,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,1.2,0.06,0.08,0.14,0.06,0.14,Matches
181,Jordon Ibe\Jordon-Ibe,eng ENG,FWMF,Bournemouth,23,1995,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
182,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,22,1996,3,2,131,2,2,0,0,1,0,1.37,1.37,2.75,1.37,2.75,1.1,1.1,1.5,0.73,1.01,1.74,0.73,1.74,Matches
183,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,17,14,1173,9,1,0,0,1,0,0.69,0.08,0.77,0.69,0.77,6.4,6.4,1.2,0.49,0.09,0.58,0.49,0.58,Matches
184,Alex Iwobi\Alex-Iwobi,ng NGA,FW,Everton,23,1996,15,10,1034,1,0,0,0,0,0,0.09,0.00,0.09,0.09,0.09,2.0,2.0,2.0,0.17,0.17,0.35,0.17,0.35,Matches
185,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Sheffield Utd,36,1982,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
187,Daniel James\Daniel-James,wal WAL,MF,Manchester Utd,21,1997,17,16,1431,3,5,0,0,3,0,0.19,0.31,0.50,0.19,0.50,2.8,2.8,3.0,0.18,0.19,0.36,0.18,0.36,Matches
188,Reece James\Reece-James,eng ENG,,Chelsea,19,1999,8,4,410,0,1,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.1,0.1,1.3,0.03,0.28,0.31,0.03,0.31,Matches
189,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.5,0.04,0.08,0.12,0.04,0.12,Matches
190,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,14,8,818,5,2,0,0,1,0,0.55,0.22,0.77,0.55,0.77,7.3,7.3,0.7,0.80,0.07,0.88,0.80,0.88,Matches
191,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,17,17,1475,6,5,2,2,2,0,0.37,0.31,0.67,0.24,0.55,6.0,4.5,4.2,0.37,0.25,0.62,0.27,0.53,Matches
192,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,17,16,1282,1,1,0,0,3,0,0.07,0.07,0.14,0.07,0.14,2.3,2.3,1.2,0.16,0.09,0.25,0.16,0.25,Matches
193,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.42,0.00,0.42,0.42,0.42,Matches
194,Phil Jones\Phil-Jones,eng ENG,DFMF,Manchester Utd,27,1992,1,1,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
195,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,15,14,1169,1,2,1,1,6,0,0.08,0.15,0.23,0.00,0.15,1.1,0.3,1.9,0.08,0.15,0.23,0.02,0.17,Matches
196,Jota\Jota,es ESP,MF,Aston Villa,28,1991,6,3,262,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.1,0.1,0.8,0.04,0.26,0.30,0.04,0.30,Matches
197,Diogo Jota\Diogo-Jota,pt POR,MF,Wolves,22,1996,15,13,1143,3,0,0,0,3,0,0.24,0.00,0.24,0.24,0.24,4.6,4.6,1.7,0.36,0.13,0.49,0.36,0.49,Matches
198,James Justin\James-Justin,eng ENG,MF,Leicester City,21,1998,2,0,20,0,1,0,0,0,0,0.00,4.50,4.50,0.00,4.50,0.0,0.0,0.4,0.00,1.64,1.64,0.00,1.64,Matches
199,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,9,9,784,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
200,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,16,16,1435,9,2,1,1,2,0,0.56,0.13,0.69,0.50,0.63,5.2,4.4,1.1,0.32,0.07,0.40,0.28,0.35,Matches
201,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,10,8,764,3,0,0,0,1,0,0.35,0.00,0.35,0.35,0.35,1.1,1.1,1.5,0.13,0.18,0.31,0.13,0.31,Matches
202,Moise Kean\Moise-Kean,it ITA,FW,Everton,19,2000,12,2,349,0,1,0,0,0,0,0.00,0.26,0.26,0.00,0.26,1.6,1.6,0.4,0.41,0.09,0.51,0.41,0.51,Matches
203,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,15,14,1261,1,0,0,0,0,0,0.07,0.00,0.07,0.07,0.07,1.1,1.1,0.0,0.08,0.00,0.08,0.08,0.08,Matches
204,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,3,1,104,1,1,0,0,0,0,0.87,0.87,1.73,0.87,1.73,0.7,0.7,0.6,0.58,0.48,1.06,0.58,1.06,Matches
205,Martin Kelly\Martin-Kelly,eng ENG,DFMF,Crystal Palace,29,1990,12,10,955,0,1,0,0,0,0,0.00,0.09,0.09,0.00,0.09,0.0,0.0,1.0,0.00,0.09,0.09,0.00,0.09,Matches
206,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Joshua King\Joshua-King,no NOR,FW,Bournemouth,27,1992,13,12,1082,3,2,1,1,0,0,0.25,0.17,0.42,0.17,0.33,3.9,3.1,2.0,0.32,0.17,0.49,0.26,0.43,Matches
208,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FW,Aston Villa,29,1989,3,0,41,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
209,Sead Kolašinac\Sead-Kolasinac,ba BIH,DFMF,Arsenal,26,1993,14,10,930,0,2,0,0,2,0,0.00,0.19,0.19,0.00,0.19,0.6,0.6,1.1,0.06,0.11,0.17,0.06,0.17,Matches
210,Ezri Konsa\Ezri-Konsa,eng ENG,FW,Aston Villa,21,1998,6,5,465,0,1,0,0,0,0,0.00,0.19,0.19,0.00,0.19,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
211,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DFMF,Crystal Palace,29,1989,15,15,1237,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.6,0.07,0.04,0.11,0.07,0.11,Matches
212,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,17,12,1176,1,2,0,0,4,0,0.08,0.15,0.23,0.08,0.23,0.4,0.4,1.6,0.03,0.12,0.16,0.03,0.16,Matches
213,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,7,5,417,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.08,0.00,0.08,0.08,0.08,Matches
214,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,15,15,1350,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
215,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,10,8,665,5,1,0,0,2,0,0.68,0.14,0.81,0.68,0.81,3.1,3.1,1.1,0.42,0.14,0.57,0.42,0.57,Matches
216,Adam Lallana\Adam-Lallana,eng ENG,FWMF,Liverpool,31,1988,7,2,206,1,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,1.0,1.0,0.1,0.43,0.06,0.49,0.43,0.49,Matches
217,Érik Lamela\Erik-Lamela,ar ARG,FWMF,Tottenham,27,1992,9,7,607,2,1,0,0,2,0,0.30,0.15,0.44,0.30,0.44,1.0,1.0,1.5,0.15,0.22,0.37,0.15,0.37,Matches
218,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,6,1,105,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.05,0.07,0.02,0.07,Matches
219,Manuel Lanzini\Manuel-Lanzini,ar ARG,MF,West Ham,26,1993,11,7,732,0,2,0,0,0,0,0.00,0.25,0.25,0.00,0.25,1.3,1.3,1.4,0.16,0.17,0.34,0.16,0.34,Matches
220,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,4,4,307,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.02,0.04,0.02,0.04,Matches
221,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,25,1993,12,12,1002,1,0,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,Matches
222,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.03,0.05,0.08,0.03,0.08,Matches
223,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,32,1987,11,3,361,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.01,0.04,0.05,0.01,0.05,Matches
224,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,17,17,1530,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
225,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,24,1994,15,13,1228,0,1,0,0,7,0,0.00,0.07,0.07,0.00,0.07,0.3,0.3,0.7,0.02,0.05,0.08,0.02,0.08,Matches
226,Jamal Lewis\Jamal-Lewis,nir NIR,,Norwich City,21,1998,13,12,1065,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
227,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,25,1994,16,16,1440,1,0,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.3,0.3,0.3,0.02,0.02,0.04,0.02,0.04,Matches
228,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,26,1992,14,7,702,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.3,1.3,1.0,0.17,0.13,0.30,0.17,0.30,Matches
229,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,32,1986,7,7,548,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
230,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Tottenham,23,1996,8,1,160,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.07,0.06,0.14,0.07,0.14,Matches
231,Jürgen Locadia\Jurgen-Locadia,nl NED,FW,Brighton,25,1993,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.41,0.00,0.41,0.41,0.41,Matches
232,Shane Long\Shane-Long,ie IRL,FW,Southampton,32,1987,9,4,412,0,1,0,0,0,0,0.00,0.22,0.22,0.00,0.22,1.3,1.3,0.4,0.29,0.08,0.37,0.29,0.37,Matches
233,Matthew Longstaff\Matthew-Longstaff,eng ENG,MF,Newcastle Utd,19,2000,3,3,270,1,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches
234,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,21,1997,10,8,709,0,1,0,0,1,1,0.00,0.13,0.13,0.00,0.13,0.3,0.3,0.6,0.04,0.08,0.12,0.04,0.12,Matches
235,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,30,1989,8,8,670,0,1,0,0,1,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,0.3,0.03,0.05,0.08,0.03,0.08,Matches
236,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,30,1989,12,12,1080,0,1,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,1.2,0.00,0.10,0.10,0.00,0.10,Matches
237,David Luiz\David-Luiz,br BRA,DFMF,Arsenal,32,1987,14,14,1260,2,0,0,0,3,0,0.14,0.00,0.14,0.14,0.14,1.2,1.2,0.0,0.09,0.00,0.09,0.09,0.09,Matches
238,Douglas Luiz\Douglas-Luiz,br BRA,MF,Aston Villa,21,1998,15,9,873,2,0,0,0,1,0,0.21,0.00,0.21,0.21,0.21,0.8,0.8,0.5,0.08,0.05,0.13,0.08,0.13,Matches
