,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
106,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Wolves,23-131,1998,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.61,0.00,0.61,0.61,0.61,Matches
107,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,30-025,1991,35,35,3139,34.9,8,2,8,0,0,6,0,0.23,0.06,0.29,0.23,0.29,4.3,4.3,2.1,6.3,0.12,0.06,0.18,0.12,0.18,Matches
108,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,34-089,1987,15,15,1350,15.0,1,0,1,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.3,0.3,0.0,0.4,0.02,0.00,0.02,0.02,0.02,Matches
109,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-218,1990,25,25,2250,25.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
110,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,28-020,1993,20,14,1346,15.0,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.6,0.9,0.01,0.04,0.06,0.01,0.06,Matches
111,Tom Davies\Tom-Davies,eng ENG,MF,Everton,22-318,1998,23,16,1324,14.7,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,1.0,1.1,0.01,0.07,0.08,0.01,0.08,Matches
112,Keinan Davis\Keinan-Davis,eng ENG,FWMF,Aston Villa,23-090,1998,14,1,271,3.0,1,1,1,0,0,0,0,0.33,0.33,0.66,0.33,0.66,1.0,1.0,0.4,1.4,0.48,0.22,0.70,0.48,0.70,Matches
113,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-122,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
114,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,31-008,1990,19,19,1655,18.4,3,0,3,0,0,4,1,0.16,0.00,0.16,0.16,0.16,1.5,1.5,0.0,1.5,0.08,0.00,0.08,0.08,0.08,Matches
115,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-320,1991,24,22,1907,21.2,5,11,3,2,3,1,0,0.24,0.52,0.76,0.14,0.66,9.6,7.3,9.1,16.4,0.45,0.43,0.88,0.35,0.78,Matches
116,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-095,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
117,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-174,1989,8,2,266,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.04,0.01,0.04,Matches
118,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,26-029,1995,30,26,2343,26.0,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,3.3,3.3,0.7,4.0,0.13,0.03,0.15,0.13,0.15,Matches
119,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-198,1991,15,14,1187,13.2,3,2,3,0,0,2,0,0.23,0.15,0.38,0.23,0.38,5.0,5.0,1.7,6.7,0.38,0.13,0.51,0.38,0.51,Matches
120,Amad Diallo\Amad-Diallo,ci CIV,FW,Manchester Utd,18-307,2002,1,1,77,0.9,0,1,0,0,0,0,0,0.00,1.17,1.17,0.00,1.17,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
121,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,22-067,1999,19,9,904,10.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.7,0.04,0.02,0.06,0.04,0.06,Matches
122,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,23-025,1998,17,14,1111,12.3,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
123,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-151,1996,27,23,2100,23.3,6,7,6,0,0,3,0,0.26,0.30,0.56,0.26,0.56,5.3,5.3,7.5,12.9,0.23,0.32,0.55,0.23,0.55,Matches
124,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,24-000,1997,30,30,2663,29.6,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,2.2,2.2,0.1,2.3,0.08,0.00,0.08,0.08,0.08,Matches
125,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-119,1994,26,26,2340,26.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.02,0.00,0.03,0.02,0.03,Matches
126,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-298,1993,27,27,2411,26.8,0,7,0,0,0,2,1,0.00,0.26,0.26,0.00,0.26,0.6,0.6,5.0,5.6,0.02,0.20,0.22,0.02,0.22,Matches
127,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-310,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
128,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-125,1997,16,15,1378,15.3,2,0,2,0,0,3,0,0.13,0.00,0.13,0.13,0.13,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
129,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-333,1998,26,14,1150,12.8,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,0.9,0.9,0.5,1.4,0.07,0.04,0.11,0.07,0.11,Matches
130,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-118,1992,15,12,1142,12.7,0,2,0,0,0,4,1,0.00,0.16,0.16,0.00,0.16,0.3,0.3,0.7,1.0,0.03,0.05,0.08,0.03,0.08,Matches
131,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-146,1997,21,20,1816,20.2,2,0,2,0,0,4,1,0.10,0.00,0.10,0.10,0.10,1.0,1.0,0.1,1.1,0.05,0.00,0.05,0.05,0.05,Matches
132,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-133,1993,26,26,2221,24.7,2,3,2,0,0,6,0,0.08,0.12,0.20,0.08,0.20,2.0,2.0,2.2,4.2,0.08,0.09,0.18,0.08,0.18,Matches
133,Martin Dúbravka\Martin-Dubravka,sk SVK,GK,Newcastle Utd,32-119,1989,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
134,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-230,1991,12,11,985,10.9,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,0.2,0.2,0.4,0.6,0.02,0.04,0.05,0.02,0.05,Matches
135,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-174,1991,32,32,2841,31.6,5,0,5,0,0,5,2,0.16,0.00,0.16,0.16,0.16,2.5,2.5,0.7,3.2,0.08,0.02,0.10,0.08,0.10,Matches
136,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-207,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
137,Ederson\Ederson,br BRA,GK,Manchester City,27-270,1993,34,34,3060,34.0,0,1,0,0,0,3,0,0.00,0.03,0.03,0.00,0.03,0.0,0.0,0.4,0.4,0.00,0.01,0.01,0.00,0.01,Matches
138,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-086,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
139,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-206,1992,28,27,2359,26.2,0,1,0,0,0,7,1,0.00,0.04,0.04,0.00,0.04,0.6,0.6,0.2,0.8,0.02,0.01,0.03,0.02,0.03,Matches
140,Anthony Elanga\Anthony-Elanga,se SWE,FW,Manchester Utd,19-017,2002,1,1,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
141,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-247,1987,13,7,749,8.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.6,1.0,0.05,0.08,0.12,0.05,0.12,Matches
142,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-307,1992,22,16,1454,16.2,1,0,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,0.5,0.5,0.2,0.7,0.03,0.01,0.04,0.03,0.04,Matches
143,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-131,1988,28,28,2473,27.5,2,2,2,0,0,7,0,0.07,0.07,0.15,0.07,0.15,1.7,1.7,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
144,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-319,1998,33,28,2469,27.4,4,5,4,0,0,3,0,0.15,0.18,0.33,0.15,0.33,1.8,1.8,2.7,4.5,0.07,0.10,0.16,0.07,0.16,Matches
145,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,36-026,1985,33,33,2970,33.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
146,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-203,1993,27,25,2297,25.5,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.01,0.02,0.03,0.01,0.03,Matches
147,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-248,1994,36,34,3009,33.4,18,11,9,9,10,5,0,0.54,0.33,0.87,0.27,0.60,14.8,7.2,10.7,17.9,0.46,0.33,0.79,0.22,0.55,Matches
148,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,32-082,1989,21,21,1812,20.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.6,0.02,0.01,0.03,0.02,0.03,Matches
149,Fernandinho\Fernandinho,br BRA,MF,Manchester City,36-010,1985,19,11,1063,11.8,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,1.3,0.06,0.05,0.11,0.06,0.11,Matches
150,Sam Field\Sam-Field,eng ENG,MF,West Brom,23-006,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-224,1991,33,30,2579,28.7,8,6,8,0,0,2,0,0.28,0.21,0.49,0.28,0.49,11.3,11.3,5.0,16.3,0.41,0.18,0.59,0.41,0.59,Matches
152,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-263,1991,28,26,2305,25.6,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.8,0.8,2.4,3.2,0.03,0.09,0.12,0.03,0.12,Matches
153,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-351,2000,26,15,1471,16.3,7,5,7,0,0,0,0,0.43,0.31,0.73,0.43,0.73,4.8,4.8,4.0,8.8,0.29,0.25,0.54,0.29,0.54,Matches
154,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-148,2000,26,25,2152,23.9,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.3,1.3,0.04,0.01,0.06,0.04,0.06,Matches
155,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,25-081,1996,30,28,2304,25.6,3,3,3,0,0,3,0,0.12,0.12,0.23,0.12,0.23,4.9,4.9,2.3,7.1,0.19,0.09,0.28,0.19,0.28,Matches
156,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,33-058,1988,8,8,720,8.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
157,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-132,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
158,Ryan Fraser\Ryan-Fraser,sco SCO,FWMF,Newcastle Utd,27-079,1994,18,9,928,10.3,0,2,0,0,0,2,1,0.00,0.19,0.19,0.00,0.19,0.9,0.9,2.1,3.0,0.09,0.20,0.29,0.09,0.29,Matches
159,Fred\Fred,br BRA,MF,Manchester Utd,28-070,1993,29,26,2300,25.6,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.9,1.9,2.5,4.4,0.08,0.10,0.18,0.08,0.18,Matches
160,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-216,1992,14,6,569,6.3,1,1,1,0,0,2,0,0.16,0.16,0.32,0.16,0.32,0.3,0.3,1.2,1.5,0.05,0.19,0.24,0.05,0.24,Matches
161,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,35-037,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
162,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-195,1995,32,29,2662,29.6,1,3,1,0,0,5,0,0.03,0.10,0.14,0.03,0.14,1.7,1.7,1.9,3.7,0.06,0.07,0.12,0.06,0.12,Matches
163,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-097,2000,27,25,2261,25.1,2,2,2,0,0,10,0,0.08,0.08,0.16,0.08,0.16,1.8,1.8,1.1,2.9,0.07,0.04,0.11,0.07,0.11,Matches
164,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-125,2001,4,2,217,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.03,0.04,0.00,0.04,Matches
165,Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-209,1990,15,4,440,4.9,1,1,1,0,0,0,0,0.20,0.20,0.41,0.20,0.41,1.9,1.9,0.5,2.4,0.39,0.10,0.49,0.39,0.49,Matches
166,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,25-231,1995,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
167,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-188,1990,25,25,2205,24.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
168,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,26-011,1995,25,14,1358,15.1,8,0,5,3,3,2,0,0.53,0.00,0.53,0.33,0.33,6.2,4.0,1.8,5.8,0.44,0.13,0.57,0.28,0.41,Matches
169,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-230,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
170,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-107,2000,8,2,244,2.7,1,0,1,0,0,0,0,0.37,0.00,0.37,0.37,0.37,0.8,0.8,0.1,0.9,0.29,0.05,0.34,0.29,0.34,Matches
171,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-337,2001,5,3,261,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.06,0.01,0.06,Matches
172,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-226,1986,16,8,747,8.3,4,0,4,0,0,1,0,0.48,0.00,0.48,0.48,0.48,4.8,4.8,0.7,5.5,0.57,0.09,0.66,0.57,0.66,Matches
173,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-119,1998,28,26,2415,26.8,0,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.7,0.7,0.5,1.2,0.03,0.02,0.04,0.03,0.04,Matches
174,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-288,1993,26,17,1552,17.2,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07,Matches
175,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-356,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
176,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,20-079,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
177,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-238,1997,18,14,1104,12.3,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.17,0.00,0.17,0.17,0.17,Matches
178,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-320,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.43,0.00,0.43,0.43,0.43,Matches
179,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-246,1995,23,22,1996,22.2,6,10,6,0,0,6,0,0.27,0.45,0.72,0.27,0.72,4.2,4.2,8.1,12.2,0.19,0.37,0.56,0.19,0.56,Matches
180,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-225,2001,30,20,1740,19.3,7,2,7,0,0,2,0,0.36,0.10,0.47,0.36,0.47,6.2,6.2,1.8,8.0,0.33,0.09,0.42,0.33,0.42,Matches
181,Pascal Groß\Pascal-Gross,de GER,MFDF,Brighton,29-333,1991,31,24,2214,24.6,3,7,0,3,4,3,0,0.12,0.28,0.41,0.00,0.28,5.3,2.2,5.4,7.6,0.21,0.22,0.43,0.09,0.31,Matches
182,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-340,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
183,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-124,1987,35,35,3150,35.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
184,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-202,1990,26,21,1884,20.9,12,1,11,1,2,1,0,0.57,0.05,0.62,0.53,0.57,8.6,7.0,4.1,11.1,0.41,0.20,0.60,0.34,0.53,Matches
185,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,17-055,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
186,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-326,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
187,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,21-067,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
188,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-175,1996,33,31,2577,28.6,7,6,7,0,0,2,0,0.24,0.21,0.45,0.24,0.45,6.5,6.5,5.8,12.3,0.23,0.20,0.43,0.23,0.43,Matches
189,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-302,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.00,0.27,0.27,0.27,Matches
190,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-337,1999,26,18,1495,16.6,4,3,4,0,0,2,0,0.24,0.18,0.42,0.24,0.42,5.7,5.7,1.6,7.3,0.35,0.09,0.44,0.35,0.44,Matches
191,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,26-053,1995,24,22,1942,21.6,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.02,0.02,0.04,0.02,0.04,Matches
192,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-299,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
193,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-109,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
194,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,24-063,1997,12,11,1035,11.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
195,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-331,1990,21,20,1704,18.9,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,1.7,1.7,1.4,3.0,0.09,0.07,0.16,0.09,0.16,Matches
196,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-103,1992,21,17,1411,15.7,2,1,2,0,0,3,1,0.13,0.06,0.19,0.13,0.19,1.1,1.1,0.7,1.8,0.07,0.05,0.11,0.07,0.11,Matches
197,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,36-033,1985,15,2,358,4.0,0,2,0,0,0,1,0,0.00,0.50,0.50,0.00,0.50,0.9,0.9,0.6,1.6,0.23,0.16,0.39,0.23,0.39,Matches
198,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-310,1992,34,33,2845,31.6,17,10,16,1,1,0,0,0.54,0.32,0.85,0.51,0.82,10.0,9.3,8.4,17.7,0.32,0.27,0.58,0.29,0.56,Matches
199,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-116,2002,11,4,487,5.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.02,0.03,0.02,0.03,Matches
200,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-236,1995,28,26,2378,26.4,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,1.1,1.1,0.2,1.4,0.04,0.01,0.05,0.04,0.05,Matches
201,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-204,1996,25,24,2151,23.9,1,0,1,0,0,8,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,0.6,1.4,0.03,0.03,0.06,0.03,0.06,Matches
202,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-101,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
203,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-188,2000,23,10,1059,11.8,2,3,2,0,0,0,0,0.17,0.25,0.42,0.17,0.42,1.4,1.4,3.1,4.5,0.12,0.26,0.38,0.12,0.38,Matches
204,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-147,2000,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-282,1995,35,35,3150,35.0,1,3,1,0,0,8,0,0.03,0.09,0.11,0.03,0.11,0.6,0.6,1.6,2.2,0.02,0.05,0.06,0.02,0.06,Matches
206,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-332,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
207,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-223,1996,23,15,1338,14.9,11,2,11,0,1,1,0,0.74,0.13,0.87,0.74,0.87,7.2,6.4,2.9,9.3,0.48,0.20,0.68,0.43,0.63,Matches
208,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-295,1992,26,24,1988,22.1,12,4,10,2,2,1,0,0.54,0.18,0.72,0.45,0.63,7.8,6.2,2.5,8.7,0.35,0.11,0.46,0.28,0.40,Matches
209,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,37-081,1984,13,8,767,8.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.06,0.01,0.07,0.06,0.07,Matches
210,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,25-011,1996,29,17,1508,16.8,1,2,1,0,0,0,0,0.06,0.12,0.18,0.06,0.18,1.1,1.1,1.8,2.9,0.07,0.11,0.18,0.07,0.18,Matches
211,José Izquierdo\Jose-Izquierdo,co COL,DFMF,Brighton,28-311,1992,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
212,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-270,1982,9,6,518,5.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
213,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-276,1993,18,3,363,4.0,0,1,0,0,0,2,0,0.00,0.25,0.25,0.00,0.25,1.3,1.3,2.9,4.2,0.31,0.72,1.04,0.31,1.04,Matches
