,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
116,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-190,1998,10,8,587,1,0,0,0,2,0,0.15,0.00,0.15,0.15,0.15,0.4,0.4,0.5,0.06,0.08,0.14,0.06,0.14,Matches
117,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,28-341,1992,6,6,525,0,1,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.3,0.3,0.4,0.06,0.07,0.13,0.06,0.13,Matches
118,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-003,1997,12,12,1051,2,0,0,0,3,1,0.17,0.00,0.17,0.17,0.17,0.7,0.7,0.0,0.06,0.00,0.07,0.06,0.07,Matches
119,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27-356,1993,14,14,1178,1,1,0,0,4,0,0.08,0.08,0.15,0.08,0.15,1.4,1.4,1.2,0.10,0.09,0.20,0.10,0.20,Matches
120,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-087,1991,1,1,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-031,1991,11,11,989,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.1,0.10,0.01,0.11,0.10,0.11,Matches
122,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-064,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
123,Ederson\Ederson,br BRA,GK,Manchester City,27-127,1993,13,13,1170,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
124,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-309,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
125,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-063,1992,13,13,1091,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.02,0.01,0.02,0.02,0.02,Matches
126,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-104,1987,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.09,0.19,0.28,0.09,0.28,Matches
127,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-164,1992,8,8,693,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.04,0.01,0.06,0.04,0.06,Matches
128,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-354,1988,10,10,889,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
129,Eberechi Eze\Eberechi-Eze,eng ENG,MFFW,Crystal Palace,22-176,1998,13,9,822,1,2,0,0,0,0,0.11,0.22,0.33,0.11,0.33,0.7,0.7,0.7,0.08,0.07,0.15,0.08,0.15,Matches
130,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-248,1985,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
131,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-060,1993,12,11,1022,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
132,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-105,1994,13,12,1033,9,5,4,5,2,0,0.78,0.44,1.22,0.44,0.87,6.2,2.4,4.4,0.54,0.38,0.93,0.21,0.60,Matches
133,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-305,1989,12,12,1035,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
134,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-232,1985,6,3,291,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.15,0.00,0.15,0.15,0.15,Matches
135,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-228,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-081,1991,14,14,1123,5,3,0,0,1,0,0.40,0.24,0.64,0.40,0.64,5.3,5.3,2.2,0.42,0.18,0.60,0.42,0.60,Matches
137,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-120,1991,9,8,662,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.06,0.07,0.12,0.06,0.12,Matches
138,Phil Foden\Phil-Foden,eng ENG,FWDF,Manchester City,20-208,2000,9,5,504,2,1,0,0,0,0,0.36,0.18,0.54,0.36,0.54,1.5,1.5,0.4,0.27,0.07,0.34,0.27,0.34,Matches
139,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-005,2000,10,10,900,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
140,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-304,1996,14,14,1099,2,2,0,0,2,0,0.16,0.16,0.33,0.16,0.33,3.4,3.4,0.8,0.28,0.07,0.35,0.28,0.35,Matches
141,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-355,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
142,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-302,1994,7,2,275,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.2,0.02,0.08,0.10,0.02,0.10,Matches
143,Fred\Fred,br BRA,MF,Manchester Utd,27-292,1993,10,8,733,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,0.06,0.10,0.16,0.06,0.16,Matches
144,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-073,1992,4,3,229,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
145,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-259,1986,9,8,702,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
146,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-052,1995,13,13,1148,1,2,0,0,2,0,0.08,0.16,0.24,0.08,0.24,0.7,0.7,1.4,0.06,0.11,0.17,0.06,0.17,Matches
147,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-320,2000,10,10,889,2,0,0,0,4,0,0.20,0.00,0.20,0.20,0.20,0.9,0.9,0.2,0.09,0.02,0.11,0.09,0.11,Matches
148,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-348,2001,3,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
149,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,30-066,1990,3,0,55,1,0,0,0,0,0,1.64,0.00,1.64,1.64,1.64,0.2,0.2,0.0,0.32,0.03,0.34,0.32,0.34,Matches
150,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-045,1990,11,11,945,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-233,1995,6,2,233,3,0,2,2,0,0,1.16,0.00,1.16,0.39,0.39,2.7,1.1,0.3,1.03,0.11,1.13,0.44,0.55,Matches
152,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-087,1989,5,4,359,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
153,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-194,2001,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-083,1986,8,3,290,2,0,0,0,0,0,0.62,0.00,0.62,0.62,0.62,2.4,2.4,0.4,0.75,0.13,0.88,0.75,0.88,Matches
155,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-342,1998,8,7,690,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
156,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-145,1993,9,5,506,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.03,0.04,0.02,0.04,Matches
157,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-213,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
158,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,19-302,2001,2,0,34,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
159,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-095,1997,10,10,720,1,0,0,0,1,0,0.12,0.00,0.12,0.12,0.12,1.8,1.8,0.0,0.23,0.00,0.23,0.23,0.23,Matches
160,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-103,1995,12,12,1080,5,6,0,0,3,0,0.42,0.50,0.92,0.42,0.92,3.0,3.0,4.5,0.25,0.37,0.62,0.25,0.62,Matches
161,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-082,2001,9,7,557,1,0,0,0,1,0,0.16,0.00,0.16,0.16,0.16,1.8,1.8,0.2,0.29,0.03,0.32,0.29,0.32,Matches
162,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-190,1991,12,6,620,2,2,2,2,1,0,0.29,0.29,0.58,0.00,0.29,2.1,0.6,1.3,0.30,0.19,0.50,0.08,0.28,Matches
163,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-197,1988,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
164,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-347,1987,14,14,1260,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-059,1990,8,6,572,1,0,0,0,0,0,0.16,0.00,0.16,0.16,0.16,1.0,1.0,0.7,0.15,0.11,0.26,0.15,0.26,Matches
166,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-183,1994,13,7,713,3,0,0,0,0,0,0.38,0.00,0.38,0.38,0.38,2.7,2.7,1.0,0.34,0.13,0.47,0.34,0.47,Matches
167,Rekeem Harper\Rekeem-Harper,eng ENG,MFDF,West Brom,20-289,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
168,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-032,1996,13,13,1069,2,4,0,0,0,0,0.17,0.34,0.51,0.17,0.51,2.0,2.0,3.6,0.17,0.31,0.47,0.17,0.47,Matches
169,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-159,1995,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.14,0.00,0.14,0.14,0.14,Matches
170,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-194,1999,12,10,768,1,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23,1.3,1.3,0.7,0.16,0.08,0.23,0.16,0.23,Matches
171,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-275,1995,10,8,731,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,Matches
172,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-156,1992,4,3,263,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
173,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-332,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
174,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-285,1997,3,2,225,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
175,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-188,1990,11,10,865,1,1,0,0,0,0,0.10,0.10,0.21,0.10,0.21,1.3,1.3,0.7,0.13,0.07,0.20,0.13,0.20,Matches
176,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-326,1992,10,10,821,2,1,0,0,0,0,0.22,0.11,0.33,0.22,0.33,0.8,0.8,0.6,0.09,0.07,0.16,0.09,0.16,Matches
177,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-255,1985,5,2,164,0,2,0,0,0,0,0.00,1.10,1.10,0.00,1.10,0.7,0.7,0.5,0.38,0.29,0.66,0.38,0.66,Matches
178,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-167,1992,14,14,1171,11,4,0,0,0,0,0.85,0.31,1.15,0.85,1.15,5.0,5.0,3.1,0.38,0.24,0.62,0.38,0.62,Matches
179,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-339,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
180,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-093,1995,11,10,945,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.06,0.00,0.06,0.06,0.06,Matches
181,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-061,1996,5,5,441,1,0,0,0,2,0,0.20,0.00,0.20,0.20,0.20,0.9,0.9,0.0,0.19,0.01,0.20,0.19,0.20,Matches
182,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-324,1991,4,3,225,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,0.20,0.32,0.52,0.20,0.52,Matches
183,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,20-045,2000,5,1,171,1,0,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.3,0.3,0.2,0.15,0.11,0.26,0.15,0.26,Matches
184,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-139,1995,14,14,1260,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.6,0.01,0.04,0.05,0.01,0.05,Matches
185,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-189,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,24-080,1996,7,1,167,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.7,0.12,0.35,0.47,0.12,0.47,Matches
187,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-152,1992,11,10,889,6,3,2,2,1,0,0.61,0.30,0.91,0.40,0.71,4.6,3.1,0.9,0.47,0.09,0.56,0.31,0.40,Matches
188,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-304,1984,8,7,631,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.08,0.01,0.09,0.08,0.09,Matches
189,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-233,1996,13,7,690,0,2,0,0,0,0,0.00,0.26,0.26,0.00,0.26,0.2,0.2,1.6,0.02,0.21,0.23,0.02,0.23,Matches
190,Phil Jagielka\Phil-Jagielka,eng ENG,DFMF,Sheffield Utd,38-127,1982,2,1,141,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
191,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,27-133,1993,9,1,178,0,1,0,0,1,0,0.00,0.51,0.51,0.00,0.51,0.9,0.9,1.8,0.44,0.92,1.36,0.44,1.36,Matches
192,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-042,1997,4,4,267,1,0,0,0,2,0,0.34,0.00,0.34,0.34,0.34,0.7,0.7,0.2,0.23,0.06,0.29,0.23,0.29,Matches
193,Reece James\Reece-James,eng ENG,DF,Chelsea,21-014,1999,12,11,994,1,2,0,0,3,0,0.09,0.18,0.27,0.09,0.27,0.5,0.5,1.7,0.05,0.15,0.20,0.05,0.20,Matches
194,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-263,1997,7,7,630,2,1,0,0,1,0,0.29,0.14,0.43,0.29,0.43,1.8,1.8,1.4,0.26,0.19,0.46,0.26,0.46,Matches
195,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-231,1991,10,10,823,4,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,0.26,0.08,0.34,0.26,0.34,Matches
196,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-130,1996,12,8,726,1,2,0,0,2,0,0.12,0.25,0.37,0.12,0.37,1.5,1.5,1.1,0.18,0.13,0.31,0.18,0.31,Matches
197,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,20-333,2000,3,0,54,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
198,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-272,1993,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
199,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-327,2001,9,5,523,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.11,0.08,0.20,0.11,0.20,Matches
200,Jorginho\Jorginho,it ITA,MF,Chelsea,29-002,1991,8,6,522,3,1,3,4,0,0,0.52,0.17,0.69,0.00,0.17,3.1,0.1,0.9,0.54,0.15,0.69,0.01,0.17,Matches
201,Diogo Jota\Diogo-Jota,pt POR,FW,Liverpool,24-018,1996,9,5,503,5,0,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,0.44,0.22,0.66,0.44,0.66,Matches
202,James Justin\James-Justin,eng ENG,DF,Leicester City,22-303,1998,14,14,1260,1,1,0,0,2,0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,1.0,0.03,0.07,0.10,0.03,0.10,Matches
203,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,FWDF,Fulham,25-290,1995,8,2,282,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.12,0.06,0.18,0.12,0.18,Matches
204,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-147,1993,14,14,1253,9,10,2,2,1,0,0.65,0.72,1.36,0.50,1.22,7.5,6.0,4.0,0.54,0.29,0.83,0.43,0.72,Matches
205,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-268,1991,14,14,1252,0,1,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.7,0.01,0.05,0.06,0.01,0.06,Matches
206,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-298,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
207,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-346,1993,14,14,1260,2,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,0.9,0.9,0.2,0.06,0.02,0.08,0.06,0.08,Matches
208,Neeskens Kebano\Neeskens-Kebano,cd COD,FWMF,Fulham,28-287,1992,4,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.23,0.00,0.23,0.23,0.23,Matches
209,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-316,1995,7,6,395,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,0.10,0.13,0.23,0.10,0.23,Matches
210,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-029,1998,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
211,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-282,1997,4,1,79,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
212,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-213,1997,8,7,643,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.4,0.04,0.05,0.09,0.04,0.09,Matches
213,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-192,1990,14,14,1189,3,4,2,2,4,0,0.23,0.30,0.53,0.08,0.38,2.4,0.9,2.6,0.18,0.20,0.38,0.07,0.27,Matches
214,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-158,1996,11,11,908,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.07,0.02,0.08,0.07,0.08,Matches
215,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-185,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
216,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-060,1997,10,10,900,2,0,0,0,1,0,0.20,0.00,0.20,0.20,0.20,0.6,0.6,0.0,0.06,0.00,0.06,0.06,0.06,Matches
217,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-001,1989,14,14,1232,1,0,0,0,0,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.1,0.06,0.01,0.06,0.06,0.06,Matches
218,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-230,1994,10,6,531,0,1,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.2,0.2,0.9,0.04,0.14,0.18,0.04,0.18,Matches
219,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-142,1994,4,3,288,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
220,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-115,1995,10,5,528,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.04,0.05,0.09,0.04,0.09,Matches
221,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FWMF,Arsenal,29-208,1991,11,8,659,3,0,0,0,2,0,0.41,0.00,0.41,0.41,0.41,2.9,2.9,0.5,0.40,0.07,0.48,0.40,0.48,Matches
222,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-226,1988,12,9,701,0,1,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.5,0.5,2.0,0.07,0.26,0.33,0.07,0.33,Matches
223,Érik Lamela\Erik-Lamela,ar ARG,FW,Tottenham,28-293,1992,5,2,190,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.31,0.02,0.33,0.31,0.33,Matches
224,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Brighton,20-083,2000,11,11,886,1,1,0,0,4,1,0.10,0.10,0.20,0.10,0.20,0.6,0.6,1.1,0.06,0.11,0.17,0.06,0.17,Matches
225,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,27-311,1993,6,0,111,1,0,0,0,1,0,0.81,0.00,0.81,0.81,0.81,0.0,0.0,0.1,0.02,0.05,0.07,0.02,0.07,Matches
226,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,26-209,1994,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.04,0.06,0.10,0.04,0.10,Matches
227,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,27-041,1993,8,8,672,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.03,0.00,0.03,0.03,0.03,Matches
228,Maxime Le Marchand\Maxime-Le-Marchand,fr FRA,DF,Fulham,31-072,1989,2,1,123,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
229,Mario Lemina\Mario-Lemina,ga GAB,MF,Fulham,27-112,1993,10,5,457,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.02,0.07,0.09,0.02,0.09,Matches
230,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,28-293,1992,14,14,1260,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
231,Jamal Lewis\Jamal-Lewis,nir NIR,DF,Newcastle Utd,22-332,1998,12,11,990,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.9,0.00,0.08,0.08,0.00,0.08,Matches
232,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,26-158,1994,12,12,1080,1,1,0,0,0,0,0.08,0.08,0.17,0.08,0.17,0.6,0.6,0.5,0.05,0.04,0.09,0.05,0.09,Matches
233,Jake Livermore\Jake-Livermore,eng ENG,MF,West Brom,31-038,1989,10,10,769,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.02,0.03,0.05,0.02,0.05,Matches
