,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,27,1991,26,26,2340,2,3,0,0,8,0,0.08,0.12,0.19,0.08,0.19,3.2,3.2,0.9,0.12,0.04,0.16,0.12,0.16,Matches
120,Ederson\Ederson,br BRA,GK,Manchester City,25,1993,24,24,2081,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,26,1992,26,26,2329,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,0.05,0.00,0.06,0.05,0.06,Matches
122,Harvey Elliot\Harvey-Elliot,eng ENG,FW,Liverpool,,,1,0,,0,0,0,0,0,0,,,,,,0.0,0.0,0.0,,,,,,Matches
123,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,31,1987,11,7,701,0,1,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,1.2,0.03,0.15,0.19,0.03,0.19,Matches
124,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,24,1994,16,14,1357,1,0,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.9,0.9,0.1,0.06,0.01,0.06,0.06,0.06,Matches
125,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,27,1992,20,10,1092,2,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,2.0,2.0,2.0,0.16,0.17,0.33,0.16,0.33,Matches
126,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,31,1988,28,28,2486,1,1,0,0,4,0,0.04,0.04,0.07,0.04,0.07,2.1,2.1,0.2,0.07,0.01,0.08,0.07,0.08,Matches
127,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,34,1985,15,15,1219,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
128,Fabinho\Fabinho,br BRA,MF,Liverpool,25,1993,19,14,1354,1,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13,0.2,0.2,1.2,0.01,0.08,0.09,0.01,0.09,Matches
129,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,30,1988,1,1,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
130,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,28,1991,18,16,1436,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.01,0.07,0.08,0.01,0.08,Matches
131,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,24,1994,4,4,360,2,2,1,1,1,0,0.50,0.50,1.00,0.25,0.75,1.7,0.9,0.6,0.43,0.16,0.58,0.24,0.39,Matches
132,Gedson Fernandes\Gedson-Fernandes,pt POR,MFDF,Tottenham,20,1999,4,0,40,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.07,0.32,0.39,0.07,0.39,Matches
133,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,22,19,1718,2,1,0,0,4,0,0.10,0.05,0.16,0.10,0.16,1.4,1.4,0.3,0.07,0.02,0.09,0.07,0.09,Matches
134,Fernandinho\Fernandinho,br BRA,DF,Manchester City,34,1985,22,21,1907,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.3,0.04,0.01,0.05,0.04,0.05,Matches
135,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,27,1991,28,26,2332,8,7,0,0,0,0,0.31,0.27,0.58,0.31,0.58,11.9,11.9,4.9,0.46,0.19,0.65,0.46,0.65,Matches
136,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,27,1991,24,24,2099,5,2,0,0,7,0,0.21,0.09,0.30,0.21,0.30,3.4,3.4,3.2,0.15,0.14,0.29,0.15,0.29,Matches
137,Phil Foden\Phil-Foden,eng ENG,MFFW,Manchester City,19,2000,13,2,264,0,1,0,0,0,0,0.00,0.34,0.34,0.00,0.34,0.3,0.3,0.5,0.12,0.17,0.29,0.12,0.29,Matches
138,Pablo Fornals\Pablo-Fornals,es ESP,MF,West Ham,23,1996,26,14,1377,2,5,0,0,1,0,0.13,0.33,0.46,0.13,0.46,2.1,2.1,2.0,0.13,0.13,0.27,0.13,0.27,Matches
139,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,28,28,2520,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,26,1993,3,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
141,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,4,1,65,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
142,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,15,10,964,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.02,0.03,0.05,0.02,0.05,Matches
143,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,25,1994,27,20,1973,1,4,0,0,2,0,0.05,0.18,0.23,0.05,0.23,2.9,2.9,4.0,0.13,0.18,0.31,0.13,0.31,Matches
144,Fred\Fred,br BRA,MF,Manchester Utd,26,1993,24,21,1937,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,2.8,0.08,0.13,0.21,0.08,0.21,Matches
145,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,20,19,1688,0,2,0,0,5,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,1.5,0.00,0.08,0.08,0.00,0.08,Matches
146,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,27,1992,9,3,322,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.08,0.09,0.01,0.09,Matches
147,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,33,1986,8,7,634,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
148,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,6,2,269,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
150,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,11,3,288,0,1,0,0,1,0,0.00,0.31,0.31,0.00,0.31,1.1,1.1,0.2,0.34,0.07,0.41,0.34,0.41,Matches
151,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,18,17,1612,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.02,0.02,0.00,0.02,Matches
152,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,23,1995,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
153,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,28,28,2520,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,24,21,1657,4,4,1,1,3,0,0.22,0.22,0.43,0.16,0.38,5.5,4.7,2.5,0.30,0.14,0.44,0.26,0.39,Matches
155,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,19,2000,4,1,123,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.06,0.07,0.13,0.06,0.13,Matches
156,Billy Gilmour\Billy-Gilmour,sco SCO,MFFW,Chelsea,18,2001,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.57,0.57,0.00,0.57,Matches
157,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,8,4,356,1,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,1.4,1.4,0.8,0.37,0.19,0.56,0.37,0.56,Matches
158,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Norwich City,21,1998,20,20,1745,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.02,0.00,0.02,0.02,0.02,Matches
159,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,10,8,698,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.03,0.05,0.09,0.03,0.09,Matches
160,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.73,0.73,0.00,0.73,Matches
161,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,18,13,1186,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
162,Anthony Gordon\Anthony-Gordon,eng ENG,MF,Everton,18,2001,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.30,0.00,0.30,0.30,0.30,Matches
163,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,29,1990,15,10,873,2,1,0,0,1,0,0.21,0.10,0.31,0.21,0.31,1.6,1.6,0.3,0.16,0.03,0.19,0.16,0.19,Matches
164,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,19,7,710,2,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,2.8,2.8,1.7,0.35,0.21,0.57,0.35,0.57,Matches
165,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,23,1996,14,2,411,1,1,0,1,1,0,0.22,0.22,0.44,0.22,0.44,1.9,1.1,0.7,0.41,0.15,0.57,0.25,0.40,Matches
166,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,23,1995,25,25,2244,7,6,0,1,7,0,0.28,0.24,0.52,0.28,0.52,5.5,4.7,5.2,0.22,0.21,0.43,0.19,0.40,Matches
167,Mason Greenwood\Mason-Greenwood,eng ENG,FWMF,Manchester Utd,17,2001,22,4,646,5,0,0,0,0,0,0.70,0.00,0.70,0.70,0.70,2.1,2.1,0.3,0.30,0.04,0.34,0.30,0.34,Matches
168,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,9,4,407,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.15,0.03,0.18,0.15,0.18,Matches
169,Pascal Groß\Pascal-Gross,de GER,MFFW,Brighton,28,1991,23,18,1492,2,4,0,0,2,0,0.12,0.24,0.36,0.12,0.36,1.8,1.8,4.9,0.11,0.30,0.41,0.11,0.41,Matches
170,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,26,26,2340,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
171,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,22,17,1591,0,1,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.1,0.03,0.06,0.09,0.03,0.09,Matches
172,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,22,20,1810,0,2,0,0,7,0,0.00,0.10,0.10,0.00,0.10,0.3,0.3,1.4,0.01,0.07,0.08,0.01,0.08,Matches
173,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,24,16,1499,2,1,1,2,7,0,0.12,0.06,0.18,0.06,0.12,4.3,2.8,2.3,0.26,0.14,0.40,0.17,0.31,Matches
174,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
175,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,26,23,2058,7,1,0,0,1,0,0.31,0.04,0.35,0.31,0.35,6.8,6.8,1.6,0.30,0.07,0.37,0.30,0.37,Matches
176,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,14,13,1172,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.0,0.05,0.00,0.05,0.05,0.05,Matches
177,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,11,11,990,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.06,0.00,0.06,0.06,0.06,Matches
178,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,24,1995,23,22,1889,1,1,0,0,4,1,0.05,0.05,0.10,0.05,0.10,0.8,0.8,1.5,0.04,0.07,0.11,0.04,0.11,Matches
179,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,20,20,1795,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
180,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,26,26,2340,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
181,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,25,22,1891,3,5,0,0,1,0,0.14,0.24,0.38,0.14,0.38,1.1,1.1,2.8,0.05,0.14,0.19,0.05,0.19,Matches
182,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,23,21,1846,2,2,0,0,7,0,0.10,0.10,0.20,0.10,0.20,1.6,1.6,0.8,0.08,0.04,0.11,0.08,0.11,Matches
183,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
184,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.7,0.7,0.0,0.62,0.00,0.62,0.62,0.62,Matches
185,Onel Hernández\Onel-Hernandez,cu CUB,FWMF,Norwich City,26,1993,17,7,757,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,1.1,1.1,0.6,0.13,0.07,0.20,0.13,0.20,Matches
186,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,27,1992,21,20,1748,9,7,0,1,0,2,0.46,0.36,0.82,0.46,0.82,7.2,6.3,4.9,0.37,0.25,0.62,0.33,0.58,Matches
187,Rob Holding\Rob-Holding,eng ENG,DFFW,Arsenal,23,1995,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,José Holebas\Jose-Holebas,gr GRE,DF,Watford,35,1984,12,11,1006,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,0.04,0.07,0.10,0.04,0.10,Matches
189,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,21,18,1641,0,3,0,0,3,0,0.00,0.16,0.16,0.00,0.16,2.2,2.2,0.5,0.12,0.03,0.15,0.12,0.15,Matches
190,Nathan Holland\Nathan-Holland,eng ENG,MF,West Ham,21,1998,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches
191,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,17,10,881,3,2,0,0,3,0,0.31,0.20,0.51,0.31,0.51,1.0,1.0,2.5,0.10,0.26,0.35,0.10,0.35,Matches
192,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,18,2000,17,7,770,1,4,0,0,1,0,0.12,0.47,0.58,0.12,0.58,2.0,2.0,2.3,0.23,0.27,0.50,0.23,0.50,Matches
193,Will Hughes\Will-Hughes,eng ENG,MF,Watford,24,1995,20,17,1432,1,1,0,0,4,0,0.06,0.06,0.13,0.06,0.13,2.2,2.2,0.8,0.14,0.05,0.19,0.14,0.19,Matches
194,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,27,26,2357,0,1,0,0,5,0,0.00,0.04,0.04,0.00,0.04,2.2,2.2,1.8,0.08,0.07,0.15,0.08,0.15,Matches
195,Jordon Ibe\Jordon-Ibe,eng ENG,DF,Bournemouth,23,1995,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
196,Adam Idah\Adam-Idah,ie IRL,FW,Norwich City,18,2001,2,1,65,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
197,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,30,1989,3,0,28,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,3.22,0.26,3.47,3.22,3.47,Matches
198,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,22,1996,11,6,524,3,3,0,0,1,0,0.52,0.52,1.03,0.52,1.03,2.4,2.4,2.1,0.41,0.37,0.78,0.41,0.78,Matches
199,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,28,22,1916,15,1,0,0,2,0,0.70,0.05,0.75,0.70,0.75,11.5,11.5,1.6,0.54,0.08,0.62,0.54,0.62,Matches
200,Alex Iwobi\Alex-Iwobi,ng NGA,MFFW,Everton,23,1996,18,13,1170,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,2.0,0.16,0.15,0.31,0.16,0.31,Matches
201,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,36,1982,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
202,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,7,3,279,2,0,0,0,0,0,0.65,0.00,0.65,0.65,0.65,0.5,0.5,0.1,0.16,0.02,0.17,0.16,0.17,Matches
203,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,21,1997,26,24,2085,3,6,0,0,3,0,0.13,0.26,0.39,0.13,0.39,2.9,2.9,4.0,0.13,0.17,0.30,0.13,0.30,Matches
204,Matty James\Matty-James,eng ENG,MF,Leicester City,28,1991,1,0,5,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Reece James\Reece-James,eng ENG,DF,Chelsea,19,1999,16,11,1035,0,2,0,0,1,0,0.00,0.17,0.17,0.00,0.17,0.6,0.6,1.8,0.06,0.16,0.21,0.06,0.21,Matches
206,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
207,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,23,13,1306,10,4,0,1,1,0,0.69,0.28,0.96,0.69,0.96,13.1,12.4,1.4,0.90,0.10,1.00,0.85,0.95,Matches
208,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,28,27,2375,13,6,3,3,3,0,0.49,0.23,0.72,0.38,0.61,12.7,10.4,5.1,0.48,0.19,0.68,0.40,0.59,Matches
209,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,28,27,2208,1,2,0,0,5,0,0.04,0.08,0.12,0.04,0.12,3.8,3.8,2.2,0.16,0.09,0.25,0.16,0.25,Matches
210,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
211,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,27,1992,2,2,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.15,0.00,0.15,0.15,0.15,Matches
212,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,26,23,2015,4,2,3,3,10,0,0.18,0.09,0.27,0.04,0.13,3.5,1.2,2.2,0.16,0.10,0.25,0.05,0.15,Matches
213,Jota\Jota,es ESP,FWMF,Aston Villa,28,1991,8,4,313,0,1,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,0.6,0.04,0.18,0.21,0.04,0.21,Matches
214,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,22,1996,24,20,1699,6,1,0,0,3,0,0.32,0.05,0.37,0.32,0.37,8.4,8.4,2.6,0.45,0.14,0.58,0.45,0.58,Matches
215,James Justin\James-Justin,eng ENG,DF,Leicester City,21,1998,3,1,110,0,1,0,0,0,0,0.00,0.82,0.82,0.00,0.82,0.0,0.0,0.3,0.00,0.21,0.21,0.00,0.21,Matches
216,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,18,17,1484,0,1,0,0,3,2,0.00,0.06,0.06,0.00,0.06,0.6,0.6,0.3,0.04,0.02,0.06,0.04,0.06,Matches
217,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,20,20,1780,11,2,2,2,2,0,0.56,0.10,0.66,0.46,0.56,6.9,5.4,1.8,0.35,0.09,0.44,0.27,0.36,Matches
218,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,18,16,1385,3,0,0,0,3,0,0.19,0.00,0.19,0.19,0.19,1.5,1.5,2.0,0.10,0.13,0.23,0.10,0.23,Matches
219,Moise Kean\Moise-Kean,it ITA,FW,Everton,19,2000,21,5,643,1,2,0,0,0,0,0.14,0.28,0.42,0.14,0.42,3.1,3.1,0.5,0.43,0.07,0.50,0.43,0.50,Matches
220,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,21,18,1656,1,0,0,0,0,0,0.05,0.00,0.05,0.05,0.05,1.4,1.4,0.4,0.08,0.02,0.10,0.08,0.10,Matches
221,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,24,1995,9,4,368,1,1,0,0,1,0,0.24,0.24,0.49,0.24,0.49,1.5,1.5,1.2,0.36,0.29,0.65,0.36,0.65,Matches
222,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,29,1990,19,17,1550,0,1,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,0.01,0.05,0.06,0.01,0.06,Matches
223,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,3,2,184,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
224,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,27,1992,19,17,1467,4,2,1,1,0,0,0.25,0.12,0.37,0.18,0.31,4.8,4.0,2.7,0.29,0.16,0.46,0.25,0.41,Matches
225,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FWMF,Aston Villa,29,1989,6,0,111,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
226,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,26,1993,17,13,1107,0,2,0,0,3,0,0.00,0.16,0.16,0.00,0.16,0.7,0.7,1.0,0.06,0.08,0.14,0.06,0.14,Matches
227,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,21,1998,15,14,1199,0,2,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.6,0.6,0.1,0.05,0.01,0.05,0.05,0.05,Matches
228,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MFDF,Crystal Palace,29,1989,26,22,1903,1,1,0,0,1,0,0.05,0.05,0.09,0.05,0.09,1.7,1.7,0.9,0.08,0.04,0.12,0.08,0.12,Matches
229,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,25,18,1683,1,3,0,0,7,0,0.05,0.16,0.21,0.05,0.21,1.1,1.1,1.9,0.06,0.10,0.16,0.06,0.16,Matches
230,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,11,6,563,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.04,0.00,0.04,0.04,0.04,Matches
231,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,26,26,2340,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
232,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,19,15,1287,6,3,0,0,5,0,0.42,0.21,0.63,0.42,0.63,5.0,5.0,2.1,0.35,0.15,0.50,0.35,0.50,Matches
233,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,31,1988,14,3,367,1,1,0,0,1,0,0.25,0.25,0.49,0.25,0.49,1.1,1.1,0.4,0.26,0.09,0.35,0.26,0.35,Matches
234,Érik Lamela\Erik-Lamela,ar ARG,MFFW,Tottenham,27,1992,16,9,858,2,1,0,0,2,0,0.21,0.10,0.31,0.21,0.31,2.0,2.0,1.5,0.21,0.15,0.37,0.21,0.37,Matches
235,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Chelsea,18,2000,1,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.39,0.39,0.00,0.39,Matches
236,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,9,2,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.03,0.08,0.05,0.08,Matches
237,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,26,1993,19,12,1188,0,2,0,0,0,0,0.00,0.15,0.15,0.00,0.15,1.7,1.7,2.3,0.13,0.17,0.30,0.13,0.30,Matches
238,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,7,7,508,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
