,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
101,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,West Ham,28-174,1992,19,19,1704,18.9,0,3,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,0.5,0.5,2.4,2.8,0.02,0.13,0.15,0.02,0.15,Matches
102,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,31-059,1989,23,23,2070,23.0,0,5,0,0,0,1,0,0.00,0.22,0.22,0.00,0.22,0.7,0.7,3.5,4.3,0.03,0.15,0.19,0.03,0.19,Matches
103,Patrick Cutrone\Patrick-Cutrone,it ITA,FWMF,Wolves,23-040,1998,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.61,0.00,0.61,0.61,0.61,Matches
104,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,29-299,1991,22,22,1970,21.9,4,2,4,0,0,4,0,0.18,0.09,0.27,0.18,0.27,2.4,2.4,1.2,3.6,0.11,0.06,0.17,0.11,0.17,Matches
105,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,33-364,1987,11,11,990,11.0,1,0,1,0,0,1,0,0.09,0.00,0.09,0.09,0.09,0.3,0.3,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
106,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,30-127,1990,23,23,2070,23.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
107,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27-294,1993,17,12,1132,12.6,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.6,0.8,0.01,0.05,0.06,0.01,0.06,Matches
108,Tom Davies\Tom-Davies,eng ENG,MFDF,Everton,22-227,1998,13,8,656,7.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.07,0.07,0.00,0.07,Matches
109,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,22-365,1998,5,0,53,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.48,0.04,0.53,0.48,0.53,Matches
110,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-031,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
111,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,30-282,1990,8,8,720,8.0,2,0,2,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.9,0.9,0.0,1.0,0.12,0.00,0.12,0.12,0.12,Matches
112,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-229,1991,17,16,1406,15.6,3,10,1,2,3,1,0,0.19,0.64,0.83,0.06,0.70,8.1,5.8,6.9,12.7,0.52,0.44,0.96,0.37,0.81,Matches
113,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-004,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
114,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-083,1989,5,2,214,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
115,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,25-303,1995,18,16,1414,15.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2.7,2.7,0.6,3.3,0.17,0.04,0.21,0.17,0.21,Matches
116,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-107,1991,3,2,202,2.2,0,1,0,0,0,0,0,0.00,0.45,0.45,0.00,0.45,0.8,0.8,0.2,1.1,0.37,0.10,0.47,0.37,0.47,Matches
117,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,21-341,1999,11,5,442,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.06,0.03,0.08,0.06,0.08,Matches
118,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,22-299,1998,15,14,1069,11.9,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
119,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-060,1996,17,14,1258,14.0,4,4,4,0,0,2,0,0.29,0.29,0.57,0.29,0.57,3.6,3.6,3.2,6.8,0.26,0.23,0.49,0.26,0.49,Matches
120,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-274,1997,20,20,1779,19.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.8,1.8,0.0,1.8,0.09,0.00,0.09,0.09,0.09,Matches
121,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-028,1994,19,19,1710,19.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.03,0.00,0.03,0.03,0.03,Matches
122,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-207,1993,13,13,1151,12.8,0,6,0,0,0,0,1,0.00,0.47,0.47,0.00,0.47,0.2,0.2,2.5,2.7,0.02,0.20,0.21,0.02,0.21,Matches
123,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-219,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
124,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-034,1997,4,3,298,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
125,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-242,1998,15,11,805,8.9,1,0,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.5,1.0,0.05,0.06,0.11,0.05,0.11,Matches
126,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-027,1992,10,9,817,9.1,0,1,0,0,0,3,1,0.00,0.11,0.11,0.00,0.11,0.3,0.3,0.5,0.8,0.04,0.05,0.09,0.04,0.09,Matches
127,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-055,1997,14,13,1186,13.2,2,0,2,0,0,3,1,0.15,0.00,0.15,0.15,0.15,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
128,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-042,1993,20,20,1708,19.0,2,3,2,0,0,5,0,0.11,0.16,0.26,0.11,0.26,1.9,1.9,2.2,4.1,0.10,0.12,0.22,0.10,0.22,Matches
129,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-139,1991,3,2,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
130,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-083,1991,20,20,1799,20.0,3,0,3,0,0,4,1,0.15,0.00,0.15,0.15,0.15,2.0,2.0,0.4,2.3,0.10,0.02,0.12,0.10,0.12,Matches
131,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-116,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
132,Ederson\Ederson,br BRA,GK,Manchester City,27-179,1993,21,21,1890,21.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
133,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,22-361,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
134,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-115,1992,21,21,1811,20.1,0,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03,Matches
135,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-156,1987,5,1,133,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.09,0.18,0.27,0.09,0.27,Matches
136,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-216,1992,12,10,910,10.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.5,0.04,0.01,0.05,0.04,0.05,Matches
137,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-040,1988,19,19,1685,18.7,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.2,0.8,0.03,0.01,0.04,0.03,0.04,Matches
138,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-228,1998,21,16,1503,16.7,3,3,3,0,0,2,0,0.18,0.18,0.36,0.18,0.36,1.4,1.4,1.6,3.0,0.09,0.09,0.18,0.09,0.18,Matches
139,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-300,1985,22,22,1980,22.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-112,1993,18,17,1562,17.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.01,0.02,0.04,0.01,0.04,Matches
141,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-157,1994,23,22,1923,21.4,13,9,7,6,7,4,0,0.61,0.42,1.03,0.33,0.75,10.7,5.4,8.7,14.0,0.50,0.40,0.91,0.25,0.66,Matches
142,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-357,1989,16,16,1381,15.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches
143,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-284,1985,10,5,521,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.09,0.00,0.09,0.09,0.09,Matches
144,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-280,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
145,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-133,1991,23,21,1786,19.8,6,4,6,0,0,1,0,0.30,0.20,0.50,0.30,0.50,8.6,8.6,3.4,12.0,0.43,0.17,0.60,0.43,0.60,Matches
146,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-172,1991,17,15,1326,14.7,0,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.7,0.7,1.8,2.5,0.04,0.12,0.17,0.04,0.17,Matches
147,Phil Foden\Phil-Foden,eng ENG,FW,Manchester City,20-260,2000,17,11,1023,11.4,5,3,5,0,0,0,0,0.44,0.26,0.70,0.44,0.70,3.2,3.2,2.4,5.6,0.28,0.21,0.50,0.28,0.50,Matches
148,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-057,2000,16,16,1391,15.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.9,0.05,0.01,0.06,0.05,0.06,Matches
149,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,24-356,1996,21,19,1538,17.1,2,2,2,0,0,2,0,0.12,0.12,0.23,0.12,0.23,4.0,4.0,1.6,5.5,0.23,0.09,0.32,0.23,0.32,Matches
150,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,32-332,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-041,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
152,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Newcastle Utd,26-354,1994,12,6,571,6.3,0,1,0,0,0,2,1,0.00,0.16,0.16,0.00,0.16,0.7,0.7,1.6,2.3,0.11,0.25,0.36,0.11,0.36,Matches
153,Fred\Fred,br BRA,MF,Manchester Utd,27-344,1993,17,14,1324,14.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,1.8,2.7,0.06,0.12,0.18,0.06,0.18,Matches
154,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-125,1992,9,5,441,4.9,0,1,0,0,0,2,0,0.00,0.20,0.20,0.00,0.20,0.2,0.2,1.2,1.3,0.03,0.24,0.28,0.03,0.28,Matches
155,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-311,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
156,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-104,1995,20,18,1627,18.1,1,2,1,0,0,2,0,0.06,0.11,0.17,0.06,0.17,1.0,1.0,1.4,2.5,0.06,0.08,0.14,0.06,0.14,Matches
157,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-006,2000,17,16,1445,16.1,2,0,2,0,0,7,0,0.12,0.00,0.12,0.12,0.12,1.0,1.0,0.2,1.2,0.06,0.01,0.07,0.06,0.07,Matches
158,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-034,2001,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.04,0.04,0.01,0.04,Matches
159,Dwight Gayle\Dwight-Gayle,eng ENG,FWMF,Newcastle Utd,30-118,1990,7,0,102,1.1,1,0,1,0,0,0,0,0.88,0.00,0.88,0.88,0.88,0.4,0.4,0.0,0.4,0.32,0.01,0.33,0.32,0.33,Matches
160,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-097,1990,21,21,1845,20.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-285,1995,13,6,569,6.3,5,0,3,2,2,1,0,0.79,0.00,0.79,0.47,0.47,3.8,2.3,0.9,3.1,0.60,0.14,0.73,0.36,0.49,Matches
162,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-139,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
163,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-016,2000,3,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.09,0.09,0.00,0.09,Matches
164,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-246,2001,2,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-135,1986,12,7,572,6.4,3,0,3,0,0,1,0,0.47,0.00,0.47,0.47,0.47,2.9,2.9,0.5,3.4,0.45,0.08,0.53,0.45,0.53,Matches
166,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-028,1998,14,13,1230,13.7,0,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
167,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-197,1993,16,8,875,9.7,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.1,0.1,0.2,0.4,0.01,0.03,0.04,0.01,0.04,Matches
168,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-265,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
169,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,19-354,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
170,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-147,1997,16,14,1078,12.0,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.18,0.00,0.18,0.18,0.18,Matches
171,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-229,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
172,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-155,1995,21,21,1887,21.0,6,10,6,0,0,5,0,0.29,0.48,0.76,0.29,0.76,4.1,4.1,8.0,12.2,0.20,0.38,0.58,0.20,0.58,Matches
173,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-134,2001,17,12,972,10.8,1,1,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,2.6,2.6,0.7,3.3,0.24,0.07,0.31,0.24,0.31,Matches
174,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-242,1991,19,12,1168,13.0,2,4,0,2,2,1,0,0.15,0.31,0.46,0.00,0.31,2.8,1.3,3.2,4.5,0.22,0.25,0.46,0.10,0.34,Matches
175,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-249,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
176,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-033,1987,23,23,2070,23.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-111,1990,17,15,1306,14.5,9,1,8,1,2,0,0,0.62,0.07,0.69,0.55,0.62,6.0,4.5,3.3,7.8,0.41,0.23,0.64,0.31,0.54,Matches
178,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-329,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
179,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-235,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
180,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,20-341,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
181,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-084,1996,21,21,1755,19.5,6,4,6,0,0,2,0,0.31,0.21,0.51,0.31,0.51,4.4,4.4,4.2,8.6,0.22,0.22,0.44,0.22,0.44,Matches
182,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-211,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.00,0.27,0.27,0.27,Matches
183,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-246,1999,18,12,985,10.9,1,2,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,1.6,1.6,1.3,2.9,0.14,0.12,0.26,0.14,0.26,Matches
184,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-327,1995,18,16,1451,16.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.8,0.02,0.02,0.05,0.02,0.05,Matches
185,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-208,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
186,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-018,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
187,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-337,1997,3,2,225,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-240,1990,19,18,1585,17.6,1,1,1,0,0,0,0,0.06,0.06,0.11,0.06,0.11,1.6,1.6,1.4,3.0,0.09,0.08,0.17,0.09,0.17,Matches
189,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-012,1992,17,16,1305,14.5,2,1,2,0,0,3,1,0.14,0.07,0.21,0.14,0.21,1.1,1.1,0.7,1.8,0.07,0.05,0.12,0.07,0.12,Matches
190,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-307,1985,10,2,280,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.8,0.8,0.6,1.5,0.27,0.20,0.47,0.27,0.47,Matches
191,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-219,1992,22,22,1882,20.9,13,6,13,0,0,0,0,0.62,0.29,0.91,0.62,0.91,7.2,7.2,4.4,11.5,0.34,0.21,0.55,0.34,0.55,Matches
192,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-025,2002,7,2,300,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.02,0.05,0.03,0.05,Matches
193,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-145,1995,20,19,1755,19.5,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,1.1,1.1,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
194,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-113,1996,11,11,970,10.8,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.7,0.7,0.1,0.9,0.07,0.01,0.08,0.07,0.08,Matches
195,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-010,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
196,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-097,2000,14,6,671,7.5,2,2,2,0,0,0,0,0.27,0.27,0.54,0.27,0.54,1.1,1.1,1.7,2.7,0.14,0.22,0.37,0.14,0.37,Matches
197,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-191,1995,22,22,1980,22.0,1,3,1,0,0,5,0,0.05,0.14,0.18,0.05,0.18,0.5,0.5,1.2,1.7,0.02,0.05,0.08,0.02,0.08,Matches
198,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-241,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
199,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-132,1996,12,4,392,4.4,1,0,1,0,1,0,0,0.23,0.00,0.23,0.23,0.23,1.6,0.9,0.7,1.6,0.38,0.16,0.53,0.20,0.36,Matches
200,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-204,1992,17,16,1377,15.3,7,3,5,2,2,1,0,0.46,0.20,0.65,0.33,0.52,5.8,4.3,1.8,6.1,0.38,0.12,0.50,0.28,0.40,Matches
201,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-356,1984,11,8,742,8.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.07,0.01,0.07,0.07,0.07,Matches
202,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-285,1996,19,11,1045,11.6,1,2,1,0,0,0,0,0.09,0.17,0.26,0.09,0.26,0.7,0.7,1.6,2.3,0.06,0.14,0.20,0.06,0.20,Matches
203,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-179,1982,4,2,232,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
204,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWDF,Brighton,27-185,1993,11,2,253,2.8,0,1,0,0,0,2,0,0.00,0.36,0.36,0.00,0.36,1.1,1.1,1.8,2.9,0.38,0.65,1.03,0.38,1.03,Matches
205,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-094,1997,7,5,355,3.9,2,0,2,0,0,2,0,0.51,0.00,0.51,0.51,0.51,1.1,1.1,0.2,1.2,0.27,0.04,0.31,0.27,0.31,Matches
206,Reece James\Reece-James,eng ENG,DF,Chelsea,21-066,1999,17,15,1372,15.2,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,0.9,0.9,2.1,3.0,0.06,0.14,0.20,0.06,0.20,Matches
207,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-049,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
