,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
107,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27-300,1993,18,13,1222,13.6,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.2,0.2,0.6,0.9,0.02,0.05,0.06,0.02,0.06,Matches
108,Tom Davies\Tom-Davies,eng ENG,MFDF,Everton,22-233,1998,15,10,779,8.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.06,0.06,0.00,0.06,Matches
109,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,23-005,1998,5,0,53,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.48,0.04,0.53,0.48,0.53,Matches
110,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,21-037,2000,2,0,33,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
111,Craig Dawson\Craig-Dawson,eng ENG,DF,West Ham,30-288,1990,9,9,810,9.0,2,0,2,0,0,0,0,0.22,0.00,0.22,0.22,0.22,1.1,1.1,0.0,1.1,0.12,0.00,0.12,0.12,0.12,Matches
112,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29-235,1991,18,16,1417,15.7,3,10,1,2,3,1,0,0.19,0.64,0.83,0.06,0.70,8.1,5.8,6.9,12.7,0.52,0.44,0.95,0.37,0.81,Matches
113,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,18-010,2003,1,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
114,Fabian Delph\Fabian-Delph,eng ENG,MFDF,Everton,31-089,1989,5,2,214,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
115,Leander Dendoncker\Leander-Dendoncker,be BEL,MFDF,Wolves,25-309,1995,19,17,1504,16.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,2.7,2.7,0.6,3.3,0.16,0.04,0.20,0.16,0.20,Matches
116,Mbaye Diagne\Mbaye-Diagne,sn SEN,FW,West Brom,29-113,1991,4,3,292,3.2,1,1,1,0,0,1,0,0.31,0.31,0.62,0.31,0.62,1.8,1.8,0.2,2.0,0.55,0.07,0.62,0.55,0.62,Matches
117,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,21-347,1999,11,5,442,4.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.06,0.03,0.08,0.06,0.08,Matches
118,Grady Diangana\Grady-Diangana,eng ENG,MFFW,West Brom,22-305,1998,15,14,1069,11.9,1,0,1,0,0,0,0,0.08,0.00,0.08,0.08,0.08,1.0,1.0,0.1,1.1,0.08,0.01,0.09,0.08,0.09,Matches
119,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-066,1996,18,15,1348,15.0,4,5,4,0,0,2,0,0.27,0.33,0.60,0.27,0.60,3.8,3.8,3.4,7.2,0.25,0.23,0.48,0.25,0.48,Matches
120,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-280,1997,21,21,1869,20.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.8,1.8,0.1,1.8,0.09,0.00,0.09,0.09,0.09,Matches
121,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,27-034,1994,20,20,1800,20.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.02,0.00,0.03,0.02,0.03,Matches
122,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-213,1993,15,15,1331,14.8,0,6,0,0,0,0,1,0.00,0.41,0.41,0.00,0.41,0.4,0.4,2.5,2.9,0.03,0.17,0.19,0.03,0.19,Matches
123,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-225,1991,5,5,370,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
124,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,24-040,1997,5,4,388,4.3,1,0,1,0,0,1,0,0.23,0.00,0.23,0.23,0.23,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
125,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-248,1998,16,11,834,9.3,1,0,1,0,0,3,0,0.11,0.00,0.11,0.11,0.11,0.5,0.5,0.5,1.0,0.05,0.05,0.11,0.05,0.11,Matches
126,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,29-033,1992,10,9,817,9.1,0,1,0,0,0,3,1,0.00,0.11,0.11,0.00,0.11,0.3,0.3,0.5,0.8,0.04,0.05,0.09,0.04,0.09,Matches
127,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-061,1997,15,14,1276,14.2,2,0,2,0,0,3,1,0.14,0.00,0.14,0.14,0.14,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
128,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,28-048,1993,22,22,1888,21.0,2,3,2,0,0,6,0,0.10,0.14,0.24,0.10,0.24,1.9,1.9,2.2,4.1,0.09,0.11,0.20,0.09,0.20,Matches
129,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-145,1991,3,2,175,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
130,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-089,1991,21,21,1889,21.0,3,0,3,0,0,4,1,0.14,0.00,0.14,0.14,0.14,2.0,2.0,0.5,2.5,0.09,0.02,0.12,0.09,0.12,Matches
131,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-122,1997,2,2,180,2.0,1,0,1,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.4,0.13,0.05,0.19,0.13,0.19,Matches
132,Ederson\Ederson,br BRA,GK,Manchester City,27-185,1993,23,23,2070,23.0,0,1,0,0,0,2,0,0.00,0.04,0.04,0.00,0.04,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
133,Kyle Edwards\Kyle-Edwards,eng ENG,MFFW,West Brom,23-001,1998,5,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
134,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-121,1992,22,22,1895,21.1,0,1,0,0,0,6,1,0.00,0.05,0.05,0.00,0.05,0.4,0.4,0.2,0.6,0.02,0.01,0.03,0.02,0.03,Matches
135,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-162,1987,6,1,163,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.07,0.15,0.22,0.07,0.22,Matches
136,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-222,1992,13,10,923,10.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.5,0.04,0.01,0.05,0.04,0.05,Matches
137,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,33-046,1988,20,20,1775,19.7,0,1,0,0,0,7,0,0.00,0.05,0.05,0.00,0.05,0.6,0.6,0.2,0.8,0.03,0.01,0.04,0.03,0.04,Matches
138,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-234,1998,22,17,1593,17.7,3,3,3,0,0,2,0,0.17,0.17,0.34,0.17,0.34,1.5,1.5,1.7,3.2,0.08,0.10,0.18,0.08,0.18,Matches
139,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-306,1985,23,23,2070,23.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-118,1993,18,17,1562,17.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.01,0.02,0.04,0.01,0.04,Matches
141,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,26-163,1994,24,23,2013,22.4,14,9,8,6,7,4,0,0.63,0.40,1.03,0.36,0.76,10.8,5.5,8.7,14.2,0.48,0.39,0.87,0.25,0.63,Matches
142,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-363,1989,16,16,1381,15.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02,Matches
143,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-290,1985,11,5,522,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.09,0.00,0.09,0.09,0.09,Matches
144,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-286,1998,3,0,62,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
145,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,29-139,1991,24,22,1876,20.8,6,5,6,0,0,1,0,0.29,0.24,0.53,0.29,0.53,9.4,9.4,3.6,13.0,0.45,0.17,0.62,0.45,0.62,Matches
146,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-178,1991,17,15,1326,14.7,0,2,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.7,0.7,1.8,2.5,0.04,0.12,0.17,0.04,0.17,Matches
147,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20-266,2000,19,13,1203,13.4,6,3,6,0,0,0,0,0.45,0.22,0.67,0.45,0.67,3.5,3.5,3.3,6.8,0.26,0.25,0.51,0.26,0.51,Matches
148,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-063,2000,16,16,1391,15.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.9,0.05,0.01,0.06,0.05,0.06,Matches
149,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,24-362,1996,21,19,1538,17.1,2,2,2,0,0,2,0,0.12,0.12,0.23,0.12,0.23,4.0,4.0,1.6,5.5,0.23,0.09,0.32,0.23,0.32,Matches
150,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,32-338,1988,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,23-047,1998,1,1,80,0.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.03,0.31,0.34,0.03,0.34,Matches
152,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Newcastle Utd,26-360,1994,13,6,590,6.6,0,1,0,0,0,2,1,0.00,0.15,0.15,0.00,0.15,0.7,0.7,1.7,2.4,0.11,0.26,0.37,0.11,0.37,Matches
153,Fred\Fred,br BRA,MF,Manchester Utd,27-350,1993,18,15,1402,15.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.8,2.7,0.06,0.12,0.17,0.06,0.17,Matches
154,Ryan Fredericks\Ryan-Fredericks,eng ENG,DFFW,West Ham,28-131,1992,10,5,442,4.9,1,1,1,0,0,2,0,0.20,0.20,0.41,0.20,0.41,0.2,0.2,1.2,1.4,0.04,0.24,0.29,0.04,0.29,Matches
155,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-317,1986,9,8,702,7.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
156,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,25-110,1995,21,18,1672,18.6,1,2,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,1.0,1.0,1.7,2.7,0.06,0.09,0.15,0.06,0.15,Matches
157,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,21-012,2000,18,17,1535,17.1,2,1,2,0,0,8,0,0.12,0.06,0.18,0.12,0.18,1.0,1.0,0.3,1.3,0.06,0.02,0.08,0.06,0.08,Matches
158,Eric García\Eric-Garcia,es ESP,DF,Manchester City,20-040,2001,3,2,201,2.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.04,0.04,0.01,0.04,Matches
159,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,30-124,1990,8,1,165,1.8,1,0,1,0,0,0,0,0.55,0.00,0.55,0.55,0.55,0.5,0.5,0.0,0.5,0.28,0.01,0.29,0.28,0.29,Matches
160,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-103,1990,22,22,1935,21.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
161,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FW,Aston Villa,25-291,1995,13,6,569,6.3,5,0,3,2,2,1,0,0.79,0.00,0.79,0.47,0.47,3.8,2.3,0.9,3.1,0.60,0.14,0.73,0.36,0.49,Matches
162,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-145,1989,10,9,809,9.0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.03,0.04,0.01,0.04,Matches
163,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,FWMF,Wolves,21-022,2000,3,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.09,0.09,0.00,0.09,Matches
164,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-252,2001,2,0,36,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-141,1986,13,7,643,7.1,4,0,4,0,0,1,0,0.56,0.00,0.56,0.56,0.56,3.4,3.4,0.7,4.1,0.47,0.10,0.57,0.47,0.57,Matches
166,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,23-034,1998,16,15,1410,15.7,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
167,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-203,1993,17,9,965,10.7,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.2,0.2,0.2,0.4,0.01,0.02,0.04,0.01,0.04,Matches
168,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-271,1997,7,6,590,6.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
169,Anthony Gordon\Anthony-Gordon,eng ENG,FWMF,Everton,19-360,2001,3,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
170,Karlan Grant\Karlan-Grant,eng ENG,FWMF,West Brom,23-153,1997,16,14,1078,12.0,1,0,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08,2.1,2.1,0.0,2.1,0.18,0.00,0.18,0.18,0.18,Matches
171,Demarai Gray\Demarai-Gray,eng ENG,FW,Leicester City,24-235,1996,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.17,0.00,0.17,0.17,0.17,Matches
172,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,25-161,1995,22,22,1977,22.0,6,10,6,0,0,6,0,0.27,0.46,0.73,0.27,0.73,4.2,4.2,8.0,12.2,0.19,0.37,0.56,0.19,0.56,Matches
173,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,19-140,2001,18,12,997,11.1,1,1,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,2.7,2.7,0.8,3.5,0.24,0.07,0.31,0.24,0.31,Matches
174,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-248,1991,20,13,1258,14.0,2,4,0,2,2,1,0,0.14,0.29,0.43,0.00,0.29,3.0,1.4,3.4,4.8,0.21,0.24,0.45,0.10,0.34,Matches
175,Kamil Grosicki\Kamil-Grosicki,pl POL,FWMF,West Brom,32-255,1988,3,2,148,1.6,0,1,0,0,0,0,0,0.00,0.61,0.61,0.00,0.61,0.1,0.1,0.1,0.2,0.06,0.07,0.13,0.06,0.13,Matches
176,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,34-039,1987,24,24,2160,24.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-117,1990,18,16,1374,15.3,11,1,10,1,2,0,0,0.72,0.07,0.79,0.66,0.72,7.0,5.4,3.4,8.9,0.46,0.22,0.68,0.36,0.58,Matches
178,Antwoine Hackford\Antwoine-Hackford,eng ENG,DFFW,Sheffield Utd,16-335,2004,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,1.16,0.00,1.16,1.16,1.16,Matches
179,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-241,1994,16,10,937,10.4,3,0,3,0,0,0,0,0.29,0.00,0.29,0.29,0.29,2.9,2.9,1.2,4.1,0.28,0.12,0.40,0.28,0.40,Matches
180,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,20-347,2000,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.12,0.00,0.12,0.12,0.12,Matches
181,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-090,1996,22,22,1800,20.0,6,4,6,0,0,2,0,0.30,0.20,0.50,0.30,0.50,4.5,4.5,4.3,8.7,0.22,0.21,0.44,0.22,0.44,Matches
182,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-217,1995,4,4,360,4.0,1,0,1,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.1,1.1,0.0,1.1,0.27,0.00,0.27,0.27,0.27,Matches
183,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-252,1999,18,12,985,10.9,1,2,1,0,0,2,0,0.09,0.18,0.27,0.09,0.27,1.6,1.6,1.3,2.9,0.14,0.12,0.26,0.14,0.26,Matches
184,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-333,1995,19,17,1541,17.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.8,0.02,0.02,0.05,0.02,0.05,Matches
185,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-214,1992,4,3,263,2.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches
186,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,30-024,1991,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
187,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-343,1997,3,2,225,2.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Jordan Henderson\Jordan-Henderson,eng ENG,MFDF,Liverpool,30-246,1990,20,19,1675,18.6,1,1,1,0,0,0,0,0.05,0.05,0.11,0.05,0.11,1.6,1.6,1.4,3.0,0.09,0.08,0.16,0.09,0.16,Matches
189,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,29-018,1992,17,16,1305,14.5,2,1,2,0,0,3,1,0.14,0.07,0.21,0.14,0.21,1.1,1.1,0.7,1.8,0.07,0.05,0.12,0.07,0.12,Matches
190,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-313,1985,10,2,280,3.1,0,2,0,0,0,0,0,0.00,0.64,0.64,0.00,0.64,0.8,0.8,0.6,1.5,0.27,0.20,0.47,0.27,0.47,Matches
191,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,28-225,1992,23,23,1972,21.9,13,6,13,0,0,0,0,0.59,0.27,0.87,0.59,0.87,7.2,7.2,4.4,11.5,0.33,0.20,0.53,0.33,0.53,Matches
192,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,19-031,2002,7,2,300,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.03,0.02,0.05,0.03,0.05,Matches
193,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-151,1995,21,19,1757,19.5,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,1.1,1.1,0.2,1.4,0.06,0.01,0.07,0.06,0.07,Matches
194,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-119,1996,13,13,1150,12.8,1,0,1,0,0,4,0,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.2,0.9,0.06,0.01,0.07,0.06,0.07,Matches
195,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,30-016,1991,4,3,225,2.5,1,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,1.3,0.20,0.32,0.52,0.20,0.52,Matches
196,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FWDF,Chelsea,20-103,2000,15,7,748,8.3,2,2,2,0,0,0,0,0.24,0.24,0.48,0.24,0.48,1.1,1.1,1.8,2.9,0.13,0.22,0.35,0.13,0.35,Matches
197,Niall Huggins\Niall-Huggins,wal WAL,DF,Leeds United,20-062,2000,1,0,38,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
198,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-197,1995,23,23,2070,23.0,1,3,1,0,0,5,0,0.04,0.13,0.17,0.04,0.17,0.5,0.5,1.2,1.7,0.02,0.05,0.07,0.02,0.07,Matches
199,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-247,1989,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
200,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-138,1996,12,4,392,4.4,1,0,1,0,1,0,0,0.23,0.00,0.23,0.23,0.23,1.6,0.9,0.7,1.6,0.38,0.16,0.53,0.20,0.36,Matches
201,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-210,1992,18,17,1467,16.3,8,3,6,2,2,1,0,0.49,0.18,0.67,0.37,0.55,6.0,4.5,2.0,6.5,0.37,0.13,0.49,0.27,0.40,Matches
202,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-362,1984,11,8,742,8.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.07,0.01,0.07,0.07,0.07,Matches
203,Alex Iwobi\Alex-Iwobi,ng NGA,FWDF,Everton,24-291,1996,20,12,1113,12.4,1,2,1,0,0,0,0,0.08,0.16,0.24,0.08,0.24,0.7,0.7,1.7,2.5,0.06,0.14,0.20,0.06,0.20,Matches
204,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-185,1982,5,2,238,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
205,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWDF,Brighton,27-191,1993,11,2,253,2.8,0,1,0,0,0,2,0,0.00,0.36,0.36,0.00,0.36,1.1,1.1,1.8,2.9,0.38,0.65,1.03,0.38,1.03,Matches
206,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,23-100,1997,7,5,355,3.9,2,0,2,0,0,2,0,0.51,0.00,0.51,0.51,0.51,1.1,1.1,0.2,1.2,0.27,0.04,0.31,0.27,0.31,Matches
207,Reece James\Reece-James,eng ENG,DF,Chelsea,21-072,1999,18,15,1385,15.4,1,2,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,1.0,1.0,2.1,3.1,0.06,0.13,0.20,0.06,0.20,Matches
208,Alexandre Jankewitz\Alexandre-Jankewitz,ch SUI,MF,Southampton,19-055,2001,2,1,3,0.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
209,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-321,1997,16,12,1174,13.0,4,3,4,0,0,1,0,0.31,0.23,0.54,0.31,0.54,4.7,4.7,2.0,6.7,0.36,0.15,0.51,0.36,0.51,Matches
210,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-289,1991,10,10,823,9.1,4,0,4,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,3.1,0.26,0.08,0.34,0.26,0.34,Matches
211,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-188,1996,18,12,1122,12.5,1,2,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24,1.7,1.7,1.2,3.0,0.14,0.10,0.24,0.14,0.24,Matches
212,Ben Johnson\Ben-Johnson,eng ENG,DF,West Ham,21-025,2000,6,2,236,2.6,1,0,1,0,0,0,0,0.38,0.00,0.38,0.38,0.38,0.3,0.3,0.0,0.4,0.13,0.01,0.13,0.13,0.13,Matches
213,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-330,1993,23,23,2070,23.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
214,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,20-019,2001,17,9,887,9.9,0,1,0,0,0,2,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,0.6,1.4,0.08,0.06,0.14,0.08,0.14,Matches
