,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
32,George Baldock\George-Baldock,eng ENG,DF,Sheffield Utd,27,1993,4,4,360,0,1,0,0,1,0,0.00,0.25,0.25,0.00,0.25,0.3,0.3,0.3,0.07,0.07,0.14,0.07,0.14,Matches
33,Patrick Bamford\Patrick-Bamford,eng ENG,FW,Leeds United,26,1993,4,4,310,3,1,0,0,1,0,0.87,0.29,1.16,0.87,1.16,1.5,1.5,0.3,0.44,0.09,0.53,0.44,0.53,Matches
34,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,35,1985,3,3,270,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
35,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,26,1993,2,0,42,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.06,0.16,0.22,0.06,0.22,Matches
36,Ross Barkley\Ross-Barkley,eng ENG,MF,Aston Villa,26,1993,1,1,90,1,0,0,0,0,0,1.00,0.00,1.00,1.00,1.00,0.9,0.9,0.0,0.93,0.00,0.93,0.93,0.93,Matches
37,Ashley Barnes\Ashley-Barnes,at AUT,FW,Burnley,30,1989,1,1,76,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.22,0.03,0.25,0.22,0.25,Matches
38,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,22,1997,4,4,359,1,1,0,0,0,0,0.25,0.25,0.50,0.25,0.50,1.2,1.2,0.1,0.29,0.02,0.31,0.29,0.31,Matches
39,Kyle Bartley\Kyle-Bartley,eng ENG,DF,West Brom,29,1991,4,4,360,1,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.5,0.5,0.0,0.13,0.00,0.13,0.13,0.13,Matches
40,Chris Basham\Chris-Basham,eng ENG,DFMF,Sheffield Utd,32,1988,4,4,302,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
41,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Crystal Palace,26,1993,2,0,26,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.09,0.00,0.09,0.09,0.09,Matches
42,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,24,1996,4,4,315,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.09,0.00,0.09,0.09,0.09,Matches
43,Donny van de Beek\Donny-van-de-Beek,nl NED,MFFW,Manchester Utd,23,1997,3,0,48,1,0,0,0,0,0,1.87,0.00,1.87,1.87,1.87,0.3,0.3,0.0,0.49,0.00,0.49,0.49,0.49,Matches
44,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,25,1995,4,4,360,0,2,0,0,2,0,0.00,0.50,0.50,0.00,0.50,0.0,0.0,0.4,0.00,0.10,0.10,0.00,0.10,Matches
45,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,29,1990,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
46,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MF,Burnley,29,1990,1,0,23,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
47,Sander Berge\Sander-Berge,no NOR,MF,Sheffield Utd,22,1998,4,3,285,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.01,0.12,0.14,0.01,0.14,Matches
48,Steven Bergwijn\Steven-Bergwijn,nl NED,FW,Tottenham,22,1997,3,0,83,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.16,0.28,0.44,0.16,0.44,Matches
49,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,30,1989,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.07,0.04,0.11,0.07,0.11,Matches
50,Yves Bissouma\Yves-Bissouma,ml MLI,MF,Brighton,23,1996,3,3,268,1,0,0,0,0,1,0.34,0.00,0.34,0.34,0.34,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
51,Willy Boly\Willy-Boly,fr FRA,DF,Wolves,29,1991,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
52,Jarrod Bowen\Jarrod-Bowen,eng ENG,MFFW,West Ham,23,1996,4,4,344,3,0,0,0,0,0,0.78,0.00,0.78,0.78,0.78,1.5,1.5,0.0,0.39,0.00,0.40,0.39,0.40,Matches
53,Robbie Brady\Robbie-Brady,ie IRL,MF,Burnley,28,1992,1,1,39,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.16,0.00,0.16,0.16,0.16,Matches
54,Josh Brownhill\Josh-Brownhill,eng ENG,MF,Burnley,24,1995,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.10,0.08,0.18,0.10,0.18,Matches
55,Joe Bryan\Joe-Bryan,eng ENG,DFFW,Fulham,26,1993,4,4,336,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.04,0.06,0.02,0.06,Matches
56,Oliver Burke\Oliver-Burke,sco SCO,FW,Sheffield Utd,23,1997,3,3,218,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.05,0.07,0.12,0.05,0.12,Matches
57,Dan Burn\Dan-Burn,eng ENG,DF,Brighton,28,1992,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
58,Oskar Buur\Oskar-Buur,dk DEN,DF,Wolves,22,1998,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
59,Willy Caballero\Willy-Caballero,ar ARG,GK,Chelsea,38,1981,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
60,Tom Cairney\Tom-Cairney,sco SCO,MF,Fulham,29,1991,3,3,270,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.03,0.01,0.03,Matches
61,Dominic Calvert-Lewin\Dominic-Calvert-Lewin,eng ENG,FW,Everton,23,1997,4,4,338,6,0,0,0,0,0,1.60,0.00,1.60,1.60,1.60,3.7,3.7,0.1,0.98,0.03,1.01,0.98,1.01,Matches
62,Ian Carlo Poveda\Ian-Carlo-Poveda,eng ENG,MFDF,Leeds United,20,2000,2,0,70,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.14,0.17,0.31,0.14,0.31,Matches
63,Andy Carroll\Andy-Carroll,eng ENG,FW,Newcastle Utd,31,1989,3,2,146,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.15,0.03,0.18,0.15,0.18,Matches
64,Matty Cash\Matty-Cash,eng ENG,DF,Aston Villa,22,1997,3,3,259,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.02,0.15,0.17,0.02,0.17,Matches
65,Timothy Castagne\Timothy-Castagne,be BEL,DF,Leicester City,24,1995,4,4,360,1,2,0,0,0,0,0.25,0.50,0.75,0.25,0.75,0.1,0.1,0.5,0.03,0.11,0.14,0.03,0.14,Matches
66,Ivan Cavaleiro\Ivan-Cavaleiro,pt POR,FWMF,Fulham,26,1993,4,4,336,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.03,0.10,0.13,0.03,0.13,Matches
67,Dani Ceballos\Dani-Ceballos,es ESP,MF,Arsenal,23,1996,4,2,213,0,1,0,0,1,0,0.00,0.42,0.42,0.00,0.42,0.0,0.0,1.3,0.00,0.55,0.55,0.00,0.55,Matches
68,Ben Chilwell\Ben-Chilwell,eng ENG,DF,Chelsea,23,1996,1,1,90,1,1,0,0,0,0,1.00,1.00,2.00,1.00,2.00,0.1,0.1,0.3,0.10,0.28,0.38,0.10,0.38,Matches
69,Hamza Choudhury\Hamza-Choudhury,eng ENG,MF,Leicester City,22,1997,1,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
70,Andreas Christensen\Andreas-Christensen,dk DEN,DFFW,Chelsea,24,1996,3,3,224,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
71,Conor Coady\Conor-Coady,eng ENG,DF,Wolves,27,1993,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
72,Séamus Coleman\Seamus-Coleman,ie IRL,DF,Everton,31,1988,4,4,327,0,1,0,0,0,0,0.00,0.28,0.28,0.00,0.28,0.1,0.1,0.5,0.01,0.13,0.14,0.01,0.14,Matches
73,Aaron Connolly\Aaron-Connolly,ie IRL,FW,Brighton,20,2000,4,3,274,1,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.5,0.5,0.1,0.18,0.02,0.20,0.18,0.20,Matches
74,Liam Cooper\Liam-Cooper,sco SCO,DF,Leeds United,28,1991,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches
75,Hélder Costa\Helder-Costa,pt POR,MFDF,Leeds United,26,1994,4,4,335,2,1,0,0,0,0,0.54,0.27,0.81,0.54,0.81,0.4,0.4,0.2,0.11,0.05,0.16,0.11,0.16,Matches
76,Vladimír Coufal\Vladimir-Coufal,cz CZE,DF,West Ham,27,1992,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.14,0.14,0.00,0.14,Matches
77,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,30,1989,4,4,360,0,2,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.0,0.0,0.9,0.00,0.23,0.23,0.00,0.23,Matches
78,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,29,1991,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.16,0.05,0.21,0.16,0.21,Matches
79,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,33,1987,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
80,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,29,1990,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
81,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27,1993,4,3,288,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.04,0.04,0.08,0.04,0.08,Matches
82,Tom Davies\Tom-Davies,eng ENG,MFDF,Everton,22,1998,3,1,92,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
83,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,22,1998,1,0,29,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.08,0.08,0.00,0.08,Matches
84,Leif Davis\Leif-Davis,eng ENG,DF,Leeds United,20,2000,1,0,14,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
85,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29,1991,3,3,270,1,1,1,1,0,0,0.33,0.33,0.67,0.00,0.33,1.5,0.7,1.0,0.49,0.33,0.83,0.24,0.57,Matches
86,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,17,2003,1,0,40,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
87,Fabian Delph\Fabian-Delph,eng ENG,MF,Everton,30,1989,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
88,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,25,1995,3,2,193,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.05,0.08,0.13,0.05,0.13,Matches
89,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Brom,22,1998,4,4,323,1,0,0,0,0,0,0.28,0.00,0.28,0.28,0.28,0.3,0.3,0.1,0.08,0.02,0.10,0.08,0.10,Matches
90,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23,1997,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.19,0.00,0.19,0.19,0.19,Matches
91,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,26,1994,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
92,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,27,1993,4,4,360,0,1,0,0,0,0,0.00,0.25,0.25,0.00,0.25,0.1,0.1,0.6,0.03,0.15,0.18,0.03,0.18,Matches
93,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29,1991,4,4,360,1,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,0.3,0.3,0.0,0.08,0.00,0.08,0.08,0.08,Matches
94,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,23,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
95,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22,1998,4,3,234,1,0,0,0,1,0,0.38,0.00,0.38,0.38,0.38,0.2,0.2,0.2,0.06,0.07,0.13,0.06,0.13,Matches
96,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,28,1992,3,3,255,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.12,0.03,0.15,0.12,0.15,Matches
97,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,22,1997,3,3,270,1,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
98,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27,1993,4,4,334,0,1,0,0,1,0,0.00,0.27,0.27,0.00,0.27,0.1,0.1,0.9,0.02,0.25,0.27,0.02,0.27,Matches
99,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,28,1991,4,4,360,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.10,0.00,0.10,0.10,0.10,Matches
100,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,22,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
101,Ederson\Ederson,br BRA,GK,Manchester City,26,1993,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
102,Kyle Edwards\Kyle-Edwards,eng ENG,FWMF,West Brom,22,1998,3,1,88,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.15,0.00,0.15,0.15,0.15,Matches
103,John Egan\John-Egan,ie IRL,DFMF,Sheffield Utd,27,1992,3,3,191,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
104,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,32,1987,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.24,0.24,0.00,0.24,Matches
105,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28,1992,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.08,0.01,0.09,0.08,0.09,Matches
106,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32,1988,2,2,169,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
107,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22,1998,4,2,190,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
108,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35,1985,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
109,Fabinho\Fabinho,br BRA,MFDF,Liverpool,26,1993,4,3,303,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.04,0.04,0.00,0.04,Matches
110,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,25,1994,3,3,225,2,1,2,2,1,0,0.80,0.40,1.20,0.00,0.40,1.7,0.2,0.4,0.68,0.14,0.82,0.07,0.21,Matches
111,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31,1989,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.00,0.02,0.02,0.02,Matches
112,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35,1985,3,2,154,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.15,0.00,0.15,0.15,0.15,Matches
113,Sam Field\Sam-Field,eng ENG,MF,West Brom,22,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
114,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,28,1991,4,4,331,0,2,0,0,1,0,0.00,0.54,0.54,0.00,0.54,1.3,1.3,1.2,0.35,0.32,0.67,0.35,0.67,Matches
115,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,28,1991,3,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.06,0.01,0.06,Matches
116,Phil Foden\Phil-Foden,eng ENG,FWMF,Manchester City,20,2000,3,3,243,1,0,0,0,0,0,0.37,0.00,0.37,0.37,0.37,0.6,0.6,0.1,0.21,0.04,0.25,0.21,0.25,Matches
117,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24,1996,4,4,333,1,2,0,0,1,0,0.27,0.54,0.81,0.27,0.81,0.9,0.9,0.7,0.24,0.18,0.42,0.24,0.42,Matches
118,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
