,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
12,Dele Alli\Dele-Alli,eng ENG,MF,Tottenham,24,1996,1,1,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.18,0.00,0.18,0.18,0.18,Matches
13,Miguel Almirón\Miguel-Almiron,py PAR,FW,Newcastle Utd,26,1994,3,1,127,0,1,0,0,0,0,0.00,0.71,0.71,0.00,0.71,0.1,0.1,0.7,0.05,0.48,0.53,0.05,0.53,Matches
14,Marcos Alonso\Marcos-Alonso,es ESP,DF,Chelsea,29,1990,3,3,225,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.02,0.05,0.03,0.05,Matches
15,Steven Alzate\Steven-Alzate,co COL,MF,Brighton,21,1998,3,3,258,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.09,0.09,0.18,0.09,0.18,Matches
16,Daniel Amartey\Daniel-Amartey,gh GHA,DF,Leicester City,25,1994,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
17,Ethan Ampadu\Ethan-Ampadu,wal WAL,DF,Sheffield Utd,19,2000,2,1,150,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
18,Felipe Anderson\Felipe-Anderson,br BRA,FWMF,West Ham,27,1993,2,0,3,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
19,Michail Antonio\Michail-Antonio,eng ENG,FW,West Ham,30,1990,3,3,267,1,0,0,0,0,0,0.34,0.00,0.34,0.34,0.34,1.6,1.6,0.1,0.56,0.03,0.58,0.56,0.58,Matches
20,Alphonse Areola\Alphonse-Areola,fr FRA,GK,Fulham,27,1993,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
21,Stuart Armstrong\Stuart-Armstrong,sco SCO,MF,Southampton,28,1992,2,2,157,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.07,0.12,0.05,0.12,Matches
22,Kepa Arrizabalaga\Kepa-Arrizabalaga,es ESP,GK,Chelsea,25,1994,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
23,Pierre-Emerick Aubameyang\Pierre-Emerick-Aubameyang,ga GAB,FW,Arsenal,31,1989,3,3,270,1,1,0,0,1,0,0.33,0.33,0.67,0.33,0.67,0.5,0.5,0.5,0.16,0.18,0.34,0.16,0.34,Matches
24,Jordan Ayew\Jordan-Ayew,gh GHA,FW,Crystal Palace,28,1991,3,3,251,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.17,0.00,0.17,0.17,0.17,Matches
25,Luke Ayling\Luke-Ayling,eng ENG,DF,Leeds United,28,1991,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.03,0.12,0.14,0.03,0.14,Matches
26,César Azpilicueta\Cesar-Azpilicueta,es ESP,DF,Chelsea,30,1989,2,0,51,0,1,0,0,0,0,0.00,1.76,1.76,0.00,1.76,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
27,Eric Bailly\Eric-Bailly,ci CIV,DF,Manchester Utd,26,1994,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
28,Fabián Balbuena\Fabian-Balbuena,py PAR,DF,West Ham,28,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
29,George Baldock\George-Baldock,eng ENG,DF,Sheffield Utd,27,1993,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.09,0.07,0.17,0.09,0.17,Matches
30,Patrick Bamford\Patrick-Bamford,eng ENG,FW,Leeds United,26,1993,3,3,220,3,1,0,0,0,0,1.23,0.41,1.64,1.23,1.64,1.0,1.0,0.3,0.41,0.13,0.54,0.41,0.54,Matches
31,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,35,1985,2,2,180,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
32,Ross Barkley\Ross-Barkley,eng ENG,MF,Chelsea,26,1993,2,0,42,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.06,0.16,0.22,0.06,0.22,Matches
33,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,22,1997,3,3,269,1,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67,1.1,1.1,0.1,0.37,0.03,0.40,0.37,0.40,Matches
34,Kyle Bartley\Kyle-Bartley,eng ENG,DF,West Brom,29,1991,3,3,270,1,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.5,0.5,0.0,0.18,0.00,0.18,0.18,0.18,Matches
35,Chris Basham\Chris-Basham,eng ENG,DFMF,Sheffield Utd,32,1988,3,3,227,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
36,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Crystal Palace,26,1993,2,0,26,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.09,0.00,0.09,0.09,0.09,Matches
37,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,24,1996,3,3,225,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
38,Donny van de Beek\Donny-van-de-Beek,nl NED,MF,Manchester Utd,23,1997,2,0,25,1,0,0,0,0,0,3.60,0.00,3.60,3.60,3.60,0.3,0.3,0.0,0.95,0.00,0.95,0.95,0.95,Matches
39,Héctor Bellerín\Hector-Bellerin,es ESP,DF,Arsenal,25,1995,3,3,270,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.07,0.07,0.00,0.07,Matches
40,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,29,1990,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
41,Sander Berge\Sander-Berge,no NOR,MF,Sheffield Utd,22,1998,3,2,195,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.02,0.18,0.20,0.02,0.20,Matches
42,Steven Bergwijn\Steven-Bergwijn,nl NED,FW,Tottenham,22,1997,3,0,83,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.16,0.28,0.44,0.16,0.44,Matches
43,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,30,1989,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.06,0.06,0.00,0.06,Matches
44,Yves Bissouma\Yves-Bissouma,ml MLI,MF,Brighton,23,1996,2,2,178,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
45,Willy Boly\Willy-Boly,fr FRA,DF,Wolves,29,1991,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
46,Jarrod Bowen\Jarrod-Bowen,eng ENG,FWMF,West Ham,23,1996,3,3,257,2,0,0,0,0,0,0.70,0.00,0.70,0.70,0.70,1.1,1.1,0.0,0.37,0.01,0.38,0.37,0.38,Matches
47,Robbie Brady\Robbie-Brady,ie IRL,MF,Burnley,28,1992,1,1,39,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.16,0.00,0.16,0.16,0.16,Matches
48,Josh Brownhill\Josh-Brownhill,eng ENG,MF,Burnley,24,1995,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.15,0.08,0.23,0.15,0.23,Matches
49,Joe Bryan\Joe-Bryan,eng ENG,DF,Fulham,26,1993,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.03,0.03,0.06,0.03,0.06,Matches
50,Oliver Burke\Oliver-Burke,sco SCO,FW,Sheffield Utd,23,1997,2,2,163,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.07,0.10,0.16,0.07,0.16,Matches
51,Dan Burn\Dan-Burn,eng ENG,DF,Brighton,28,1992,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
52,Oskar Buur\Oskar-Buur,dk DEN,DF,Wolves,22,1998,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
53,Willy Caballero\Willy-Caballero,ar ARG,GK,Chelsea,38,1981,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
54,Tom Cairney\Tom-Cairney,sco SCO,MF,Fulham,29,1991,2,2,180,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.05,0.01,0.05,Matches
55,Dominic Calvert-Lewin\Dominic-Calvert-Lewin,eng ENG,FW,Everton,23,1997,3,3,248,5,0,0,0,0,0,1.81,0.00,1.81,1.81,1.81,3.3,3.3,0.1,1.18,0.04,1.22,1.18,1.22,Matches
56,Ian Carlo Poveda\Ian-Carlo-Poveda,eng ENG,DF,Leeds United,20,2000,1,0,25,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.38,0.00,0.38,0.38,0.38,Matches
57,Andy Carroll\Andy-Carroll,eng ENG,FW,Newcastle Utd,31,1989,3,2,146,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.15,0.03,0.18,0.15,0.18,Matches
58,Matty Cash\Matty-Cash,eng ENG,DF,Aston Villa,22,1997,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.03,0.14,0.17,0.03,0.17,Matches
59,Timothy Castagne\Timothy-Castagne,be BEL,DF,Leicester City,24,1995,3,3,270,1,2,0,0,0,0,0.33,0.67,1.00,0.33,1.00,0.1,0.1,0.4,0.04,0.14,0.18,0.04,0.18,Matches
60,Ivan Cavaleiro\Ivan-Cavaleiro,pt POR,FWMF,Fulham,26,1993,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.04,0.12,0.16,0.04,0.16,Matches
61,Dani Ceballos\Dani-Ceballos,es ESP,MF,Arsenal,23,1996,3,1,133,0,1,0,0,1,0,0.00,0.68,0.68,0.00,0.68,0.0,0.0,1.2,0.00,0.83,0.83,0.00,0.83,Matches
62,Andreas Christensen\Andreas-Christensen,dk DEN,DFFW,Chelsea,24,1996,3,3,224,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
63,Conor Coady\Conor-Coady,eng ENG,DF,Wolves,27,1993,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
64,Séamus Coleman\Seamus-Coleman,ie IRL,DF,Everton,31,1988,3,3,270,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.0,0.0,0.4,0.01,0.13,0.13,0.01,0.13,Matches
65,Aaron Connolly\Aaron-Connolly,ie IRL,FW,Brighton,20,2000,3,2,209,1,0,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.5,0.5,0.1,0.24,0.03,0.27,0.24,0.27,Matches
66,Liam Cooper\Liam-Cooper,sco SCO,DF,Leeds United,28,1991,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
67,Hélder Costa\Helder-Costa,pt POR,MFDF,Leeds United,26,1994,3,3,245,2,1,0,0,0,0,0.73,0.37,1.10,0.73,1.10,0.3,0.3,0.2,0.12,0.06,0.18,0.12,0.18,Matches
68,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,30,1989,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.14,0.14,0.00,0.14,Matches
69,Stuart Dallas\Stuart-Dallas,nir NIR,DFMF,Leeds United,29,1991,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.13,0.01,0.15,0.13,0.15,Matches
70,Scott Dann\Scott-Dann,eng ENG,DF,Crystal Palace,33,1987,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
71,Karl Darlow\Karl-Darlow,eng ENG,GK,Newcastle Utd,29,1990,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
72,Ben Davies\Ben-Davies,wal WAL,DF,Tottenham,27,1993,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.04,0.05,0.09,0.04,0.09,Matches
73,Tom Davies\Tom-Davies,eng ENG,FW,Everton,22,1998,2,0,2,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
74,Keinan Davis\Keinan-Davis,eng ENG,FW,Aston Villa,22,1998,1,0,29,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.08,0.08,0.00,0.08,Matches
75,Kevin De Bruyne\Kevin-De-Bruyne,be BEL,MF,Manchester City,29,1991,2,2,180,1,1,1,1,0,0,0.50,0.50,1.00,0.00,0.50,1.3,0.5,0.8,0.63,0.38,1.01,0.25,0.63,Matches
76,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,17,2003,1,0,40,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.14,0.00,0.14,0.14,0.14,Matches
77,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,25,1995,2,1,103,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
78,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Brom,22,1998,3,3,233,1,0,0,0,0,0,0.39,0.00,0.39,0.39,0.39,0.3,0.3,0.1,0.10,0.03,0.12,0.10,0.12,Matches
79,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,26,1994,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
80,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,27,1993,3,3,270,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.5,0.04,0.18,0.22,0.04,0.22,Matches
81,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29,1991,3,3,270,1,0,0,0,0,0,0.33,0.00,0.33,0.33,0.33,0.3,0.3,0.0,0.11,0.00,0.11,0.11,0.11,Matches
82,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,23,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
83,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22,1998,3,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.04,0.09,0.13,0.04,0.13,Matches
84,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,28,1992,3,3,255,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.13,0.03,0.16,0.13,0.16,Matches
85,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,22,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.1,0.1,0.0,0.06,0.00,0.06,0.06,0.06,Matches
86,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27,1993,3,3,244,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.03,0.06,0.09,0.03,0.09,Matches
87,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,28,1991,3,3,270,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.13,0.00,0.13,0.13,0.13,Matches
88,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,22,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
89,Ederson\Ederson,br BRA,GK,Manchester City,26,1993,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
90,Kyle Edwards\Kyle-Edwards,eng ENG,MF,West Brom,22,1998,2,0,43,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.22,0.00,0.22,0.22,0.22,Matches
91,John Egan\John-Egan,ie IRL,DFMF,Sheffield Utd,27,1992,2,2,101,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
92,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28,1992,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.11,0.00,0.11,0.11,0.11,Matches
93,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32,1988,1,1,79,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
94,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22,1998,3,1,100,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.06,0.04,0.10,0.06,0.10,Matches
95,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35,1985,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
96,Fabinho\Fabinho,br BRA,MFDF,Liverpool,26,1993,3,2,213,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
97,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,25,1994,2,2,180,1,1,1,1,1,0,0.50,0.50,1.00,0.00,0.50,0.9,0.2,0.3,0.46,0.15,0.61,0.08,0.23,Matches
98,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31,1989,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.00,0.03,0.03,0.03,Matches
99,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35,1985,2,2,140,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.16,0.00,0.16,0.16,0.16,Matches
100,Sam Field\Sam-Field,eng ENG,MF,West Brom,22,1998,2,0,17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
101,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,28,1991,3,3,264,0,1,0,0,1,0,0.00,0.34,0.34,0.00,0.34,0.9,0.9,0.6,0.29,0.21,0.50,0.29,0.50,Matches
102,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,28,1991,2,2,152,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.02,0.04,0.06,0.02,0.06,Matches
103,Phil Foden\Phil-Foden,eng ENG,FW,Manchester City,20,2000,2,2,153,1,0,0,0,0,0,0.59,0.00,0.59,0.59,0.59,0.4,0.4,0.0,0.23,0.01,0.24,0.23,0.24,Matches
104,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,West Ham,24,1996,3,3,243,0,1,0,0,0,0,0.00,0.37,0.37,0.00,0.37,0.4,0.4,0.1,0.14,0.03,0.17,0.14,0.17,Matches
105,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
106,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26,1994,1,0,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
107,Fred\Fred,br BRA,MF,Manchester Utd,27,1993,1,0,26,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
108,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,27,1992,3,3,228,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
109,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34,1986,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
110,Darnell Furlong\Darnell-Furlong,eng ENG,DF,West Brom,24,1995,3,3,248,0,1,0,0,1,0,0.00,0.36,0.36,0.00,0.36,0.0,0.0,0.6,0.01,0.23,0.24,0.01,0.24,Matches
111,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19,2001,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
112,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,29,1990,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
113,Kieran Gibbs\Kieran-Gibbs,eng ENG,DFMF,West Brom,30,1989,2,2,134,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
114,Olivier Giroud\Olivier-Giroud,fr FRA,FWDF,Chelsea,33,1986,1,0,18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
115,André Gomes\Andre-Gomes,pt POR,MF,Everton,27,1993,3,3,232,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.02,0.01,0.03,0.02,0.03,Matches
116,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
117,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,24,1995,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.5,0.5,0.3,0.27,0.17,0.43,0.27,0.43,Matches
118,Mason Greenwood\Mason-Greenwood,eng ENG,FW,Manchester Utd,18,2001,2,1,127,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.23,0.05,0.28,0.23,0.28,Matches
