,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
92,Liam Delap\Liam-Delap,eng ENG,FW,Manchester City,17,2003,1,0,40,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.06,Matches
93,Fabian Delph\Fabian-Delph,eng ENG,MF,Everton,30,1989,1,0,33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
94,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,25,1995,4,3,283,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.04,0.08,0.12,0.04,0.12,Matches
95,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,21,1999,1,0,4,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.83,0.83,0.00,0.83,Matches
96,Grady Diangana\Grady-Diangana,eng ENG,FWMF,West Brom,22,1998,5,5,413,1,0,0,0,0,0,0.22,0.00,0.22,0.22,0.22,0.3,0.3,0.1,0.07,0.02,0.09,0.07,0.09,Matches
97,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24,1996,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
98,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23,1997,2,2,180,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.09,0.00,0.09,0.09,0.09,Matches
99,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,26,1994,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.04,0.00,0.04,0.04,0.04,Matches
100,Lucas Digne\Lucas-Digne,fr FRA,DF,Everton,27,1993,5,5,450,0,2,0,0,0,0,0.00,0.40,0.40,0.00,0.40,0.1,0.1,1.0,0.02,0.21,0.23,0.02,0.23,Matches
101,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29,1991,5,5,370,1,0,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.08,0.00,0.08,0.08,0.08,Matches
102,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,23,1997,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
103,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22,1998,4,3,234,1,0,0,0,1,0,0.38,0.00,0.38,0.38,0.38,0.2,0.2,0.2,0.06,0.07,0.13,0.06,0.13,Matches
104,Matt Doherty\Matt-Doherty,ie IRL,DF,Tottenham,28,1992,3,3,255,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.12,0.03,0.15,0.12,0.15,Matches
105,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,22,1997,4,4,360,1,0,0,0,0,0,0.25,0.00,0.25,0.25,0.25,0.2,0.2,0.0,0.04,0.00,0.04,0.04,0.04,Matches
106,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27,1993,5,5,411,0,1,0,0,1,0,0.00,0.22,0.22,0.00,0.22,0.1,0.1,1.1,0.02,0.23,0.25,0.02,0.25,Matches
107,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,28,1991,5,5,449,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.09,0.01,0.09,0.09,0.09,Matches
108,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,22,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
109,Ederson\Ederson,br BRA,GK,Manchester City,26,1993,4,4,360,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
110,Kyle Edwards\Kyle-Edwards,eng ENG,FWMF,West Brom,22,1998,3,1,88,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.15,0.00,0.15,0.15,0.15,Matches
111,John Egan\John-Egan,ie IRL,DFMF,Sheffield Utd,27,1992,4,4,281,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
112,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,32,1987,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.24,0.24,0.00,0.24,Matches
113,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28,1992,3,3,270,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.08,0.01,0.09,0.08,0.09,Matches
114,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32,1988,3,3,259,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
115,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22,1998,4,2,190,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.05,0.03,0.05,Matches
116,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35,1985,5,5,450,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
117,Fabinho\Fabinho,br BRA,MFDF,Liverpool,26,1993,5,4,392,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.03,0.04,0.01,0.04,Matches
118,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,25,1994,4,4,315,3,2,2,3,1,0,0.86,0.57,1.43,0.29,0.86,2.8,0.5,0.9,0.81,0.26,1.07,0.16,0.42,Matches
