,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
119,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,31,1987,11,7,701,0,1,0,0,0,0,0.00,0.13,0.13,0.00,0.13,0.2,0.2,1.2,0.03,0.15,0.19,0.03,0.19,Matches
120,Björn Engels\Bjorn-Engels,be BEL,DF,Aston Villa,24,1994,15,13,1267,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.05,0.01,0.05,0.05,0.05,Matches
121,Christian Eriksen\Christian-Eriksen,dk DEN,MFFW,Tottenham,27,1992,20,10,1092,2,2,0,0,5,0,0.16,0.16,0.33,0.16,0.33,2.0,2.0,2.0,0.16,0.17,0.33,0.16,0.33,Matches
122,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,31,1988,25,25,2216,1,1,0,0,4,0,0.04,0.04,0.08,0.04,0.08,1.9,1.9,0.2,0.08,0.01,0.08,0.08,0.08,Matches
123,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,34,1985,12,12,949,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
124,Fabinho\Fabinho,br BRA,MF,Liverpool,25,1993,16,12,1144,1,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,0.1,0.1,1.1,0.01,0.09,0.10,0.01,0.10,Matches
125,Ralf Fährmann\Ralf-Fahrmann,de GER,GK,Norwich City,30,1988,1,1,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
126,Kiko Femenía\Kiko-Femenia,es ESP,DF,Watford,28,1991,17,15,1346,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.2,0.01,0.08,0.08,0.01,0.08,Matches
127,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,Manchester Utd,24,1994,1,1,90,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.20,0.00,0.20,0.20,0.20,Matches
128,Gedson Fernandes\Gedson-Fernandes,pt POR,MF,Tottenham,20,1999,2,0,25,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.08,0.19,0.11,0.19,Matches
129,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,30,1989,19,16,1463,2,1,0,0,4,0,0.12,0.06,0.18,0.12,0.18,1.4,1.4,0.3,0.09,0.02,0.11,0.09,0.11,Matches
130,Fernandinho\Fernandinho,br BRA,DF,Manchester City,34,1985,21,20,1817,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.3,0.03,0.01,0.05,0.03,0.05,Matches
131,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,27,1991,25,23,2073,8,7,0,0,0,0,0.35,0.30,0.65,0.35,0.65,10.3,10.3,4.8,0.45,0.21,0.65,0.45,0.65,Matches
132,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,27,1991,22,22,1919,5,2,0,0,7,0,0.23,0.09,0.33,0.23,0.33,3.2,3.2,2.8,0.15,0.13,0.28,0.15,0.28,Matches
133,Phil Foden\Phil-Foden,eng ENG,MFFW,Manchester City,19,2000,12,2,259,0,1,0,0,0,0,0.00,0.35,0.35,0.00,0.35,0.3,0.3,0.5,0.12,0.17,0.29,0.12,0.29,Matches
134,Pablo Fornals\Pablo-Fornals,es ESP,MF,West Ham,23,1996,24,13,1244,1,3,0,0,1,0,0.07,0.22,0.29,0.07,0.29,1.9,1.9,1.4,0.13,0.10,0.24,0.13,0.24,Matches
135,Ben Foster\Ben-Foster,eng ENG,GK,Watford,36,1983,25,25,2250,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,MFDF,Watford,26,1993,3,1,58,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
137,Juan Foyth\Juan-Foyth,ar ARG,DF,Tottenham,21,1998,4,1,65,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
138,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,34,1985,13,8,784,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.02,0.03,0.05,0.02,0.05,Matches
139,Ryan Fraser\Ryan-Fraser,sco SCO,MFFW,Bournemouth,25,1994,24,18,1779,1,3,0,0,2,0,0.05,0.15,0.20,0.05,0.20,2.8,2.8,3.2,0.14,0.16,0.30,0.14,0.30,Matches
140,Fred\Fred,br BRA,MF,Manchester Utd,26,1993,21,18,1678,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,2.1,0.08,0.11,0.19,0.08,0.19,Matches
141,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,26,1992,19,18,1628,0,2,0,0,5,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,1.5,0.00,0.08,0.08,0.00,0.08,Matches
142,Luke Freeman\Luke-Freeman,eng ENG,MF,Sheffield Utd,27,1992,9,3,322,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.01,0.08,0.09,0.01,0.09,Matches
143,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,33,1986,7,6,544,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.03,0.02,0.03,Matches
144,Eric García\Eric-Garcia,es ESP,DF,Manchester City,18,2001,6,2,269,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
145,James Garner\James-Garner,eng ENG,MF,Manchester Utd,18,2001,1,0,8,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
146,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,28,1990,9,2,179,0,1,0,0,0,0,0.00,0.50,0.50,0.00,0.50,0.8,0.8,0.2,0.38,0.09,0.47,0.38,0.47,Matches
147,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,27,1992,17,16,1522,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.00,0.03,0.03,0.00,0.03,Matches
148,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MF,Everton,23,1995,2,1,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
149,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,28,1990,25,25,2250,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
150,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Aston Villa,24,1995,22,19,1559,4,4,1,1,3,0,0.23,0.23,0.46,0.17,0.40,5.1,4.4,2.4,0.30,0.14,0.44,0.25,0.39,Matches
151,Morgan Gibbs-White\Morgan-Gibbs-White,eng ENG,MFFW,Wolves,19,2000,4,1,123,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.06,0.07,0.13,0.06,0.13,Matches
152,Billy Gilmour\Billy-Gilmour,sco SCO,MFFW,Chelsea,18,2001,2,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.57,0.57,0.00,0.57,Matches
153,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,32,1986,5,2,191,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.29,0.25,0.54,0.29,0.54,Matches
154,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Norwich City,21,1998,18,18,1565,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.02,0.00,0.02,0.02,0.02,Matches
155,André Gomes\Andre-Gomes,pt POR,MF,Everton,26,1993,8,7,585,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.03,0.06,0.09,0.03,0.09,Matches
156,Angel Gomes\Angel-Gomes,eng ENG,MF,Manchester Utd,18,2000,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.00,0.73,0.73,0.00,0.73,Matches
157,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,22,1997,16,11,1006,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.01,0.01,0.00,0.01,Matches
158,Anthony Gordon\Anthony-Gordon,eng ENG,MF,Everton,18,2001,1,0,45,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.30,0.00,0.30,0.30,0.30,Matches
159,Dan Gosling\Dan-Gosling,eng ENG,MF,Bournemouth,29,1990,12,8,704,2,1,0,0,1,0,0.26,0.13,0.38,0.26,0.38,1.5,1.5,0.3,0.19,0.03,0.23,0.19,0.23,Matches
160,Andre Gray\Andre-Gray,eng ENG,FW,Watford,28,1991,19,7,710,2,0,0,0,1,0,0.25,0.00,0.25,0.25,0.25,2.8,2.8,1.7,0.35,0.21,0.57,0.35,0.57,Matches
161,Demarai Gray\Demarai-Gray,eng ENG,MFFW,Leicester City,23,1996,14,2,411,1,1,0,1,1,0,0.22,0.22,0.44,0.22,0.44,1.9,1.1,0.7,0.41,0.15,0.57,0.25,0.40,Matches
162,Jack Grealish\Jack-Grealish,eng ENG,FWMF,Aston Villa,23,1995,23,23,2064,7,5,0,1,6,0,0.31,0.22,0.52,0.31,0.52,5.3,4.6,3.9,0.23,0.17,0.40,0.20,0.37,Matches
163,Mason Greenwood\Mason-Greenwood,eng ENG,FWMF,Manchester Utd,17,2001,20,2,494,4,0,0,0,0,0,0.73,0.00,0.73,0.73,0.73,1.8,1.8,0.2,0.32,0.04,0.36,0.32,0.36,Matches
164,Arnaut Groeneveld\Arnaut-Groeneveld,nl NED,MF,Bournemouth,22,1997,9,4,407,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.1,0.15,0.03,0.18,0.15,0.18,Matches
165,Pascal Groß\Pascal-Gross,de GER,FWMF,Brighton,28,1991,22,17,1431,2,4,0,0,2,0,0.13,0.25,0.38,0.13,0.38,1.9,1.9,5.0,0.12,0.31,0.43,0.12,0.43,Matches
166,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,32,1987,23,23,2070,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
167,Mattéo Guendouzi\Matteo-Guendouzi,fr FRA,MF,Arsenal,20,1999,21,17,1583,0,1,0,0,6,0,0.00,0.06,0.06,0.00,0.06,0.6,0.6,1.1,0.03,0.06,0.09,0.03,0.09,Matches
168,Frederic Guilbert\Frederic-Guilbert,fr FRA,DF,Aston Villa,24,1994,20,18,1630,0,2,0,0,5,0,0.00,0.11,0.11,0.00,0.11,0.3,0.3,1.3,0.01,0.07,0.09,0.01,0.09,Matches
169,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,28,1990,22,15,1398,2,1,1,2,7,0,0.13,0.06,0.19,0.06,0.13,4.1,2.6,2.3,0.26,0.15,0.41,0.16,0.31,Matches
170,Angus Gunn\Angus-Gunn,eng ENG,GK,Southampton,23,1996,10,10,900,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
171,Sébastien Haller\Sebastien-Haller,fr FRA,FW,West Ham,25,1994,24,22,1943,6,1,0,0,1,0,0.28,0.05,0.32,0.28,0.32,5.8,5.8,1.3,0.27,0.06,0.33,0.27,0.33,Matches
172,Grant Hanley\Grant-Hanley,sco SCO,DF,Norwich City,27,1991,11,10,902,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.04,0.00,0.05,0.04,0.05,Matches
173,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,24,1995,9,9,810,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.03,0.00,0.03,0.03,0.03,Matches
174,Isaac Hayden\Isaac-Hayden,eng ENG,MF,Newcastle Utd,24,1995,21,21,1783,1,1,0,0,4,1,0.05,0.05,0.10,0.05,0.10,0.8,0.8,1.3,0.04,0.07,0.11,0.04,0.11,Matches
175,Tom Heaton\Tom-Heaton,eng ENG,GK,Aston Villa,33,1986,20,20,1795,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
176,Dean Henderson\Dean-Henderson,eng ENG,GK,Sheffield Utd,22,1997,24,24,2160,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
177,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,29,1990,24,21,1801,3,4,0,0,1,0,0.15,0.20,0.35,0.15,0.35,1.1,1.1,2.7,0.05,0.14,0.19,0.05,0.19,Matches
178,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Burnley,27,1992,20,18,1576,2,1,0,0,5,0,0.11,0.06,0.17,0.11,0.17,1.4,1.4,0.6,0.08,0.04,0.11,0.08,0.11,Matches
179,Wayne Hennessey\Wayne-Hennessey,wal WAL,GK,Crystal Palace,32,1987,2,2,180,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
180,Javier Hernández\Javier-Hernandez,mx MEX,FW,West Ham,31,1988,2,1,107,1,0,0,0,0,0,0.84,0.00,0.84,0.84,0.84,0.7,0.7,0.0,0.62,0.00,0.62,0.62,0.62,Matches
181,Onel Hernández\Onel-Hernandez,cu CUB,FWMF,Norwich City,26,1993,17,7,757,1,1,0,0,0,0,0.12,0.12,0.24,0.12,0.24,1.1,1.1,0.6,0.13,0.07,0.20,0.13,0.20,Matches
182,Son Heung-min\Son-Heung-min,kr KOR,FW,Tottenham,27,1992,20,19,1658,7,7,0,0,0,2,0.38,0.38,0.76,0.38,0.76,5.7,5.7,4.6,0.31,0.25,0.56,0.31,0.56,Matches
183,Rob Holding\Rob-Holding,eng ENG,DFFW,Arsenal,23,1995,2,1,86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
184,José Holebas\Jose-Holebas,gr GRE,DF,Watford,35,1984,12,11,1006,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,0.04,0.07,0.10,0.04,0.10,Matches
185,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,22,1996,18,16,1457,0,3,0,0,3,0,0.00,0.19,0.19,0.00,0.19,2.2,2.2,0.5,0.14,0.03,0.17,0.14,0.17,Matches
186,Nathan Holland\Nathan-Holland,eng ENG,MF,West Ham,21,1998,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.11,0.00,0.11,0.11,0.11,Matches
187,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,28,1991,16,10,850,3,2,0,0,3,0,0.32,0.21,0.53,0.32,0.53,0.9,0.9,2.5,0.10,0.27,0.36,0.10,0.36,Matches
188,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,Chelsea,18,2000,17,7,770,1,4,0,0,1,0,0.12,0.47,0.58,0.12,0.58,2.0,2.0,2.3,0.23,0.27,0.50,0.23,0.50,Matches
189,Will Hughes\Will-Hughes,eng ENG,MFFW,Watford,24,1995,17,14,1162,1,1,0,0,3,0,0.08,0.08,0.15,0.08,0.15,2.1,2.1,0.6,0.16,0.05,0.21,0.16,0.21,Matches
190,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Southampton,23,1995,24,23,2087,0,1,0,0,5,0,0.00,0.04,0.04,0.00,0.04,1.8,1.8,1.6,0.08,0.07,0.14,0.08,0.14,Matches
191,Jordon Ibe\Jordon-Ibe,eng ENG,DF,Bournemouth,23,1995,2,0,48,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
192,Adam Idah\Adam-Idah,ie IRL,FW,Norwich City,18,2001,2,1,65,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
193,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FWMF,Leicester City,22,1996,9,4,389,3,3,0,0,1,0,0.69,0.69,1.39,0.69,1.39,2.0,2.0,2.1,0.46,0.47,0.93,0.46,0.93,Matches
194,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,27,1992,25,20,1717,14,1,0,0,2,0,0.73,0.05,0.79,0.73,0.79,11.0,11.0,1.4,0.58,0.07,0.65,0.58,0.65,Matches
195,Alex Iwobi\Alex-Iwobi,ng NGA,MFFW,Everton,23,1996,17,12,1110,1,0,0,0,0,0,0.08,0.00,0.08,0.08,0.08,2.0,2.0,2.0,0.16,0.16,0.32,0.16,0.32,Matches
196,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,36,1982,4,1,128,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
197,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,FWMF,Brighton,25,1993,5,3,250,2,0,0,0,0,0,0.72,0.00,0.72,0.72,0.72,0.4,0.4,0.1,0.15,0.02,0.17,0.15,0.17,Matches
198,Daniel James\Daniel-James,wal WAL,FW,Manchester Utd,21,1997,24,22,1915,3,6,0,0,3,0,0.14,0.28,0.42,0.14,0.42,2.8,2.8,3.8,0.13,0.18,0.31,0.13,0.31,Matches
199,Reece James\Reece-James,eng ENG,DF,Chelsea,19,1999,13,8,765,0,2,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0.4,0.4,1.4,0.05,0.16,0.21,0.05,0.21,Matches
200,Daryl Janmaat\Daryl-Janmaat,nl NED,DF,Watford,30,1989,8,7,608,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.04,0.06,0.11,0.04,0.11,Matches
201,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,22,1997,21,12,1203,9,4,0,1,1,0,0.67,0.30,0.97,0.67,0.97,11.7,10.9,1.3,0.88,0.10,0.97,0.82,0.92,Matches
202,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,28,1991,25,24,2123,11,6,3,3,2,0,0.47,0.25,0.72,0.34,0.59,10.3,8.0,5.0,0.43,0.21,0.65,0.34,0.55,Matches
203,Joelinton\Joelinton,br BRA,FW,Newcastle Utd,22,1996,25,24,1950,1,2,0,0,4,0,0.05,0.09,0.14,0.05,0.14,3.6,3.6,2.1,0.17,0.10,0.26,0.17,0.26,Matches
204,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,18,2001,2,0,19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.23,0.00,0.23,0.23,0.23,Matches
205,Phil Jones\Phil-Jones,eng ENG,DF,Manchester Utd,27,1992,2,2,135,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.15,0.00,0.15,0.15,0.15,Matches
206,Jorginho\Jorginho,it ITA,MF,Chelsea,27,1991,23,20,1771,4,2,3,3,9,0,0.20,0.10,0.30,0.05,0.15,3.5,1.2,2.0,0.18,0.10,0.28,0.06,0.16,Matches
207,Jota\Jota,es ESP,FWMF,Aston Villa,28,1991,8,4,313,0,1,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,0.6,0.04,0.18,0.21,0.04,0.21,Matches
208,Diogo Jota\Diogo-Jota,pt POR,FWMF,Wolves,22,1996,21,17,1478,3,0,0,0,3,0,0.18,0.00,0.18,0.18,0.18,6.2,6.2,2.0,0.38,0.12,0.50,0.38,0.50,Matches
209,James Justin\James-Justin,eng ENG,DF,Leicester City,21,1998,3,1,110,0,1,0,0,0,0,0.00,0.82,0.82,0.00,0.82,0.0,0.0,0.3,0.00,0.21,0.21,0.00,0.21,Matches
210,Christian Kabasele\Christian-Kabasele,be BEL,DF,Watford,28,1991,15,14,1214,0,1,0,0,3,2,0.00,0.07,0.07,0.00,0.07,0.6,0.6,0.3,0.05,0.02,0.07,0.05,0.07,Matches
211,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,26,1993,20,20,1780,11,2,2,2,2,0,0.56,0.10,0.66,0.46,0.56,6.9,5.4,1.8,0.35,0.09,0.44,0.27,0.36,Matches
212,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,28,1991,17,15,1373,3,0,0,0,3,0,0.20,0.00,0.20,0.20,0.20,1.5,1.5,2.0,0.10,0.13,0.23,0.10,0.23,Matches
213,Moise Kean\Moise-Kean,it ITA,FW,Everton,19,2000,19,5,627,1,2,0,0,0,0,0.14,0.29,0.43,0.14,0.43,2.9,2.9,0.5,0.41,0.07,0.48,0.41,0.48,Matches
214,Michael Keane\Michael-Keane,eng ENG,DF,Everton,26,1993,19,16,1476,1,0,0,0,0,0,0.06,0.00,0.06,0.06,0.06,1.4,1.4,0.2,0.09,0.01,0.10,0.09,0.10,Matches
215,Naby Keïta\Naby-Keita,gn GUI,MFFW,Liverpool,24,1995,7,2,227,1,1,0,0,0,0,0.40,0.40,0.79,0.40,0.79,0.7,0.7,1.1,0.28,0.44,0.72,0.28,0.72,Matches
216,Martin Kelly\Martin-Kelly,eng ENG,DF,Crystal Palace,29,1990,19,17,1550,0,1,0,0,0,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.9,0.01,0.05,0.06,0.01,0.06,Matches
217,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,22,1997,3,2,184,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
218,Joshua King\Joshua-King,no NOR,FWMF,Bournemouth,27,1992,16,15,1311,3,2,1,1,0,0,0.21,0.14,0.34,0.14,0.27,3.9,3.2,1.9,0.27,0.13,0.40,0.22,0.35,Matches
219,Jonathan Kodjia\Jonathan-Kodjia,ci CIV,FWMF,Aston Villa,29,1989,6,0,111,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.05,0.00,0.05,0.05,0.05,Matches
220,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,26,1993,16,12,1089,0,2,0,0,3,0,0.00,0.17,0.17,0.00,0.17,0.7,0.7,1.0,0.06,0.08,0.14,0.06,0.14,Matches
221,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,21,1998,13,12,1050,0,2,0,0,0,0,0.00,0.17,0.17,0.00,0.17,0.6,0.6,0.1,0.05,0.00,0.06,0.05,0.06,Matches
222,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,MFDF,Crystal Palace,29,1989,23,20,1713,1,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,1.4,1.4,0.9,0.07,0.05,0.12,0.07,0.12,Matches
223,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,25,1994,22,15,1413,1,3,0,0,7,0,0.06,0.19,0.25,0.06,0.25,0.8,0.8,1.8,0.05,0.11,0.17,0.05,0.17,Matches
224,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,24,1994,11,6,563,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.04,0.00,0.04,0.04,0.04,Matches
225,Tim Krul\Tim-Krul,nl NED,GK,Norwich City,31,1988,23,23,2070,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
226,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FW,Arsenal,28,1991,18,15,1282,5,2,0,0,5,0,0.35,0.14,0.49,0.35,0.49,4.8,4.8,1.7,0.33,0.12,0.45,0.33,0.45,Matches
227,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Liverpool,31,1988,13,3,338,1,1,0,0,1,0,0.27,0.27,0.53,0.27,0.53,1.0,1.0,0.4,0.27,0.09,0.36,0.27,0.36,Matches
228,Érik Lamela\Erik-Lamela,ar ARG,MFFW,Tottenham,27,1992,15,9,831,2,1,0,0,2,0,0.22,0.11,0.32,0.22,0.32,2.0,2.0,1.5,0.22,0.16,0.37,0.22,0.37,Matches
229,Tariq Lamptey\Tariq-Lamptey,eng ENG,DF,Chelsea,18,2000,1,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.39,0.39,0.00,0.39,Matches
230,Henri Lansbury\Henri-Lansbury,eng ENG,MF,Aston Villa,28,1990,9,2,189,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.05,0.03,0.08,0.05,0.08,Matches
231,Manuel Lanzini\Manuel-Lanzini,ar ARG,MFFW,West Ham,26,1993,19,12,1188,0,2,0,0,0,0,0.00,0.15,0.15,0.00,0.15,1.7,1.7,2.3,0.13,0.17,0.30,0.13,0.30,Matches
232,Aymeric Laporte\Aymeric-Laporte,fr FRA,DF,Manchester City,25,1994,5,5,385,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.02,0.01,0.04,0.02,0.04,Matches
233,Jamaal Lascelles\Jamaal-Lascelles,eng ENG,DF,Newcastle Utd,25,1993,15,15,1272,1,0,0,0,1,0,0.07,0.00,0.07,0.07,0.07,0.3,0.3,0.1,0.02,0.01,0.03,0.02,0.03,Matches
234,Valentino Lazaro\Valentino-Lazaro,at AUT,DF,Newcastle Utd,23,1996,1,0,36,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
235,Moritz Leitner\Moritz-Leitner,de GER,MF,Norwich City,26,1992,9,7,685,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.03,0.04,0.07,0.03,0.07,Matches
236,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,28,1991,6,4,441,2,0,0,0,0,0,0.41,0.00,0.41,0.41,0.41,0.7,0.7,0.1,0.13,0.02,0.15,0.13,0.15,Matches
237,Aaron Lennon\Aaron-Lennon,eng ENG,MF,Burnley,32,1987,14,4,476,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.02,0.02,0.00,0.02,Matches
238,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,27,1992,25,25,2250,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
