,,,,,,,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
106,Fabian Delph\Fabian-Delph,eng ENG,MF,Everton,31-037,1989,5,2,214,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
107,Leander Dendoncker\Leander-Dendoncker,be BEL,MF,Wolves,25-257,1995,12,11,947,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,2.0,2.0,0.4,0.19,0.04,0.22,0.19,0.22,Matches
108,Ibrahima Diallo\Ibrahima-Diallo,fr FRA,MF,Southampton,21-295,1999,7,1,118,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
109,Grady Diangana\Grady-Diangana,eng ENG,MF,West Brom,22-253,1998,13,12,952,1,0,0,0,0,0,0.09,0.00,0.09,0.09,0.09,0.5,0.5,0.1,0.05,0.01,0.06,0.05,0.06,Matches
110,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,MF,Leeds United,24-014,1996,10,7,665,1,2,0,0,2,0,0.14,0.27,0.41,0.14,0.41,2.2,2.2,2.1,0.29,0.29,0.58,0.29,0.58,Matches
111,Rúben Dias\Ruben-Dias,pt POR,DF,Manchester City,23-228,1997,12,12,1059,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.07,0.00,0.07,0.07,0.07,Matches
112,Eric Dier\Eric-Dier,eng ENG,DF,Tottenham,26-348,1994,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.03,0.00,0.03,0.03,0.03,Matches
113,Lucas Digne\Lucas-Digne,fr FRA,DFMF,Everton,27-161,1993,8,8,701,0,4,0,0,0,1,0.00,0.51,0.51,0.00,0.51,0.2,0.2,1.7,0.02,0.22,0.24,0.02,0.24,Matches
114,Virgil van Dijk\Virgil-van-Dijk,nl NED,DF,Liverpool,29-173,1991,5,5,370,1,0,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.08,0.00,0.08,0.08,0.08,Matches
115,Issa Diop\Issa-Diop,fr FRA,DF,West Ham,23-354,1997,4,3,298,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
116,Moussa Djenepo\Moussa-Djenepo,ml MLI,MF,Southampton,22-196,1998,11,8,588,1,0,0,0,2,0,0.15,0.00,0.15,0.15,0.15,0.4,0.4,0.5,0.06,0.08,0.14,0.06,0.14,Matches
117,Matt Doherty\Matt-Doherty,ie IRL,DFMF,Tottenham,28-347,1992,7,7,615,0,1,0,0,1,0,0.00,0.15,0.15,0.00,0.15,0.3,0.3,0.4,0.05,0.06,0.11,0.05,0.11,Matches
118,Gabriel Dos Santos\Gabriel-Dos-Santos,br BRA,DF,Arsenal,23-009,1997,12,12,1051,2,0,0,0,3,1,0.17,0.00,0.17,0.17,0.17,0.7,0.7,0.0,0.06,0.00,0.07,0.06,0.07,Matches
119,Abdoulaye Doucouré\Abdoulaye-Doucoure,fr FRA,MF,Everton,27-362,1993,15,15,1268,1,2,0,0,4,0,0.07,0.14,0.21,0.07,0.21,1.4,1.4,1.4,0.10,0.10,0.19,0.10,0.19,Matches
120,Paul Dummett\Paul-Dummett,wal WAL,DF,Newcastle Utd,29-093,1991,1,1,78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
121,Lewis Dunk\Lewis-Dunk,eng ENG,DF,Brighton,29-037,1991,12,12,1079,1,0,0,0,3,1,0.08,0.00,0.08,0.08,0.08,1.5,1.5,0.1,0.12,0.01,0.13,0.12,0.13,Matches
122,Jimmy Dunne\Jimmy-Dunne,ie IRL,DF,Burnley,23-070,1997,2,2,180,1,0,0,0,0,0,0.50,0.00,0.50,0.50,0.50,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,Matches
123,Ederson\Ederson,br BRA,GK,Manchester City,27-133,1993,14,14,1260,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
124,Kyle Edwards\Kyle-Edwards,eng ENG,MF,West Brom,22-315,1998,5,1,118,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.11,0.00,0.11,0.11,0.11,Matches
125,John Egan\John-Egan,ie IRL,DF,Sheffield Utd,28-069,1992,14,14,1181,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.02,0.01,0.03,0.02,0.03,Matches
126,Ahmed Elmohamady\Ahmed-Elmohamady,eg EGY,DF,Aston Villa,33-110,1987,5,1,133,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.09,0.18,0.27,0.09,0.27,Matches
127,Mohamed Elneny\Mohamed-Elneny,eg EGY,MF,Arsenal,28-170,1992,9,9,783,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.04,0.01,0.05,0.04,0.05,Matches
128,Jonny Evans\Jonny-Evans,nir NIR,DF,Leicester City,32-360,1988,11,11,979,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.02,0.01,0.02,Matches
129,Eberechi Eze\Eberechi-Eze,eng ENG,MF,Crystal Palace,22-182,1998,14,10,912,1,2,0,0,1,0,0.10,0.20,0.30,0.10,0.30,1.0,1.0,0.7,0.10,0.07,0.17,0.10,0.17,Matches
130,Łukasz Fabiański\Lukasz-Fabianski,pl POL,GK,West Ham,35-254,1985,15,15,1350,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
131,Fabinho\Fabinho,br BRA,DFMF,Liverpool,27-066,1993,13,12,1112,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.01,0.03,0.04,0.01,0.04,Matches
132,Bruno Fernandes\Bruno-Fernandes,pt POR,MFFW,Manchester Utd,26-111,1994,14,13,1123,10,6,4,5,3,0,0.80,0.48,1.28,0.48,0.96,6.9,3.1,5.4,0.55,0.43,0.98,0.25,0.68,Matches
133,Federico Fernández\Federico-Fernandez,ar ARG,DF,Newcastle Utd,31-311,1989,13,13,1125,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
134,Fernandinho\Fernandinho,br BRA,MF,Manchester City,35-238,1985,7,3,325,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.14,0.00,0.14,0.14,0.14,Matches
135,Sam Field\Sam-Field,eng ENG,MF,West Brom,22-234,1998,3,0,62,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
136,Roberto Firmino\Roberto-Firmino,br BRA,FWMF,Liverpool,29-087,1991,15,15,1212,5,3,0,0,1,0,0.37,0.22,0.59,0.37,0.59,5.5,5.5,2.2,0.41,0.16,0.57,0.41,0.57,Matches
137,John Fleck\John-Fleck,sco SCO,MF,Sheffield Utd,29-126,1991,9,8,662,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.06,0.07,0.12,0.06,0.12,Matches
138,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,20-214,2000,10,5,505,2,1,0,0,0,0,0.36,0.18,0.53,0.36,0.53,1.5,1.5,0.4,0.27,0.07,0.34,0.27,0.34,Matches
139,Wesley Fofana\Wesley-Fofana,fr FRA,DF,Leicester City,20-011,2000,11,11,990,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.06,0.01,0.07,0.06,0.07,Matches
140,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,West Ham,24-310,1996,14,14,1099,2,2,0,0,2,0,0.16,0.16,0.33,0.16,0.33,3.4,3.4,0.8,0.28,0.07,0.35,0.28,0.35,Matches
141,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Manchester Utd,22-361,1998,1,1,80,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.03,0.31,0.34,0.03,0.34,Matches
142,Ryan Fraser\Ryan-Fraser,sco SCO,MF,Newcastle Utd,26-308,1994,7,2,275,0,1,0,0,0,0,0.00,0.33,0.33,0.00,0.33,0.1,0.1,0.2,0.02,0.08,0.10,0.02,0.10,Matches
143,Fred\Fred,br BRA,MF,Manchester Utd,27-298,1993,11,9,823,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,1.2,0.05,0.13,0.18,0.05,0.18,Matches
144,Ryan Fredericks\Ryan-Fredericks,eng ENG,DF,West Ham,28-079,1992,4,3,229,0,1,0,0,2,0,0.00,0.39,0.39,0.00,0.39,0.0,0.0,1.1,0.00,0.42,0.42,0.00,0.42,Matches
145,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,34-265,1986,9,8,702,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
146,Darnell Furlong\Darnell-Furlong,eng ENG,DFMF,West Brom,25-058,1995,14,14,1238,1,2,0,0,2,0,0.07,0.15,0.22,0.07,0.22,0.7,0.7,1.4,0.05,0.10,0.16,0.05,0.16,Matches
147,Conor Gallagher\Conor-Gallagher,eng ENG,MF,West Brom,20-326,2000,11,11,978,2,0,0,0,4,0,0.18,0.00,0.18,0.18,0.18,0.9,0.9,0.2,0.08,0.02,0.10,0.08,0.10,Matches
148,Eric García\Eric-Garcia,es ESP,DF,Manchester City,19-354,2001,3,2,201,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.01,0.04,0.04,0.01,0.04,Matches
149,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,30-072,1990,4,0,64,1,0,0,0,0,0,1.41,0.00,1.41,1.41,1.41,0.2,0.2,0.0,0.27,0.02,0.30,0.27,0.30,Matches
150,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,30-051,1990,12,12,1035,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
151,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,MF,Aston Villa,25-239,1995,7,3,318,4,0,2,2,0,0,1.13,0.00,1.13,0.57,0.57,3.3,1.8,0.8,0.93,0.21,1.15,0.50,0.72,Matches
152,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,31-093,1989,6,5,449,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
153,Billy Gilmour\Billy-Gilmour,sco SCO,MF,Chelsea,19-200,2001,1,0,9,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
154,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,34-089,1986,8,3,290,2,0,0,0,0,0,0.62,0.00,0.62,0.62,0.62,2.4,2.4,0.4,0.75,0.13,0.88,0.75,0.88,Matches
155,Ben Godfrey\Ben-Godfrey,eng ENG,DF,Everton,22-348,1998,9,8,780,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.01,0.00,0.01,0.01,0.01,Matches
156,André Gomes\Andre-Gomes,pt POR,MF,Everton,27-151,1993,10,5,523,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.02,0.03,0.04,0.02,0.04,Matches
157,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,23-219,1997,7,6,590,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
158,Anthony Gordon\Anthony-Gordon,eng ENG,MF,Everton,19-308,2001,3,1,88,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
159,Karlan Grant\Karlan-Grant,eng ENG,FW,West Brom,23-101,1997,11,11,797,1,0,0,0,1,0,0.11,0.00,0.11,0.11,0.11,2.1,2.1,0.0,0.24,0.00,0.24,0.24,0.24,Matches
160,Jack Grealish\Jack-Grealish,eng ENG,MFFW,Aston Villa,25-109,1995,13,13,1170,5,6,0,0,4,0,0.38,0.46,0.85,0.38,0.85,3.4,3.4,5.4,0.26,0.41,0.67,0.26,0.67,Matches
161,Mason Greenwood\Mason-Greenwood,eng ENG,MFFW,Manchester Utd,19-088,2001,9,7,557,1,0,0,0,1,0,0.16,0.00,0.16,0.16,0.16,1.8,1.8,0.2,0.29,0.03,0.32,0.29,0.32,Matches
162,Pascal Groß\Pascal-Gross,de GER,MF,Brighton,29-196,1991,13,6,628,2,2,2,2,1,0,0.29,0.29,0.57,0.00,0.29,2.1,0.6,1.4,0.30,0.19,0.49,0.08,0.28,Matches
163,Kamil Grosicki\Kamil-Grosicki,pl POL,MF,West Brom,32-203,1988,1,0,11,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
164,Vicente Guaita\Vicente-Guaita,es ESP,GK,Crystal Palace,33-353,1987,15,15,1350,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
165,İlkay Gündoğan\Ilkay-Gundogan,de GER,MF,Manchester City,30-065,1990,9,7,661,2,0,0,0,0,0,0.27,0.00,0.27,0.27,0.27,1.2,1.2,0.8,0.16,0.10,0.26,0.16,0.26,Matches
166,Sébastien Haller\Sebastien-Haller,ci CIV,FW,West Ham,26-189,1994,14,8,803,3,0,0,0,0,0,0.34,0.00,0.34,0.34,0.34,2.7,2.7,1.2,0.30,0.14,0.44,0.30,0.44,Matches
167,Rekeem Harper\Rekeem-Harper,eng ENG,MF,West Brom,20-295,2000,1,0,22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
168,Jack Harrison\Jack-Harrison,eng ENG,MF,Leeds United,24-038,1996,14,14,1159,2,4,0,0,0,0,0.16,0.31,0.47,0.16,0.47,2.4,2.4,3.9,0.19,0.30,0.49,0.19,0.49,Matches
169,Kortney Hause\Kortney-Hause,eng ENG,DF,Aston Villa,25-165,1995,3,3,270,1,0,0,0,1,0,0.33,0.00,0.33,0.33,0.33,1.0,1.0,0.0,0.34,0.00,0.34,0.34,0.34,Matches
170,Kai Havertz\Kai-Havertz,de GER,MFFW,Chelsea,21-200,1999,13,10,785,1,1,0,0,1,0,0.11,0.11,0.23,0.11,0.23,1.3,1.3,0.7,0.15,0.08,0.23,0.15,0.23,Matches
171,Isaac Hayden\Isaac-Hayden,eng ENG,MFDF,Newcastle Utd,25-281,1995,11,9,821,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.01,0.04,0.05,0.01,0.05,Matches
172,Michael Hector\Michael-Hector,jm JAM,DF,Fulham,28-162,1992,4,3,263,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.03,0.01,0.04,0.03,0.04,Matches
173,Ahmed Hegazi\Ahmed-Hegazi,eg EGY,DF,West Brom,29-338,1991,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
174,Dean Henderson\Dean-Henderson,eng ENG,GK,Manchester Utd,23-291,1997,3,2,225,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
175,Jordan Henderson\Jordan-Henderson,eng ENG,MF,Liverpool,30-194,1990,12,11,955,1,1,0,0,0,0,0.09,0.09,0.19,0.09,0.19,1.3,1.3,0.8,0.12,0.07,0.19,0.12,0.19,Matches
176,Jeff Hendrick\Jeff-Hendrick,ie IRL,MF,Newcastle Utd,28-332,1992,10,10,821,2,1,0,0,0,0,0.22,0.11,0.33,0.22,0.33,0.8,0.8,0.6,0.09,0.07,0.16,0.09,0.16,Matches
177,Pablo Hernández\Pablo-Hernandez,es ESP,MF,Leeds United,35-261,1985,6,2,196,0,2,0,0,0,0,0.00,0.92,0.92,0.00,0.92,0.8,0.8,0.5,0.35,0.24,0.59,0.35,0.59,Matches
178,Son Heung-min\Son-Heung-min,kr KOR,MFFW,Tottenham,28-173,1992,15,15,1254,11,4,0,0,0,0,0.79,0.29,1.08,0.79,1.08,5.0,5.0,3.2,0.36,0.23,0.59,0.36,0.59,Matches
179,Ki-Jana Hoever\Ki-Jana-Hoever,nl NED,DF,Wolves,18-345,2002,2,0,31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.13,0.13,0.00,0.13,Matches
180,Rob Holding\Rob-Holding,eng ENG,DF,Arsenal,25-099,1995,12,11,1035,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.06,0.00,0.06,0.06,0.06,Matches
181,Mason Holgate\Mason-Holgate,eng ENG,DF,Everton,24-067,1996,6,6,531,1,0,0,0,2,0,0.17,0.00,0.17,0.17,0.17,0.7,0.7,0.0,0.13,0.01,0.13,0.13,0.13,Matches
182,Conor Hourihane\Conor-Hourihane,ie IRL,MF,Aston Villa,29-330,1991,4,3,225,1,1,0,0,0,0,0.40,0.40,0.80,0.40,0.80,0.5,0.5,0.8,0.20,0.32,0.52,0.20,0.52,Matches
183,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,MF,Chelsea,20-051,2000,6,1,216,1,1,0,0,0,0,0.42,0.42,0.83,0.42,0.83,0.3,0.3,1.0,0.14,0.40,0.54,0.14,0.54,Matches
184,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,Tottenham,25-145,1995,15,15,1350,0,1,0,0,2,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.6,0.00,0.04,0.05,0.00,0.05,Matches
185,Odion Ighalo\Odion-Ighalo,ng NGA,FW,Manchester Utd,31-195,1989,1,0,10,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,Leicester City,24-086,1996,7,1,167,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.12,0.31,0.44,0.12,0.44,Matches
187,Danny Ings\Danny-Ings,eng ENG,FW,Southampton,28-158,1992,11,10,889,6,3,2,2,1,0,0.61,0.30,0.91,0.40,0.71,4.6,3.1,0.9,0.47,0.09,0.56,0.31,0.40,Matches
188,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,West Brom,36-310,1984,9,7,632,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.08,0.01,0.09,0.08,0.09,Matches
189,Alex Iwobi\Alex-Iwobi,ng NGA,MFFW,Everton,24-239,1996,14,8,780,0,2,0,0,0,0,0.00,0.23,0.23,0.00,0.23,0.2,0.2,1.5,0.02,0.18,0.20,0.02,0.20,Matches
190,Phil Jagielka\Phil-Jagielka,eng ENG,DF,Sheffield Utd,38-133,1982,2,1,141,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
191,Alireza Jahanbakhsh\Alireza-Jahanbakhsh,ir IRN,MF,Brighton,27-139,1993,10,1,179,0,1,0,0,1,0,0.00,0.50,0.50,0.00,0.50,0.9,0.9,1.8,0.44,0.91,1.35,0.44,1.35,Matches
192,Daniel James\Daniel-James,wal WAL,MF,Manchester Utd,23-048,1997,5,5,320,1,0,0,0,2,0,0.28,0.00,0.28,0.28,0.28,0.7,0.7,0.2,0.19,0.05,0.24,0.19,0.24,Matches
193,Reece James\Reece-James,eng ENG,DF,Chelsea,21-020,1999,13,12,1084,1,2,0,0,3,0,0.08,0.17,0.25,0.08,0.25,0.5,0.5,1.8,0.04,0.15,0.19,0.04,0.19,Matches
194,Gabriel Jesus\Gabriel-Jesus,br BRA,FW,Manchester City,23-269,1997,7,7,630,2,1,0,0,1,0,0.29,0.14,0.43,0.29,0.43,1.8,1.8,1.4,0.26,0.19,0.46,0.26,0.46,Matches
195,Raúl Jiménez\Raul-Jimenez,mx MEX,FW,Wolves,29-237,1991,10,10,823,4,0,0,0,0,0,0.44,0.00,0.44,0.44,0.44,2.4,2.4,0.8,0.26,0.08,0.34,0.26,0.34,Matches
196,Joelinton\Joelinton,br BRA,FWMF,Newcastle Utd,24-136,1996,13,9,796,1,2,0,0,2,0,0.11,0.23,0.34,0.11,0.34,1.6,1.6,1.1,0.18,0.12,0.30,0.18,0.30,Matches
197,Ben Johnson\Ben-Johnson,eng ENG,MF,West Ham,20-339,2000,4,1,144,1,0,0,0,0,0,0.62,0.00,0.62,0.62,0.62,0.3,0.3,0.0,0.21,0.00,0.21,0.21,0.21,Matches
198,Sam Johnstone\Sam-Johnstone,eng ENG,GK,West Brom,27-278,1993,15,15,1350,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
199,Curtis Jones\Curtis-Jones,eng ENG,MF,Liverpool,19-333,2001,10,6,605,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.5,0.10,0.08,0.17,0.10,0.17,Matches
200,Jorginho\Jorginho,it ITA,MF,Chelsea,29-008,1991,9,6,567,3,1,3,5,0,0,0.48,0.16,0.63,0.00,0.16,3.9,0.1,0.9,0.62,0.15,0.77,0.01,0.16,Matches
201,Diogo Jota\Diogo-Jota,pt POR,FWMF,Liverpool,24-024,1996,9,5,503,5,0,0,0,0,0,0.89,0.00,0.89,0.89,0.89,2.4,2.4,1.2,0.44,0.22,0.66,0.44,0.66,Matches
202,James Justin\James-Justin,eng ENG,DFMF,Leicester City,22-309,1998,15,15,1350,1,1,0,0,2,0,0.07,0.07,0.13,0.07,0.13,0.5,0.5,1.0,0.03,0.07,0.10,0.03,0.10,Matches
203,Aboubakar Kamara\Aboubakar-Kamara,fr FRA,MFFW,Fulham,25-296,1995,8,2,282,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.12,0.06,0.18,0.12,0.18,Matches
204,Harry Kane\Harry-Kane,eng ENG,FW,Tottenham,27-153,1993,15,15,1343,9,10,2,2,1,0,0.60,0.67,1.27,0.47,1.14,7.6,6.1,4.0,0.51,0.27,0.78,0.41,0.67,Matches
205,N'Golo Kanté\NGolo-Kante,fr FRA,MF,Chelsea,29-274,1991,15,15,1325,0,1,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.1,0.1,0.7,0.01,0.04,0.05,0.01,0.05,Matches
206,Moise Kean\Moise-Kean,it ITA,FW,Everton,20-304,2000,2,0,15,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
207,Michael Keane\Michael-Keane,eng ENG,DF,Everton,27-352,1993,15,15,1325,2,0,0,0,0,0,0.14,0.00,0.14,0.14,0.14,1.0,1.0,0.5,0.06,0.03,0.10,0.06,0.10,Matches
208,Neeskens Kebano\Neeskens-Kebano,cd COD,MF,Fulham,28-293,1992,5,1,119,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.22,0.00,0.22,0.22,0.22,Matches
209,Naby Keïta\Naby-Keita,gn GUI,MF,Liverpool,25-322,1995,7,6,395,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,0.10,0.13,0.23,0.10,0.23,Matches
210,Caoimhin Kelleher\Caoimhin-Kelleher,ie IRL,GK,Liverpool,22-035,1998,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
211,Jonjoe Kenny\Jonjoe-Kenny,eng ENG,DF,Everton,23-288,1997,4,1,79,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
212,Max Kilman\Max-Kilman,eng ENG,DF,Wolves,23-219,1997,8,7,643,0,1,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.4,0.04,0.05,0.09,0.04,0.09,Matches
213,Mateusz Klich\Mateusz-Klich,pl POL,MF,Leeds United,30-198,1990,15,15,1254,3,4,2,2,4,0,0.22,0.29,0.50,0.07,0.36,2.4,0.9,2.8,0.18,0.20,0.37,0.07,0.26,Matches
214,Robin Koch\Robin-Koch,de GER,DF,Leeds United,24-164,1996,11,11,908,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.07,0.02,0.08,0.07,0.08,Matches
215,Sead Kolašinac\Sead-Kolasinac,ba BIH,DF,Arsenal,27-191,1993,1,1,90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
216,Ezri Konsa\Ezri-Konsa,eng ENG,DF,Aston Villa,23-066,1997,11,10,946,2,0,0,0,1,0,0.19,0.00,0.19,0.19,0.19,0.6,0.6,0.0,0.06,0.00,0.06,0.06,0.06,Matches
217,Cheikhou Kouyaté\Cheikhou-Kouyate,sn SEN,DF,Crystal Palace,31-007,1989,15,15,1322,1,0,0,0,0,0,0.07,0.00,0.07,0.07,0.07,0.8,0.8,0.1,0.05,0.01,0.06,0.05,0.06,Matches
218,Mateo Kovačić\Mateo-Kovacic,hr CRO,MF,Chelsea,26-236,1994,11,7,576,0,1,0,0,0,0,0.00,0.16,0.16,0.00,0.16,0.2,0.2,0.9,0.03,0.13,0.17,0.03,0.17,Matches
219,Emil Krafth\Emil-Krafth,se SWE,DF,Newcastle Utd,26-148,1994,4,3,288,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.00,0.03,0.03,0.00,0.03,Matches
220,Filip Krovinović\Filip-Krovinovic,hr CRO,MF,West Brom,25-121,1995,10,5,528,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.04,0.05,0.09,0.04,0.09,Matches
221,Alexandre Lacazette\Alexandre-Lacazette,fr FRA,FWMF,Arsenal,29-214,1991,12,9,748,4,0,1,1,2,0,0.48,0.00,0.48,0.36,0.36,3.9,3.1,0.5,0.46,0.06,0.53,0.37,0.44,Matches
222,Adam Lallana\Adam-Lallana,eng ENG,MFFW,Brighton,32-232,1988,13,10,746,0,1,0,0,0,0,0.00,0.12,0.12,0.00,0.12,0.5,0.5,2.1,0.06,0.25,0.31,0.06,0.31,Matches
