id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week21,assists_week22,assists_week23,assists_week24,assists_week25,assists_week26,assists_week27,assists_week28,assists_week29,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week21,bonus_week22,bonus_week23,bonus_week24,bonus_week25,bonus_week26,bonus_week27,bonus_week28,bonus_week29,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week21,cleansheet_week22,cleansheet_week23,cleansheet_week24,cleansheet_week25,cleansheet_week26,cleansheet_week27,cleansheet_week28,cleansheet_week29,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 30 prediction,gameweek 31 prediction,gameweek 32 prediction,gameweek 33 prediction,gameweek 34 prediction,gameweek 35 prediction,gameweek 36 prediction,gameweek 37 prediction,gameweek 38 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week21,goals_week22,goals_week23,goals_week24,goals_week25,goals_week26,goals_week27,goals_week28,goals_week29,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week21,xA_week22,xA_week23,xA_week24,xA_week25,xA_week26,xA_week27,xA_week28,xA_week29,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week21,xGA_week22,xGA_week23,xGA_week24,xGA_week25,xGA_week26,xGA_week27,xGA_week28,xGA_week29,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week21,xG_week22,xG_week23,xG_week24,xG_week25,xG_week26,xG_week27,xG_week28,xG_week29,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 21,xPoints week 22,xPoints week 23,xPoints week 24,xPoints week 25,xPoints week 26,xPoints week 27,xPoints week 28,xPoints week 29,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 39 prediction
352,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15749,,,0,0,0,0,0.0,595,65,,,0,1,0.0,0.0,0,Joe,0.0,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,3.2228341102600098,3.727040529251098,3.500694990158081,3.487886667251587,3.500694990158081,3.4669904708862305,2.983293294906616,3.5283455848693848,4.015815734863281,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,606,77,False,0.0,603,77,0,Transferred to Celtic,2021-08-04T08:23:39.667120Z,45,0,0,,0,,15749.jpg,0.0,0,0,Hart,0.0,False,,u,17,6,Tottenham,0.0,573,54,0,0,0,1727,3,,,,,0.0,6.985243638356526,0.0,Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43359637260437,0,0.0
353,105.09019931681608,3.753221404172003,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0,0.0,0.0,0.0,,1.0,0.0,,,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521,,,35.59019931681608,11,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37915,,,0,0,-1,1,23.0,377,5,,,2,1,3.8,8.1,8,Hugo,3.8,3.940323051417753,3.875250787620137,4.004296520506228,3.750929783589589,28.0,29,,,,,,,,,,,,,,,,,,,,,,,3.9996955394744873,4.576930046081543,4.180819988250732,4.283540725708008,4.283540725708008,4.340980052947998,3.335092067718506,4.6962056159973145,4.924541473388672,,,,,,,35,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.2,212,8,False,599.8,27,9,2520,,,54,0,0,,0,,37915.jpg,4.0,0,77,Lloris,7.9,False,,a,17,6,Tottenham,0.0,691,78,112,1182383,5940,1041146,6421,0.6950410007725931,0.7296894539662505,0.6946166265906646,1.6151293325541538,0.7,7.152101154680605,20.7,Lloris,0.5,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.017857142857142856,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,1.3000000000000007,3.3000000000000007,1.5,0.3000000000000007,1.8000000000000007,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.661195552886346,6.59827447689054,2.204776847648809,4.195246544376106,5.331484334792319,,5.963272882726869,2.8075860719786205,,,2.892520640593719,5.27492301231193,7.986387855766425,4.681280184142561,7.27492301231193,1.8925206405937192,3.4715177646857693,3.328339994495596,3.0901271721360497,3.14753266960496,2.892520640593719,4.963272882726869,4.661195552886346,4.495246544376106,1.36287181315765,3.5982744768905404,3.797315856468885,4.531484334792319,3.681280184142557,4.09012717213605,38.62134623527527,1,0.0
355,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55605,,,0,0,0,0,0.0,684,242,,,0,2,0.0,0.0,0,Toby,0.0,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,2.6417903900146484,3.275256872177124,2.96147084236145,2.9845550060272217,2.96147084236145,3.0181725025177,2.2458043098449707,3.0250139236450195,3.7964565753936768,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,683,242,False,0.0,683,242,0,Transferred to Al-Duhail SC,2021-07-27T14:30:07.238332Z,50,0,0,,0,,55605.jpg,0.0,0,0,Alderweireld,0.0,False,,u,17,6,Tottenham,0.0,675,242,0,0,0,2269,3,,,,,0.0,5.3819982528686525,0.0,Alderweireld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.90999126434326,0,0.0
356,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62974,,,0,0,0,0,0.0,706,293,,,0,3,0.0,0.0,0,Erik,0.0,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,2.42042088508606,2.711397886276245,2.5146491527557373,2.4722440242767334,2.5146491527557373,2.7452549934387207,2.304002523422241,2.5127029418945312,3.0961010456085205,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,708,293,False,0.0,708,293,0,Transferred to Sevilla,2021-07-27T08:24:25.288357Z,60,0,0,,0,,62974.jpg,0.0,0,0,Lamela,0.0,False,,u,17,6,Tottenham,0.0,705,293,0,0,0,392,0,,,,,0.0,3.8819037675857544,0.0,Lamela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.291422605514526,0,0.0
357,139.553,5.1686296296296295,3,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16,,0.0,0.0,0.0,,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,427,100.0,100.0,0.0,9,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78830,,,0,0,-1,1,435.9,45,3,1.0,,6,4,8.8,18.1,14,Harry,8.8,7.674200000000001,7.326307692307693,6.54364705882353,9.7742,27.0,29,,,,,,,,,,,,,,,,,,,,,,,4.262937545776367,4.930156707763672,4.381926536560059,4.484646797180176,4.484646797180176,4.6231794357299805,3.4394853115081787,4.456705570220947,4.871126174926758,,,,,,,35,12,,0.0,0.0,0.0,,0.0,0.0,,,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,232.9,5,1,True,679.6,11,1,2331,,2021-08-13T14:30:15.738576Z,124,0,0,1.0,0,,78830.jpg,4.6,0,0,Kane,23.5,False,,a,17,6,Tottenham,1217.0,4,2,123,3417105,100746,2670074,8460,0.4168249701314217,0.6188870967741936,0.788241935483871,1.4677921824940858,0.7,3.220549264261799,9.9,Kane,5.4,16.200000000000003,,0.0,0.3,0.0,,0.4999999999999998,0.0,,,0.3000000000000002,0.0,0.1,0.1,0.0,0.5,0.0999999999999996,0.6000000000000001,0.1,0.0999999999999996,0.8000000000000007,0.1999999999999993,0.3000000000000007,0.3,0.0,0.0,0.0,0.2999999999999999,0.8,0.0,14.0,19.4,0.7185185185185184,,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,1.3000000000000007,3.3000000000000007,1.5,0.3000000000000007,1.8000000000000007,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,55.04,,0.1,0.0,0.6999999999999997,,0.6000000000000001,0.3999999999999999,,,2.0,0.5,0.3,1.0,0.2999999999999998,1.200000000000001,0.0999999999999996,0.1999999999999993,0.7000000000000011,1.1999999999999993,0.3000000000000007,0.8999999999999986,1.8000000000000007,0.1,0.0,0.0999999999999999,0.6000000000000001,0.5999999999999999,0.3,0.0,14.100000000000003,,2.4000000000000004,2.9000000000000004,4.799999999999999,,5.9,3.6,,,10.9,4.0,1.5,6.300000000000001,3.2,11.071000000000003,2.699999999999997,4.599999999999998,5.100000000000005,12.099999999999996,8.371000000000006,9.199999999999992,14.100000000000003,2.3000000000000003,2.0,2.4,4.4,5.299999999999999,9.371,2.0,39.93481087684631,3,0.0
358,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80226,,,0,0,-1,1,0.0,678,241,,,0,2,0.0,0.0,0,Serge,0.0,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,2.6417903900146484,3.275256872177124,2.96147084236145,2.9845550060272217,2.96147084236145,3.0181725025177,2.2458043098449707,3.0250139236450195,3.7964565753936768,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,678,241,False,0.0,678,241,0,Left the club by mutual consent,2021-08-31T22:00:09.650513Z,49,0,0,,0,,80226.jpg,0.0,0,0,Aurier,0.2,False,,u,17,6,Tottenham,0.0,667,240,0,7608,0,47648,14,,,,,0.0,5.491834951906788,0.0,Aurier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.90999126434326,0,0.0
359,142.34124091893216,5.693649636757287,7,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,0.0,0.0,1.0,1.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,14,2.0,0.0,0.0,0.0,,0.0,2.0,,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,2.0,1.0,0.0,0.0,2.0,,0.0,0.0,2.0,2.0,0.0,502,100.0,100.0,7.944240918932162,11,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,85971,1.0,,0,0,9,-9,754.2,6,5,3.0,,3,3,5.5,11.5,5,Heung-Min,5.5,7.499224753403063,7.409868678040508,6.482150040722107,7.496132445897397,25.0,29,,,,,,,,,,,,,,,,,,,,,,,5.147919654846191,5.755974292755127,5.371397018432617,5.40325927734375,5.40325927734375,5.421528339385986,4.486297607421875,6.126279830932617,6.56173038482666,,,,,,,27,11,1.0,0.0,0.0,0.0,,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0,0.0,231.9,6,4,True,677.4,12,4,2153,,2022-01-07T15:30:17.429862Z,109,0,0,3.0,0,,85971.jpg,6.0,0,0,Son,25.3,False,,a,17,6,Tottenham,883.0,12,7,150,5298394,83077,5067825,20361,0.5223531776841547,0.6880022709544095,0.6877185730181098,1.7245567489591063,0.5,4.557582172778768,13.8,Son,6.5,19.5,0.1,0.0999999999999998,0.0,0.0,,0.0,0.8,,,0.6000000000000001,0.1,0.0,0.3999999999999999,0.3999999999999999,,,0.0,0.5,1.9000000000000004,0.2999999999999998,0.2000000000000001,0.0999999999999996,0.1,,0.0,0.2,0.0999999999999999,0.3,0.3,9.3,15.8,0.632,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,1.3000000000000007,3.3000000000000007,1.5,0.3000000000000007,1.8000000000000007,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,46.5,0.2,0.3000000000000002,0.0,0.0,,0.7999999999999998,0.2999999999999998,,,0.9000000000000004,0.2000000000000001,0.2,0.5,1.0,,,0.5,0.3999999999999994,0.1000000000000005,0.5,0.5999999999999996,0.3000000000000007,0.1999999999999999,,0.3,0.2999999999999999,0.7,0.7000000000000002,0.1999999999999997,5.965298888221589,5.449568619222635,4.101194211912203,2.5488116360940265,2.3328710836980795,,6.740818220681716,8.872896517994654,,,8.523130160148432,4.118730753077983,3.2465969639416064,8.14132004603564,9.789730753077984,,,4.582084998623899,5.77253179303401,13.778883167401244,6.623130160148429,5.340818220681716,5.965298888221589,5.848811636094026,,3.6495686192226353,4.549328964117221,9.67487108369808,9.07032004603564,4.172531793034011,49.677645683288574,1,0.0
360,54.83694256434975,4.569745213695812,4,0.0,,0.0,,,,0.0,,,,,,0.0,,1.0,0.0,,0.0,0.0,1.0,2.0,0.0,,,,,,,,5,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,3.0,2.0,0.0,,,,,,,,201,100.0,100.0,15.252942564349752,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87835,,,0,0,-2,2,203.5,153,36,,,1,2,6.7,13.9,7,Matt,6.7,5.457829251628594,4.9625148903365295,4.566263401302875,6.184023249668598,12.0,29,,,,,,,,,,,,,,,,,,,,,,,4.032228946685791,4.570179462432861,4.209079742431641,4.259931564331055,4.259931564331055,4.356752395629883,3.4065258502960205,4.66091251373291,5.18347692489624,,,,,,,9,1,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,,,,,,63.9,201,60,False,220.2,250,97,671,,2021-10-13T11:30:09.928583Z,48,0,0,,0,,87835.jpg,4.2,0,0,Doherty,7.0,False,,a,17,6,Tottenham,214.0,159,26,50,603616,32388,70930,5168,0.9520302528532942,1.137047760755957,1.2883381770142912,2.085793779660385,1.4,8.112295617659887,10.4,Doherty,1.7,5.1,0.0,,0.0,,,,0.0,,,,,,0.1,,0.1999999999999999,0.0,,0.0,0.0,0.3,1.1,0.0,,,,,,,,1.9,3.5999999999999996,0.3,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,1.3000000000000007,3.3000000000000007,1.5,0.3000000000000007,1.8000000000000007,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,11.4,0.0,,0.0,,,,0.0,,,,,,0.7,,0.4000000000000001,0.0,,0.0,0.0,0.5999999999999999,0.1,0.0999999999999998,,,,,,,,4.261195552886345,1.0,,1.0,,,,1.0,,,,,,5.499999999999999,,4.771000000000001,2.4715177646857693,,2.0901271721360497,1.0,11.16352064059372,12.405272882726871,4.261195552886345,,,,,,,,38.939018964767456,0,0.0
361,85.84796367572866,3.4339185470291467,1,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.0,2.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,477,100.0,100.0,31.77696367572865,11,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,93264,,,0,0,1,-1,84.1,263,74,2.0,,0,2,3.5,7.5,6,Eric,3.5,4.156034672421737,3.906727243183642,4.259503788670037,4.166130436452974,25.0,29,,,,,,,,,,,,,,,,,,,,,,,3.646961927413941,4.275506019592285,3.984585046768189,4.1883463859558105,4.1883463859558105,3.952420711517334,3.1282479763031006,4.394781589508057,4.699242115020752,,,,,,,25,0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.6,167,44,False,494.2,69,24,2171,,2022-02-06T11:00:18.380827Z,46,1,0,,0,,93264.jpg,3.6,0,0,Dier,4.8,False,,a,17,6,Tottenham,158.0,201,45,91,1340155,8770,1184062,4180,0.7465040319628581,0.9034857983525516,0.9056805296636901,1.6010727781051357,0.8,7.925747425659844,19.8,Dier,1.3,3.9,0.0,0.0,0.0,0.3,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.5,0.0,0.0,0.9,2.2,0.08800000000000001,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,1.3000000000000007,3.3000000000000007,1.5,0.3000000000000007,1.8000000000000007,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,5.4,0.0,0.0,0.0,0.2,,0.0,0.0,,,0.0,0.0,0.1,0.0,0.0,,0.0,,,0.0,0.0,0.2999999999999999,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.861195552886346,3.5982744768905404,2.204776847648809,6.195246544376106,7.202484334792319,,4.963272882726869,2.8075860719786205,,,1.8925206405937192,5.27492301231193,3.586387855766425,4.681280184142561,5.27492301231193,,2.4715177646857693,,,3.14753266960496,2.892520640593719,6.763272882726869,3.861195552886346,5.495246544376106,1.0,1.5982744768905404,3.9973158564688855,5.831484334792319,2.2812801841425565,3.0901271721360497,36.45843815803528,1,0.0
362,78.82824091893217,3.1531296367572867,4,0.0,0.0,0.0,1.0,,0.0,0.0,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,258,100.0,100.0,7.944240918932162,7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95715,,,-1,1,-4,4,391.6,61,44,,,1,3,0.7,1.9,2,Lucas,0.7,2.7959347131105403,3.893645906905178,3.701573727762052,1.9575105976780045,25.0,29,,,,,,,,,,,,,,,,,,,,,,,3.233388900756836,3.6502861976623535,3.638782978057861,3.656017780303955,3.638782978057861,3.2421963214874268,3.0977022647857666,3.7694153785705566,3.9311656951904297,,,,,,,20,2,0.0,0.0,0.0,0.0,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,110.5,74,49,False,321.8,171,63,1534,,2022-02-26T22:00:11.904003Z,61,0,0,,0,,95715.jpg,2.8,0,0,Rodrigues Moura da Silva,1.8,False,,a,17,6,Tottenham,391.0,72,42,71,963131,801,911467,4146,0.5169064978290634,0.45834995296894104,0.32090337666852536,1.276664872915847,0.1,5.222580081126729,11.6,Lucas Moura,3.1,9.3,0.2,0.0999999999999999,0.0999999999999999,0.4,,0.0,0.1,,,0.0,0.7,0.0,0.0,0.4000000000000001,0.2999999999999998,0.0,0.5,0.2000000000000001,0.0,,,0.0,0.0,0.0,,0.0,0.0999999999999999,0.1,0.0,3.3,6.4,0.256,1.9,1.1999999999999993,0.5999999999999996,1.0999999999999996,0.0,0.3000000000000007,1.6000000000000014,0.0,0.0,1.5,0.1999999999999993,1.4,0.3999999999999986,0.1999999999999993,1.5,1.0,2.5,1.3000000000000007,3.3000000000000007,1.5,0.3000000000000007,1.8000000000000007,0.6000000000000001,2.4,1.9,0.8000000000000007,1.0999999999999996,0.4000000000000003,1.3000000000000007,16.5,0.4,0.0,0.0999999999999998,0.1,,0.0999999999999998,0.1,,,0.0,1.2000000000000002,0.0,0.0999999999999996,0.2000000000000001,0.2000000000000001,0.0,0.0999999999999996,0.0,0.0,,,0.0,0.0999999999999999,0.0,,0.0999999999999999,0.0,0.2,0.3,2.0,3.7495686192226354,1.2999999999999998,3.348811636094025,4.80387108369808,,3.2408182206817164,4.001896517994656,,,1.0,15.460730753077982,2.2465969639416064,1.4999999999999982,5.018730753077984,4.12313016014843,1.0,4.853084998623897,1.872531793034013,2.0,,,2.0,1.5,1.0907179532894125,,2.949328964117221,2.63287108369808,3.97032004603564,3.772531793034013,31.857738494873047,3,0.0
