id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 23 prediction
1,6.367488590176077,2.122496196725359,0,0.0,,,,,0.0,0.0,,,,,,,0,0.0,,,,,0.0,0.0,,,,,,,48,,,2.3674885901760763,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80201,,,0,0,-4,4,0.0,575,59,,,0,1,0.0,1.0,0,Bernd,0.0,,1.799901046595447,1.799901046595447,,3.0,13,,,,,3.820722579956055,3.7105870246887207,3.7105870246887207,3.653806447982788,4.017077922821045,4.221965789794922,,3.965480327606201,3.6365597248077393,3.977383375167847,,,,,,,,9,0,0.0,,,,,0.0,0.0,,,,,,,7.9,350,24,False,79.0,278,24,270,,,46,0,0,,0,,80201.jpg,1.3,0,9,Leno,1.0,False,,a,1,3,Arsenal,0.0,561,54,4,59603,174,172430,879,0.4614122166794259,,,0.9896189544590881,0.0,8.431439658869868,0.9,Leno,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,0.0,,,,,0.0,0.0,,,,,,,,2.09012717213605,,,,,2.220092880225629,1.0894830874246624,,,,,,,38.78462243080139,0,4.0704522132873535
2,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,115918,,,0,0,0,0,0.0,438,21,,,0,1,0.0,0.0,0,Rúnar Alex,0.0,,,,,,13,,,,,3.25899338722229,3.07886290550232,3.0192227363586426,2.96244215965271,3.4059572219848637,3.651815176010132,,3.2656946182250977,2.5846850872039795,3.33723783493042,,,,,,,,0,0,,,,,,,,,,,,,,0.0,457,42,False,0.0,452,42,0,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.7,False,,u,1,3,Arsenal,0.0,400,14,0,19017,0,64670,371,,,,,0.0,8.0163032412529,0.0,Rúnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0652129650116,0,3.5003018379211426
3,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,47431,,,0,0,-2,2,0.0,627,257,,,0,3,0.0,0.0,0,Willian,0.0,,,,,,13,,,,,2.4799482822418213,2.2191405296325684,2.159500360488892,2.138209104537964,2.4787685871124268,2.7299959659576416,,2.2769458293914795,1.8961389064788816,2.3943779468536377,,,,,,,,0,0,,,,,,,,,,,,,,0.0,628,257,False,0.0,628,257,0,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,0,0,,0,,47431.jpg,0.0,0,0,Borges Da Silva,0.1,False,,u,1,3,Arsenal,0.0,627,257,0,914,0,20188,20,,,,,0.0,3.7087707670908125,0.0,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36525583267212,0,2.592230319976806
4,44.211,3.68425,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,127,100.0,100.0,0.0,6,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,54694,,,0,0,-1,1,130.0,109,17,,,0,4,0.7,1.7,1,Pierre-Emerick,0.7,4.3171,3.76425,3.76425,3.2142000000000004,12.0,13,,,,,3.641647577285767,3.274397611618042,3.274397611618042,3.1516566276550293,3.843390226364136,4.027001857757568,,3.324963331222534,2.9013571739196777,3.324963331222534,,,,,,,,12,4,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,82.5,28,9,False,205.0,97,11,953,,2021-11-19T16:30:08.907928Z,99,0,2,1.0,0,,54694.jpg,3.4,0,0,Aubameyang,4.0,False,,a,1,3,Arsenal,490.0,5,2,41,699212,2072,612118,45046,0.3721464646464646,0.43607070707070705,0.3246666666666667,1.1709315148093578,0.1,3.4994961276198877,4.1,Aubameyang,0.8,2.4000000000000004,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.1999999999999999,0.1,5.0,5.8,0.48333333333333334,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,19.04,,0.2999999999999998,0.9000000000000004,0.2000000000000001,0.5999999999999996,0.0,0.0,1.3,0.0999999999999998,0.2000000000000001,0.0999999999999998,0.3,1.0,3.3999999999999986,,3.2,2.6000000000000014,2.8000000000000007,3.3999999999999986,1.0,1.0,10.5,3.6,3.8000000000000007,2.3999999999999995,6.8,4.071,34.64501166343689,3,3.88123631477356
5,3.667488590176077,1.222496196725359,0,,,,,,0.0,0.0,0.0,,,,,,0,,,,,,0.0,0.0,0.0,,,,,,21,,,2.3674885901760763,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58822,,,0,0,-3,3,36.1,259,77,,,0,2,0.0,1.0,0,Cédric,0.0,1.0,0.5365253225500971,0.5365253225500971,,3.0,13,,,,,2.0464344024658203,1.8221372365951536,1.8221372365951536,1.7653566598892212,2.200026512145996,2.721972703933716,,2.1789376735687256,1.5011329650878906,2.2267329692840576,,,,,,,,7,0,,,,,,0.0,0.0,0.0,,,,,,6.8,360,126,False,30.8,352,132,188,,,42,0,0,,0,,58822.jpg,0.3,0,0,Soares,0.2,False,,a,1,3,Arsenal,1.0,379,138,1,11399,67,22243,149,0.29107052302984737,0.23809523809523808,,0.596517063781791,0.0,4.957008446965898,0.2,Cédric,0.1,0.3,,,,,,0.1,0.0,0.0,,,,,,0.0,0.1,0.03333333333333333,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,,,0.0,0.0,0.0,,,,,,,,,,,,1.5200928802256288,-0.9105169125753376,1.0,,,,,,20.81943547725677,1,2.53456711769104
6,15.7,1.9625,0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,49,100.0,100.0,0.0,2,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59966,,,0,0,-2,2,97.2,145,25,5.0,,0,4,1.7,2.7,1,Alexandre,1.7,2.1,1.9625,1.9625,2.02,8.0,13,,,,,2.254504680633545,2.2039241790771484,2.2039241790771484,2.163353681564331,2.2912580966949463,2.56557297706604,,2.324319362640381,1.7901017665863037,2.348818778991699,,,,,,,,4,1,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,1.0,0.0,28.1,211,36,False,65.8,300,38,344,,2021-08-13T14:30:14.582063Z,83,0,0,2.0,0,,59966.jpg,1.9,0,0,Lacazette,1.1,False,,a,1,3,Arsenal,119.0,124,38,15,60331,596,173207,2980,0.2364457831325301,0.25301204819277107,0.2433734939759036,0.6811936944787366,0.2,2.7169274134808274,1.8,Lacazette,0.5,1.5,,0.0,0.0999999999999999,0.2,0.0,,0.0,,,,0.0,0.2,0.0,0.8,1.3,0.1625,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,3.2,,0.0,0.1999999999999999,0.0,0.1,,0.0,,,,0.0,0.5,0.0,1.4000000000000004,,1.0,3.1,2.6,1.4000000000000004,,1.0,,,,1.0,3.6,2.0,22.55049753189087,0,2.404719829559326
7,5.589162863392025,1.3972907158480063,0,0.0,,,,,0.0,0.0,,,0.0,,,,0,0.0,,,,,0.0,0.0,,,0.0,,,,35,0.0,0.0,0.7891628633920255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84450,,,0,0,-2,2,53.2,223,129,4.0,,0,3,0.0,0.0,0,Granit,0.0,2.3328710836980795,1.3651065241971247,1.3651065241971247,,4.0,13,,,,,1.9556065797805784,1.782857894897461,1.782857894897461,1.7615666389465332,2.0038182735443115,2.2550456523895264,,1.9496949911117556,1.582272171974182,2.0074870586395264,,,,,,,,10,0,0.0,,,,,0.0,0.0,,,0.0,,,,10.4,333,150,False,42.2,336,145,295,Knee injury - Expected back 16 Jan,2021-09-26T22:30:11.256623Z,48,0,0,,0,,84450.jpg,1.0,1,0,Xhaka,0.3,False,,i,1,3,Arsenal,9.0,341,172,4,16692,24,77375,121,0.29110223246833467,0.4860148091037666,,0.6377730370520787,0.0,3.999684825539589,0.8,Xhaka,0.1,0.3,0.1,,,,,0.0,0.0,,,0.0,,,,0.1,0.2,0.05,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.5,0.1,,,,,0.0,0.0,,,0.0,,,,,3.0725317930340124,,,,,2.055023220056407,-2.0,,,2.3328710836980795,,,,19.198487162590027,0,2.1172800064086914
8,4.678325726784051,2.3391628633920254,0,0.0,,,,,0.0,,,,,,,,0,0.0,,,,,0.0,,,,,,,,35,100.0,100.0,1.578325726784051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92371,,,0,0,-3,3,12.3,338,118,,,0,2,0.0,1.0,0,Pablo,0.0,,2.205110026180839,2.205110026180839,,2.0,13,,,,,2.784410238265991,2.370611429214477,2.370611429214477,2.370611429214477,2.943165779113769,3.522048234939575,,2.8025972843170166,2.229623794555664,2.8503925800323486,,,,,,,,4,0,0.0,,,,,0.0,,,,,,,,7.9,348,119,False,55.4,310,117,180,,2021-10-26T22:00:11.791357Z,42,0,0,,0,,92371.jpg,0.5,0,0,Marí,0.1,False,,a,1,3,Arsenal,11.0,330,110,1,5090,29,13018,62,0.5569435389028632,,,1.1413946045113887,0.0,6.5707059133620485,0.2,Marí,0.1,0.3,0.0,,,,,0.1,,,,,,,,0.3,0.4,0.2,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.7999999999999998,0.3,,,,,0.0,,,,,,,,,3.89012717213605,,,,,0.5200928802256288,,,,,,,,27.596964836120605,1,3.352892637252808
9,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,98745,,,0,0,-2,2,0.0,581,211,,,0,2,0.0,0.0,0,Héctor,0.0,,,,,,13,,,,,2.7622764110565186,2.449920415878296,2.390280246734619,2.3334996700286865,2.8664772510528564,3.388423442840576,,2.697688341140747,1.8431743383407595,2.805124044418335,,,,,,,,0,0,,,,,,,,,,,,,,0.0,589,211,False,0.0,589,211,0,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,0,0,,0,,98745.jpg,0.0,0,0,Bellerín,0.2,False,,u,1,3,Arsenal,0.0,569,207,0,3737,0,69219,73,,,,,0.0,5.570392037431399,0.0,Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.737881779670715,0,3.2010176181793213
10,3.4783257267840506,1.7391628633920253,0,0.0,,,,,,0.0,,,,,,,0,0.0,,,,,,0.0,,,,,,,27,,,1.578325726784051,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101184,,,0,0,-3,3,17.2,315,103,,,0,2,0.0,1.0,0,Calum,0.0,,1.5398051297803566,1.5398051297803566,,2.0,13,,,,,2.428308486938477,2.116631269454956,2.116631269454956,2.0598506927490234,2.5819005966186523,3.103846788406372,,2.47343111038208,1.8184274435043333,2.521226406097412,,,,,,,,7,0,0.0,,,,,,0.0,,,,,,,7.5,354,122,False,45.4,328,125,170,,,42,0,0,,0,,101184.jpg,0.5,0,0,Chambers,0.2,False,,a,1,3,Arsenal,12.0,327,107,1,9388,49,28283,132,0.4140863960457203,,,0.8486245826268286,0.0,5.7468322061357044,0.2,Chambers,0.1,0.3,0.1,,,,,,0.0,,,,,,,0.1,0.2,0.1,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,0.1,,,,,,0.0,,,,,,,,2.9901271721360505,,,,,,0.0894830874246624,,,,,,,24.13669526576996,0,2.9164412021636963
11,1.578325726784051,0.7891628633920255,0,,0.0,,,,,0.0,,,,,,,0,,0.0,,,,,0.0,,,,,,,6,0.0,0.0,1.578325726784051,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,0.2,412,153,,,0,2,0.0,0.0,0,Sead,0.0,1.0,0.0447415437123311,0.0447415437123311,1.0,2.0,13,,,,,1.9006038904190063,1.676307201385498,1.676307201385498,1.619526505470276,2.054196357727051,2.5761425495147705,,2.0331075191497803,1.4139115810394287,2.0809028148651123,,,,,,,,5,0,,0.0,,,,,0.0,,,,,,,0.4,430,151,False,4.2,416,150,91,Ankle injury - Unknown return date,2021-11-17T16:00:15.591844Z,43,0,0,,0,,111457.jpg,0.0,0,0,Kolasinac,0.1,False,,i,1,3,Arsenal,0.0,447,175,0,3549,4,10142,104,0.18352624730047104,0.23255813953488372,0.23255813953488372,0.3805681263942538,0.0,4.516219205634539,0.0,Kolasinac,0.0,0.0,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,0.0,,,,,0.0,,,,,,,,,1.0,,,,,-0.9105169125753376,,,,,,,19.41974258422852,1,2.3887369632720947
12,5.389162863392025,1.3472907158480063,0,,,0.0,0.0,0.0,,0.0,,,,,,,0,,,0.0,0.0,0.0,,0.0,,,,,,,17,100.0,100.0,0.7891628633920255,0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153256,,,0,0,-1,1,31.4,269,149,,,0,3,1.0,2.0,1,Mohamed Naser,1.0,1.2,1.15,1.15,1.2,4.0,13,,,,,1.766848087310791,1.5940994024276731,1.5940994024276731,1.5728081464767456,1.8150599002838133,2.0662875175476074,,1.7609364986419678,1.4163141250610352,1.8187284469604488,,,,,,,,2,0,,,0.0,0.0,0.0,,0.0,,,,,,,4.9,372,169,False,13.0,390,168,60,,2021-09-03T11:30:15.140806Z,44,0,0,,0,,153256.jpg,1.0,0,0,El Sayed Elneny,0.4,False,,a,1,3,Arsenal,4.0,362,178,4,23077,700,54296,441,0.3062024354200014,0.2727272727272727,0.2727272727272727,0.6422956471994938,0.2,3.9394780180670996,0.9,Elneny,0.2,0.6000000000000001,,,0.1,0.0,0.1,,0.0,,,,,,,0.0,0.2,0.05,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,1.3,,,1.3,1.0,1.3,,1.0,,,,,,,17.33370327949524,0,1.928521752357483
13,12.478325726784051,1.5597907158480064,0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,44,,,1.578325726784051,2,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-2,2,41.3,248,143,,,0,3,1.3,2.3,0,Ainsley,1.3,1.563628134269348,1.4931746174856797,1.4931746174856797,1.6162705453646755,8.0,13,,,,,2.111292600631714,1.8797507286071775,1.8797507286071775,1.8234755992889404,2.194488048553467,2.422420024871826,,2.0465879440307617,1.66698157787323,2.081084012985229,,,,,,,,4,0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.3,339,154,False,42.6,335,144,263,,,53,0,0,,0,,154043.jpg,1.5,0,0,Maitland-Niles,0.1,False,,a,1,3,Arsenal,9.0,342,173,12,2824,66,6606,83,0.2943001350656616,0.2950241762772355,0.3049567066725803,0.677529791483912,0.2,3.851656846280368,2.3,Maitland-Niles,0.3,0.8999999999999999,,,0.2,-0.1,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.3,0.0375,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,3.1488116360940266,0.7,,,1.0,3.09658530379141,1.0,1.0,1.0,,1.0,20.41378128528595,0,2.307950019836426
14,2.178325726784051,1.0891628633920254,0,,,,,,0.0,0.0,,,,,,,0,,,,,,0.0,0.0,,,,,,,25,100.0,100.0,1.578325726784051,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156074,,,-1,1,-4,4,0.5,397,145,,,0,2,0.0,1.0,0,Rob,0.0,,0.4547879838251456,0.4547879838251456,,2.0,13,,,,,2.199849843978882,1.9755527973175049,1.9755527973175049,1.9187721014022827,2.3534419536590576,2.8753881454467773,,2.332353115081787,1.6545485258102417,2.380148410797119,,,,,,,,7,0,,,,,,0.0,0.0,,,,,,,7.4,355,123,False,67.4,296,113,180,,2021-09-11T17:30:15.865590Z,41,0,0,,0,,156074.jpg,0.0,0,0,Holding,0.5,False,,a,1,3,Arsenal,6.0,353,123,0,22642,120,139536,481,0.2656494788761038,,,0.5378991978719587,0.0,5.4520951829305515,0.0,Holding,0.0,0.0,,,,,,0.0,0.0,,,,,,,0.1,0.1,0.05,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,,,,,,0.1,0.0,,,,,,,,,,,,,0.8200928802256289,0.0894830874246624,,,,,,,22.35359025001526,1,2.6879825592041016
15,24.475616442632056,2.7195129380702285,0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,118,100.0,100.0,1.775616442632057,4,,1.0,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,167199,,,0,0,0,0,82.6,170,100,3.0,,0,3,1.7,2.7,3,Thomas,1.7,2.820591520967865,2.820591520967865,2.820591520967865,3.46383311626042,9.0,13,,,,,2.712981700897217,2.6369802951812744,2.6369802951812744,2.569270133972168,2.749735116958618,3.021559953689575,,2.8657047748565674,2.289649724960327,2.8657047748565674,,,,,,,,8,1,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,35.6,150,76,False,124.8,207,78,709,,2021-11-19T16:30:08.958526Z,50,0,0,,0,,167199.jpg,2.8,0,0,Partey,0.3,False,,a,1,3,Arsenal,148.0,99,54,25,48905,961,33493,925,0.5439025876140458,0.564118304193573,0.692766623252084,1.2162031590430413,0.3,5.4663056373596195,5.0,Partey,0.4,1.2000000000000002,,0.0,,0.0,0.0,,,0.0,0.0,0.1,0.1999999999999999,0.1,0.0,1.1,1.5,0.16666666666666666,,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,5.5,,0.0,,0.1,0.0,,,0.1,0.0,0.1,0.0999999999999999,0.1,0.6,2.8187307530779795,,2.3011942119122017,,2.512277339903069,2.8187307530779795,,,0.5,2.3011942119122017,3.13287108369808,2.3465969639416064,3.2493289641172223,6.22313016014843,27.331528186798096,2,2.982961416244507
16,22.513302907136207,2.814162863392026,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,135,100.0,100.0,6.313302907136204,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,192895,,,0,0,-2,2,166.6,80,15,,,0,2,0.0,1.0,0,Kieran,0.0,3.761261221968416,3.1132511562035527,3.1132511562035527,,8.0,13,,,,,3.1106109619140625,3.0253939628601074,3.0253939628601074,2.8827459812164307,3.456717729568481,3.846911907196045,,3.4576528072357178,2.255404472351074,3.4462599754333496,,,,,,,,12,0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.6,161,45,False,101.2,240,92,682,,2021-10-22T22:30:11.717934Z,48,0,0,,0,,192895.jpg,3.0,0,0,Tierney,3.9,False,,a,1,3,Arsenal,77.0,187,42,24,424994,448,720369,15023,0.5862839298733388,0.7835960879100866,,1.2844837339776183,0.0,6.722325334946315,5.0,Tierney,0.8,2.4000000000000004,0.6,,,,,0.0,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,,0.3,1.1,0.1375,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.7999999999999998,0.1,,,,,0.0,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,,,4.4901271721360505,,,,,1.2200928802256288,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,2.9863878557664254,3.397315856468888,,32.26716160774231,0,3.7600698471069336
17,27.723035010936044,3.9604335729908633,2,0.0,0.0,,,,0.0,,1.0,0.0,,0.0,1.0,,0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,65,100.0,100.0,1.3810350109360443,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-6,6,187.3,64,45,2.0,,0,3,0.0,1.0,0,Nicolas,0.0,4.317821695964167,4.002380498987322,4.002380498987322,1.0,7.0,13,,,,,4.184081077575684,3.5842373371124268,3.5842373371124268,3.4729316234588623,4.3098249435424805,4.415772914886475,,3.5702390670776367,2.966163396835327,3.568842887878418,,,,,,,,6,0,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,,50.5,88,51,False,78.2,280,116,482,,2021-08-28T18:30:11.395641Z,69,0,0,3.0,0,,195735.jpg,2.9,0,0,Pépé,0.8,False,,a,1,3,Arsenal,238.0,53,31,20,96802,324,307718,1210,0.5739758801436033,0.6257712602846618,0.14492753623188406,1.5077112939179391,0.0,5.507826321366904,2.9,Pépé,1.6,4.800000000000001,0.2,0.0,,,,0.0,,0.3,0.1999999999999999,,0.0,0.1,,1.6,3.2,0.4571428571428572,1.3,1.200000000000001,0.5999999999999996,4.399999999999999,0.2000000000000028,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,0.3,0.0,,,,0.0,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,,4.372531793034012,1.0,,,,2.055023220056407,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,38.00400161743164,0,4.347671031951904
18,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,198849,,,0,0,0,0,0.0,526,206,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,13,,,,,2.4799482822418213,2.2191405296325684,2.159500360488892,2.138209104537964,2.4787685871124268,2.7299959659576416,,2.2769458293914795,1.8961389064788816,2.3943779468536377,,,,,,,,0,0,,,,,,,,,,,,,,0.0,539,206,False,0.0,536,204,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.1,False,,u,1,3,Arsenal,0.0,508,201,0,6292,0,32166,78,,,,,0.0,5.192279073927137,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.36525583267212,0,2.592230319976806
