id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week20,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week20,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week20,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 29 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week20,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week20,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week20,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week20,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 20,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 30 prediction
83,54.5524834271651,3.4095302141978188,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,20.152483427165105,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,194010,,,0,0,0,0,136.6,152,34,,,1,2,0.0,0.0,0,Rico,0.6,3.893239461175821,3.38357752021218,3.660226917447342,5.026122638850534,16.0,20,,,,,,,,,,,,,7.527333259582519,2.864675998687744,3.820888519287109,2.735947608947754,3.636251449584961,3.458170175552368,4.207583427429199,4.09852933883667,3.8372509479522714,,,,,,,,22,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.3,172,52,False,217.0,157,68,1374,Hamstring injury - Expected back 16 Jan,2021-12-22T23:30:17.941860Z,45,0,0,,0,,194010.jpg,3.4,0,0,Henry,1.2,False,,i,3,94,Brentford,118.0,178,38,54,242583,80,213096,12673,0.7576733809328486,0.865164324705738,1.1169161419667855,1.6072679567464663,0.1,8.838695526123047,12.0,Henry,0.6,1.7999999999999998,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0,,,,0.1,,0.0,0.1,0.0,0.0,0.0999999999999999,0.0,0.0,1.1,1.7000000000000002,0.10625000000000001,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,6.6000000000000005,0.0,0.0,0.5,0.1999999999999999,0.0,0.0,0.0,0.1,,,,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,,2.892520640593719,1.4432126334493351,7.986387855766427,3.00758607197862,4.586341215165639,1.3628718131576505,1.3901271721360495,5.026122638850534,,,,4.495246544376106,,5.395246544376105,5.574923012311928,2.9863412151656377,1.36287181315765,3.192520640593719,5.274923012311927,2.5863878557664264,39.77412986755371,2,3.5874991416931152
84,38.09347319614291,2.93026716893407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,3.0,,,,148,25.0,0.0,4.093473196142912,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,204580,2.0,,0,0,0,0,201.3,90,60,,,1,3,0.5,0.0,0,Vitaly,1.0,2.2280437046370203,2.719872522638942,2.953465359255185,2.906530659712633,13.0,20,,,,,,,,,,,,,5.926967620849609,2.520473957061768,3.0601954460144043,2.2921011447906494,2.9693305492401123,2.6935930252075195,3.118807554244995,3.118807554244995,3.073199510574341,,,,,,,,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,1.0,,,,55.9,128,68,False,211.8,164,55,1004,Illness - 25% chance of playing,2021-12-27T02:00:08.932932Z,50,0,0,,0,,204580.jpg,2.7,0,0,Janelt,0.1,False,,d,3,94,Brentford,144.0,153,83,35,34078,13,33019,511,0.586053433786814,0.44560874092740405,0.5813061319425266,1.310455316394488,0.2,6.318719005584716,7.0,Janelt,1.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0999999999999999,0.0999999999999999,,,,0.1,,0.3,0.0,0.0999999999999999,0.0999999999999999,,,,1.2,2.2,0.16923076923076924,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,6.0,0.0,0.1,0.0,-0.1,0.0,0.0,0.0,0.1999999999999999,,,,0.1,,0.0,0.1,0.4999999999999999,0.3,,,,,2.22313016014843,1.5000000000000004,1.0,1.7018965179946548,3.09658530379141,2.0907179532894125,2.5725317930340124,2.906530659712633,,,,3.3488116360940268,,2.4488116360940264,3.318730753077982,5.296585303791409,6.890717953289412,,,,31.593595027923584,2,2.8201186656951904
85,18.790825535494548,1.8790825535494549,2,,0.0,1.0,0.0,,,,1.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,78,,,3.148825535494548,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205836,5.0,,0,0,-2,2,62.8,249,146,4.0,,0,3,2.4,0.2,1,Saman,1.2,1.4084,1.5052500000000002,1.669081163609403,1.257,10.0,20,,,,,,,,,,,,,4.404357433319092,1.9368987083435056,2.2801475524902344,1.9394772052764893,2.1892826557159424,2.0980584621429443,2.3827571868896484,2.3827571868896484,2.333892345428467,,,,,,,,3,1,,1.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,27.7,270,125,False,97.8,302,126,305,,,53,0,0,,0,,205836.jpg,2.0,0,0,Ghoddos,0.0,False,,a,3,94,Brentford,115.0,181,99,20,2700,37,5086,50,0.35454387802819903,0.2657358490566038,0.2371698113207547,0.8162213031222321,0.2,4.5684819401435135,3.8,Ghoddos,0.7,2.1,,0.0,0.4999999999999999,0.0,,,,0.0,,,0.0,0.0,0.0,0.2,,,,,0.0,0.0,0.6,1.2999999999999998,0.12999999999999998,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,3.0,,0.1999999999999999,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.1,,,,,0.4,0.0,1.0,,1.0,3.271,0.0,,,,1.771,,,1.0,1.0,1.0,3.6488116360940266,,,,,3.0,1.0,24.21295428276062,2,2.2653255462646484
86,29.34959064259346,2.4457992202161214,1,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,2,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,2.0,120,100.0,100.0,3.778590642593457,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207283,1.0,,0,0,-1,1,262.9,61,44,3.0,,0,3,2.8,0.4,2,Mathias,1.4,2.100409431295244,2.5972717623301813,2.381059801941818,2.118619874609952,12.0,20,,,,,,,,,,,,,5.236272811889648,2.3254408836364746,2.714848041534424,2.2531180381774902,2.623983144760132,2.473879337310791,2.790371894836426,2.790371894836426,2.7447638511657715,,,,,,,,15,0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,42.0,194,93,False,115.6,282,118,654,,2021-11-08T16:30:11.453664Z,49,0,0,,0,,207283.jpg,2.0,0,0,Jensen,0.1,False,,a,3,94,Brentford,40.0,298,153,24,12224,171,12089,173,0.49914269800329003,0.4286549859786212,0.4323714029816228,1.1048994621923833,0.3,5.830687065513766,4.9,Jensen,1.1,3.3000000000000003,,0.1999999999999999,0.5000000000000001,,,0.0,0.0,0.0,,,0.1,,0.0,0.2,0.0,,,0.0999999999999999,0.0,0.1,0.1,1.2000000000000002,0.10000000000000002,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.5,,0.0,0.1,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,2.449328964117221,,2.7108031583623333,4.246596963941608,,,1.0,1.0,2.606530659712633,,,1.3000000000000005,,2.449328964117221,1.6,1.0,,,2.5231301601484297,2.8187307530779817,5.317596963941607,28.570366621017456,0,2.617316722869873
87,15.057181285186914,2.509530214197819,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,64,0.0,0.0,7.557181285186914,1,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,213687,,,0,0,-1,1,82.7,217,55,,,0,2,0.0,0.0,0,Charlie,0.4,2.4419751158460503,2.4419751158460503,2.4419751158460503,4.326122638850534,6.0,20,,,,,,,,,,,,,6.197720527648926,2.302807569503784,3.239964485168457,2.286716938018799,3.060314178466797,2.602276086807251,3.534764051437378,3.534764051437378,3.349402904510498,,,,,,,,6,0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,16.0,343,120,False,54.8,352,135,448,Hamstring injury - Unknown return date,2021-12-22T23:30:17.959237Z,39,0,0,,0,,213687.jpg,1.7,0,0,Goode,1.7,False,,i,3,94,Brentford,24.0,332,114,10,209881,366,190151,6269,0.6434692856917484,0.6261474656015513,1.1092622150898805,1.2707500204020186,0.1,8.444606829912235,2.6,Goode,0.3,0.8999999999999999,,,0.1,0.0,0.0,0.0,0.0,0.3,,,,,,,,,,,,,0.1,0.4,0.06666666666666667,,,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,,0.8000000000000007,,,,,,,,0.6000000000000001,,,0.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,2.8863878557664275,1.0,3.98634121516564,1.3628718131576505,1.0901271721360497,4.326122638850534,,,,,,,,,,,,,32.933966636657715,3,2.8252358436584477
88,8.571000000000002,1.4285000000000003,1,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,0.0,0.0,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,0.0,0.0,31,,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216620,,,0,0,-2,2,12.2,368,51,,,0,4,1.6,-0.2,0,Marcus,0.8,1.3855,1.5142,1.4285,1.771,6.0,20,,,,,,,,,,,,,4.067807197570801,1.7133293151855469,2.1562650203704834,1.7157368659973145,1.9766149520874023,1.8785799741744995,2.346059083938598,2.346059083938598,2.269416093826294,,,,,,,,4,0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,0.0,0.0,8.5,382,50,False,20.6,407,50,192,,,53,0,0,3.0,0,,216620.jpg,1.7,0,0,Forss,0.1,False,,a,3,94,Brentford,54.0,276,50,10,23956,371,29858,624,0.2695283018867925,0.2614150943396226,0.3341509433962264,0.6205007487870448,0.2,4.26469773616431,1.9,Forss,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,0.0,0.0,0.2,0.2,0.03333333333333333,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.8,0.0,0.1,0.0,,,,,0.0,,,,,,,,,,,0.1,0.0,,1.0,2.4,1.0,,,,,1.771,,,,,,,,,,,1.4,1.0,22.60289800167084,0,2.133030414581299
89,20.67624171358256,2.5845302141978195,0,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,0,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,56,100.0,25.0,10.076241713582553,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,226956,,,0,0,-2,2,23.2,335,112,,,0,2,2.0,0.0,2,Mads,1.0,2.8042303478868176,2.503525289905681,2.127643967429261,4.1117192476597095,8.0,20,,,,,,,,,,,,,5.70669412612915,2.159710645675659,2.9944512844085693,2.143620014190674,2.814800977706909,2.3957486152648926,3.313080072402954,3.313080072402954,3.127718925476074,,,,,,,,8,0,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,9.6,373,134,False,60.8,348,132,419,,2021-12-27T17:30:14.481372Z,43,0,0,,0,,226956.jpg,1.2,0,0,Roerslev Rasmussen,0.1,False,,a,3,94,Brentford,12.0,366,132,10,2716,289,6838,137,0.6010535381855394,0.6521465925318181,0.9562137785255139,1.2463711444794563,0.2,7.11894013160883,2.3,Roerslev,0.2,0.6000000000000001,,0.0,,0.0,0.0,,0.3,0.0,,,,,0.0,,0.0,0.0,,,,,0.0,0.2,0.025,,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,,0.8000000000000007,,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,,,0.0,,0.0,0.0,,,,,3.797315856468885,,1.0,,1.8075860719786203,1.0,,2.9901271721360496,4.426122638850534,,,,,3.797315856468885,,1.0,1.0,,,,,30.61144256591797,0,2.642537832260132
90,6.778590642593457,2.259530214197819,0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,21,100.0,100.0,3.778590642593457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228044,,,0,0,-2,2,16.1,350,122,,,0,2,0.8,-0.6,2,Mads,0.4,2.797315856468885,2.797315856468885,2.4957174511771627,2.797315856468885,3.0,20,,,,,,,,,,,,,4.785282135009766,1.7684965133666992,2.5150022506713867,1.7709040641784668,2.335352659225464,1.9961603879928589,2.892841100692749,2.892841100692749,2.679701566696167,,,,,,,,3,0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,3.6,417,150,False,17.6,417,155,199,,2021-08-25T08:00:07.948174Z,43,0,0,,0,,228044.jpg,1.0,0,0,Bech Sørensen,0.0,False,,a,3,94,Brentford,2.0,394,149,3,1417,186,8408,61,0.5254721428367021,0.6505385712718337,0.6505385712718337,1.089642227274072,0.1,6.032265424728393,0.7,Sørensen,0.0,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,0.0,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,3.797315856468885,1.0,,,,,,,,,,1.7973158564688851,,3.797315856468885,,,,,,,,25.93874132633209,1,2.302159547805786
91,62.683013641362926,3.68723609655076,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,296,100.0,100.0,21.412013641362925,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,231065,,,0,0,0,0,127.5,163,38,,,1,2,2.0,0.0,2,Ethan,1.0,3.27542083444888,3.2782168439580945,3.838463534371803,4.047315856468886,17.0,20,,,,,,,,,,,,,8.411513328552246,3.043784141540528,4.12588357925415,2.7279815673828125,3.8866467475891113,3.861881256103516,4.683144569396973,4.574090957641602,4.260598659515381,,,,,,,,21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.5,78,11,False,359.0,49,13,1437,,2021-12-11T13:00:10.514460Z,45,0,0,,0,,231065.jpg,3.2,0,0,Pinnock,3.7,False,,a,3,94,Brentford,229.0,85,6,55,781420,6558,691673,5586,0.8193857992335022,0.7278712965441956,0.8994035236597525,1.7381797651379052,0.2,9.68149667316013,12.2,Pinnock,1.3,3.9,0.0,0.0,0.4,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.3,0.0999999999999999,1.1,2.4000000000000004,0.14117647058823532,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.8000000000000007,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,6.6000000000000005,0.0,0.0,0.2,0.0,0.1999999999999999,0.0,0.0,,,,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0999999999999999,0.0,-0.0999999999999999,4.697315856468886,5.66352064059372,1.4432126334493351,4.386387855766428,1.8075860719786203,5.186341215165639,1.3628718131576505,2.0901271721360497,,,,3.397315856468886,4.195246544376106,4.697315856468886,4.795246544376106,5.274923012311929,5.986341215165638,4.0,4.092520640593719,6.174923012311927,0.7000000000000001,43.56673502922058,0,3.991210222244263
92,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,235448,,,0,0,0,0,0.0,480,33,,,0,1,0.0,0.0,0,Ellery,0.0,,,,,,20,,,,,,,,,,,,,6.850261211395264,2.870307683944702,3.4997260570526123,2.8727147579193115,3.0958354473114014,3.1286416053771973,3.756542205810547,3.756542205810547,3.71108078956604,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.0,497,55,False,0.0,494,55,0,Season long loan to Burton Albion,2021-07-08T07:34:45.360782Z,40,0,0,,0,,235448.jpg,0.0,0,0,Balcombe,0.0,False,,u,3,94,Brentford,0.0,444,23,0,0,0,675,12,,,,,0.0,9.233031630516052,0.0,Balcombe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93212652206421,0,3.390474557876587
93,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,420922,,,0,0,-1,1,0.0,537,205,,,0,3,0.0,-1.0,0,Jan,0.0,,,,,,20,,,,,,,,,,,,,4.848573684692383,2.1910171508789062,2.484083652496338,2.193424224853516,2.369922876358032,2.387730598449707,2.821576833724976,2.821576833724976,2.6954381465911865,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.0,548,204,False,0.0,545,203,0,,,44,0,0,,0,,420922.jpg,0.0,0,0,Zamburek,0.7,False,,a,3,94,Brentford,0.0,513,198,0,68018,191,83216,958,,,,,0.0,6.259905695915221,0.0,Zamburek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.543585062026978,0,2.730241060256958
94,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,434024,,,0,0,-1,1,0.0,450,12,,,0,1,0.0,0.0,0,Patrik,0.0,,,,,,20,,,,,,,,,,,,,6.850261211395264,2.870307683944702,3.4997260570526123,2.8727147579193115,3.0958354473114014,3.1286416053771973,3.756542205810547,3.756542205810547,3.71108078956604,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.0,471,38,False,0.0,468,38,0,Joined Viking on loan until the end of 2021 - Expected back 15 Jan,2021-08-30T12:00:07.817769Z,39,0,0,,0,,434024.jpg,0.0,0,0,Gunnarsson,1.5,False,,n,3,94,Brentford,0.0,414,2,0,131171,7768,114597,5474,,,,,0.0,9.469776031298515,0.0,Gunnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.93212652206421,0,3.390474557876587
95,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,,,,,,,,,,,434662,,,0,0,-1,1,0.0,650,85,,,0,4,0.0,0.0,0,Halil,0.0,,,,,,20,,,,,,,,,,,,,5.188302993774414,2.185783624649048,2.686692953109741,2.1881909370422363,2.5070431232452397,2.479053497314453,3.024186611175537,3.024186611175537,2.898047685623169,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,0.0,654,85,False,0.0,654,85,0,Season-long loan to Galatasaray,2021-09-03T10:39:05.211891Z,54,0,0,,0,,434662.jpg,0.0,0,0,Dervişoğlu,0.0,False,,u,3,94,Brentford,0.0,649,85,0,1259,0,4330,2,,,,,0.0,5.370935554857607,0.0,Dervişoğlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.00305199623108,0,2.821563959121704
