id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 20 prediction
1,6.447107340810561,2.149035780270187,0,0.0,,0.0,0.0,,,,,,,0,0.0,,0.0,0.0,,,,,,,48,,,2.447107340810561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80201,,,0,0,-3,3,0.0,559,58,,,0,1,1.0,0.5,0,Bernd,0.0,1.799901046595447,1.799901046595447,1.799901046595447,,3.0,10,,4.21662187576294,3.509732484817505,4.356232166290283,3.649282932281494,3.606399774551392,3.56756329536438,3.650757789611816,3.815559148788452,4.609513282775879,,,,,,,,,9,0,0.0,,0.0,0.0,,,,,,,7.9,330,23,False,79.0,246,23,270,,,47,0,0,,0,,80201.jpg,1.3,0,9,Leno,1.0,False,,a,1,3,Arsenal,0.0,546,55,4,57759,892,164357,4552,0.4572416553766355,0.382957669488393,,0.9912762872349766,0.0,8.23239356913465,0.9,Leno,0.0,0.0,0.0,,0.0,0.0,,,,,,,0.0,0.0,0.0,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,0.0,,0.0,0.0,,,,,,,,2.09012717213605,,2.220092880225629,1.0894830874246624,,,,,,,38.69224977493286,0,3.7105870246887207
2,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,115918,,,0,0,0,0,0.0,418,18,,,0,1,0.0,0.0,0,Rúnar Alex,0.0,,,,,,10,,3.787611961364746,2.500892877578736,3.92722225189209,3.048567771911621,2.935689687728882,2.8372130393981934,2.58227801322937,3.2538299560546875,4.180502414703369,,,,,,,,,0,0,,,,,,,,,,,0.0,441,40,False,0.0,436,40,0,Joined OH Leuven on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.069158Z,40,0,0,,0,,115918.jpg,0.0,0,0,Rúnarsson,0.8,False,,u,1,3,Arsenal,0.0,382,13,0,19017,0,60568,1407,,,,,0.0,8.018257677555084,0.0,Rúnarsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.07303071022034,0,3.0192227363586426
3,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,47431,,,0,0,-2,2,0.0,618,251,,,0,3,0.0,0.0,0,Willian,0.0,,,,,,10,,2.925429582595825,1.95337176322937,3.0054030418396,2.366513729095459,2.1729578971862797,2.074481248855591,1.9165319204330444,2.4747848510742188,3.273934125900269,,,,,,,,,0,0,,,,,,,,,,,0.0,618,251,False,0.0,618,251,0,Transferred to Corinthians,2021-08-20T09:30:14.065783Z,63,0,0,,0,,47431.jpg,0.0,0,0,Borges Da Silva,0.1,False,,u,1,3,Arsenal,0.0,618,251,0,914,0,20041,59,,,,,0.0,3.8607791302696106,0.0,Willian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.322908520698547,0,2.159500360488892
4,35.891000000000005,3.9878888888888895,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,139,100.0,100.0,0.0,4,,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,54694,,,0,0,0,0,112.1,95,13,,,0,4,6.7,6.2,2,Pierre-Emerick,5.7,4.041222222222222,4.041222222222222,4.041222222222222,4.0542,9.0,10,,4.334998607635498,3.2919247150421143,4.369634628295898,3.990114450454712,3.7298660278320312,3.644995927810669,3.283984899520874,4.013367176055908,4.56820011138916,,,,,,,,,8,4,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,71.8,22,6,False,198.6,57,6,698,,2021-08-13T14:30:14.477664Z,100,0,1,1.0,0,,54694.jpg,4.3,0,0,Aubameyang,5.9,False,,a,1,3,Arsenal,408.0,5,2,39,593785,100000,353209,24636,0.39878888888888897,0.4041222222222222,0.40542,1.2610811944567035,0.6,3.880387020111084,3.9,Aubameyang,0.8,2.4000000000000004,,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.1999999999999999,0.1,3.3,4.1,0.4555555555555555,,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,12.72,,0.2999999999999998,0.0,0.0,1.3,0.0999999999999998,0.2000000000000001,0.0999999999999998,0.3,1.0,3.2,,3.2,1.0,1.0,10.5,3.6,3.8000000000000007,2.3999999999999995,6.8,4.071,38.80387020111084,1,3.5767836570739746
5,3.747107340810561,1.249035780270187,0,,,0.0,0.0,0.0,,,,,,0,,,0.0,0.0,0.0,,,,,,21,,,2.447107340810561,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58822,,,0,0,-3,3,36.1,230,63,,,0,2,1.0,0.5,0,Cédric,0.0,0.5365253225500971,0.5365253225500971,0.5365253225500971,,3.0,10,,2.7166285514831543,1.498725652694702,2.856238842010498,1.874994158744812,1.7179499864578247,1.679113507270813,1.5215260982513428,2.0412709712982178,3.124769926071167,,,,,,,,,7,0,,,0.0,0.0,0.0,,,,,,6.8,341,121,False,30.8,328,126,188,,,42,0,0,,0,,58822.jpg,0.3,0,0,Soares,0.2,False,,a,1,3,Arsenal,1.0,360,128,1,10774,278,20893,566,0.2973894714929017,0.12774412441668978,,0.6094670545405018,0.0,4.965084507351831,0.2,Cédric,0.1,0.3,,,0.1,0.0,0.0,,,,,,0.0,0.1,0.03333333333333333,,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,0.0,0.0,0.0,,,,,,,,,1.5200928802256288,-0.9105169125753376,1.0,,,,,,20.85335493087769,1,1.8221372365951536
6,8.6,1.72,0,,0.0,,0.0,,,,0.0,0.0,0.0,0,,0.0,,0.0,,,,0.0,0.0,0.0,38,100.0,100.0,0.0,1,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59966,,,0,0,-2,2,61.1,170,30,5.0,,0,4,3.7,3.2,1,Alexandre,2.7,1.72,1.72,1.72,1.9,5.0,10,,2.493504285812378,1.885814189910889,2.6331145763397217,2.0363214015960693,2.019824743270874,1.9199637174606323,1.885814189910889,2.248015880584717,2.95911192893982,,,,,,,,,2,1,,0.0,,0.0,,,,0.0,1.0,0.0,19.0,235,38,False,49.8,297,37,196,,2021-08-13T14:30:14.582063Z,83,0,0,2.0,0,,59966.jpg,2.0,0,0,Lacazette,1.1,False,,a,1,3,Arsenal,80.0,139,42,10,43772,7812,157979,3612,0.2072289156626506,0.2072289156626506,0.22891566265060237,0.597020715670536,0.3,2.6621823282126917,1.2,Lacazette,0.2,0.6000000000000001,,0.0,,0.0,,,,0.0,0.2,0.0,0.5,0.7,0.13999999999999999,,1.200000000000001,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,2.0,,0.0,,0.0,,,,0.0,0.5,0.0,1.0,,1.0,,1.0,,,,1.0,3.6,2.0,22.096113324165344,0,2.0146284103393555
7,5.6157024469368535,1.4039256117342134,0,0.0,,0.0,0.0,,,0.0,,,,0,0.0,,0.0,0.0,,,0.0,,,,35,0.0,0.0,0.8157024469368537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84450,,,0,0,-1,1,53.2,181,109,4.0,,0,3,0.0,0.0,0,Granit,0.0,1.3651065241971247,1.3651065241971247,1.3651065241971247,2.3328710836980795,4.0,10,,2.309338092803955,1.5798646211624146,2.3893117904663086,1.8421719074249268,1.73667573928833,1.6978392601013184,1.6026650667190552,1.950443148612976,2.657842874526977,,,,,,,,,10,0,0.0,,0.0,0.0,,,0.0,,,,10.4,308,137,False,42.2,312,130,295,Knee injury - Expected back 01 Jan,2021-09-26T22:30:11.256623Z,49,0,0,,0,,84450.jpg,1.0,1,0,Xhaka,0.3,False,,i,1,3,Arsenal,9.0,321,162,4,16574,43,76076,666,0.286515430966166,0.27859316820349483,0.4760961395302203,0.6342289426464756,0.0,3.9895939583681064,0.8,Xhaka,0.1,0.3,0.1,,0.0,0.0,,,0.0,,,,0.1,0.2,0.05,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.5,0.1,,0.0,0.0,,,0.0,,,,,3.0725317930340124,,2.055023220056407,-2.0,,,2.3328710836980795,,,,19.549010396003723,0,1.782857894897461
8,4.731404893873707,2.365702446936853,0,0.0,,0.0,,,,,,,,0,0.0,,0.0,,,,,,,,35,100.0,75.0,1.6314048938737074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92371,,,0,0,-2,2,12.3,315,108,,,0,2,1.0,0.4,0,Pablo,0.0,2.205110026180839,2.205110026180839,2.205110026180839,,2.0,10,,3.7612743377685542,2.1228764057159424,3.8826346397399902,2.5705740451812744,2.2188644409179688,2.180027961730957,2.1228764057159424,2.6800696849823,4.151165962219238,,,,,,,,,4,0,0.0,,0.0,,,,,,,,7.9,329,116,False,55.4,280,110,180,,2021-10-26T22:00:11.791357Z,43,0,0,,0,,92371.jpg,0.5,0,0,Marí,0.1,False,,a,1,3,Arsenal,11.0,310,101,1,4881,9,12519,368,0.5501633597527565,0.5128162851583347,,1.1408430244262777,0.0,6.501542967419293,0.2,Marí,0.1,0.3,0.0,,0.1,,,,,,,,0.3,0.4,0.2,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.7999999999999998,0.3,,0.0,,,,,,,,,3.89012717213605,,0.5200928802256288,,,,,,,,27.956634759902958,1,2.266270875930786
9,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,98745,,,0,0,-2,2,0.0,564,205,,,0,2,0.0,0.0,0,Héctor,0.0,,,,,,10,,3.5242202281951904,1.9004076719284055,3.663830518722534,2.5518507957458496,2.306747436523437,2.208270788192749,1.8635673522949217,2.757112979888916,3.932361602783203,,,,,,,,,0,0,,,,,,,,,,,0.0,573,205,False,0.0,571,205,0,Joined Real Betis on a season-long loan - Expected back 01 Jul,2021-08-31T22:00:09.090880Z,48,0,0,,0,,98745.jpg,0.0,0,0,Bellerín,0.2,False,,u,1,3,Arsenal,0.0,554,202,0,3737,0,68511,339,,,,,0.0,5.6455520043770475,0.0,Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.098649621009827,0,2.390280246734619
10,3.531404893873708,1.765702446936854,0,0.0,,,0.0,,,,,,,0,0.0,,,0.0,,,,,,,27,,,1.6314048938737074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101184,,,0,0,-3,3,17.2,293,95,,,0,2,1.0,0.5,0,Calum,0.0,1.5398051297803566,1.5398051297803566,1.5398051297803566,,2.0,10,,3.0985026359558105,1.8160200119018557,3.2381129264831543,2.256868839263916,2.012444019317627,1.9736076593399048,1.8160200119018557,2.423145055770874,3.5066440105438232,,,,,,,,,7,0,0.0,,,0.0,,,,,,,7.5,332,117,False,45.4,305,121,170,,,42,0,0,,0,,101184.jpg,0.5,0,0,Chambers,0.2,False,,a,1,3,Arsenal,12.0,308,100,1,8872,243,26942,567,0.42040534450877476,0.36662026899532296,,0.8615745733855397,0.0,5.77571343807947,0.2,Chambers,0.1,0.3,0.1,,,0.0,,,,,,,0.1,0.2,0.1,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,0.1,,,0.0,,,,,,,,2.9901271721360505,,,0.0894830874246624,,,,,,,24.257996439933777,0,2.116631269454956
11,1.6314048938737074,0.8157024469368537,0,,0.0,,0.0,,,,,,,0,,0.0,,0.0,,,,,,,6,100.0,100.0,1.6314048938737074,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111457,,,0,0,-2,2,0.2,394,145,,,0,2,1.3,0.8,1,Sead,0.3,0.0447415437123311,0.0447415437123311,0.0447415437123311,1.0,2.0,10,,2.749298572540283,1.411504149436951,2.888908863067627,1.7291641235351562,1.5721198320388794,1.5332833528518677,1.4343045949935913,1.8954405784606931,3.157439947128296,,,,,,,,,5,0,,0.0,,0.0,,,,,,,0.4,411,142,False,4.2,395,141,91,,2021-09-09T11:30:14.107791Z,43,0,0,,0,,111457.jpg,0.0,0,0,Kolasinac,0.1,False,,a,1,3,Arsenal,0.0,426,165,0,3397,181,9056,262,0.1896982434736869,0.010405010165658396,0.23255813953488372,0.39336665006213917,0.1,4.662272375683452,0.0,Kolasinac,0.0,0.0,,0.0,,0.0,,,,,,,0.0,0.0,0.0,,1.200000000000001,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,0.0,,0.0,,,,,,,1.0,,1.0,,-0.9105169125753376,,,,,,,20.047771215438843,1,1.676307201385498
12,1.2039256117342134,1.2039256117342134,0,,,,0.0,,,,,,,0,,,,0.0,,,,,,,2,100.0,100.0,0.2039256117342134,0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153256,,,0,0,0,0,0.3,387,185,,,0,3,1.0,0.5,0,Mohamed Naser,0.0,1.0,1.0,1.0,,1.0,10,,2.2547380924224854,1.4053727388381958,2.334711790084839,1.6090713739395142,1.5035752058029177,1.4647387266159058,1.4281731843948364,1.7173426151275637,2.603242874145508,,,,,,,,,2,0,,,,0.0,,,,,,,0.4,412,185,False,3.4,400,179,45,,2021-09-03T11:30:15.140806Z,45,0,0,,0,,153256.jpg,1.0,0,0,El Sayed Elneny,0.3,False,,a,1,3,Arsenal,0.0,481,186,1,19539,526,51064,1367,0.2675390248298252,0.2222222222222222,,0.5675359760676165,0.0,3.9712719917297363,0.2,Elneny,0.0,0.0,,,,0.0,,,,,,,0.0,0.0,0.0,,1.200000000000001,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,0.0,,,,,,,,,,,1.0,,,,,,,17.870723962783813,0,1.5497573614120483
13,8.82355367040528,1.47059227840088,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,22,,,1.2235536704052803,1,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,154043,,,0,0,-2,2,28.2,253,139,,,0,3,1.3,0.8,0,Ainsley,0.3,1.3494308839652351,1.3494308839652351,1.3494308839652351,1.0,6.0,10,,2.226813077926636,1.519323706626892,2.3067867755889893,1.7816309928894043,1.6761348247528076,1.637298345565796,1.5421241521835327,1.9248861074447632,2.575317859649658,,,,,,,,,2,0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,5.7,348,154,False,20.6,343,149,136,,,53,0,0,,0,,154043.jpg,1.3,0,0,Maitland-Niles,0.1,False,,a,1,3,Arsenal,8.0,330,166,8,2240,158,6123,232,0.27747024120771324,0.2546096007481576,0.18867924528301888,0.6387844661590424,0.1,3.5750220181807033,1.5,Maitland-Niles,0.2,0.6000000000000001,,,,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.2,0.03333333333333333,,1.200000000000001,,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,1.0,3.09658530379141,1.0,1.0,1.0,,1.0,18.947616696357727,0,1.757300853729248
14,2.2314048938737074,1.1157024469368535,0,,,0.0,0.0,,,,,,,0,,,0.0,0.0,,,,,,,25,100.0,100.0,1.6314048938737074,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156074,,,0,0,-3,3,0.5,377,136,,,0,2,1.0,0.5,0,Rob,0.0,0.4547879838251456,0.4547879838251456,0.4547879838251456,,2.0,10,,2.870043992996216,1.6521410942077637,3.00965428352356,2.0284101963043213,1.8713654279708865,1.8325289487838743,1.6749415397644043,2.1946864128112797,3.2781853675842285,,,,,,,,,7,0,,,0.0,0.0,,,,,,,7.4,333,118,False,67.4,264,104,180,,2021-09-11T17:30:15.865590Z,42,0,0,,0,,156074.jpg,0.0,0,0,Holding,0.6,False,,a,1,3,Arsenal,6.0,334,114,0,21718,470,134734,2110,0.2656434397468699,0.10828285329170133,,0.5444070496772662,0.0,5.3303595383962,0.0,Holding,0.0,0.0,,,0.0,0.0,,,,,,,0.1,0.1,0.05,,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,0.6000000000000001,,,0.1,0.0,,,,,,,,,,0.8200928802256289,0.0894830874246624,,,,,,,22.38751006126404,1,1.9755527973175049
15,19.627479282139493,2.803925611734213,0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,86,100.0,100.0,1.427479282139494,3,,1.0,,,0.0,1.0,0.0,1.0,0.0,0.0,167199,,,0,0,0,0,76.7,145,88,3.0,,0,3,5.3,4.8,3,Thomas,4.3,2.8649022279613914,2.8649022279613914,2.8649022279613914,3.450624276763508,7.0,10,,3.618152141571045,2.5188963413238525,3.6600072383880615,2.739482879638672,2.6957502365112305,2.6569137573242188,2.5188963413238525,2.837684392929077,3.9252817630767822,,,,,,,,,4,1,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,30.3,137,68,False,94.4,214,83,542,,2021-08-04T10:30:07.806099Z,50,0,0,,0,,167199.jpg,2.9,0,0,Partey,0.4,False,,a,1,3,Arsenal,131.0,85,48,20,41503,6888,20023,3579,0.5607851223468426,0.5729804455922782,0.6901248553527016,1.2539536543380765,0.9,5.97829852104187,4.0,Partey,0.4,1.2000000000000002,,0.0,,,0.0,0.0,0.1,0.1999999999999999,0.1,0.0,1.0,1.4,0.19999999999999998,,1.200000000000001,,,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,5.0,,0.0,,,0.1,0.0,0.1,0.0999999999999999,0.1,0.6,2.3011942119122017,,2.3011942119122017,,,0.5,2.3011942119122017,3.13287108369808,2.3465969639416064,3.2493289641172223,6.22313016014843,29.89149260520935,2,2.7204275131225586
16,22.725619575494832,2.840702446936854,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,135,75.0,75.0,6.525619575494829,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,192895,5.0,,0,0,-1,1,166.6,52,10,,,0,2,1.0,0.6,0,Kieran,0.3,3.1132511562035527,3.1132511562035527,3.1132511562035527,3.2383960156758778,8.0,10,,3.829346418380737,2.429365634918213,3.930837869644165,2.971320152282715,2.764634847640991,2.879535675048828,2.429365634918213,3.1404311656951904,4.196113109588623,,,,,,,,,12,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,34.6,107,25,False,101.2,192,79,682,Ankle injury - 75% chance of playing,2021-10-22T22:30:11.717934Z,49,0,0,,0,,192895.jpg,3.0,0,0,Tierney,4.9,False,,d,1,3,Arsenal,77.0,147,29,24,417013,625,635564,54399,0.5797351932524192,0.6353573788170516,0.6608971460563016,1.2832985553048664,0.1,6.437849122650769,4.9,Tierney,0.8,2.4000000000000004,0.6,,0.0,0.0999999999999999,0.1,0.0,0.0,0.0,0.0,,0.3,1.1,0.1375,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,1.7999999999999998,0.1,,0.0,0.0,0.1,0.0,0.0,0.0,0.0999999999999999,,,4.4901271721360505,,1.2200928802256288,0.3894830874246623,5.88634121516564,3.204776847648807,3.331484334792319,2.9863878557664254,3.397315856468888,,31.54546070098877,0,2.9745101928710938
17,27.86947928213949,3.981354183162785,2,0.0,0.0,0.0,,1.0,0.0,,0.0,1.0,,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,65,100.0,100.0,1.427479282139494,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,195735,1.0,,0,0,-5,5,187.3,40,29,2.0,,0,3,3.0,2.5,1,Nicolas,2.0,4.002380498987322,4.002380498987322,4.002380498987322,2.173442988039074,7.0,10,,4.450186252593994,3.304378032684326,4.484822750091553,4.1066975593566895,3.698648452758789,3.6137783527374263,3.304378032684326,4.129950046539307,4.808876991271973,,,,,,,,,6,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,50.5,51,34,False,78.2,248,99,482,,2021-08-28T18:30:11.395641Z,70,0,0,3.0,0,,195735.jpg,2.9,0,0,Pépé,0.9,False,,a,1,3,Arsenal,238.0,40,24,20,93368,2360,295731,5870,0.5687648833089692,0.5717686427124746,0.3104918554341535,1.5048104357022043,0.3,5.6380389758518765,2.9,Pépé,0.8,2.4000000000000004,0.2,0.0,0.0,,0.3,0.1999999999999999,,0.0,0.1,,2.1,2.9000000000000004,0.4142857142857143,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,10.5,0.3,0.0,0.0,,1.2,0.3999999999999999,,0.0,0.2000000000000001,,1.0,4.372531793034012,1.0,2.055023220056407,,10.167585303791409,4.901194211912202,,1.0,4.520328964117223,,39.466272830963135,0,3.564556360244751
18,,,0,,,,,,,,,,,0,,,,,,,,,,,0,0.0,0.0,,0,,,,,,,,,,,198849,,,0,0,0,0,0.0,511,200,,,0,3,0.0,0.0,0,Lucas,0.0,,,,,,10,,2.925429582595825,1.95337176322937,3.0054030418396,2.366513729095459,2.1729578971862797,2.074481248855591,1.9165319204330444,2.4747848510742188,3.273934125900269,,,,,,,,,0,0,,,,,,,,,,,0.0,524,198,False,0.0,521,196,0,Joined Fiorentina on a season-long loan - Expected back 01 Jul,2021-08-25T22:00:08.179808Z,45,0,0,,0,,198849.jpg,0.0,0,0,Torreira,0.2,False,,u,1,3,Arsenal,0.0,493,193,0,6292,0,31512,284,,,,,0.0,5.405090782377455,0.0,Torreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.322908520698547,0,2.159500360488892
20,,,0,,,,,,,,,,,0,,,,,,,,,,,0,100.0,100.0,,0,,,,,,,,,,,205533,,,0,0,-1,1,0.0,602,80,,,0,4,1.0,0.5,0,Edward,0.0,,,,,,10,,3.026474714279175,1.95337176322937,3.1660845279693604,2.431758165359497,2.238202810287476,2.139726161956787,1.9165319204330444,2.5858266353607178,3.4346156120300293,,,,,,,,,0,0,,,,,,,,,,,0.0,604,79,False,0.0,604,79,0,,2021-08-08T18:00:05.173437Z,54,0,0,,0,,205533.jpg,0.0,0,0,Nketiah,0.1,False,,a,1,3,Arsenal,0.0,600,79,0,9802,1003,11737,830,,,,,0.0,4.659839669863382,0.0,Nketiah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.163134217262268,0,2.2705419063568115
21,40.18125611734214,4.018125611734214,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,179,100.0,100.0,2.039256117342134,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,209289,4.0,,2,-2,2,-2,217.7,26,17,,,1,3,9.0,8.5,9,Emile,8.0,4.034624138067633,4.034624138067633,4.034624138067633,4.939024276763507,10.0,10,,4.1703877449035645,3.2335360050201416,4.263509273529053,3.82550311088562,3.6317007541656494,3.7311294078826895,3.2255961894989014,3.848755598068237,4.62462329864502,,,,,,,,,13,3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,65.7,28,19,False,227.4,29,14,804,,2021-09-08T10:00:09.013082Z,57,0,0,,0,,209289.jpg,4.9,0,0,Smith Rowe,17.8,False,,a,1,3,Arsenal,213.0,49,28,49,1510049,617785,592468,11596,0.7049343178481077,0.7078287961522163,0.8664954871514925,1.6830076164818353,1.4,6.6956994408055355,8.6,Smith Rowe,1.2,3.6,0.4,0.2999999999999999,0.0,0.0,0.0999999999999999,0.0,0.0999999999999999,0.0,0.0999999999999999,0.2,1.6,2.8,0.27999999999999997,1.3,1.200000000000001,2.9000000000000004,3.8,0.6999999999999993,1.200000000000001,1.0999999999999996,1.4000000000000004,0.7999999999999989,1.5,8.0,0.1,0.2000000000000001,0.1,0.0,0.2,0.5,0.2,0.0999999999999998,0.1999999999999999,0.0,5.201194211912202,3.9725317930340127,5.201194211912202,2.555023220056407,2.0223707718561656,2.3,4.801194211912202,6.40387108369808,2.746596963941605,3.749328964117222,6.5941301601484295,38.16548681259155,0,3.610745429992676
