id,adjusted points,adjusted points per game,assists,assists_week1,assists_week10,assists_week11,assists_week12,assists_week13,assists_week14,assists_week15,assists_week16,assists_week17,assists_week18,assists_week19,assists_week2,assists_week3,assists_week4,assists_week5,assists_week6,assists_week7,assists_week8,assists_week9,bonus,bonus_week1,bonus_week10,bonus_week11,bonus_week12,bonus_week13,bonus_week14,bonus_week15,bonus_week16,bonus_week17,bonus_week18,bonus_week19,bonus_week2,bonus_week3,bonus_week4,bonus_week5,bonus_week6,bonus_week7,bonus_week8,bonus_week9,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheet_points,clean_sheets,cleansheet_week1,cleansheet_week10,cleansheet_week11,cleansheet_week12,cleansheet_week13,cleansheet_week14,cleansheet_week15,cleansheet_week16,cleansheet_week17,cleansheet_week18,cleansheet_week19,cleansheet_week2,cleansheet_week3,cleansheet_week4,cleansheet_week5,cleansheet_week6,cleansheet_week7,cleansheet_week8,cleansheet_week9,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,form 10,form 15,form 20,form 5,games played,gameweek,gameweek 10 prediction,gameweek 11 prediction,gameweek 12 prediction,gameweek 13 prediction,gameweek 14 prediction,gameweek 15 prediction,gameweek 16 prediction,gameweek 17 prediction,gameweek 18 prediction,gameweek 19 prediction,gameweek 2 prediction,gameweek 20 prediction,gameweek 21 prediction,gameweek 22 prediction,gameweek 23 prediction,gameweek 24 prediction,gameweek 25 prediction,gameweek 26 prediction,gameweek 27 prediction,gameweek 28 prediction,gameweek 3 prediction,gameweek 4 prediction,gameweek 5 prediction,gameweek 6 prediction,gameweek 7 prediction,gameweek 8 prediction,gameweek 9 prediction,goals_conceded,goals_scored,goals_week1,goals_week10,goals_week11,goals_week12,goals_week13,goals_week14,goals_week15,goals_week16,goals_week17,goals_week18,goals_week19,goals_week2,goals_week3,goals_week4,goals_week5,goals_week6,goals_week7,goals_week8,goals_week9,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,team_name,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value,value form 10,value form 5,valuePoints metric,value_form,value_next10,value_season,web_name,xA,xA_points,xA_week1,xA_week10,xA_week11,xA_week12,xA_week13,xA_week14,xA_week15,xA_week16,xA_week17,xA_week18,xA_week19,xA_week2,xA_week3,xA_week4,xA_week5,xA_week6,xA_week7,xA_week8,xA_week9,xG,xG+xA,xG+xA per game,xGA_week1,xGA_week10,xGA_week11,xGA_week12,xGA_week13,xGA_week14,xGA_week15,xGA_week16,xGA_week17,xGA_week18,xGA_week19,xGA_week2,xGA_week3,xGA_week4,xGA_week5,xGA_week6,xGA_week7,xGA_week8,xGA_week9,xG_points,xG_week1,xG_week10,xG_week11,xG_week12,xG_week13,xG_week14,xG_week15,xG_week16,xG_week17,xG_week18,xG_week19,xG_week2,xG_week3,xG_week4,xG_week5,xG_week6,xG_week7,xG_week8,xG_week9,xPoints,xPoints week 1,xPoints week 10,xPoints week 11,xPoints week 12,xPoints week 13,xPoints week 14,xPoints week 15,xPoints week 16,xPoints week 17,xPoints week 18,xPoints week 19,xPoints week 2,xPoints week 3,xPoints week 4,xPoints week 5,xPoints week 6,xPoints week 7,xPoints week 8,xPoints week 9,xPoints_next10,yellow_cards,gameweek 29 prediction
50,35.97879026261912,2.56991359018708,3,,,,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,209,100.0,100.0,3.26579026261912,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,230046,6.0,,0,0,0,0,268.3,59,42,2.0,,0,3,0.0,1.8,2,Douglas Luiz,2.8,2.310780621071189,2.68966176081924,2.5869235691723804,2.5217785166716333,14.0,19,,,,,,,,,,,,0.0,2.6031641960144043,2.6840176582336426,2.8797192573547363,2.8878579139709477,3.196741819381714,3.193950653076172,2.836390733718872,2.7224783897399902,,,,,,,,16,0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,134,68,False,215.2,150,50,1143,,2021-11-01T00:00:12.434721Z,45,0,0,,0,,230046.jpg,2.8,0,0,Soares de Paulo,2.3,False,,a,2,7,Aston Villa,41.0,288,147,39,477103,2672,377839,5666,0.5710919089304622,0.5135068046824864,0.5603952259270296,1.2114688844565003,0.6,5.689011467827691,8.7,Douglas Luiz,1.3,3.9,,,,,0.0,0.2,0.0,0.0,0.0,,0.1999999999999999,0.0,0.0,0.0,0.4,0.4,0.0999999999999999,0.0,0.0,0.3,1.6,0.1142857142857143,,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,1.5,,,,,0.0,0.0,0.0999999999999999,0.0,0.0,,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,2.655023220056407,,,,,0.0,3.7775696597406,2.801194211912202,2.0820849986238987,2.5488116360940256,,2.655023220056407,1.4965853037914094,2.301194211912202,2.8328710836980795,4.9675853037914095,5.0617179532894125,2.4826835240527343,2.135335283236613,1.074273578214334,25.60055160522461,3,2.596230983734131
51,38.332331728707565,2.395770733044223,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,139,100.0,100.0,3.732331728707566,6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,232653,,,0,0,1,-1,149.0,131,82,,,1,3,0.0,2.2,2,Jacob,3.2,2.7830004715578465,2.56415311950741,2.389485629331246,3.7967785166716337,16.0,19,,,,,,,,,,,,0.0,2.4340662956237797,2.41968035697937,2.615381956100464,2.5144667625427246,2.858906507492065,2.949537754058838,2.667292356491089,2.4340662956237797,,,,,,,,13,2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,52.5,136,70,False,186.4,179,61,997,,2021-11-01T00:00:12.445541Z,46,0,0,,0,,232653.jpg,2.6,0,0,Ramsey,1.9,False,,a,2,7,Aston Villa,187.0,113,60,42,224741,5867,98658,7506,0.5208197245748311,0.6050001025125754,0.8253866340590509,1.1170338640025794,0.7,5.0696807322294815,9.1,Ramsey,0.7,2.1,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.0999999999999999,,0.0,0.0,,0.2,0.0999999999999999,0.0,0.0,0.0,0.0,1.3,2.0,0.125,1.2,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,6.5,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,,0.0,0.1,,0.0,0.1999999999999999,0.0,0.1,0.0,0.2999999999999999,2.055023220056407,1.0,1.0,1.0,2.6703200460356404,2.4065696597405983,,4.7011942119122025,2.0820849986238987,6.348811636094026,,2.055023220056407,2.9965853037914094,,0.6000000000000001,3.796585303791409,2.0907179532894125,1.682683524052735,1.0,2.5,23.32053136825561,2,2.427133083343506
52,31.738995186122697,2.6449162655102247,2,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,123,50.0,50.0,11.1969951861227,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18892,2.0,,0,0,-3,3,98.1,186,44,5.0,,0,2,0.0,0.1,0,Ashley,1.2,2.5432044079997165,2.08915898399978,2.3748604805384392,2.7777056140481347,12.0,19,,,,,,,,,,,,0.0,2.173922538757324,2.068866729736328,2.53068208694458,2.484569549560547,3.0623815059661865,3.148930788040161,2.5310444831848145,2.173922538757324,,,,,,,,13,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,30.0,254,82,False,108.8,282,107,728,Knock - 50% chance of playing,2021-12-17T14:30:13.768260Z,47,0,0,,0,,18892.jpg,2.5,0,0,Young,0.5,False,,d,2,7,Aston Villa,93.0,200,48,30,58207,28,99397,1445,0.5627481415979201,0.5411073208510034,0.5910011944783266,1.2200088987781974,0.3,4.734949355429791,6.4,Young,0.2,0.6000000000000001,0.1,0.0,,0.1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,0.4,0.6000000000000001,0.05000000000000001,1.2,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,2.4000000000000004,0.0,0.0,,0.0,0.1,0.0,0.1,0.0999999999999999,0.1,,,0.0,0.0,,0.0,,,0.0,,,2.5047768476488086,1.4010353748912148,,2.071,4.997278638962393,1.0,3.804776847648809,2.928339994495595,1.6,,,3.986341215165638,3.204776847648808,,1.0,,,0.0,,22.25426197052002,0,2.079941749572754
283,19.597746389592025,2.1775273766213363,0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,86,100.0,100.0,8.397746389592024,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,180804,,,0,0,-1,1,1.1,405,151,,,0,2,0.0,-0.6,0,Axel,0.4,1.542092879654132,1.792326831179081,1.987802463279512,1.0,9.0,19,,,,,,,,,,,,0.0,2.31377911567688,2.252330780029297,2.6281628608703613,2.6244263648986816,3.0436689853668213,3.1198413372039795,2.535627841949463,2.31377911567688,,,,,,,,10,0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,11.5,357,128,False,71.2,332,129,505,,2021-09-18T14:30:13.944058Z,44,0,0,,0,,180804.jpg,1.6,0,0,Tuanzebe,0.4,False,,a,2,7,Aston Villa,43.0,285,90,14,22643,83,53929,243,0.4948925855957582,0.35047565446684814,0.22727272727272727,1.0380954453332707,0.1,5.249512900005687,3.2,Tuanzebe,0.0,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.2,0.2,0.022222222222222223,,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,1.2000000000000002,,,0.0,,,,0.0,,0.0,,,0.0,0.1,0.0,0.1,,,0.0,0.0,,,,2.626278638962396,,,,1.0,,1.0,,,1.0,3.804776847648808,2.331484334792318,4.586341215165637,,,1.5413411329464508,0.0,23.097856760025024,1,2.266240358352661
337,40.562000000000005,3.1201538461538467,2,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,1.0,,,0.0,,,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159,100.0,100.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,84939,,,0,0,-3,3,43.7,271,38,,,0,4,0.0,-0.2,2,Danny,0.8,2.225,2.7967777777777783,3.1201538461538467,2.3000000000000003,13.0,19,,,,,,,,,,,,0.0,3.06314754486084,3.4738762378692627,3.639074325561523,3.897782564163208,4.216668605804443,4.27274751663208,3.2757318019866943,3.1240227222442627,,,,,,,,16,3,1.0,,,0.0,,,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,51.5,141,30,False,173.6,203,27,942,,2021-11-30T14:30:14.844783Z,77,0,0,2.0,0,,84939.jpg,3.5,0,0,Ings,7.7,False,,a,2,7,Aston Villa,299.0,57,24,45,1222097,1370,3492057,8607,0.40521478521478527,0.288961038961039,0.29870129870129875,1.1244253957494545,0.1,4.151095353163682,5.8,Ings,0.7,2.1,0.0,,,0.0,,,,0.1999999999999999,0.0999999999999999,,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,2.6,3.3,0.25384615384615383,1.2,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,9.92,0.8,,,0.0,,,,0.1,0.0,,0.3999999999999999,0.0999999999999999,0.2,0.0999999999999998,0.1,0.0,0.0999999999999998,0.5,0.2000000000000001,3.6,6.2,,,2.0,,,,2.0,1.2999999999999998,,3.6,4.4,2.8710000000000004,2.3999999999999995,4.071000000000001,2.0,2.3999999999999995,5.0,2.8000000000000007,31.96343421936035,1,3.000382900238037
492,22.81243659739801,2.534715177488668,3,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,,,,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,,,,0.0,85,0.0,0.0,2.099436597398006,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215711,3.0,,0,0,-2,2,73.2,228,135,1.0,,0,3,0.0,0.0,0,Leon,0.2,2.5426796326408003,2.6507711661720004,2.491954708346245,,9.0,19,,,,,,,,,,,,0.0,2.061584949493408,2.04719877243042,2.2843472957611084,2.255909204483032,2.531128168106079,2.732426643371582,2.3362576961517334,2.061584949493408,,,,,,,,7,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,1.0,,,,0.0,37.2,214,104,False,116.8,275,115,420,Thigh injury - Unknown return date,2021-12-02T00:00:16.405439Z,63,0,0,,0,,215711.jpg,3.0,0,0,Bailey,0.4,False,,i,2,7,Aston Villa,180.0,116,63,27,78657,12,243503,198,0.4023357424585188,0.4035999416890159,,1.0098546988828538,0.0,3.2325538756355403,4.3,Bailey,0.3,0.8999999999999999,0.1,0.0,0.0,0.0,0.0999999999999999,0.0,,,,,,,,0.0,0.0,,,,0.1,1.1,1.4000000000000001,0.15555555555555556,1.2,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,5.5,0.1,0.0999999999999999,0.0999999999999999,0.2,0.0999999999999999,0.1999999999999999,,,,,,,,0.0,0.3,,,,0.0999999999999999,,2.571,2.600258843722804,2.9065696597405988,2.0000000000000004,3.206569659740598,2.0,,,,,,,,1.0,3.271,,,,2.571,20.365089416503903,1,2.0546517372131348
496,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,447715,,,0,0,-1,1,0.0,535,206,,,0,3,0.0,-1.0,0,Aaron,0.0,,,,,,19,,,,,,,,,,,,0.0,2.24041485786438,2.40705680847168,2.4304909706115723,2.4960591793060303,2.747286558151245,2.986179113388061,2.35387659072876,2.180774688720703,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,546,205,False,0.0,543,204,0,,,44,0,0,,0,,447715.jpg,0.0,0,0,Ramsey,0.2,False,,a,2,7,Aston Villa,0.0,509,198,0,23193,509,22507,617,,,,,0.0,5.017856792970137,0.0,Ramsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.078569889068604,0,2.236431121826172
497,1.233270733044223,1.233270733044223,0,,,,,,,,,,,,0.0,,,,,,,,0,,,,,,,,,,,,0.0,,,,,,,,0,100.0,100.0,0.2332707330442228,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481624,,,0,0,0,0,0.0,637,258,,,0,3,0.0,-1.0,0,Jaden,0.0,,,1.0,,1.0,19,,,,,,,,,,,,0.0,1.6204230785369873,1.6496145725250244,1.834278106689453,1.7880083322525024,2.039235830307007,2.31548810005188,1.7338850498199463,1.6204230785369873,,,,,,,,0,0,,,,,,,,,,,,0.0,,,,,,,,0.0,641,257,False,0.0,641,257,4,,2021-10-29T10:00:10.798855Z,50,0,0,,0,,481624.jpg,1.0,0,0,Philogene-Bidace,0.0,False,,a,2,7,Aston Villa,0.0,631,257,1,1032,10,2280,13,0.2466541466088446,,,0.5515354387495758,0.0,3.233680820465088,0.2,Philogene-Bidace,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,0.7,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,16.16840410232544,0,1.567047953605652
526,12.937353665221115,2.587470733044224,1,,,,,,0.0,0.0,,1.0,,0.0,,0.0,,,,,,,0,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,27,100.0,100.0,1.1663536652211144,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478912,,,0,0,0,0,26.3,321,168,,,0,3,0.0,0.4,1,Carney,1.4,2.44275,2.44275,2.4144388423824403,2.257,5.0,19,,,,,,,,,,,,0.0,1.999339580535889,2.028530597686768,2.281507730484009,2.166924238204956,2.5793628692626958,2.5481362342834477,2.2740120887756348,1.999339580535889,,,,,,,,2,0,,,,,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,9.4,368,165,False,31.6,379,164,120,,2021-09-10T10:30:14.999868Z,45,0,0,,0,,478912.jpg,1.8,0,0,Chukwuemeka,0.0,False,,a,2,7,Aston Villa,35.0,301,154,9,5524,80,5737,68,0.5749934962320498,0.5428333333333334,0.5015555555555555,1.2197454009715318,0.3,4.40513719452752,2.0,Chukwuemeka,1.0,3.0,,,,,,0.0,0.1,,0.9,,0.0,,0.0,,,,,,,0.4,1.4,0.27999999999999997,,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,,1.2000000000000002,1.1,0.7000000000000002,2.3999999999999995,1.7000000000000002,2.0,2.6,2.0,,,,,,0.4,0.0,,0.0,,0.0,,0.0,,,,,,,1.0,,,,,,3.0,1.3,,4.471,,1.0,,2.301194211912202,,,,,,,19.82311737537384,0,1.9459644556045528
568,3.0,1.0,0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,3,,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,433979,,,0,0,0,0,0.8,411,60,,,0,4,0.0,-1.0,0,Cameron,0.0,1.0,1.0,1.0,,3.0,19,,,,,,,,,,,,0.0,1.5440901517868042,1.5664701461791992,1.7579452991485596,1.7116754055023191,2.088028907775879,2.239154815673828,1.6575520038604736,1.5440901517868042,,,,,,,,0,0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,1.6,436,58,False,0.0,594,70,24,,,45,0,0,,0,,433979.jpg,1.0,0,0,Archer,1.4,False,,a,2,7,Aston Villa,18.0,343,53,3,243652,3682,147664,2233,0.2222222222222222,0.2222222222222222,,0.4714045207910317,0.0,3.4666048420800104,0.7,Archer,0.0,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,,2.3000000000000007,0.9000000000000004,0.3999999999999986,0.9000000000000021,0.8999999999999986,1.1999999999999993,2.5,0.6000000000000014,0.0,2.8999999999999986,,,,,2.3999999999999995,1.7000000000000002,2.0,2.6,0.0,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,15.599721789360046,0,1.4907149076461792
596,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,248164,,,0,0,0,0,0.0,478,33,,,0,1,0.0,-1.0,0,Viljami,0.0,,,,,,19,,,,,,,,,,,,0.0,3.230990171432495,3.0718202590942383,3.401949405670166,3.4059572219848637,3.7273011207580566,3.8617095947265625,3.3253347873687744,3.1713500022888184,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,496,55,False,0.0,493,55,0,,,40,0,0,,0,,248164.jpg,0.0,0,0,Sinisalo,0.1,False,,a,2,7,Aston Villa,0.0,439,24,0,6879,56,4417,67,,,,,0.0,7.568818867206573,0.0,Sinisalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27527546882629,0,3.07886290550232
610,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,515597,,,0,0,0,0,0.0,507,203,,,0,2,0.0,-1.0,0,Lamare,0.0,,,,,,19,,,,,,,,,,,,0.0,2.5118002891540527,2.5923938751220703,2.9027819633483887,2.88376784324646,3.4811999797821045,3.594966411590576,2.774619102478028,2.452160120010376,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,525,203,False,0.0,522,203,0,,,40,0,0,,0,,515597.jpg,0.0,0,0,Bogarde,0.1,False,,a,2,7,Aston Villa,0.0,470,192,0,9004,123,6386,111,,,,,0.0,6.415225148200989,0.0,Bogarde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.660900592803955,0,2.4672110080718994
638,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,490094,,,0,0,0,0,0.0,605,243,,,0,3,0.0,-1.0,0,Tim,0.0,,,,,,19,,,,,,,,,,,,0.0,2.24041485786438,2.40705680847168,2.4304909706115723,2.4960591793060303,2.747286558151245,2.986179113388061,2.35387659072876,2.180774688720703,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,612,242,False,0.0,612,242,0,,,45,0,0,,0,,490094.jpg,0.0,0,0,Iroegbunam,0.0,False,,a,2,7,Aston Villa,0.0,589,239,0,109,10,69,10,,,,,0.0,4.906348864237468,0.0,Iroegbunam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.078569889068604,0,2.236431121826172
650,,,0,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,462381,,,0,0,0,0,0.0,493,37,,,0,1,0.0,-1.0,0,Filip,0.0,,,,,,19,,,,,,,,,,,,0.0,3.230990171432495,3.0718202590942383,3.401949405670166,3.4059572219848637,3.7273011207580566,3.8617095947265625,3.3253347873687744,3.1713500022888184,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,0.0,511,59,False,0.0,508,59,0,,,40,0,0,,0,,462381.jpg,0.0,0,0,Marschall,0.0,False,,a,2,7,Aston Villa,0.0,455,28,0,472,58,156,29,,,,,0.0,7.568818867206573,0.0,Marschall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.27527546882629,0,3.07886290550232
76,62.48183141696753,3.6754018480569135,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,293,,,20.968831416967536,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61810,,,0,0,1,-1,40.2,279,87,,,0,2,2.2,3.2,1,Pontus,3.2,2.9249956571216424,3.403462291843731,3.969055678566256,4.304521889151823,17.0,19,,,,,,,,,,,,2.4744040966033936,4.037506103515625,2.7902066707611084,3.940252542495728,2.4744040966033936,3.6945765018463135,3.565499782562256,4.597479343414307,4.488425254821777,,,,,,,,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.9,112,26,False,325.6,62,20,1521,,,46,0,0,,0,,61810.jpg,3.5,0,0,Jansson,7.1,False,,a,3,94,Brentford,211.0,93,10,60,1189470,1540,740970,10552,0.799000401751503,0.6358686211134006,0.9357656280764832,1.7136649477642034,0.7,7.847882716552071,13.0,Jansson,0.4,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.9,0.11176470588235293,1.5,2.200000000000001,1.3999999999999986,1.6000000000000014,0.6999999999999993,2.3999999999999986,1.3000000000000007,0.5,0.0,0.0,0.8000000000000007,0.6000000000000001,0.6000000000000001,0.1999999999999997,0.7000000000000002,2.4,1.5,0.2000000000000001,1.3999999999999997,9.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.6,,,0.0,0.0,0.0,0.0,0.0,0.2,0.0999999999999999,0.1,0.4,2.7973158564688854,2.892520640593719,1.4432126334493351,1.9863878557664272,1.8075860719786203,2.9863412151656394,2.26287181315765,2.0901271721360497,8.026122638850534,,,2.7973158564688854,7.195246544376106,7.866246544376106,5.274923012311929,2.9863412151656377,3.33387181315765,4.263520640593719,5.874923012311927,4.386387855766427,36.100260496139526,3,4.037506103515625
