,learning_rate,depth,objective,l2_leaf_reg,random_strength,test RMSE
0,0.013759943183552364,6,RMSE,0.8064391359259943,0.10567003294365171,2.89796251284083
1,0.014350984789169022,4,RMSE,0.5691712683627439,0.012746307979926024,2.8960752770372578
2,0.013472828942272346,4,RMSE,0.12148830612657165,0.018252680404182348,2.896837996483095
3,0.010333242686934946,7,RMSE,0.018791876214682656,0.2836637743398175,2.8971625935427
4,0.005405657102331131,7,RMSE,0.11954168774385081,0.4884815984083599,2.899566471057124
5,0.014701547993903642,4,RMSE,0.3349994158010916,0.14348427580118386,2.8964276411372882
6,0.012641245313495997,8,RMSE,0.29595656337449855,0.05127358542965983,2.9026929984925114
7,0.013251415339931346,7,RMSE,0.22841408780632055,0.004354044935451493,2.9031094025118547
8,0.011161325955772749,6,RMSE,0.576258679947882,0.0023200037718501916,2.8978668094837348
9,0.013133694877507467,7,RMSE,0.29778063152413337,0.05228236992311191,2.898657849729247
10,0.008745609549196433,5,RMSE,0.9175102000372822,0.006946654016462574,2.89709863720232
11,0.01496434607289579,4,RMSE,0.376855897240523,0.015604002848983056,2.8960964072555213
12,0.014984591313657527,5,RMSE,0.5145776780579404,0.013132341632244889,2.896790589238482
13,0.014983667935718667,4,RMSE,0.05508162395186676,0.0011077209653211125,2.896059910022617
14,0.011830719202997587,5,RMSE,0.05023056675697571,0.0010596132967246005,2.8942056351426326
15,0.011886428953685753,5,RMSE,0.036828852342866626,0.0011189748244158442,2.894551468370543
16,0.01150376427423813,5,RMSE,0.0337551041817551,0.001043390510835898,2.894461754613696
17,0.011730022909700707,5,RMSE,0.010235508456104296,0.0028250735291612174,2.894794954053684
18,0.009164390719020756,6,RMSE,0.0530013954601828,0.0018325491553901152,2.895803446563642
19,0.010565039347681299,5,RMSE,0.02445901898354408,0.005191449165281271,2.895544307220122
20,0.00961997204066877,6,RMSE,0.07753775435703103,0.0010789136794267695,2.8956703496212617
21,0.012044615452411958,5,RMSE,0.03460837454744717,0.0010996112492431857,2.895748034372818
22,0.012271081917140773,5,RMSE,0.0365125493378195,0.001853640524354139,2.8956496495211734
23,0.01129099406880833,5,RMSE,0.07620907502361318,0.003148071126814782,2.895190703142405
24,0.012495928930588346,5,RMSE,0.02658697334876259,0.0014571339163227679,2.895898643387671
25,0.011473958578605581,6,RMSE,0.01700222709775074,0.0025296053732092034,2.8976850008849944
26,0.010834999231320915,5,RMSE,0.04179816071583811,0.0010548577825176936,2.8969387780077747
27,0.009944934579746894,4,RMSE,0.05761508824865892,0.0016095189671227487,2.8974346589929265
28,0.011963296719677203,6,RMSE,0.031289066014856926,0.003640575581599005,2.898038322404292
29,0.012786273807403815,6,RMSE,0.03968317391957637,0.007369314798352142,2.8967965237855164
30,0.01393596593490485,5,RMSE,0.022537923790385748,0.0023645004001640354,2.8964984964125673
31,0.011659538564363641,5,RMSE,0.014049008485250572,0.0016352082523685104,2.897444306183139
32,0.011764115668545514,5,RMSE,0.010414432632419013,0.0028414279618982174,2.895768500302346
33,0.013869382043775288,4,RMSE,0.010183224587618838,0.0015266113016721707,2.8976773187571094
34,0.010978658347947461,4,RMSE,0.01510339834370034,0.0036707937513680254,2.896947031882597
35,0.012703601730946597,5,RMSE,0.02219116372479142,0.001019838157570587,2.8966163620653025
36,0.010525156553778831,6,RMSE,0.028160353105347112,0.002200795712896131,2.8974138972143386
37,0.013448362508844302,4,RMSE,0.013547451430827574,0.001465686009793476,2.8967857176214142
38,0.012131451026002407,8,RMSE,0.04511967556049955,0.0028793247803674585,2.9017225161234577
39,0.011392702431170689,5,RMSE,0.020328618730917417,0.009120571707364834,2.8945884091137866
40,0.010259043775572513,4,RMSE,0.01996993309289847,0.004885026090356921,2.897142736457657
41,0.011213252553445135,5,RMSE,0.028757523490425912,0.009783242169509695,2.894453379241628
42,0.011206912018393083,5,RMSE,0.02994835626982564,0.009070682727772143,2.8952846956885123
43,0.011007820616945866,5,RMSE,0.019172916114088806,0.023550850830196774,2.894862826922089
44,0.01307221731601463,6,RMSE,0.03256359667356877,0.006003666236898329,2.8980211658830823
45,0.012511967045304648,5,RMSE,0.02603654300779024,0.009866989613278181,2.8949206152884
46,0.011542820915586434,4,RMSE,0.048479440706312854,0.003931447185520537,2.895508834008604
47,0.010642946174140376,5,RMSE,0.03704110286229653,0.020952767931913165,2.895202517316163
48,0.011228760943288361,7,RMSE,0.06108500139432055,0.004443705765300304,2.9000536438720035
49,0.012145761183859693,5,RMSE,0.044528120418743086,0.0013685268856720187,2.8956194416030065
50,0.010133105157795167,6,RMSE,0.023631838612411464,0.028891016472478957,2.8969693624554025
51,0.011638950564980224,5,RMSE,0.017631581576921195,0.0019789666308162052,2.8950389356628117
52,0.01203567189726281,5,RMSE,0.012387986654084762,0.0018822311719897623,2.895015921244752
53,0.010793278175052077,5,RMSE,0.017685017212559058,0.0012100156278777245,2.896088507305921
54,0.012973335382823447,5,RMSE,0.03417388861396025,0.0012955041859731716,2.8963685958587733
