,learning_rate,depth,objective,l2_leaf_reg,subsample,colsample_bylevel,test RMSE
0,0.03825693679490949,4,RMSE,0.28635981228515583,0.5770552438415749,0.27797168046193116,2.898380468867436
1,0.08039772730473246,6,RMSE,7.764864447431143,0.571938557680601,0.16977937607690924,2.906550529529854
2,0.03220378779589504,7,RMSE,1.905708537241988,0.590793154824861,0.8322362047781254,2.904034201532856
3,0.06513272678903897,7,RMSE,7.168998883899953,0.3668236683874141,0.5588276882175982,2.908203546820824
4,0.042149730623677835,7,RMSE,9.402292356069157,0.3745617342999966,0.2513867357668697,2.9039383220098243
5,0.05078728678084975,5,RMSE,4.707071572897049,0.3196417870438695,0.9335598446134462,2.901519786103145
6,0.025537966189419496,5,RMSE,6.372708384643082,0.13427818474994818,0.8307738017579478,2.9035813701429163
7,0.03343178225216878,4,RMSE,2.3508928639682223,0.9096575711869785,0.8626400591758836,2.8973345535342654
8,0.06597310016311542,8,RMSE,3.437175432607788,0.8831127027365305,0.5680858625949039,2.908088606402836
9,0.007611080999321375,6,RMSE,2.851208191356122,0.8326420821241847,0.6640689498543157,2.9006909416841875
10,0.09228122752639872,4,RMSE,0.111499254043955,0.9624344048161935,0.9955111373024823,2.899153628603875
11,0.01796595360620891,4,RMSE,0.2301764382396794,0.7283178589813389,0.3646147921092263,2.8979391634691325
12,0.013379501079196318,4,RMSE,1.3554730340509669,0.7973176529611841,0.39567243135358904,2.8999302841809853
13,0.0014858295599684476,5,RMSE,1.9307968980816126,0.7254940771998293,0.38467840739557013,3.003925012784271
14,0.019059275062824108,4,RMSE,3.8552924228510577,0.999761414415763,0.6611963124485809,2.8995628723916367
15,0.022412792384954854,5,RMSE,1.281297441705231,0.7094517523586671,0.44747885540954413,2.8979441268612867
16,0.015083626240468329,4,RMSE,2.8912952121961903,0.9043619252256869,0.7245952612288094,2.8976817479635146
17,0.030305019664376095,5,RMSE,4.759320546692237,0.9329983821158983,0.7680733238034704,2.9003011647580443
18,0.0019856119284935303,6,RMSE,2.9039708818504915,0.877092540196353,0.7421391110872416,2.9459256834371828
19,0.012059041361539739,4,RMSE,3.92715551260944,0.9886274539561802,0.925862293759748,2.899082716533985
20,0.04424403094976512,5,RMSE,5.652125329915183,0.8068219616157427,0.6642978351621528,2.8996809459101467
21,0.0198466948183391,4,RMSE,2.504647177471254,0.6972755122065966,0.10012987958921304,2.8994757741790522
22,0.015157884621292174,4,RMSE,0.85050356365292,0.8940143222207667,0.4981866214446454,2.8989829954448694
23,0.028798878706618892,4,RMSE,1.9632481004026177,0.7611939256570978,0.6018690008830967,2.8964132489639147
24,0.02900748559437244,5,RMSE,2.3222393639383445,0.9055747634729616,0.5984873497972071,2.900359930008299
25,0.03303101609895352,4,RMSE,3.2842871375010065,0.7971970001030644,0.7313690008556525,2.899676177843491
26,0.02540303186248008,8,RMSE,1.936918914899287,0.940676265779665,0.822466218765875,2.9051776397080245
27,0.03569750720981244,5,RMSE,4.228518676532507,0.8648530787954049,0.5036275444331226,2.900126531663207
28,0.008770041352636569,4,RMSE,3.189093393534178,0.6460845062008316,0.6287192284268455,2.8987859981861357
29,0.038765236507030454,6,RMSE,0.9143434158882755,0.7821851840201797,0.6944454161696477,2.9026941833930913
30,0.024088328508087196,4,RMSE,2.428597208222593,0.8423837276827577,0.7793621252302082,2.8991872224613418
31,0.018599098165715523,4,RMSE,0.3658879598193254,0.7597495867925084,0.5997411763284803,2.897945733906475
32,0.01716310384048209,4,RMSE,1.4753662241885495,0.7437931828586968,0.27993713693408545,2.8995837201585455
33,0.026933691840274804,4,RMSE,0.8560285004270503,0.6611039757577166,0.7108062239624132,2.8980713308372517
34,0.03550257414772808,4,RMSE,1.8114533467029919,0.9346371800226141,0.5492467335354847,2.899142855204733
35,0.010525390482498256,5,RMSE,0.16408852195094886,0.842593336537153,0.8882890876056652,2.897184686381279
36,0.008973987848589441,5,RMSE,2.3357192646802076,0.8532200569002908,0.8775620928193744,2.90011261658305
37,0.0312480374006965,5,RMSE,0.752582072149675,0.9188881515305306,0.7965597101321378,2.896823235033161
38,0.04705215777202448,6,RMSE,0.6933813601856147,0.8218748798554272,0.8719642741987836,2.901586259090523
39,0.03974254099359356,7,RMSE,1.3173598592200786,0.5292549648189827,0.7937752205258711,2.902982113631682
40,0.052696394175976866,6,RMSE,0.6199001205268619,0.9516616389757869,0.8538240050753894,2.899406652668211
41,0.02978552653098461,5,RMSE,0.11856273479222618,0.9090568864944079,0.7805993454549021,2.897035353626138
42,0.03241155887596159,5,RMSE,0.11768174911579454,0.9994989749747192,0.9131350074940928,2.899601759340694
43,0.0285895518539704,5,RMSE,1.107785859743332,0.8405701678859048,0.7939476766813448,2.899749783066653
44,0.0221351129365435,5,RMSE,0.5568803873233756,0.8945414399039369,0.9625519059287921,2.897327549026094
45,0.023503336603509888,5,RMSE,0.1032625819082077,0.8801219591808301,0.9454319427287946,2.897877681170689
46,0.02681653335781541,5,RMSE,0.5703366735203818,0.7804491700732399,0.9913671578743889,2.8975079925751994
47,0.020257145556802938,6,RMSE,1.585002298730219,0.9602941901141973,0.8255902318949806,2.901347892372669
48,0.02221963259141248,5,RMSE,0.4785802487247333,0.8306503182264704,0.9588621303232251,2.898127537224523
49,0.02956800766519426,6,RMSE,1.0928511041733846,0.8978281503668588,0.8971975214057981,2.9026999901732475
50,0.03565064937414132,5,RMSE,1.5745103759734507,0.9229671440278606,0.8475250307289919,2.9002952759544542
51,0.04016938313835929,5,RMSE,1.0741318180783468,0.8696612072814541,0.9107358813268828,2.898575932281403
52,0.013226594281749483,5,RMSE,0.4398768022717881,0.9650008711905065,0.9617238475706101,2.8986787000793255
53,0.03298305788123648,6,RMSE,2.0400154439955003,0.9168014318924893,0.8751528908720972,2.8995582226512058
54,0.02296284171633331,5,RMSE,0.7875335640723928,0.8620675216513594,0.7631816495608389,2.9007574053038505
55,0.04425069787300769,7,RMSE,1.620533931797406,0.9730971396215449,0.8179713214275478,2.902450305406752
56,0.016561168406138863,4,RMSE,1.317146982846979,0.8192632117895354,0.9970119169884947,2.898267656821201
57,0.02735534170805986,4,RMSE,0.3572941474300504,0.8945258265698518,0.9256154328557227,2.8994631218739695
58,0.00483535420699254,5,RMSE,0.10575052805656968,0.9254239073774996,0.7469466585780834,2.8998120857937915
59,0.011979019008621583,4,RMSE,1.0092294848717709,0.7683764122358901,0.8898131445250596,2.8973501950291856
60,0.03161010574377966,5,RMSE,1.8507343711850157,0.8046606865702748,0.8429631325632381,2.8979734992299244
61,0.011426786385384658,4,RMSE,1.0595960353238651,0.7586893587314991,0.8881462436983087,2.898603741668834
62,0.014083147455056719,4,RMSE,0.698470974100605,0.8566848664962656,0.7999761978694859,2.897064507282603
63,0.019961401947239662,4,RMSE,0.5804713071106793,0.8694920339078129,0.8026459913067548,2.8992480505504044
64,0.016000046912430507,4,RMSE,1.3736982708256378,0.9082974380524823,0.7580484285633339,2.8990357291510676
65,0.004914802376530018,5,RMSE,0.5869548380158478,0.9509302484016802,0.6874819815541547,2.8998892015199225
66,0.024315259103904398,4,RMSE,2.1248341322737976,0.8427304402835869,0.7830818783387504,2.899265752259452
67,0.02146776673725282,4,RMSE,2.739713672638382,0.8062953651920858,0.8534709842916295,2.8978570118136253
68,0.01746079236067663,6,RMSE,0.3103445069960219,0.975727324902803,0.7240011944829113,2.898295474675831
69,0.02628780536360906,7,RMSE,0.7784381888387716,0.8920930746011342,0.8162446514554186,2.9038497586312775
70,0.030715668956686586,5,RMSE,1.6888878972458574,0.9991627356227086,0.9301120984941009,2.9010747164523356
71,0.012222913893807147,4,RMSE,0.8427613794606075,0.7820513193372044,0.8962943166836711,2.8980555811291637
72,0.009337097289897484,4,RMSE,1.0262214269113905,0.8536416863904716,0.8612138854205599,2.8990959973084287
73,0.013314287516541342,4,RMSE,1.3367634609208339,0.9376169244698154,0.8435886153857364,2.898262748780079
74,0.019713442196082336,4,RMSE,0.4258322848409594,0.8215968951083832,0.8047074102104258,2.8985138879095764
75,0.02458939071973405,4,RMSE,2.1610025580745567,0.880713737018622,0.773037839948072,2.897892209604738
76,0.013945687935495955,4,RMSE,1.1914963471720574,0.9089206082608358,0.8869744553076521,2.8966335647466877
77,0.036753984377521254,5,RMSE,1.679571651599161,0.9153198563741558,0.8297657789695073,2.8993438778238287
78,0.01574311478533625,5,RMSE,0.2831925490573952,0.9504314078633131,0.7441693132733561,2.897641527265513
79,0.029124100517637794,4,RMSE,0.7217561467488056,0.8379722819326761,0.9475127698145732,2.898431927613758
80,0.02100042755797015,5,RMSE,1.1852459290866333,0.8858353948139044,0.8690542622544363,2.8977233445713177
81,0.010218245263430247,4,RMSE,0.8225190459658924,0.8588034027907614,0.8919723812380687,2.8991133254677366
82,0.018368216374002933,4,RMSE,1.380186298327301,0.925083518613258,0.9063140435698865,2.899310729881862
83,0.014668134759648236,4,RMSE,0.9912914973074982,0.9043007245381994,0.9659114299683372,2.899337313092058
84,0.00701659576304426,4,RMSE,1.8835915680139181,0.7879861427940058,0.9279980225302423,2.8983294367201076
85,0.012587768169228401,4,RMSE,0.3196242218892831,0.7650300863935938,0.8741647196713653,2.8973103793571173
86,0.0224283000564754,5,RMSE,0.13871218578959849,0.7447563298787511,0.7838917939196824,2.898164888242069
87,0.024974881248636466,4,RMSE,0.5138900741148917,0.9821281679679801,0.8703218208093517,2.8992007316842425
88,0.03390352875165216,5,RMSE,0.35404645153034964,0.8144093193383669,0.8207880094699594,2.8980695809387838
89,0.013908229644381216,8,RMSE,0.7045205721895695,0.8729315917382321,0.9176960796339475,2.902201776478695
90,0.02794603066617894,4,RMSE,1.213973668372509,0.9483273160474708,0.8396067268637708,2.899445405010472
91,0.010894709578739144,4,RMSE,0.9493603760249842,0.8360312550487242,0.8850528660434961,2.8992485588000543
92,0.007272769896055053,4,RMSE,1.5129798693502623,0.6927474301779257,0.9052181366192436,2.898810901776698
93,0.018254052546463527,4,RMSE,0.558895061929658,0.7719191061517703,0.9779495224758303,2.896200600369168
94,0.017061991880828176,4,RMSE,0.10172778543679972,0.794728352861046,0.9669346198287849,2.896903416090464
95,0.017794778975033017,4,RMSE,0.11834624715240821,0.7296674401225627,0.9788019728467324,2.897744162171177
96,0.014997085336712113,4,RMSE,0.3101749431129246,0.7647710833600623,0.9799822313202665,2.895221924730708
97,0.015212649457720252,4,RMSE,0.3193395757590581,0.7816748633791348,0.9802282750214569,2.897957450736041
98,0.013423407561142525,4,RMSE,0.6084570309722706,0.804732963399758,0.938741374195202,2.8962493553962805
99,0.017580545673397487,4,RMSE,0.6112788144366378,0.8025427101748592,0.9399846051836274,2.898410404279364
