,learning_rate,depth,objective,l2_leaf_reg,random_strength,test RMSE
0,0.004514847684278443,4,RMSE,5.4499178257330145,7.548784251645624,2.90899387334396
1,0.003824451544468282,8,RMSE,9.438400041163709,3.018032084833346,2.9130477104113304
2,0.006459620457616045,7,RMSE,4.81663863015789,0.3268039078448419,2.9022830272794
3,0.005690469643690066,5,RMSE,1.1924430860665356,5.748738425527893,2.9034236149237325
4,0.007056077007178431,6,RMSE,8.686432127940598,1.499668774127254,2.902072134729992
5,0.008608152117396585,10,RMSE,9.652300310827139,0.6243449786998478,2.9150319462896555
6,0.009072320214017389,7,RMSE,5.143923775431082,8.173091154465576,2.9041270265054973
7,0.00619886250706016,5,RMSE,4.0977733686443925,0.21089760020952408,2.899267783863451
8,0.0026233517608213294,7,RMSE,9.691102510916915,9.886516606600276,2.9284949825175612
9,0.0022624921525806925,5,RMSE,2.299060449609185,6.468936104174937,2.936660742688308
10,0.00988869776882714,9,RMSE,2.874771916076739,3.5399284805635305,2.905286432184179
11,0.007272983702164294,5,RMSE,7.235727050455484,2.056243070024188,2.9021721203747046
12,0.0075174926082894385,6,RMSE,7.714726596243964,1.6450656018433856,2.9017495324458666
13,0.007805927069847395,4,RMSE,7.154308286932822,3.834192286086091,2.9032573585773656
14,0.005799591689471001,6,RMSE,0.14766750903132309,0.18892572123792428,2.8953035018242645
15,0.005571356466829566,6,RMSE,0.1375450614271613,0.15021535842766884,2.8961589146469087
16,0.005244718035382276,6,RMSE,0.3408653988736079,4.532069614777404,2.9023210726995443
17,0.004538522087739001,8,RMSE,0.15941502122548765,2.4423037010186865,2.903500946000676
18,0.001329048467797249,8,RMSE,1.5831104584337592,1.2809210073837194,3.0390613676602958
19,0.005474388450933394,6,RMSE,0.1373918266192915,2.7791898328643856,2.9006488527380023
20,0.006440927901064224,9,RMSE,2.862764682180387,0.21893892347588717,2.906351662484862
21,0.00612728012230202,5,RMSE,1.2168576775227922,0.13762203887887914,2.897075913304664
22,0.004633378297641033,4,RMSE,1.158223508244897,1.104667531844633,2.9016631202774463
23,0.006077367703010035,6,RMSE,1.2612364484884777,1.0829798682812548,2.89904860211189
24,0.005223009011617962,5,RMSE,0.7521136584686231,1.984458155561365,2.9011496185790886
25,0.006869660939660732,6,RMSE,1.9868872152495216,0.8034736062628648,2.898439760798383
26,0.00584639585314653,7,RMSE,0.7480266094014975,0.17466138169299408,2.899131057225219
27,0.007783572344165275,5,RMSE,1.8497575424862358,2.118301365128282,2.9004755187747073
28,0.006765628496929511,4,RMSE,0.7059523258043606,1.0784655810877275,2.898310108509672
29,0.003907622468551888,4,RMSE,2.5285928852850184,1.7062213670874673,2.906428710202898
30,0.004974856853860984,6,RMSE,3.350738821495848,2.793801142911655,2.9031925068650564
31,0.006705583439582796,4,RMSE,0.666639155576735,0.9218340549707205,2.89823081472732
32,0.0060486248773211695,4,RMSE,0.14345272761834793,0.7984103792959995,2.897435992687798
33,0.005864617474925662,5,RMSE,1.57588983760791,0.2557907109280566,2.8975945908652907
34,0.005680287522253611,5,RMSE,0.16321291806849966,0.10633223549435324,2.8945430857202012
35,0.004938105561306416,5,RMSE,1.2253523895651914,1.6681103247398736,2.901417360416361
36,0.005564706825123862,7,RMSE,1.9548840281989515,0.6164946711640064,2.900446500018057
37,0.004165329131029033,6,RMSE,0.9239747394134131,0.6048811023770824,2.9000804455029954
38,0.005523339473118561,5,RMSE,1.4371454277667126,0.11919054148180243,2.896865684110696
39,0.0042871043277655325,7,RMSE,0.5224918727437159,1.3597089124552615,2.9011617766547233
40,0.0036901823572687035,6,RMSE,1.5665121660167964,1.3925460670009595,2.905113924406482
41,0.0056747612315553595,5,RMSE,1.0674842556217858,0.12090588612214379,2.8965388073739806
42,0.005542480662181812,5,RMSE,0.17244238319769187,0.6279279390973334,2.898180244899434
43,0.004979661873997199,5,RMSE,0.9009017782252156,0.19128240860194357,2.897436024857205
44,0.006350769169533452,6,RMSE,0.4928515465966854,0.5839696230249823,2.8978808997946324
45,0.005719569373991209,5,RMSE,2.402898484777767,2.3990929602576108,2.9017741030911943
46,0.006705559458278684,6,RMSE,1.3897477503908426,1.4550915530111128,2.9006254874918738
47,0.006371748300887107,5,RMSE,1.005146693460818,0.6786787332426412,2.8986737225699155
48,0.007201982424206644,7,RMSE,0.5176185407800445,1.059025905588399,2.89916531744765
49,0.005391103678840174,6,RMSE,1.8538353729210915,1.838635519966507,2.9014055626320823
50,0.005728289181817396,5,RMSE,4.313962857019942,0.13811116900852694,2.8983814065840967
51,0.006229386400884905,5,RMSE,1.3000273519313388,0.10992081823173519,2.896893772951805
52,0.006138751831777716,4,RMSE,0.3833373163573961,0.5446083698376278,2.897456539471815
53,0.005080850635577238,5,RMSE,1.0095151710675152,0.4652781405293277,2.8984641712481602
54,0.006492853503510713,5,RMSE,1.350130233360081,1.2289806657213327,2.8995785344260514
55,0.0052950427895140295,10,RMSE,0.2249350987268034,0.9515933506558794,2.9079173941544987
56,0.00473690711962198,6,RMSE,2.1530125366566955,0.42949767112776793,2.8992666632389916
57,0.0070795843637946115,4,RMSE,1.6479885763648725,0.11400478622850727,2.8976591452763723
58,0.005884312552694722,6,RMSE,0.866837715350584,1.5454549285961126,2.89981114445418
59,0.005383132396052798,5,RMSE,0.5171942961247379,3.284157683192472,2.9020470472161475
60,0.0061888742921552995,4,RMSE,1.1417938949177138,0.891485996788437,2.8992248442900084
61,0.005983329642670237,5,RMSE,1.3737824573815656,0.18938149053867992,2.897512755583039
62,0.006539163554571228,8,RMSE,0.6971435883184689,0.41844275893671845,2.9022958194493986
63,0.005576116782210258,5,RMSE,0.17296590654186939,0.10135041104352095,2.8937214744674957
64,0.00571398452033653,5,RMSE,0.1630906278883562,1.235968912485437,2.8987627009192396
65,0.004752079519181092,5,RMSE,0.10489986444060528,0.801658352722703,2.8990271781491166
66,0.0052208457663965166,6,RMSE,0.4319122062897458,0.10238123490696105,2.8960941733791037
67,0.005209758161506998,6,RMSE,0.48214864555293746,0.964927483390451,2.8984584917106226
68,0.005523763348402552,7,RMSE,0.7930860550589552,0.37437589088459633,2.8996652929430686
69,0.005170557200630508,6,RMSE,0.4293903142977825,1.7993303914627181,2.900155312496007
70,0.004442753167522783,7,RMSE,0.9760166545882546,0.7672856583619684,2.9003509631568805
71,0.005776106284567827,5,RMSE,1.6588307629373018,0.13822916857658213,2.896881298657505
72,0.005927180565330468,6,RMSE,0.7129283378613559,0.5689023567205408,2.897534184484321
73,0.0055946824299245804,5,RMSE,1.6056935590031884,0.3812667622090159,2.8983003624612613
74,0.004992087112094769,6,RMSE,0.3730360810950661,0.10010812628375403,2.8967489818588037
75,0.004925786003280613,6,RMSE,0.35453788797484953,1.1592076652019665,2.8999797283155795
76,0.005396593609840767,6,RMSE,0.38127149342804945,0.4390920499326535,2.897409696451874
77,0.004643217177798378,7,RMSE,1.0632511987754478,0.8669989141777644,2.9006021022198287
78,0.005119103490946234,6,RMSE,0.7154184599583894,1.505066145235343,2.900637060372503
79,0.00488120214088498,6,RMSE,0.27496547212577827,0.6702822602726205,2.897763453037982
80,0.004469579705381379,7,RMSE,0.5860970770403294,1.3053085615093125,2.9024147349820657
81,0.005781172756353898,5,RMSE,0.10474638271660779,0.12447861909148884,2.894998055064453
82,0.005563892119789077,5,RMSE,0.11922054403213578,0.37403555112651093,2.8968957589560373
83,0.005970290923983554,4,RMSE,0.8908052695042465,0.7829948520300658,2.89901159975152
84,0.005254622752856222,5,RMSE,0.107775380260767,0.35633847412347897,2.897038612232035
85,0.006226995711053098,5,RMSE,0.6154398919762198,1.0211110910536707,2.8987170067869
86,0.0056669092323106945,6,RMSE,1.1461400678377147,0.10083149734127397,2.8978293546101117
87,0.005412812338692607,9,RMSE,0.3902060732139928,0.570919382831669,2.9052232000949307
88,0.005883560126419192,4,RMSE,0.8622618725816369,0.43241402996938993,2.8986991190927225
89,0.005054566839364534,6,RMSE,0.49875549432125493,1.1024295526537304,2.900239320372645
90,0.0063849922861539165,5,RMSE,1.144629003804744,0.6678211554609821,2.8995631707774834
91,0.005793759040617775,5,RMSE,0.3358557530726683,0.27987236482110883,2.8968063071263526
92,0.006138368833396804,5,RMSE,0.31917444275297147,0.29327780337342363,2.896041273927557
93,0.006129768301725511,5,RMSE,0.26478177637298733,0.304571981083415,2.8970500147286153
94,0.006593165648402773,5,RMSE,0.32479274990895224,0.787414747132124,2.8972019089974355
95,0.005741305170922867,6,RMSE,0.6305856016903862,0.35420012675217516,2.8975907628543114
96,0.00530688307339524,5,RMSE,0.8258287101843935,0.10484228061062888,2.896195854809521
97,0.0068761791477941914,8,RMSE,0.8971876399447177,0.5781785187654332,2.9014012806081673
98,0.005357658722058692,5,RMSE,0.656482290506995,0.9459218147445662,2.8985966204924036
99,0.006024525435264616,4,RMSE,1.2374988422042754,1.418173905043494,2.90009040116762
