,learning_rate,depth,objective,l2_leaf_reg,random_strength,test RMSE
0,0.012468633012800791,9,RMSE,0.18217023027948737,0.30335162070510613,2.906543478771898
1,0.058911708498720045,10,RMSE,0.0895684599254753,0.2101029612723214,2.916668335665952
2,0.07194386960285058,11,RMSE,0.43669440062854026,0.11025110717501173,2.9294312945994068
3,0.05978710346335101,7,RMSE,0.1761538511393433,0.09728312598392216,2.9021445953511575
4,0.05812432412421564,12,RMSE,0.0752400863463425,0.21724764434291044,2.9376722687929036
5,0.05162363263219097,9,RMSE,0.07870354852138753,0.4883064147611115,2.9131934372950816
6,0.03492236442479732,11,RMSE,0.06565846226905497,0.33134261269196164,2.918360162009992
7,0.06026612112161054,9,RMSE,0.11305945071691963,0.16595646796803046,2.9093547224717207
8,0.003993912639053516,6,RMSE,0.4800449383136798,0.025674844570694966,2.8990157037745306
9,0.05326869319442669,9,RMSE,0.23498742713327408,0.11916741004721541,2.9118042732243206
10,0.0943994914652983,4,RMSE,0.49916533320087736,0.02953010751155974,2.8987129794827355
11,0.09797896709838172,4,RMSE,0.4959328738694406,0.02097193925225102,2.902512395893723
12,0.006427821899549692,4,RMSE,0.36817925069876245,0.014663676084055614,2.89526971192232
13,0.02292476813632905,4,RMSE,0.371773799434052,0.02485380096903284,2.8983502094088203
14,0.02363716907588879,5,RMSE,0.3560341875132506,0.016021141367775837,2.8970850640874715
15,0.0013148221333708632,6,RMSE,0.3364614221007731,0.08160548709729966,3.0236708918437203
16,0.027868109534383546,5,RMSE,0.3248327867412217,0.16980694338807936,2.89762012288163
17,0.016557657674093125,6,RMSE,0.39452461658281845,0.06548710401650058,2.898607797304392
18,0.03620577631769671,5,RMSE,0.2955738785109401,0.06838606530663266,2.8964757111946104
19,0.04038965055824571,7,RMSE,0.2777183139739488,0.06966614638432703,2.898834657508877
20,0.03529791106265054,5,RMSE,0.3019366602339625,0.14888420347929837,2.8983115721146655
21,0.014822298343702571,5,RMSE,0.36830654545352604,0.012080684330152046,2.896120631563575
22,0.013173673761072056,5,RMSE,0.4163553415192601,0.06260671030135395,2.8960201368916003
23,0.009836355259896516,7,RMSE,0.409033508583918,0.010159448548385639,2.8988914455763086
24,0.014423409208754318,4,RMSE,0.433336488715428,0.058248481579630404,2.897027547762027
25,0.007183202886317409,6,RMSE,0.35634370837273366,0.12550383257446215,2.896811109664076
26,0.01906391946799216,5,RMSE,0.3758399986962594,0.05749193354471634,2.8961628861991575
27,0.007436720121981575,8,RMSE,0.4218539763114558,0.10785984850620473,2.900671971233267
28,0.0011395446994967463,4,RMSE,0.46056609181850144,0.05284371635521415,3.0748829063355734
29,0.011859484531587984,7,RMSE,0.3996813721158055,0.08203554935390148,2.8987708445402394
30,0.014167097157827525,8,RMSE,0.4530771264555751,0.044267117126554664,2.903226527085692
31,0.01890127056092762,5,RMSE,0.37229807722021996,0.01113716105822855,2.896733061785097
32,0.019948575640429025,5,RMSE,0.38663168013772925,0.052675644297542616,2.8946182416723776
33,0.009238826505032412,6,RMSE,0.4182650435863719,0.09905406619727491,2.897650932613838
34,0.026388205172438905,4,RMSE,0.333188271300421,0.04493095205961943,2.896305623629477
35,0.01280278684678665,5,RMSE,0.4510728777783797,0.09301304693107938,2.8955481396074436
36,0.004634177790142397,6,RMSE,0.4542402530989707,0.08638856786045912,2.8973398226591334
37,0.020145001811784153,4,RMSE,0.4375306721261166,0.12739732416046196,2.897654738426725
38,0.011462062523077183,5,RMSE,0.3995087756080519,0.09689608332654391,2.896044091627862
39,0.029733159284966462,8,RMSE,0.4546795549751135,0.19385869412133394,2.904195725286529
40,0.007532498307984535,12,RMSE,0.4826266730171976,0.1423961186457153,2.922698605196448
41,0.012018804031773668,5,RMSE,0.39700197300134704,0.09314499206434629,2.895216281429599
42,0.0194288721157924,5,RMSE,0.4264110101925424,0.10719633334907262,2.8955242748759
43,0.020736496138364945,4,RMSE,0.3844962192579696,0.11912119388720557,2.8963391206739733
44,0.01751193665329727,6,RMSE,0.4349874542735566,0.09446333563519259,2.8974712319518323
45,0.004152763003052368,10,RMSE,0.4712626935328344,0.038062599800265585,2.9076389324761727
46,0.02320823848122469,4,RMSE,0.39476979167295745,0.2308045470841599,2.8970028532951777
47,0.030164975099472233,5,RMSE,0.34420233012822765,0.03943100313042505,2.89724081559718
48,0.02525004247867366,7,RMSE,0.48048804542647616,0.14220695330974792,2.9008708934041016
49,0.017600726971112785,6,RMSE,0.4361783245696567,0.07908422075061165,2.8993128091005307
50,0.010897686594170243,4,RMSE,0.38529093079752685,0.10316592705823303,2.895233163237556
51,0.011063388072272166,4,RMSE,0.409906600743273,0.10236436429854806,2.8952372455313418
52,0.005987943437531203,4,RMSE,0.3851300331394026,0.11624647610965157,2.895546905777146
53,0.007885686161666093,4,RMSE,0.3527701114169109,0.03735221181180676,2.8954260873061495
54,0.0031252326017143575,4,RMSE,0.36080821520518436,0.036609698990419534,2.900772597445687
55,0.010496660303937111,4,RMSE,0.3176105645460783,0.07225414494961421,2.89513288658185
56,0.010350776720623865,4,RMSE,0.31110359186515507,0.07461745578362625,2.894876939922928
57,0.011430197648827606,4,RMSE,0.3194755756063814,0.07337926884604021,2.8960343436055576
58,0.015913848779507352,11,RMSE,0.2692059719324584,0.1642943264828941,2.915911830436578
59,0.002358849164082943,4,RMSE,0.3165497194484582,0.07023647166806744,2.9147793778158597
60,0.022354637420632848,5,RMSE,0.2468777066390867,0.055486153340225455,2.896823089747431
61,0.009611033614911033,4,RMSE,0.346064784393655,0.0822408990486566,2.8960366140318707
62,0.0053676464617270995,4,RMSE,0.3783680929923232,0.024455391272652234,2.896336401805376
63,0.014685255643537912,5,RMSE,0.3336664212796717,0.05508882559676362,2.8957609926624994
64,0.0013369045067063,4,RMSE,0.4089828638488826,0.022987158111518614,3.018997438903275
65,0.009969138223878562,4,RMSE,0.35873107924397274,0.10381501827921963,2.895879093400998
66,0.015320410249039455,5,RMSE,0.31177979326214134,0.07320229673305295,2.8963655460682642
67,0.006029920009818721,4,RMSE,0.2902791377975083,0.13122386049073156,2.895590469919333
68,0.012525016579207621,5,RMSE,0.36941047636291774,0.05081298981278958,2.8956384604177945
69,0.008680556686784685,4,RMSE,0.3885210365938438,0.026899041880402926,2.896469641380836
70,0.01676374981034989,5,RMSE,0.3358360792209878,0.11033759457357135,2.8975286271121714
71,0.008788483864742468,4,RMSE,0.36517435295959966,0.03772824951021069,2.896317394156027
72,0.004495007760541002,4,RMSE,0.3460448980850476,0.06426638131012885,2.896393310156954
73,0.013261910588024683,4,RMSE,0.3511533258616901,0.04763536261589129,2.896403779536423
74,0.007546166502643529,5,RMSE,0.4062587576634031,0.09363973439550516,2.8958657950456623
75,0.01097108241277738,4,RMSE,0.32587995855820756,0.010442993900826592,2.8971096715404587
76,0.021305887421790397,4,RMSE,0.3031534917103835,0.08523811469423287,2.8951320212415785
77,0.021812193414923096,5,RMSE,0.30455753848789097,0.09291374948704376,2.8975413576564186
78,0.018451405467588562,5,RMSE,0.29351177788081884,0.08135586758033003,2.8956792511970093
79,0.01535778240493148,4,RMSE,0.3767155358472162,0.06113467585476351,2.8971045287543205
80,0.02575244174912978,6,RMSE,0.3969288683357378,0.10997749563814957,2.897797014349878
81,0.01164164161490055,4,RMSE,0.3248207799170789,0.030592358962492103,2.8956645111678267
82,0.006922102160731729,4,RMSE,0.4147909007056648,0.07152123810379957,2.895845750457211
83,0.0033204737352720143,4,RMSE,0.3564185277470101,0.046113349940693216,2.8989649258869257
84,0.009696948231664783,5,RMSE,0.3821027978306353,0.022759819060346853,2.89560422420203
85,0.01948528200820523,4,RMSE,0.30846512012737,0.08740164728168008,2.8967560100128353
86,0.0010814759567491505,9,RMSE,0.3654945543298876,0.06420034171691558,3.1001738332197255
87,0.015230065746855582,5,RMSE,0.3396203693318388,0.12712946598779218,2.8943978614523855
88,0.014083596749047064,5,RMSE,0.33891568153216084,0.1178994037680331,2.895332353871881
89,0.017308739880250737,6,RMSE,0.39616575377947916,0.128934482219347,2.89851040305449
90,0.02332415076587189,5,RMSE,0.28214270543979336,0.10043974543894012,2.8972224319569215
91,0.012789395133945268,5,RMSE,0.342599013473474,0.1135027915544437,2.8949995563021753
92,0.013335331543062668,6,RMSE,0.3280610952080665,0.0838849030507388,2.8982610121823535
93,0.019890214086379306,5,RMSE,0.30134755549943726,0.13694305401874632,2.8956212933152887
94,0.01104425773247125,5,RMSE,0.31517641573152816,0.15671209095030933,2.895079408564497
