,learning_rate,depth,objective,l2_leaf_reg,random_strength,test RMSE
0,0.013635805226285862,7,RMSE,0.0705690148304221,0.00046413327878091104,2.9007840893190417
1,0.008986401243117215,8,RMSE,0.06365594785310778,0.0011808746296917314,2.9022566293603287
2,0.014953260387369376,8,RMSE,0.027365764310229898,0.0018142533754706787,2.9030255624532666
3,0.011048037876605212,7,RMSE,0.026442448902223255,0.001996753445376447,2.9001494548406432
4,0.005405294849476593,8,RMSE,0.07850463989314276,0.0006826756378093715,2.9002502341982224
5,0.010168779200657077,5,RMSE,0.08372734704298103,0.0010770686788707413,2.8958437819637615
6,0.008647692968689611,8,RMSE,0.09542226225345228,0.0008072230738750592,2.9005799556607648
7,0.0057127355072102435,6,RMSE,0.057758265081934546,0.0007217635202214595,2.897082973821086
8,0.011787013485668744,4,RMSE,0.086396862134917,0.0009500807042300959,2.895719547404774
9,0.009632620578513357,5,RMSE,0.08513792804807567,0.0019888874657541483,2.895007722629991
10,0.007758751980585768,4,RMSE,0.09797593410150231,0.0015708532491578084,2.8970197565147258
11,0.011176226742656076,4,RMSE,0.08179885984291776,0.0014126098534502137,2.896747027385643
12,0.012505524151538074,5,RMSE,0.05049922042234003,0.000193198303705808,2.8955895651303805
13,0.013068220345435795,5,RMSE,0.044915701577943716,0.00022832386347319074,2.89571584279574
14,0.012377012710338907,5,RMSE,0.04487790223013259,0.00013569428962003851,2.8955845505299567
15,0.010164040071069566,6,RMSE,0.039808963950715336,0.0013316906788966017,2.896346210083312
16,0.012039974089323578,5,RMSE,0.06676038032849815,0.0016256438669060135,2.895309595481578
17,0.011016996883508094,6,RMSE,0.06915996344947883,0.0016878208447582432,2.896835702484365
18,0.009407743816189307,5,RMSE,0.0580123125299752,0.0019475044436582122,2.8955744442402627
19,0.007374487336839424,6,RMSE,0.06943317046788727,0.001650036127760437,2.8970279245606503
20,0.010218604120264442,4,RMSE,0.015581283663755253,0.001853368624704636,2.8973573175805742
21,0.009583361691653771,5,RMSE,0.0635589181157563,0.001928263954746985,2.896091231484391
22,0.009092844288047785,5,RMSE,0.056979070891728864,0.001985785863384657,2.8960177131090123
23,0.008373716852609875,5,RMSE,0.07485433745482442,0.0017591029240758376,2.8955393897101986
24,0.008188520912234867,6,RMSE,0.07807463029762152,0.0017729727603809553,2.8958145696307875
25,0.007213704254833849,4,RMSE,0.08971341859663823,0.0015280451185455716,2.895693662639778
26,0.008326049429960321,5,RMSE,0.07481144171981051,0.0017325038452754697,2.8957556299621467
27,0.009669502082338766,7,RMSE,0.08848924787366255,0.0015139575636264498,2.8986033929880652
28,0.006962476967538505,6,RMSE,0.0788829749386482,0.0018307073933158666,2.8993816365805
29,0.013907744802524567,5,RMSE,0.07471787631114446,0.0016480361152496643,2.8945738051450505
30,0.01417444871361627,4,RMSE,0.09358982438610572,0.0013019396143675965,2.8960426330081157
31,0.013596657512926373,5,RMSE,0.0727405263707668,0.0016427214235608472,2.897027817710934
32,0.013809380480023278,5,RMSE,0.06568116137402213,0.0017644938389334685,2.8946681787729043
33,0.0146339827430862,5,RMSE,0.0648218808191722,0.0018582251747824945,2.8962995228232478
34,0.013543814548194729,6,RMSE,0.06628487709143893,0.0015703358453359269,2.8962335336203067
35,0.014500992530794909,4,RMSE,0.083065593401005,0.0014524515027121156,2.896291866912867
36,0.014072568058353607,5,RMSE,0.07340225886250851,0.0016828959501422565,2.895618064659565
37,0.01487813249183485,6,RMSE,0.06246335398874611,0.001890901203745272,2.8993614870776536
38,0.013049001109333208,5,RMSE,0.0795901694628111,0.001791346750990472,2.895211746496863
39,0.012927560299176643,7,RMSE,0.09023345411702674,0.0019975776927746037,2.901810829209628
40,0.013962913958631315,4,RMSE,0.0998992445500077,0.0017906917054808387,2.8951561948608404
41,0.013914452454832207,4,RMSE,0.0984079134867925,0.001825303440010565,2.8970219232350276
42,0.013118329921693405,4,RMSE,0.0852117259158032,0.0017836520760910622,2.897106706424568
43,0.014358366292864423,4,RMSE,0.09295500838205698,0.0017328271221050092,2.896375447229259
44,0.014918142683224413,5,RMSE,0.08077112119798484,0.0019446876798756892,2.8972372303013207
45,0.01403949876726154,5,RMSE,0.08478637199872749,0.00188603975911895,2.894304567005265
46,0.013806165423611306,4,RMSE,0.09937341947186683,0.0018957534861293694,2.895345988867608
47,0.013466091642402325,5,RMSE,0.09445339819109824,0.0019968597626458095,2.895995265496228
48,0.014254463226988421,6,RMSE,0.08770122148413548,0.0015944482175997354,2.898988853916162
49,0.012560179427070108,4,RMSE,0.08472976876859292,0.0017071482295531615,2.895431946656706
50,0.011813920154244673,5,RMSE,0.09624339034395407,0.001893967807800465,2.8955323233456456
51,0.013307598419829668,5,RMSE,0.07886018989971257,0.0018097606826097926,2.8949110130469924
52,0.013844024817893702,5,RMSE,0.08330738768904167,0.0018225107939317693,2.896965769247137
