,learning_rate,depth,objective,l2_leaf_reg,random_strength,test RMSE
0,0.01441816248633063,8,RMSE,0.040437753912091645,0.14466149588085517,2.9013916543539673
1,0.019960714905638284,8,RMSE,0.0718974855104121,0.12306523499008672,2.9018602212580795
2,0.0048776050284838664,7,RMSE,0.08748386619070703,0.0674556481034577,2.8984747626823397
3,0.008355217094280018,4,RMSE,0.019885035306363395,0.10223382868549818,2.894736306416487
4,0.00675943484685091,4,RMSE,0.08476520248875839,0.07023861702747877,2.8952807537952645
5,0.017130491080417462,4,RMSE,0.01178312855512094,0.12279244451360273,2.8956867652029503
6,0.01589666331984134,8,RMSE,0.054653919134597106,0.057152626055048575,2.9040634494190667
7,0.0026730840365136203,4,RMSE,0.023546616131530522,0.053482963239026675,2.9054344380833665
8,0.016423501908275018,5,RMSE,0.06359975957801885,0.12198597440077431,2.8971088642841574
9,0.0040963814116948835,5,RMSE,0.05480066506025047,0.056629519406839524,2.89550393572306
10,0.00961342162457128,6,RMSE,0.03158296827516061,0.08724555408740015,2.8959582383947517
11,0.008169942571993136,4,RMSE,0.09618374636760439,0.08693107834676864,2.8946107548027014
12,0.009181429759837179,5,RMSE,0.09463717673044451,0.09460543635339655,2.896027543138834
13,0.0012445799008059411,6,RMSE,0.09656900776966822,0.0849055281301458,3.0401135686463543
14,0.012482470228634999,4,RMSE,0.04320306625627678,0.1022583454776324,2.8946800744533023
15,0.012199377400797259,5,RMSE,0.04410121744109618,0.10790222517025319,2.8951714432040907
16,0.012528666546231937,4,RMSE,0.0715434009949754,0.07275216514067512,2.8946824207111064
17,0.011461613348152745,7,RMSE,0.04600742869988556,0.08119667569623956,2.8988138532614007
18,0.006792443436771994,6,RMSE,0.09960192440971366,0.10045876008907369,2.895513121897217
19,0.01054471403268888,5,RMSE,0.0648256628305969,0.09234305513536788,2.8951015370223336
20,0.012948808966316158,4,RMSE,0.07896483085130737,0.11194925447772737,2.8950631149257555
21,0.013248513094143669,4,RMSE,0.07695800978877515,0.07586417377754752,2.8958102890813784
22,0.010885628091889784,4,RMSE,0.08762255679305797,0.08052544050002783,2.8947548758024837
23,0.008309347220179335,5,RMSE,0.06563544547591421,0.06808045942200769,2.8946992770123074
24,0.011753028272079809,4,RMSE,0.0726528962045718,0.09025328905450267,2.89355387519078
25,0.010530560582407708,5,RMSE,0.08118747158933481,0.09082092448977161,2.8948180487955844
26,0.014076403241409925,4,RMSE,0.09169436033665536,0.09522983113701401,2.8955399715485646
27,0.011640746114274198,6,RMSE,0.09237251262893731,0.08372827007140768,2.8969294583240943
28,0.009501363745110753,4,RMSE,0.09969903510866336,0.10169166511904708,2.8941023507070534
29,0.007106772514593977,7,RMSE,0.09010960019524906,0.14981679721144656,2.899197842055922
30,0.009389625988214701,5,RMSE,0.09858419889322045,0.11022645551009044,2.8942290294856083
31,0.00964022448778053,5,RMSE,0.0999716004299539,0.11031882090801977,2.89548566972287
32,0.008385628534244618,4,RMSE,0.09523214521512273,0.09779967395842114,2.89479022984493
33,0.009863975691216656,5,RMSE,0.08588717722098703,0.1161713787003808,2.8958558058016908
34,0.011520760107709669,4,RMSE,0.0822490683856642,0.13128955769523087,2.8952334028880973
35,0.006175649834149826,4,RMSE,0.08990557734746664,0.10431383264912016,2.895161484633988
36,0.008263451016075445,5,RMSE,0.09970700279101602,0.09961203293631539,2.894306058851326
37,0.005621063307778234,6,RMSE,0.0876890949081862,0.10349826655142233,2.896878198077073
38,0.007539305305477896,5,RMSE,0.09908321070944381,0.09924177185959297,2.894248541128385
39,0.007536334186318811,7,RMSE,0.08388581710832635,0.09291736969351708,2.898308218572556
40,0.009091458961646776,5,RMSE,0.07464468086075886,0.11630064588420697,2.8942206835402597
41,0.009025129993158547,5,RMSE,0.07565828104769928,0.11773527502240914,2.894679120252219
42,0.010305558388161442,5,RMSE,0.09112913222184171,0.10670278502234741,2.8959070881549875
43,0.007648654064465904,6,RMSE,0.0854579155887523,0.11200688015830708,2.897316415445503
44,0.009121064326451064,5,RMSE,0.07092180156107712,0.12759619514547738,2.894165686727298
45,0.009679346576276084,4,RMSE,0.07100366644293793,0.13086705330204298,2.8953594208231066
46,0.00930276594841103,5,RMSE,0.07465778948224971,0.1271839892459348,2.8951353214190205
47,0.010988675667283758,6,RMSE,0.08125605488417077,0.11914351518445529,2.895647340600183
48,0.008859170079852437,4,RMSE,0.06115772060527746,0.13728284107680203,2.8963371587184374
49,0.009909654384772868,5,RMSE,0.06942277342195693,0.11380210903185593,2.8956271283664505
50,0.0061760164004198825,8,RMSE,0.07885247099071437,0.10762112173563308,2.900234804326487
51,0.007603915632653297,5,RMSE,0.09545771464567673,0.12261722206811866,2.8951038302295546
52,0.009093226870334621,5,RMSE,0.09355338554542542,0.09746015870146778,2.897376191426317
53,0.004469848154814486,6,RMSE,0.09628535753023892,0.10296527796120684,2.8963135329641547
54,0.008760304913454791,5,RMSE,0.05899032641793826,0.08942506075082657,2.8950546036070373
55,0.01060602842037867,4,RMSE,0.06825038221871499,0.10989618314090686,2.8959640612463913
56,0.00775738494505576,5,RMSE,0.07584241054984749,0.1146643868913888,2.895393516160757
57,0.011221538565717153,4,RMSE,0.07305558150810207,0.1192771454524716,2.8958586591898303
58,0.009826927028323496,6,RMSE,0.08800186161808689,0.09693900643765016,2.89717082729208
59,0.006933239051820351,4,RMSE,0.09770608993492799,0.10694634491789744,2.894731441156461
60,0.011801684726238555,5,RMSE,0.08414388252168029,0.09995993202936586,2.89514979871989
61,0.008315110705861748,5,RMSE,0.0984363499720004,0.10020795881558969,2.8944728216288724
62,0.008734834068994621,5,RMSE,0.09260482507424612,0.09498722485870491,2.8958921765170715
63,0.010430361014673678,5,RMSE,0.09985119737752621,0.08918912498490571,2.893939685184849
64,0.010327999111886598,5,RMSE,0.09440695971518775,0.08862387328205484,2.8954908396278443
65,0.012460657325790254,4,RMSE,0.096577057954745,0.091676601373838,2.8940175299335076
66,0.012015426025713016,4,RMSE,0.07859703010615085,0.0853136521552987,2.8944627887993946
67,0.012653320492829603,4,RMSE,0.08965523210637563,0.09090702555206928,2.895357870990372
68,0.013248383495097642,4,RMSE,0.09642662293482294,0.0935241002918654,2.895280965239867
69,0.011157730327858367,4,RMSE,0.09336601585104744,0.08591044991538796,2.8955046774338435
70,0.012185374339340905,4,RMSE,0.08693339612684821,0.0831636250374881,2.895955449935182
71,0.010235008768527665,5,RMSE,0.0999831270667544,0.10501495585230719,2.8955254384248006
72,0.0093859702241448,5,RMSE,0.09738549923485137,0.09071963712859028,2.8956782027783783
73,0.011109793359038514,5,RMSE,0.09136683034234011,0.10101831404948504,2.894211215866146
74,0.011120147229281752,4,RMSE,0.09229011179602148,0.0947816833630773,2.8947550075621016
75,0.010848691693456395,6,RMSE,0.08955548347683716,0.10180477357404089,2.89686074034414
76,0.01159884436006643,5,RMSE,0.0949833405072385,0.10473705262658674,2.8947898376065275
77,0.010232521005400036,4,RMSE,0.08139054882635241,0.08785815521926559,2.8945556196830613
78,0.01228871016886724,5,RMSE,0.08431105827022556,0.11012865088908286,2.8959404548177625
79,0.012883417139175752,4,RMSE,0.0973712543269411,0.07966820380870274,2.895384926414642
80,0.013722806067227665,7,RMSE,0.09023808739868804,0.0930147502474423,2.8978958195768643
81,0.009375654377766218,5,RMSE,0.09981717859013378,0.09856604154421093,2.894575903385532
82,0.01068026351802595,5,RMSE,0.0948076377189737,0.09656158295339827,2.894803859477851
83,0.009806935502219439,5,RMSE,0.09781441790053999,0.10157181035979904,2.8957413539972827
84,0.008638290394371972,5,RMSE,0.09235862590276626,0.09920128942316621,2.8961700389495912
85,0.011900714730307816,5,RMSE,0.0879630689564944,0.09221833197669445,2.89498224185037
86,0.007913537998629351,6,RMSE,0.09614567194256436,0.11295776543145444,2.896109652238169
87,0.009044681758693548,5,RMSE,0.09382441375714735,0.10588536972342309,2.8944103110818746
88,0.010006146624937384,4,RMSE,0.07323193925237495,0.10304177726872095,2.8953863335646712
89,0.01138979568465212,5,RMSE,0.09100083331482377,0.11074568405918137,2.8947108643866484
90,0.008105642567280762,6,RMSE,0.09804465859964988,0.10899155822333108,2.8975125142885503
91,0.009444849734818567,5,RMSE,0.09837043271385044,0.09670222043161707,2.894731875316351
92,0.00839489073651172,5,RMSE,0.09995203127802402,0.09959784851421814,2.8944228900638
93,0.010523402544197993,5,RMSE,0.09651191878403814,0.11528980468059744,2.894415186378466
94,0.007478031515996011,5,RMSE,0.0952688326473243,0.10696217088725654,2.896045663133159
95,0.007228433001586349,4,RMSE,0.09354517252635763,0.09542103658651398,2.8947780982641134
96,0.008903133133631757,5,RMSE,0.09120258738478755,0.10141794333438574,2.894735907107844
97,0.008143169042629165,4,RMSE,0.0999805397769395,0.08928422305400587,2.8955218193981698
98,0.009471932190539276,5,RMSE,0.06775030797445888,0.10513490428989473,2.895621060038314
99,0.008594968065405977,8,RMSE,0.08624155661424608,0.09870883937355904,2.9004719054967327
