,learning_rate,depth,objective,l2_leaf_reg,subsample,colsample_bylevel,test RMSE
18,0.012732051707233995,6,RMSE,0.018145048164500847,0.6696628379548447,0.6463201629554465,2.8982588943630367
19,0.022105766725036363,7,RMSE,0.006445073009083934,0.8359451166544258,0.5060851878691968,2.9002451277799723
20,0.03059597454734172,6,RMSE,0.011664647381887203,0.6330271376787678,0.6056398929064544,2.8995237127404985
21,0.03916782710715282,5,RMSE,0.0298584354805111,0.8149199091281305,0.5521013911410728,2.900418650873236
22,0.04217294888100729,5,RMSE,0.013591661402612896,0.9077615458192323,0.42822442584258424,2.898786722436893
23,0.02842362951341861,5,RMSE,0.032553258161314616,0.7703968665050811,0.5485618777521047,2.8975969180953296
24,0.01950198192460093,4,RMSE,0.03274255288107869,0.7851339721638583,0.6943907959493674,2.8971649402010637
25,0.017287802530879123,4,RMSE,0.04582511154199857,0.6231102360074559,0.7034269107987666,2.89783038346631
26,0.0219451660617056,4,RMSE,0.02923240786682293,0.7623614921916515,0.7124649950642402,2.9003555302893362
27,0.012458229157638754,4,RMSE,0.03679549448915009,0.9793084055968316,0.6028638019719651,2.8971691522911143
28,0.03159105073760488,4,RMSE,0.015380294439884215,0.8948193994841397,0.7479215413308355,2.8976509801292485
29,0.023693588980945642,5,RMSE,0.026022401865048478,0.7830890337771391,0.6538770037690362,2.89851202109509
30,0.04422501671821485,7,RMSE,0.03436583955052129,0.8661531214770459,0.24657243738755374,2.903590530630048
31,0.010877582610604904,4,RMSE,0.037199308619166344,0.9808121164329204,0.5989798793221324,2.896852433080417
32,0.01977163999771519,4,RMSE,0.04707698412278912,0.9302211985810163,0.4829771364788811,2.9007027171674946
33,0.027275470553266647,4,RMSE,0.039620716518938566,0.9535722339170618,0.40443660861682706,2.8977306063841017
34,0.010021375349278341,4,RMSE,0.021385778424835255,0.8863301158323473,0.5742745901516509,2.898230170117692
35,0.026094166540085853,4,RMSE,0.023384528530674506,0.9963255083968448,0.6264800144289216,2.897782855287762
36,0.017584442421727298,5,RMSE,0.027661426768361738,0.8047169414846838,0.4993649848402761,2.897424368211096
37,0.0038868524050772423,4,RMSE,0.03227575751765586,0.9353090915638569,0.8010052935572377,2.902775543492717
38,0.007705646167578198,6,RMSE,0.019520580482559103,0.8509520392018446,0.12020402479905573,2.8989466173902825
39,0.014592822385040144,4,RMSE,0.049775607798988195,0.9478928890546869,0.449520130616457,2.8987028307920983
40,0.03281657966028985,5,RMSE,0.009195557993117193,0.741719335345321,0.6885931940750272,2.8993948651164083
41,0.014784224076496719,4,RMSE,0.036493296785613555,0.9978870065068204,0.5946109340975466,2.8986660507031314
42,0.01022366518602931,4,RMSE,0.043331994191540275,0.8742196919976398,0.6238193786695182,2.898094458082231
43,0.020624169621617387,4,RMSE,0.03739553277974753,0.9617627682811773,0.585977605693091,2.8979781223518994
44,0.006382614719631894,4,RMSE,0.05432089141814486,0.7949384185154624,0.670436277091863,2.8982438532419095
45,0.02539597644792766,4,RMSE,0.03247996747409219,0.9085890286500492,0.5199268282774296,2.8957524951981584
46,0.02718098506763187,5,RMSE,0.028275216245337874,0.9052751355906854,0.5047200405441488,2.897723059431118
47,0.024364203597381964,4,RMSE,0.01641095963170599,0.8216626846271434,0.4656761878791579,2.8983866468206765
48,0.03388729802626552,5,RMSE,0.022647786124960618,0.8629137061379267,0.3757696671929952,2.900915832752508
49,0.01873053590725069,4,RMSE,0.03283271899861415,0.9217595011836375,0.5159656693823835,2.8983950896725945
50,0.03035453103824791,5,RMSE,0.04304940067692638,0.7249089185628584,0.5634374124049457,2.9001118362354883
51,0.01252133791063178,4,RMSE,0.03907651605491036,0.9689044478825883,0.5886480723870421,2.8972762009716817
52,0.002093487308885207,4,RMSE,0.035577499703491354,0.8784125451478411,0.6451579320252945,2.939135308181544
53,0.015380593123486653,4,RMSE,0.026448707981581332,0.9770837912598878,0.5249914604913718,2.8967233269591866
54,0.0232444844750875,4,RMSE,0.01996573908879037,0.9245621298320337,0.5332605708123241,2.895446576165492
55,0.03574613844014045,4,RMSE,0.019013789114752006,0.9272863811100904,0.5273441388729162,2.8987893301237353
56,0.023481841694360787,5,RMSE,0.02468239544670226,0.9620839290840032,0.47714355096939387,2.89751300947422
57,0.038754228359118875,4,RMSE,0.012899067950451667,0.9985672874268703,0.5274857939544695,2.8988048370074164
58,0.02904627155483623,5,RMSE,0.019880746233977613,0.8340417199363565,0.5600199001887377,2.899404837863461
59,0.014923671253307673,7,RMSE,0.02570514972571048,0.908732609274612,0.43018213464657595,2.900726603078679
60,0.025029111437300612,4,RMSE,0.02989063976276512,0.9362155549537877,0.5328892260772506,2.9005556215308
61,0.019877994619037484,4,RMSE,0.03172980843472991,0.8552606083446261,0.6197661702444788,2.8974605247251555
62,0.01698496606922565,4,RMSE,0.016238332511440266,0.8993763427292745,0.5683639956275365,2.8988605074487555
63,0.02241166373739408,4,RMSE,0.027694381433812434,0.8257447688885613,0.4834650622497749,2.8996382822709017
64,0.031049172841330294,4,RMSE,0.03374543915099102,0.96795237690358,0.5039053304635025,2.8968973423445954
65,0.031002877567826014,8,RMSE,0.025023465293528765,0.9683853652080207,0.5163349961055304,2.9057949001547763
66,0.04050155942540078,4,RMSE,0.006659727348612147,0.9449631784305187,0.44895306544050073,2.89831247806931
67,0.03676264450131934,4,RMSE,0.02130501846097639,0.9801904544360778,0.4794911378081733,2.900406894198712
68,0.0469377982074535,5,RMSE,0.04016872180805197,0.8877296530954366,0.5520695665577696,2.901448519996949
69,0.028185871595047575,4,RMSE,0.03017212805678253,0.9132915421873595,0.5922259042089792,2.897113071512286
70,0.027583521015797308,4,RMSE,0.03580457460389367,0.9226494830604482,0.5047089628972575,2.8964919208157305
71,0.02717714070275535,4,RMSE,0.030876657598796084,0.9150312656425229,0.507030313902626,2.898743188316747
72,0.029553340980999078,4,RMSE,0.03419581487590851,0.9490994829576124,0.5454259515059944,2.898196328545018
73,0.03498001560053548,4,RMSE,0.03510378665401845,0.973283036005952,0.5901333858980746,2.900072717827017
74,0.02481846787730393,4,RMSE,0.028830591811099926,0.9225857659975907,0.48684535262720424,2.8980851254482953
75,0.02186953792447794,4,RMSE,0.038503343621223256,0.8850607966204158,0.5343549568679347,2.8990682776497136
76,0.03262132487728109,4,RMSE,0.04118544807140237,0.8558363245994667,0.6087800525528569,2.898642291876275
77,0.027220124551150374,4,RMSE,0.0311392377937574,0.9825466145263082,0.5804937739585097,2.8991917122430118
78,0.0172832690714262,4,RMSE,0.03432793458535982,0.9400974289723676,0.42990444029991776,2.8985705430637116
79,0.021587836227669653,4,RMSE,0.027185560371119744,0.9041104310026198,0.5046483275581096,2.8979506611323216
80,0.029646040619595564,4,RMSE,0.04609691023456631,0.8710396008362822,0.46695946237362757,2.898629289220605
81,0.03383668754329161,6,RMSE,0.02293501558192232,0.9501019672756815,0.5647452314937784,2.901691900872729
82,0.03704569916365514,4,RMSE,0.025587777645038896,0.9995569074916134,0.5383386236658045,2.9000440388662456
83,0.03138313711505098,4,RMSE,0.036672133482489294,0.8358083212543164,0.6382686030917758,2.8994771374371835
84,0.0258773065738858,5,RMSE,0.029185487829631932,0.9100476284621527,0.6028293719278182,2.899530084943552
85,0.01857979272902599,4,RMSE,0.03277819694598614,0.8828305018778844,0.5000653079072591,2.898763411629802
86,0.023965300138650163,6,RMSE,0.04301896023814085,0.8076811707415816,0.5760388653131919,2.8990501004157445
87,0.02845723429167023,4,RMSE,0.021166138373217645,0.928416487572162,0.5199409938731228,2.89468176913992
88,0.028281805891556766,4,RMSE,0.018055956984310364,0.9654304066588469,0.5187708997624051,2.897621023740278
89,0.014163919738074548,4,RMSE,0.022220682725389296,0.9219776389778962,0.4541194747824799,2.897357344937757
90,0.020894430783418898,4,RMSE,0.03822494827762432,0.9820254293684623,0.5309603199527932,2.8976128803787167
91,0.03201880559758643,4,RMSE,0.02668750113255912,0.8550554132023209,0.5574167306605264,2.8984226857893693
92,0.025774645341307002,4,RMSE,0.013775449190940637,0.9382872805317872,0.49173722850530766,2.896955526206648
93,0.023852113454198683,4,RMSE,0.02384649928809674,0.9480793377289713,0.48763388939168917,2.8985508672318936
94,0.026827898027883074,4,RMSE,0.030308210045516384,0.928220260234196,0.4645733291264218,2.897587087337278
95,0.01601004132261562,4,RMSE,0.01542972800222611,0.8952292053532084,0.5148249106894361,2.897817814793314
96,0.010465261980111776,4,RMSE,0.020306907795738488,0.9656078620181876,0.49287878653264355,2.898404049011626
97,0.029175338616839623,4,RMSE,0.034108999748625746,0.930458356403889,0.5453458018558411,2.8984968071264423
98,0.01922985314815133,4,RMSE,0.0363618784464589,0.983270874492535,0.6131600101500889,2.896494547249732
99,0.0183132098065785,4,RMSE,0.03654538795270567,0.9830339668858984,0.6288631411897907,2.8990861470764404
