,learning_rate,depth,objective,l2_leaf_reg,subsample,colsample_bylevel,test RMSE
52,0.01395926231869885,4,RMSE,0.599240382732543,0.6253291295295613,0.9295591619157433,2.8981672436227006
53,0.01012677134666234,4,RMSE,0.49167426593012636,0.6940351203658771,0.8987783907046378,2.8974744549857285
54,0.020615756037417606,4,RMSE,0.5604277142611953,0.6646532369519552,0.970571753805285,2.898328144149499
55,0.025127775962483914,5,RMSE,0.5165774058174302,0.5886081871999268,0.8562888184957697,2.900424858129115
56,0.015671903375373383,7,RMSE,0.4267446850991343,0.5612797878962802,0.8798387773888952,2.8996435320868335
57,0.0048868892647953455,4,RMSE,0.46859965885033106,0.619469672125533,0.9183345676436864,2.900219818500806
58,0.030929420163289235,4,RMSE,0.60908505631252,0.6976141697518725,0.7442540207609506,2.8959624013637835
59,0.031374400663315136,5,RMSE,0.5939848139401676,0.7023859717931618,0.7434243475514347,2.8989447809706927
60,0.036948824697112165,4,RMSE,0.6295352832835428,0.7307766235464564,0.8176098613042212,2.900370255544561
61,0.02557543081731707,4,RMSE,0.5455329304879124,0.6832102172208812,0.7395306094657079,2.8988142690472283
62,0.03136746338377137,4,RMSE,0.5196510095062965,0.6622307968262502,0.785822964508431,2.9004707840004054
63,0.021156322781703228,4,RMSE,0.39293515698286485,0.5987074057633918,0.877026689772849,2.896531967790586
64,0.021530900395828282,4,RMSE,0.39687542263882647,0.5983461251030039,0.7560512399932029,2.8979789239384837
65,0.028769745645756975,4,RMSE,0.3748685442383125,0.6495451553634886,0.8566199496497409,2.8961082380188543
66,0.029143867358461355,5,RMSE,0.4444890222756883,0.6390310539935696,0.86581823930023,2.8987775014204873
67,0.034784612869605484,4,RMSE,0.4832839976506978,0.7101885129584038,0.8332132642799495,2.8991194703043766
68,0.027494872651893883,4,RMSE,0.4066178635734656,0.547559340160605,0.8073526640208731,2.897239054395416
69,0.01463650616192893,5,RMSE,0.5722449771165428,0.6802509019055096,0.9084720842453589,2.896714449707612
70,0.022884464091396904,4,RMSE,0.5585661224687049,0.7707090589452394,0.905170799613793,2.898005118210971
71,0.014978762943283081,5,RMSE,0.6075512548999724,0.6820170156929809,0.8832735657770303,2.898447038984038
72,0.019006097542263335,5,RMSE,0.37398905386143183,0.6498920316060681,0.9304534047353302,2.897427152197624
73,0.010092131619307016,5,RMSE,0.503640873073457,0.6773343706583567,0.8451803255334599,2.899007813326261
74,0.011002266175366277,6,RMSE,0.4476817220227757,0.6319403676820673,0.8158102850056324,2.8970686675616477
75,0.020495428179444938,5,RMSE,0.5786730483311405,0.7161104496752279,0.7725755606437167,2.8996802509702553
76,0.016104040559481985,4,RMSE,0.6720638458077983,0.5944121650297092,0.9155939395348917,2.898662160772269
77,0.026698446400049917,8,RMSE,0.5377507680356602,0.7395118068969662,0.8693152397326152,2.9046570998768266
78,0.02950094253620125,4,RMSE,0.4791960338244016,0.6170194098526691,0.8288036264693592,2.89845507792203
79,0.02249877436935336,5,RMSE,0.35962240734113515,0.6527763562473563,0.8801605166294075,2.897400921753479
80,0.012502651198036828,4,RMSE,0.4076271800676567,0.6957449635591554,0.8572614074036123,2.8973906711426487
81,0.019250289203277038,4,RMSE,0.2896128744804377,0.5985031833017278,0.7299117996378849,2.8976135931946696
82,0.017457460393079213,4,RMSE,0.3497981152346313,0.6272331878690014,0.7656062493778278,2.8973202423788984
83,0.024474388943167433,4,RMSE,0.3874033316007891,0.5719611708353799,0.7868393710185706,2.898716361215679
84,0.013696963940540286,4,RMSE,0.3177002780225101,0.6704935871992321,0.9550719511531133,2.8981697260782155
85,0.007013309674668521,4,RMSE,0.4460760776192686,0.6170334943980991,0.8956454605819475,2.8984545856626283
86,0.018567175993727588,5,RMSE,0.3546020058678377,0.6509627695333243,0.8027241777261713,2.8994652776797465
87,0.011115015830927936,4,RMSE,0.4942066100397771,0.5840036035343602,0.6845572572608903,2.898080955342871
88,0.015220063122600758,6,RMSE,0.5718226709852,0.6072922114079398,0.7252505868978172,2.899191875912662
89,0.03278153231548594,4,RMSE,0.42265556486413797,0.632337531083002,0.8418301185393017,2.8990375628631737
90,0.0271247830417276,5,RMSE,0.32592869972319694,0.6707010177542064,0.7009992067524794,2.8973906934678983
91,0.009788761035414002,6,RMSE,0.445666798032902,0.6326688360887163,0.8190397414892285,2.8988896249908174
92,0.011943391739217404,6,RMSE,0.5229494704426474,0.6511836052269514,0.7624527517772195,2.898125651919706
93,0.0210909362991449,7,RMSE,0.4652635742633443,0.6088364829798776,0.7829194198269456,2.8993363627216096
94,0.017872054968007763,6,RMSE,0.3757933694834523,0.63736312196445,0.8154848910144721,2.8994973332235277
95,0.024329657188825758,7,RMSE,0.40492207340947967,0.6977675626071298,0.7509596859844052,2.9004118011892728
96,0.00327758227665788,4,RMSE,0.45006858097784164,0.6825327553067685,0.8005359091587696,2.906633850057525
97,0.007926364316226737,5,RMSE,0.5015199520249867,0.5901555304206728,0.901427992298937,2.8980815146745993
98,0.014998967951854163,4,RMSE,0.2830103351090706,0.5744676752328869,0.8730098107228025,2.896043468180557
99,0.014412030729920488,4,RMSE,0.3354514225329405,0.5627064496426392,0.8732540187637834,2.897259149654189
