,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.326569,0.21779971
1,Granit Xhaka,Arsenal,Chelsea,0,15,2.625025,0.14484905
2,Granit Xhaka,Arsenal,Wolves,0,16,3.1851583,0.1229742
3,Granit Xhaka,Arsenal,West Ham,1,17,2.9823678,0.18580353
4,Granit Xhaka,Arsenal,Brighton,0,18,2.6976905,0.19028632
5,Granit Xhaka,Arsenal,Newcastle Utd,1,19,3.086622,0.19483015
6,Granit Xhaka,Arsenal,Tottenham,0,20,2.605454,0.115909845
7,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.9945114,0.13867775
8,Granit Xhaka,Arsenal,Everton,0,22,3.1857324,0.13252445
9,Granit Xhaka,Arsenal,Brentford,1,23,3.0551093,0.12138741
10,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.6763573,0.16836323
11,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1939254,0.1408584
12,Mohamed Elneny,Arsenal,Wolves,0,16,2.5907567,0.11832999
13,Mohamed Elneny,Arsenal,West Ham,1,17,2.4592488,0.11837249
14,Mohamed Elneny,Arsenal,Brighton,0,18,2.2304008,0.14911254
15,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.5193985,0.11044373
16,Mohamed Elneny,Arsenal,Tottenham,0,20,2.1913395,0.087760694
17,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.4295459,0.13739435
18,Mohamed Elneny,Arsenal,Everton,0,22,2.5819283,0.09826604
19,Mohamed Elneny,Arsenal,Brentford,1,23,2.472895,0.12925532
20,Rob Holding,Arsenal,Nottingham Forest,1,14,2.6935525,0.16846167
21,Rob Holding,Arsenal,Chelsea,0,15,2.1146626,0.18430711
22,Rob Holding,Arsenal,Wolves,0,16,2.653649,0.21151337
23,Rob Holding,Arsenal,West Ham,1,17,2.4124207,0.14782451
24,Rob Holding,Arsenal,Brighton,0,18,2.16043,0.17704122
25,Rob Holding,Arsenal,Newcastle Utd,1,19,2.503266,0.14978918
26,Rob Holding,Arsenal,Tottenham,0,20,2.1103072,0.15254615
27,Rob Holding,Arsenal,Manchester Utd,1,21,2.3866162,0.21635766
28,Rob Holding,Arsenal,Everton,0,22,2.634235,0.19426022
29,Rob Holding,Arsenal,Brentford,1,23,2.439257,0.20697846
30,Thomas Partey,Arsenal,Nottingham Forest,1,14,2.9958348,0.15127148
31,Thomas Partey,Arsenal,Chelsea,0,15,2.3698134,0.074969195
32,Thomas Partey,Arsenal,Wolves,0,16,2.9324546,0.113790736
33,Thomas Partey,Arsenal,West Ham,1,17,2.6938307,0.121568225
34,Thomas Partey,Arsenal,Brighton,0,18,2.4203794,0.11225315
35,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.782006,0.12325163
36,Thomas Partey,Arsenal,Tottenham,0,20,2.365099,0.087226875
37,Thomas Partey,Arsenal,Manchester Utd,1,21,2.6759982,0.1001557
38,Thomas Partey,Arsenal,Everton,0,22,2.923197,0.104217686
39,Thomas Partey,Arsenal,Brentford,1,23,2.737801,0.11763341
40,Martin degaard,Arsenal,Nottingham Forest,1,14,4.877092,0.12099746
41,Martin degaard,Arsenal,Chelsea,0,15,3.7570744,0.30001384
42,Martin degaard,Arsenal,Wolves,0,16,4.6964846,0.1010682
43,Martin degaard,Arsenal,West Ham,1,17,4.2266054,0.13777892
44,Martin degaard,Arsenal,Brighton,0,18,3.8320148,0.18885848
45,Martin degaard,Arsenal,Newcastle Utd,1,19,4.258537,0.17195399
46,Martin degaard,Arsenal,Tottenham,0,20,3.717752,0.26556662
47,Martin degaard,Arsenal,Manchester Utd,1,21,4.4288697,0.10033522
48,Martin degaard,Arsenal,Everton,0,22,4.7027483,0.11275939
49,Martin degaard,Arsenal,Brentford,1,23,4.575743,0.11543487
50,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.1984715,0.086785085
51,Kieran Tierney,Arsenal,Chelsea,0,15,2.4478908,0.10256001
52,Kieran Tierney,Arsenal,Wolves,0,16,3.1819873,0.048404973
53,Kieran Tierney,Arsenal,West Ham,1,17,2.8203506,0.11389276
54,Kieran Tierney,Arsenal,Brighton,0,18,2.5061526,0.09525159
55,Kieran Tierney,Arsenal,Newcastle Utd,1,19,2.9082093,0.05462423
56,Kieran Tierney,Arsenal,Tottenham,0,20,2.4120853,0.08689318
57,Kieran Tierney,Arsenal,Manchester Utd,1,21,2.784861,0.13011403
58,Kieran Tierney,Arsenal,Everton,0,22,3.1448998,0.08360652
59,Kieran Tierney,Arsenal,Brentford,1,23,2.8509712,0.13217787
60,Ben White,Arsenal,Nottingham Forest,1,14,3.7061381,0.13535379
61,Ben White,Arsenal,Chelsea,0,15,2.8574016,0.10262064
62,Ben White,Arsenal,Wolves,0,16,3.6536286,0.102448225
63,Ben White,Arsenal,West Ham,1,17,3.2741406,0.14103423
64,Ben White,Arsenal,Brighton,0,18,2.94136,0.09885596
65,Ben White,Arsenal,Newcastle Utd,1,19,3.3396556,0.12371657
66,Ben White,Arsenal,Tottenham,0,20,2.8284478,0.07553001
67,Ben White,Arsenal,Manchester Utd,1,21,3.3268466,0.11554311
68,Ben White,Arsenal,Everton,0,22,3.6207726,0.077259794
69,Ben White,Arsenal,Brentford,1,23,3.359724,0.10448923
70,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.7212517,0.12021441
71,Eddie Nketiah,Arsenal,Chelsea,0,15,2.2309005,0.18349874
72,Eddie Nketiah,Arsenal,Wolves,0,16,2.693119,0.19343714
73,Eddie Nketiah,Arsenal,West Ham,1,17,2.477295,0.17256463
74,Eddie Nketiah,Arsenal,Brighton,0,18,2.2768805,0.15860471
75,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.5630736,0.15939084
76,Eddie Nketiah,Arsenal,Tottenham,0,20,2.2296338,0.18927778
77,Eddie Nketiah,Arsenal,Manchester Utd,1,21,2.4344728,0.20711075
78,Eddie Nketiah,Arsenal,Everton,0,22,2.6585176,0.1644993
79,Eddie Nketiah,Arsenal,Brentford,1,23,2.4873266,0.19333424
80,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.743215,0.14861341
81,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.2277436,0.20491153
82,Emile Smith Rowe,Arsenal,Wolves,0,16,2.7038605,0.22156224
83,Emile Smith Rowe,Arsenal,West Ham,1,17,2.49346,0.19804758
84,Emile Smith Rowe,Arsenal,Brighton,0,18,2.2698328,0.18600345
85,Emile Smith Rowe,Arsenal,Newcastle Utd,1,19,2.5654275,0.18119743
86,Emile Smith Rowe,Arsenal,Tottenham,0,20,2.225134,0.20341532
87,Emile Smith Rowe,Arsenal,Manchester Utd,1,21,2.4561672,0.2382323
88,Emile Smith Rowe,Arsenal,Everton,0,22,2.6805894,0.19758998
89,Emile Smith Rowe,Arsenal,Brentford,1,23,2.5183835,0.23625222
90,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.107817,0.31957144
91,Bukayo Saka,Arsenal,Chelsea,0,15,3.9245605,0.2554452
92,Bukayo Saka,Arsenal,Wolves,0,16,4.8941054,0.24984325
93,Bukayo Saka,Arsenal,West Ham,1,17,4.3829713,0.3575035
94,Bukayo Saka,Arsenal,Brighton,0,18,4.0395327,0.30023974
95,Bukayo Saka,Arsenal,Newcastle Utd,1,19,4.4653864,0.28311485
96,Bukayo Saka,Arsenal,Tottenham,0,20,3.8959503,0.2408649
97,Bukayo Saka,Arsenal,Manchester Utd,1,21,4.5955415,0.33391774
98,Bukayo Saka,Arsenal,Everton,0,22,4.8990407,0.24872553
99,Bukayo Saka,Arsenal,Brentford,1,23,4.7519617,0.3349254
100,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.8262641,0.12667212
101,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.2301896,0.0744386
102,Takehiro Tomiyasu,Arsenal,Wolves,0,16,2.7818239,0.10737892
103,Takehiro Tomiyasu,Arsenal,West Ham,1,17,2.5496871,0.078946084
104,Takehiro Tomiyasu,Arsenal,Brighton,0,18,2.280034,0.08227484
105,Takehiro Tomiyasu,Arsenal,Newcastle Utd,1,19,2.6343696,0.0723779
106,Takehiro Tomiyasu,Arsenal,Tottenham,0,20,2.228246,0.06139837
107,Takehiro Tomiyasu,Arsenal,Manchester Utd,1,21,2.5137088,0.113327794
108,Takehiro Tomiyasu,Arsenal,Everton,0,22,2.746216,0.08562881
109,Takehiro Tomiyasu,Arsenal,Brentford,1,23,2.5704274,0.11580411
110,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.705941,0.13233918
