,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Chelsea,1,34,2.8673387,0.16075839
1,Granit Xhaka,Arsenal,Newcastle Utd,0,35,2.5147321,0.18722416
2,Granit Xhaka,Arsenal,Brighton,1,36,2.804866,0.14446993
3,Granit Xhaka,Arsenal,Nottingham Forest,0,37,3.172319,0.1761148
4,Granit Xhaka,Arsenal,Wolves,1,38,3.3735874,0.15225314
5,Mohamed Elneny,Arsenal,Chelsea,1,34,2.3605943,0.18462761
6,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.140896,0.1783366
7,Mohamed Elneny,Arsenal,Brighton,1,36,2.3642821,0.17176236
8,Mohamed Elneny,Arsenal,Nottingham Forest,0,37,2.530782,0.16851802
9,Mohamed Elneny,Arsenal,Wolves,1,38,2.6421454,0.18056671
10,Rob Holding,Arsenal,Chelsea,1,34,2.5818508,0.1545175
11,Rob Holding,Arsenal,Newcastle Utd,0,35,2.266726,0.16522445
12,Rob Holding,Arsenal,Brighton,1,36,2.5410812,0.12937397
13,Rob Holding,Arsenal,Nottingham Forest,0,37,2.8753266,0.13010326
14,Rob Holding,Arsenal,Wolves,1,38,3.0723817,0.101760134
15,Thomas Partey,Arsenal,Chelsea,1,34,2.6255631,0.113249734
16,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.329862,0.12839165
17,Thomas Partey,Arsenal,Brighton,1,36,2.5964055,0.13301863
18,Thomas Partey,Arsenal,Nottingham Forest,0,37,2.8761644,0.110388264
19,Thomas Partey,Arsenal,Wolves,1,38,3.0212703,0.09204424
20,Martin degaard,Arsenal,Chelsea,1,34,4.4745784,0.31494343
21,Martin degaard,Arsenal,Newcastle Utd,0,35,4.179336,0.5079495
22,Martin degaard,Arsenal,Brighton,1,36,4.5540085,0.4851977
23,Martin degaard,Arsenal,Nottingham Forest,0,37,5.160456,0.34419206
24,Martin degaard,Arsenal,Wolves,1,38,5.3768177,0.41117388
25,Kieran Tierney,Arsenal,Chelsea,1,34,2.5341845,0.17381234
26,Kieran Tierney,Arsenal,Newcastle Utd,0,35,2.2645128,0.14268611
27,Kieran Tierney,Arsenal,Brighton,1,36,2.5036337,0.1886888
28,Kieran Tierney,Arsenal,Nottingham Forest,0,37,2.8392153,0.16436289
29,Kieran Tierney,Arsenal,Wolves,1,38,2.9959552,0.17040269
30,Ben White,Arsenal,Chelsea,1,34,3.2756844,0.07612187
31,Ben White,Arsenal,Newcastle Utd,0,35,2.8727355,0.14204504
32,Ben White,Arsenal,Brighton,1,36,3.1117673,0.2235923
33,Ben White,Arsenal,Nottingham Forest,0,37,3.7851417,0.14442007
34,Ben White,Arsenal,Wolves,1,38,3.9937644,0.12509786
35,Eddie Nketiah,Arsenal,Chelsea,1,34,2.8447516,0.14031643
36,Eddie Nketiah,Arsenal,Newcastle Utd,0,35,2.5706766,0.13961698
37,Eddie Nketiah,Arsenal,Brighton,1,36,2.7776127,0.2268575
38,Eddie Nketiah,Arsenal,Nottingham Forest,0,37,3.2638237,0.1317644
39,Eddie Nketiah,Arsenal,Wolves,1,38,3.4060225,0.11350785
40,Emile Smith Rowe,Arsenal,Chelsea,1,34,2.457829,0.21362934
41,Emile Smith Rowe,Arsenal,Newcastle Utd,0,35,2.2276163,0.1824088
42,Emile Smith Rowe,Arsenal,Brighton,1,36,2.4270246,0.24731007
43,Emile Smith Rowe,Arsenal,Nottingham Forest,0,37,2.753579,0.17483915
44,Emile Smith Rowe,Arsenal,Wolves,1,38,2.8713818,0.21852912
45,Bukayo Saka,Arsenal,Chelsea,1,34,4.991964,0.2849382
46,Bukayo Saka,Arsenal,Newcastle Utd,0,35,4.735923,0.30316073
47,Bukayo Saka,Arsenal,Brighton,1,36,5.0689507,0.33278584
48,Bukayo Saka,Arsenal,Nottingham Forest,0,37,5.83379,0.7084119
49,Bukayo Saka,Arsenal,Wolves,1,38,5.826598,0.48212174
50,Takehiro Tomiyasu,Arsenal,Chelsea,1,34,2.4975758,0.16428393
51,Takehiro Tomiyasu,Arsenal,Newcastle Utd,0,35,2.2375455,0.15504406
