,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Chelsea,0,15,2.8602524
1,Granit Xhaka,Arsenal,Wolves,0,16,3.4331272
2,Granit Xhaka,Arsenal,West Ham,1,17,3.1673758
3,Granit Xhaka,Arsenal,Brighton,0,18,2.7388573
4,Granit Xhaka,Arsenal,Newcastle Utd,1,19,3.0077448
5,Granit Xhaka,Arsenal,Tottenham,0,20,2.5062592
6,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.8592093
7,Granit Xhaka,Arsenal,Everton,0,22,3.1734765
8,Granit Xhaka,Arsenal,Brentford,1,23,2.8831413
9,Granit Xhaka,Arsenal,Aston Villa,0,24,3.0239122
10,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1431727
11,Mohamed Elneny,Arsenal,Wolves,0,16,2.6427064
12,Mohamed Elneny,Arsenal,West Ham,1,17,2.3510573
13,Mohamed Elneny,Arsenal,Brighton,0,18,2.3374438
14,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.550522
15,Mohamed Elneny,Arsenal,Tottenham,0,20,2.2361794
16,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.2464645
17,Mohamed Elneny,Arsenal,Everton,0,22,2.53754
18,Mohamed Elneny,Arsenal,Brentford,1,23,2.5652673
19,Mohamed Elneny,Arsenal,Aston Villa,0,24,2.6278024
20,Rob Holding,Arsenal,Chelsea,0,15,1.8365115
21,Rob Holding,Arsenal,Wolves,0,16,2.4082837
22,Rob Holding,Arsenal,West Ham,1,17,2.3052533
23,Rob Holding,Arsenal,Brighton,0,18,2.2289515
24,Rob Holding,Arsenal,Newcastle Utd,1,19,2.491855
25,Rob Holding,Arsenal,Tottenham,0,20,2.1991558
26,Rob Holding,Arsenal,Manchester Utd,1,21,2.3245926
27,Rob Holding,Arsenal,Everton,0,22,2.8150656
28,Rob Holding,Arsenal,Brentford,1,23,2.5238445
29,Rob Holding,Arsenal,Aston Villa,0,24,2.8020198
30,Thomas Partey,Arsenal,Chelsea,0,15,2.6381397
31,Thomas Partey,Arsenal,Wolves,0,16,3.1631777
32,Thomas Partey,Arsenal,West Ham,1,17,2.8824635
33,Thomas Partey,Arsenal,Brighton,0,18,2.641967
34,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.7849658
35,Thomas Partey,Arsenal,Tottenham,0,20,2.3671875
36,Thomas Partey,Arsenal,Manchester Utd,1,21,2.793639
37,Thomas Partey,Arsenal,Everton,0,22,3.1274014
38,Thomas Partey,Arsenal,Brentford,1,23,2.6709688
39,Thomas Partey,Arsenal,Aston Villa,0,24,2.8596356
40,Martin degaard,Arsenal,Chelsea,0,15,4.298793
41,Martin degaard,Arsenal,Wolves,0,16,5.1781397
42,Martin degaard,Arsenal,West Ham,1,17,4.717575
43,Martin degaard,Arsenal,Brighton,0,18,4.5350323
44,Martin degaard,Arsenal,Newcastle Utd,1,19,4.470852
45,Martin degaard,Arsenal,Tottenham,0,20,3.5930796
46,Martin degaard,Arsenal,Manchester Utd,1,21,4.6060653
47,Martin degaard,Arsenal,Everton,0,22,4.9818487
48,Martin degaard,Arsenal,Brentford,1,23,4.8804545
49,Martin degaard,Arsenal,Aston Villa,0,24,4.793026
50,Kieran Tierney,Arsenal,Chelsea,0,15,2.2721539
51,Kieran Tierney,Arsenal,Wolves,0,16,2.8742661
52,Kieran Tierney,Arsenal,West Ham,1,17,2.6708696
53,Kieran Tierney,Arsenal,Brighton,0,18,2.4491
54,Kieran Tierney,Arsenal,Newcastle Utd,1,19,2.5947855
55,Kieran Tierney,Arsenal,Tottenham,0,20,2.3849392
56,Kieran Tierney,Arsenal,Manchester Utd,1,21,2.7038107
57,Kieran Tierney,Arsenal,Everton,0,22,3.0650752
58,Kieran Tierney,Arsenal,Brentford,1,23,2.7445762
59,Kieran Tierney,Arsenal,Aston Villa,0,24,2.8979063
60,Ben White,Arsenal,Chelsea,0,15,2.8595848
61,Ben White,Arsenal,Wolves,0,16,3.7284396
62,Ben White,Arsenal,West Ham,1,17,3.2770019
63,Ben White,Arsenal,Brighton,0,18,3.0131316
64,Ben White,Arsenal,Newcastle Utd,1,19,3.1170661
65,Ben White,Arsenal,Tottenham,0,20,2.8075678
66,Ben White,Arsenal,Manchester Utd,1,21,3.4866154
67,Ben White,Arsenal,Everton,0,22,3.5994103
68,Ben White,Arsenal,Brentford,1,23,3.3120205
69,Ben White,Arsenal,Aston Villa,0,24,3.5168023
70,Eddie Nketiah,Arsenal,Chelsea,0,15,1.8936265
71,Eddie Nketiah,Arsenal,Wolves,0,16,2.5601077
