,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Brentford,0,8,2.7970467
1,Granit Xhaka,Arsenal,Tottenham,1,9,2.8879752
2,Granit Xhaka,Arsenal,Liverpool,1,10,2.5386877
3,Granit Xhaka,Arsenal,Leeds United,0,11,2.786666
4,Granit Xhaka,Arsenal,Manchester City,1,12,2.5038116
5,Granit Xhaka,Arsenal,Southampton,0,13,3.0238276
6,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.4254918
7,Granit Xhaka,Arsenal,Chelsea,0,15,2.4677796
8,Granit Xhaka,Arsenal,Wolves,0,16,2.9674106
9,Granit Xhaka,Arsenal,West Ham,1,17,3.0838494
10,Mohamed Elneny,Arsenal,Brentford,0,8,2.208321
11,Mohamed Elneny,Arsenal,Tottenham,1,9,2.357915
12,Mohamed Elneny,Arsenal,Liverpool,1,10,2.2429588
13,Mohamed Elneny,Arsenal,Leeds United,0,11,2.446233
14,Mohamed Elneny,Arsenal,Manchester City,1,12,2.176784
15,Mohamed Elneny,Arsenal,Southampton,0,13,2.5198107
16,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.5834258
17,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1292605
18,Mohamed Elneny,Arsenal,Wolves,0,16,2.8552408
19,Mohamed Elneny,Arsenal,West Ham,1,17,2.8614712
20,Rob Holding,Arsenal,Brentford,0,8,2.087165
21,Rob Holding,Arsenal,Tottenham,1,9,2.0925207
22,Rob Holding,Arsenal,Liverpool,1,10,2.0814145
23,Rob Holding,Arsenal,Leeds United,0,11,2.3442273
24,Rob Holding,Arsenal,Manchester City,1,12,2.0715837
25,Rob Holding,Arsenal,Southampton,0,13,2.7250738
26,Rob Holding,Arsenal,Nottingham Forest,1,14,2.722215
27,Rob Holding,Arsenal,Chelsea,0,15,2.1901755
28,Rob Holding,Arsenal,Wolves,0,16,2.9869895
29,Rob Holding,Arsenal,West Ham,1,17,3.060419
30,Thomas Partey,Arsenal,Brentford,0,8,2.5419374
31,Thomas Partey,Arsenal,Tottenham,1,9,2.525799
32,Thomas Partey,Arsenal,Liverpool,1,10,2.2970095
33,Thomas Partey,Arsenal,Leeds United,0,11,2.637548
34,Thomas Partey,Arsenal,Manchester City,1,12,2.2765598
35,Thomas Partey,Arsenal,Southampton,0,13,2.8847558
36,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.3428206
37,Thomas Partey,Arsenal,Chelsea,0,15,2.3322613
38,Thomas Partey,Arsenal,Wolves,0,16,3.0409477
39,Thomas Partey,Arsenal,West Ham,1,17,3.1739156
40,Martin degaard,Arsenal,Brentford,0,8,4.972933
41,Martin degaard,Arsenal,Tottenham,1,9,4.1380153
42,Martin degaard,Arsenal,Liverpool,1,10,3.8130345
43,Martin degaard,Arsenal,Leeds United,0,11,5.3358145
44,Martin degaard,Arsenal,Manchester City,1,12,3.9381504
45,Martin degaard,Arsenal,Southampton,0,13,4.899944
46,Martin degaard,Arsenal,Nottingham Forest,1,14,5.161851
47,Martin degaard,Arsenal,Chelsea,0,15,3.6739495
48,Martin degaard,Arsenal,Wolves,0,16,4.585212
49,Martin degaard,Arsenal,West Ham,1,17,4.5727897
50,Kieran Tierney,Arsenal,Brentford,0,8,2.9127407
51,Kieran Tierney,Arsenal,Tottenham,1,9,2.884817
52,Kieran Tierney,Arsenal,Liverpool,1,10,2.7860436
53,Kieran Tierney,Arsenal,Leeds United,0,11,3.179765
54,Kieran Tierney,Arsenal,Manchester City,1,12,2.299045
55,Kieran Tierney,Arsenal,Southampton,0,13,3.4443402
56,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.5871005
57,Kieran Tierney,Arsenal,Chelsea,0,15,2.558438
58,Kieran Tierney,Arsenal,Wolves,0,16,3.6538346
59,Kieran Tierney,Arsenal,West Ham,1,17,3.7573125
60,Ben White,Arsenal,Brentford,0,8,3.0048537
61,Ben White,Arsenal,Tottenham,1,9,2.965519
62,Ben White,Arsenal,Liverpool,1,10,2.7307482
63,Ben White,Arsenal,Leeds United,0,11,3.3492665
64,Ben White,Arsenal,Manchester City,1,12,2.4078028
65,Ben White,Arsenal,Southampton,0,13,3.433429
66,Ben White,Arsenal,Nottingham Forest,1,14,3.7797139
67,Ben White,Arsenal,Chelsea,0,15,2.6812956
68,Ben White,Arsenal,Wolves,0,16,3.7296474
69,Ben White,Arsenal,West Ham,1,17,3.8506463
70,Eddie Nketiah,Arsenal,Brentford,0,8,2.274699
71,Eddie Nketiah,Arsenal,Tottenham,1,9,2.4135613
72,Eddie Nketiah,Arsenal,Liverpool,1,10,2.16933
73,Eddie Nketiah,Arsenal,Leeds United,0,11,2.3995903
74,Eddie Nketiah,Arsenal,Manchester City,1,12,2.1682901
75,Eddie Nketiah,Arsenal,Southampton,0,13,2.6607177
76,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,3.0882547
77,Eddie Nketiah,Arsenal,Chelsea,0,15,2.3874307
78,Eddie Nketiah,Arsenal,Wolves,0,16,3.0030935
79,Eddie Nketiah,Arsenal,West Ham,1,17,2.9900072
80,Emile Smith Rowe,Arsenal,Brentford,0,8,2.0283215
81,Emile Smith Rowe,Arsenal,Tottenham,1,9,2.0347862
82,Emile Smith Rowe,Arsenal,Liverpool,1,10,2.0585268
83,Emile Smith Rowe,Arsenal,Leeds United,0,11,2.371887
84,Emile Smith Rowe,Arsenal,Manchester City,1,12,2.2207346
85,Emile Smith Rowe,Arsenal,Southampton,0,13,2.8554816
86,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.9047532
87,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.336153
88,Emile Smith Rowe,Arsenal,Wolves,0,16,3.011175
89,Emile Smith Rowe,Arsenal,West Ham,1,17,3.0533593
90,Bukayo Saka,Arsenal,Brentford,0,8,4.2413306
91,Bukayo Saka,Arsenal,Tottenham,1,9,3.5796719
92,Bukayo Saka,Arsenal,Liverpool,1,10,3.751609
93,Bukayo Saka,Arsenal,Leeds United,0,11,4.7291684
94,Bukayo Saka,Arsenal,Manchester City,1,12,3.6637151
95,Bukayo Saka,Arsenal,Southampton,0,13,4.6946115
96,Bukayo Saka,Arsenal,Nottingham Forest,1,14,4.8548155
97,Bukayo Saka,Arsenal,Chelsea,0,15,3.8708966
98,Bukayo Saka,Arsenal,Wolves,0,16,4.6205797
99,Bukayo Saka,Arsenal,West Ham,1,17,4.631121
100,Takehiro Tomiyasu,Arsenal,Brentford,0,8,2.0516875
101,Takehiro Tomiyasu,Arsenal,Tottenham,1,9,2.2218094
102,Takehiro Tomiyasu,Arsenal,Liverpool,1,10,2.053544
103,Takehiro Tomiyasu,Arsenal,Leeds United,0,11,2.368709
104,Takehiro Tomiyasu,Arsenal,Manchester City,1,12,2.124291
105,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.6547642
106,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.917789
107,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.2094612
108,Takehiro Tomiyasu,Arsenal,Wolves,0,16,3.0736022
109,Takehiro Tomiyasu,Arsenal,West Ham,1,17,3.0948756
110,Aaron Ramsdale,Arsenal,Brentford,0,8,2.8884234
111,Aaron Ramsdale,Arsenal,Tottenham,1,9,2.9375026
112,Aaron Ramsdale,Arsenal,Liverpool,1,10,2.83198
113,Aaron Ramsdale,Arsenal,Leeds United,0,11,3.3474615
114,Aaron Ramsdale,Arsenal,Manchester City,1,12,2.4567537
115,Aaron Ramsdale,Arsenal,Southampton,0,13,3.3336112
116,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.7961123
117,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.8477347
118,Aaron Ramsdale,Arsenal,Wolves,0,16,3.8980806
119,Aaron Ramsdale,Arsenal,West Ham,1,17,3.8906608
120,Gabriel Dos Santos,Arsenal,Brentford,0,8,3.7518942
121,Gabriel Dos Santos,Arsenal,Tottenham,1,9,3.3030522
122,Gabriel Dos Santos,Arsenal,Liverpool,1,10,3.2979858
123,Gabriel Dos Santos,Arsenal,Leeds United,0,11,4.078435
124,Gabriel Dos Santos,Arsenal,Manchester City,1,12,2.9356892
125,Gabriel Dos Santos,Arsenal,Southampton,0,13,3.539528
126,Gabriel Dos Santos,Arsenal,Nottingham Forest,1,14,4.1988873
127,Gabriel Dos Santos,Arsenal,Chelsea,0,15,3.1337314
128,Gabriel Dos Santos,Arsenal,Wolves,0,16,4.1789446
129,Gabriel Dos Santos,Arsenal,West Ham,1,17,4.2350173
130,Nuno Tavares,Arsenal,Brentford,0,8,2.483157
131,Nuno Tavares,Arsenal,Tottenham,1,9,2.5140235
