,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Tottenham,1,9,2.81578
1,Granit Xhaka,Arsenal,Liverpool,1,10,2.668392
2,Granit Xhaka,Arsenal,Leeds United,0,11,2.8462207
3,Granit Xhaka,Arsenal,Southampton,0,13,2.9514124
4,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.2419314
5,Granit Xhaka,Arsenal,Chelsea,0,15,2.3700583
6,Granit Xhaka,Arsenal,Wolves,0,16,3.0621853
7,Granit Xhaka,Arsenal,West Ham,1,17,3.0345929
8,Granit Xhaka,Arsenal,Brighton,0,18,2.581179
9,Mohamed Elneny,Arsenal,Tottenham,1,9,2.2724042
10,Mohamed Elneny,Arsenal,Liverpool,1,10,2.1383317
11,Mohamed Elneny,Arsenal,Leeds United,0,11,2.4996417
12,Mohamed Elneny,Arsenal,Southampton,0,13,2.5852892
13,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.5989184
14,Mohamed Elneny,Arsenal,Chelsea,0,15,1.8193578
15,Mohamed Elneny,Arsenal,Wolves,0,16,2.596134
16,Mohamed Elneny,Arsenal,West Ham,1,17,2.8367324
17,Mohamed Elneny,Arsenal,Brighton,0,18,2.343744
18,Rob Holding,Arsenal,Tottenham,1,9,2.1292026
19,Rob Holding,Arsenal,Liverpool,1,10,1.9159639
20,Rob Holding,Arsenal,Leeds United,0,11,2.3780947
21,Rob Holding,Arsenal,Southampton,0,13,2.7263052
22,Rob Holding,Arsenal,Nottingham Forest,1,14,2.804181
23,Rob Holding,Arsenal,Chelsea,0,15,1.9581469
24,Rob Holding,Arsenal,Wolves,0,16,2.9588394
25,Rob Holding,Arsenal,West Ham,1,17,2.9684813
26,Rob Holding,Arsenal,Brighton,0,18,2.451667
27,Thomas Partey,Arsenal,Tottenham,1,9,2.4997098
28,Thomas Partey,Arsenal,Liverpool,1,10,2.3062158
29,Thomas Partey,Arsenal,Leeds United,0,11,2.5565631
30,Thomas Partey,Arsenal,Southampton,0,13,2.823934
31,Thomas Partey,Arsenal,Nottingham Forest,1,14,2.9800737
32,Thomas Partey,Arsenal,Chelsea,0,15,2.1934755
33,Thomas Partey,Arsenal,Wolves,0,16,3.0737827
34,Thomas Partey,Arsenal,West Ham,1,17,2.988086
35,Thomas Partey,Arsenal,Brighton,0,18,2.4831572
36,Martin degaard,Arsenal,Tottenham,1,9,4.003699
37,Martin degaard,Arsenal,Liverpool,1,10,4.216111
38,Martin degaard,Arsenal,Leeds United,0,11,5.0923705
39,Martin degaard,Arsenal,Southampton,0,13,5.0473466
40,Martin degaard,Arsenal,Nottingham Forest,1,14,5.511206
41,Martin degaard,Arsenal,Chelsea,0,15,3.6239855
42,Martin degaard,Arsenal,Wolves,0,16,4.663891
43,Martin degaard,Arsenal,West Ham,1,17,4.8552456
44,Martin degaard,Arsenal,Brighton,0,18,3.858618
45,Kieran Tierney,Arsenal,Tottenham,1,9,2.9383912
46,Kieran Tierney,Arsenal,Liverpool,1,10,2.6378112
47,Kieran Tierney,Arsenal,Leeds United,0,11,3.370888
48,Kieran Tierney,Arsenal,Southampton,0,13,3.4508965
49,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.6925206
50,Kieran Tierney,Arsenal,Chelsea,0,15,2.7591126
51,Kieran Tierney,Arsenal,Wolves,0,16,3.6175792
52,Kieran Tierney,Arsenal,West Ham,1,17,3.5725195
53,Kieran Tierney,Arsenal,Brighton,0,18,2.9883132
54,Ben White,Arsenal,Tottenham,1,9,2.9353445
55,Ben White,Arsenal,Liverpool,1,10,2.6898196
56,Ben White,Arsenal,Leeds United,0,11,3.259148
57,Ben White,Arsenal,Southampton,0,13,3.6148171
58,Ben White,Arsenal,Nottingham Forest,1,14,3.8105633
59,Ben White,Arsenal,Chelsea,0,15,2.8693326
60,Ben White,Arsenal,Wolves,0,16,3.7192845
61,Ben White,Arsenal,West Ham,1,17,3.671569
62,Ben White,Arsenal,Brighton,0,18,3.0494888
63,Eddie Nketiah,Arsenal,Tottenham,1,9,2.1540778
64,Eddie Nketiah,Arsenal,Liverpool,1,10,2.000139
65,Eddie Nketiah,Arsenal,Leeds United,0,11,2.4565718
66,Eddie Nketiah,Arsenal,Southampton,0,13,2.7056847
67,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.7398252
68,Eddie Nketiah,Arsenal,Chelsea,0,15,2.3479352
69,Eddie Nketiah,Arsenal,Wolves,0,16,2.8818932
70,Eddie Nketiah,Arsenal,West Ham,1,17,2.9575114
71,Eddie Nketiah,Arsenal,Brighton,0,18,2.449962
72,Emile Smith Rowe,Arsenal,Tottenham,1,9,2.0397732
73,Emile Smith Rowe,Arsenal,Liverpool,1,10,1.8582293
74,Emile Smith Rowe,Arsenal,Leeds United,0,11,2.3495877
75,Emile Smith Rowe,Arsenal,Southampton,0,13,2.7236407
76,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.9345891
77,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.300953
78,Emile Smith Rowe,Arsenal,Wolves,0,16,2.9206223
79,Emile Smith Rowe,Arsenal,West Ham,1,17,3.0356324
80,Emile Smith Rowe,Arsenal,Brighton,0,18,2.5358114
81,Bukayo Saka,Arsenal,Tottenham,1,9,3.9491653
82,Bukayo Saka,Arsenal,Liverpool,1,10,3.6511517
83,Bukayo Saka,Arsenal,Leeds United,0,11,4.25252
84,Bukayo Saka,Arsenal,Southampton,0,13,4.5821114
85,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.305874
86,Bukayo Saka,Arsenal,Chelsea,0,15,3.3169506
87,Bukayo Saka,Arsenal,Wolves,0,16,5.944413
88,Bukayo Saka,Arsenal,West Ham,1,17,4.6193614
89,Bukayo Saka,Arsenal,Brighton,0,18,3.980708
90,Takehiro Tomiyasu,Arsenal,Tottenham,1,9,2.098651
91,Takehiro Tomiyasu,Arsenal,Liverpool,1,10,2.0452533
92,Takehiro Tomiyasu,Arsenal,Leeds United,0,11,2.4584155
93,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.7065933
94,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.733872
95,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.1537209
96,Takehiro Tomiyasu,Arsenal,Wolves,0,16,2.9688973
97,Takehiro Tomiyasu,Arsenal,West Ham,1,17,2.933326
98,Takehiro Tomiyasu,Arsenal,Brighton,0,18,2.42296
99,Aaron Ramsdale,Arsenal,Tottenham,1,9,3.015916
100,Aaron Ramsdale,Arsenal,Liverpool,1,10,2.6618032
101,Aaron Ramsdale,Arsenal,Leeds United,0,11,3.2674377
102,Aaron Ramsdale,Arsenal,Southampton,0,13,3.7145102
103,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.9250314
104,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.8261614
105,Aaron Ramsdale,Arsenal,Wolves,0,16,3.8405976
106,Aaron Ramsdale,Arsenal,West Ham,1,17,3.7507293
107,Aaron Ramsdale,Arsenal,Brighton,0,18,3.1142776
108,Gabriel Dos Santos,Arsenal,Tottenham,1,9,3.4085474
109,Gabriel Dos Santos,Arsenal,Liverpool,1,10,3.247231
110,Gabriel Dos Santos,Arsenal,Leeds United,0,11,4.1760263
111,Gabriel Dos Santos,Arsenal,Southampton,0,13,4.0774713
112,Gabriel Dos Santos,Arsenal,Nottingham Forest,1,14,4.01648
113,Gabriel Dos Santos,Arsenal,Chelsea,0,15,2.9680505
114,Gabriel Dos Santos,Arsenal,Wolves,0,16,4.167371
115,Gabriel Dos Santos,Arsenal,West Ham,1,17,4.028898
116,Gabriel Dos Santos,Arsenal,Brighton,0,18,3.2823215
117,Nuno Tavares,Arsenal,Tottenham,1,9,2.4961922
118,Nuno Tavares,Arsenal,Liverpool,1,10,2.337467
119,Nuno Tavares,Arsenal,Leeds United,0,11,2.5457325
120,Nuno Tavares,Arsenal,Southampton,0,13,2.91585
121,Nuno Tavares,Arsenal,Nottingham Forest,1,14,3.1481495
122,Nuno Tavares,Arsenal,Chelsea,0,15,2.3343692
123,Nuno Tavares,Arsenal,Wolves,0,16,3.0892134
124,Nuno Tavares,Arsenal,West Ham,1,17,3.03414
125,Nuno Tavares,Arsenal,Brighton,0,18,2.447622
126,Albert Sambi Lokonga,Arsenal,Tottenham,1,9,2.0241444
127,Albert Sambi Lokonga,Arsenal,Liverpool,1,10,1.9168562
128,Albert Sambi Lokonga,Arsenal,Leeds United,0,11,2.4216323
129,Albert Sambi Lokonga,Arsenal,Southampton,0,13,2.4314713
130,Albert Sambi Lokonga,Arsenal,Nottingham Forest,1,14,2.5366912
131,Albert Sambi Lokonga,Arsenal,Chelsea,0,15,2.0734882
132,Albert Sambi Lokonga,Arsenal,Wolves,0,16,2.6496668
133,Albert Sambi Lokonga,Arsenal,West Ham,1,17,2.8467112
134,Albert Sambi Lokonga,Arsenal,Brighton,0,18,2.304947
135,Martinelli,Arsenal,Tottenham,1,9,3.5462832
136,Martinelli,Arsenal,Liverpool,1,10,3.5261278
