,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Southampton,0,13,3.3677332
1,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.4811342
2,Granit Xhaka,Arsenal,Chelsea,0,15,2.596931
3,Granit Xhaka,Arsenal,Wolves,0,16,3.0044343
4,Granit Xhaka,Arsenal,West Ham,1,17,3.0205395
5,Granit Xhaka,Arsenal,Brighton,0,18,2.5062592
6,Granit Xhaka,Arsenal,Newcastle Utd,1,19,2.6677806
7,Granit Xhaka,Arsenal,Tottenham,0,20,2.5662994
8,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.7302785
9,Granit Xhaka,Arsenal,Everton,0,22,3.065202
10,Mohamed Elneny,Arsenal,Southampton,0,13,2.4906912
11,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.8976357
12,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1611009
13,Mohamed Elneny,Arsenal,Wolves,0,16,2.5462637
14,Mohamed Elneny,Arsenal,West Ham,1,17,2.6055145
15,Mohamed Elneny,Arsenal,Brighton,0,18,2.2361794
16,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.1032977
17,Mohamed Elneny,Arsenal,Tottenham,0,20,2.1292605
18,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.559695
19,Mohamed Elneny,Arsenal,Everton,0,22,2.7460794
20,Rob Holding,Arsenal,Southampton,0,13,2.3011146
21,Rob Holding,Arsenal,Nottingham Forest,1,14,2.6932247
22,Rob Holding,Arsenal,Chelsea,0,15,2.072264
23,Rob Holding,Arsenal,Wolves,0,16,2.784708
24,Rob Holding,Arsenal,West Ham,1,17,2.625269
25,Rob Holding,Arsenal,Brighton,0,18,2.1991558
26,Rob Holding,Arsenal,Newcastle Utd,1,19,2.1814258
27,Rob Holding,Arsenal,Tottenham,0,20,2.1901755
28,Rob Holding,Arsenal,Manchester Utd,1,21,2.4868124
29,Rob Holding,Arsenal,Everton,0,22,2.9760659
30,Thomas Partey,Arsenal,Southampton,0,13,3.1812477
31,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.2306106
32,Thomas Partey,Arsenal,Chelsea,0,15,2.283677
33,Thomas Partey,Arsenal,Wolves,0,16,2.9001114
34,Thomas Partey,Arsenal,West Ham,1,17,2.8084908
35,Thomas Partey,Arsenal,Brighton,0,18,2.3671875
36,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.5689602
37,Thomas Partey,Arsenal,Tottenham,0,20,2.331714
38,Thomas Partey,Arsenal,Manchester Utd,1,21,2.668071
39,Thomas Partey,Arsenal,Everton,0,22,2.951614
40,Martin degaard,Arsenal,Southampton,0,13,5.109477
41,Martin degaard,Arsenal,Nottingham Forest,1,14,5.178869
42,Martin degaard,Arsenal,Chelsea,0,15,4.5721264
43,Martin degaard,Arsenal,Wolves,0,16,4.6863794
44,Martin degaard,Arsenal,West Ham,1,17,4.4553523
45,Martin degaard,Arsenal,Brighton,0,18,3.973804
46,Martin degaard,Arsenal,Newcastle Utd,1,19,3.832008
47,Martin degaard,Arsenal,Tottenham,0,20,3.7703855
48,Martin degaard,Arsenal,Manchester Utd,1,21,4.3990765
49,Martin degaard,Arsenal,Everton,0,22,4.694389
50,Kieran Tierney,Arsenal,Southampton,0,13,3.2780006
51,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.4329226
52,Kieran Tierney,Arsenal,Chelsea,0,15,2.3794625
53,Kieran Tierney,Arsenal,Wolves,0,16,3.4141483
54,Kieran Tierney,Arsenal,West Ham,1,17,2.9013548
55,Kieran Tierney,Arsenal,Brighton,0,18,2.5865002
56,Kieran Tierney,Arsenal,Newcastle Utd,1,19,3.0430527
57,Kieran Tierney,Arsenal,Tottenham,0,20,2.3734524
58,Kieran Tierney,Arsenal,Manchester Utd,1,21,2.8625576
59,Kieran Tierney,Arsenal,Everton,0,22,3.3155491
60,Ben White,Arsenal,Southampton,0,13,3.6708324
61,Ben White,Arsenal,Nottingham Forest,1,14,3.8308504
62,Ben White,Arsenal,Chelsea,0,15,2.9215612
63,Ben White,Arsenal,Wolves,0,16,3.9094868
64,Ben White,Arsenal,West Ham,1,17,3.2220063
65,Ben White,Arsenal,Brighton,0,18,2.6938257
66,Ben White,Arsenal,Newcastle Utd,1,19,3.184156
67,Ben White,Arsenal,Tottenham,0,20,2.6334717
68,Ben White,Arsenal,Manchester Utd,1,21,3.1049902
69,Ben White,Arsenal,Everton,0,22,3.6483355
70,Eddie Nketiah,Arsenal,Southampton,0,13,2.3217993
71,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.6305058
72,Eddie Nketiah,Arsenal,Chelsea,0,15,2.0839014
73,Eddie Nketiah,Arsenal,Wolves,0,16,2.8179328
74,Eddie Nketiah,Arsenal,West Ham,1,17,2.5677052
75,Eddie Nketiah,Arsenal,Brighton,0,18,2.3295636
76,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.4716072
77,Eddie Nketiah,Arsenal,Tottenham,0,20,2.314413
78,Eddie Nketiah,Arsenal,Manchester Utd,1,21,2.6104326
79,Eddie Nketiah,Arsenal,Everton,0,22,2.9638357
80,Emile Smith Rowe,Arsenal,Southampton,0,13,2.3600671
81,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.596958
82,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.0437574
83,Emile Smith Rowe,Arsenal,Wolves,0,16,2.793629
84,Emile Smith Rowe,Arsenal,West Ham,1,17,2.6209216
85,Emile Smith Rowe,Arsenal,Brighton,0,18,2.3295636
86,Emile Smith Rowe,Arsenal,Newcastle Utd,1,19,2.424625
87,Emile Smith Rowe,Arsenal,Tottenham,0,20,2.336153
88,Emile Smith Rowe,Arsenal,Manchester Utd,1,21,2.6329668
89,Emile Smith Rowe,Arsenal,Everton,0,22,3.0080423
90,Bukayo Saka,Arsenal,Southampton,0,13,5.244985
91,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.2159967
92,Bukayo Saka,Arsenal,Chelsea,0,15,3.7160316
93,Bukayo Saka,Arsenal,Wolves,0,16,5.3694763
94,Bukayo Saka,Arsenal,West Ham,1,17,4.592033
95,Bukayo Saka,Arsenal,Brighton,0,18,3.9010582
96,Bukayo Saka,Arsenal,Newcastle Utd,1,19,5.1809096
97,Bukayo Saka,Arsenal,Tottenham,0,20,3.805627
98,Bukayo Saka,Arsenal,Manchester Utd,1,21,4.7420692
99,Bukayo Saka,Arsenal,Everton,0,22,4.8262424
100,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.5147223
101,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.7531567
102,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.146159
103,Takehiro Tomiyasu,Arsenal,Wolves,0,16,2.8527002
104,Takehiro Tomiyasu,Arsenal,West Ham,1,17,2.6346378
105,Takehiro Tomiyasu,Arsenal,Brighton,0,18,2.261383
106,Takehiro Tomiyasu,Arsenal,Newcastle Utd,1,19,2.437661
107,Takehiro Tomiyasu,Arsenal,Tottenham,0,20,2.2810524
108,Takehiro Tomiyasu,Arsenal,Manchester Utd,1,21,2.5862472
109,Takehiro Tomiyasu,Arsenal,Everton,0,22,2.9923453
110,Aaron Ramsdale,Arsenal,Southampton,0,13,3.7217302
111,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.7820323
112,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.8978262
113,Aaron Ramsdale,Arsenal,Wolves,0,16,3.9285345
114,Aaron Ramsdale,Arsenal,West Ham,1,17,3.3836603
115,Aaron Ramsdale,Arsenal,Brighton,0,18,2.8565702
116,Aaron Ramsdale,Arsenal,Newcastle Utd,1,19,3.2339585
117,Aaron Ramsdale,Arsenal,Tottenham,0,20,2.8359678
118,Aaron Ramsdale,Arsenal,Manchester Utd,1,21,3.4185421
119,Aaron Ramsdale,Arsenal,Everton,0,22,3.821767
120,Gabriel Dos Santos,Arsenal,Southampton,0,13,4.291873
121,Gabriel Dos Santos,Arsenal,Nottingham Forest,1,14,4.2882032
122,Gabriel Dos Santos,Arsenal,Chelsea,0,15,3.4024658
123,Gabriel Dos Santos,Arsenal,Wolves,0,16,4.182722
124,Gabriel Dos Santos,Arsenal,West Ham,1,17,3.763436
125,Gabriel Dos Santos,Arsenal,Brighton,0,18,3.1258636
126,Gabriel Dos Santos,Arsenal,Newcastle Utd,1,19,3.4425242
127,Gabriel Dos Santos,Arsenal,Tottenham,0,20,3.1061573
128,Gabriel Dos Santos,Arsenal,Manchester Utd,1,21,3.5535998
129,Gabriel Dos Santos,Arsenal,Everton,0,22,4.0756392
130,Nuno Tavares,Arsenal,Southampton,0,13,2.9305372
131,Nuno Tavares,Arsenal,Nottingham Forest,1,14,3.237037
132,Nuno Tavares,Arsenal,Chelsea,0,15,2.2071922
133,Nuno Tavares,Arsenal,Wolves,0,16,2.9745088
134,Nuno Tavares,Arsenal,West Ham,1,17,2.831726
135,Nuno Tavares,Arsenal,Brighton,0,18,2.4008133
136,Nuno Tavares,Arsenal,Newcastle Utd,1,19,2.6183095
137,Nuno Tavares,Arsenal,Tottenham,0,20,2.2457192
