,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Southampton,0,13,3.0859857,0.14068171
1,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.3088653,0.19904329
2,Granit Xhaka,Arsenal,Chelsea,0,15,2.543068,0.12146885
3,Granit Xhaka,Arsenal,Wolves,0,16,3.1010406,0.14970489
4,Granit Xhaka,Arsenal,West Ham,1,17,2.9498596,0.13570441
5,Granit Xhaka,Arsenal,Brighton,0,18,2.6629822,0.12938581
6,Granit Xhaka,Arsenal,Newcastle Utd,1,19,2.9963562,0.32981536
7,Granit Xhaka,Arsenal,Tottenham,0,20,2.5299404,0.12912944
8,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.8920798,0.11926809
9,Mohamed Elneny,Arsenal,Southampton,0,13,2.600328,0.099406734
10,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.7379577,0.09405836
11,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1806018,0.1392108
12,Mohamed Elneny,Arsenal,Wolves,0,16,2.6267073,0.11637199
13,Mohamed Elneny,Arsenal,West Ham,1,17,2.4598982,0.12667537
14,Mohamed Elneny,Arsenal,Brighton,0,18,2.2566767,0.12210336
15,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.465616,0.0960761
16,Mohamed Elneny,Arsenal,Tottenham,0,20,2.165387,0.16049168
17,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.412905,0.16798373
18,Rob Holding,Arsenal,Southampton,0,13,2.673399,0.1881193
19,Rob Holding,Arsenal,Nottingham Forest,1,14,2.812231,0.17273247
20,Rob Holding,Arsenal,Chelsea,0,15,2.1016595,0.17345698
21,Rob Holding,Arsenal,Wolves,0,16,2.7012846,0.19761695
22,Rob Holding,Arsenal,West Ham,1,17,2.4372509,0.17051673
23,Rob Holding,Arsenal,Brighton,0,18,2.1956043,0.18412003
24,Rob Holding,Arsenal,Newcastle Utd,1,19,2.4571388,0.17053224
25,Rob Holding,Arsenal,Tottenham,0,20,2.0849595,0.17646316
26,Rob Holding,Arsenal,Manchester Utd,1,21,2.3818054,0.23372109
27,Thomas Partey,Arsenal,Southampton,0,13,2.9735315,0.080153525
28,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.14956,0.13720787
29,Thomas Partey,Arsenal,Chelsea,0,15,2.362014,0.07866949
30,Thomas Partey,Arsenal,Wolves,0,16,2.997938,0.086315185
