,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,West Ham,1,17,2.9393241,0.18843666
1,Granit Xhaka,Arsenal,Brighton,0,18,2.6399405,0.12470181
2,Granit Xhaka,Arsenal,Newcastle Utd,1,19,2.8030796,0.27054006
3,Granit Xhaka,Arsenal,Tottenham,0,20,2.5446956,0.07883756
4,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.8290405,0.2266808
5,Granit Xhaka,Arsenal,Everton,0,22,3.1350908,0.09851472
6,Granit Xhaka,Arsenal,Brentford,1,23,2.90982,0.21216412
7,Granit Xhaka,Arsenal,Manchester City,1,23,2.355696,0.22189629
8,Granit Xhaka,Arsenal,Aston Villa,0,24,2.9209762,0.14145045
9,Granit Xhaka,Arsenal,Leicester City,0,25,2.7380252,0.12444365
10,Granit Xhaka,Arsenal,Bournemouth,1,26,3.308477,0.1557624
11,Mohamed Elneny,Arsenal,West Ham,1,17,2.3533146,0.24258606
12,Mohamed Elneny,Arsenal,Brighton,0,18,2.1857402,0.23273215
13,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.2919111,0.289386
14,Mohamed Elneny,Arsenal,Tottenham,0,20,2.1289878,0.21286322
15,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.302156,0.26070318
16,Mohamed Elneny,Arsenal,Everton,0,22,2.4992557,0.18354437
17,Mohamed Elneny,Arsenal,Brentford,1,23,2.3489864,0.27799374
18,Mohamed Elneny,Arsenal,Manchester City,1,23,1.9360945,0.23296463
19,Mohamed Elneny,Arsenal,Aston Villa,0,24,2.349691,0.192273
20,Mohamed Elneny,Arsenal,Leicester City,0,25,2.240831,0.20701967
21,Mohamed Elneny,Arsenal,Bournemouth,1,26,2.5934365,0.21668226
22,Rob Holding,Arsenal,West Ham,1,17,2.4422393,0.27985105
23,Rob Holding,Arsenal,Brighton,0,18,2.2282805,0.24038008
24,Rob Holding,Arsenal,Newcastle Utd,1,19,2.3812516,0.32249478
25,Rob Holding,Arsenal,Tottenham,0,20,2.1556678,0.21023332
26,Rob Holding,Arsenal,Manchester Utd,1,21,2.3690393,0.3007996
27,Rob Holding,Arsenal,Everton,0,22,2.7188373,0.20578335
28,Rob Holding,Arsenal,Brentford,1,23,2.4342856,0.31862685
29,Rob Holding,Arsenal,Manchester City,1,23,1.8641602,0.32385895
30,Rob Holding,Arsenal,Aston Villa,0,24,2.469171,0.21779507
31,Rob Holding,Arsenal,Leicester City,0,25,2.3247857,0.21614912
32,Rob Holding,Arsenal,Bournemouth,1,26,2.816309,0.24790728
33,Thomas Partey,Arsenal,West Ham,1,17,2.8306231,0.17755325
34,Thomas Partey,Arsenal,Brighton,0,18,2.5269063,0.12289331
35,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.6812787,0.25131983
36,Thomas Partey,Arsenal,Tottenham,0,20,2.4389887,0.10670735
37,Thomas Partey,Arsenal,Manchester Utd,1,21,2.7082517,0.19233546
38,Thomas Partey,Arsenal,Everton,0,22,3.0650551,0.15608011
39,Thomas Partey,Arsenal,Brentford,1,23,2.7959673,0.18453252
40,Thomas Partey,Arsenal,Manchester City,1,23,2.2494142,0.21215174
41,Thomas Partey,Arsenal,Aston Villa,0,24,2.8268168,0.1523909
42,Thomas Partey,Arsenal,Leicester City,0,25,2.6462543,0.10260388
43,Thomas Partey,Arsenal,Bournemouth,1,26,3.2141633,0.19582523
44,Martin degaard,Arsenal,West Ham,1,17,4.993557,0.24797435
45,Martin degaard,Arsenal,Brighton,0,18,4.4742804,0.49731076
46,Martin degaard,Arsenal,Newcastle Utd,1,19,4.8198047,0.33441666
47,Martin degaard,Arsenal,Tottenham,0,20,4.3368235,0.51576895
48,Martin degaard,Arsenal,Manchester Utd,1,21,4.982116,0.26145542
49,Martin degaard,Arsenal,Everton,0,22,5.552219,0.28395993
50,Martin degaard,Arsenal,Brentford,1,23,5.2729616,0.23696677
51,Martin degaard,Arsenal,Manchester City,1,23,4.2147703,0.36672577
