,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Leeds United,0,11,2.9754803,0.13814063
1,Granit Xhaka,Arsenal,Southampton,0,13,3.205365,0.11738813
2,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.466744,0.15873875
3,Granit Xhaka,Arsenal,Chelsea,0,15,2.6077428,0.108256765
4,Granit Xhaka,Arsenal,Wolves,0,16,3.2339396,0.12266675
5,Granit Xhaka,Arsenal,West Ham,1,17,3.0771987,0.13996246
6,Granit Xhaka,Arsenal,Brighton,0,18,2.7552397,0.14330481
7,Granit Xhaka,Arsenal,Newcastle Utd,1,19,3.0497773,0.35090256
8,Granit Xhaka,Arsenal,Tottenham,0,20,2.6514199,0.09534602
9,Mohamed Elneny,Arsenal,Leeds United,0,11,2.4515996,0.18121743
10,Mohamed Elneny,Arsenal,Southampton,0,13,2.6459947,0.15474536
11,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.8349059,0.13456596
12,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1966615,0.15508784
13,Mohamed Elneny,Arsenal,Wolves,0,16,2.687714,0.15603556
14,Mohamed Elneny,Arsenal,West Ham,1,17,2.498617,0.15176404
15,Mohamed Elneny,Arsenal,Brighton,0,18,2.2951517,0.16317372
16,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.4500394,0.16370659
17,Mohamed Elneny,Arsenal,Tottenham,0,20,2.2382836,0.13968678
18,Rob Holding,Arsenal,Leeds United,0,11,2.4787436,0.17818122
19,Rob Holding,Arsenal,Southampton,0,13,2.7798467,0.21178694
20,Rob Holding,Arsenal,Nottingham Forest,1,14,2.9726803,0.16539711
21,Rob Holding,Arsenal,Chelsea,0,15,2.1312907,0.16193964
22,Rob Holding,Arsenal,Wolves,0,16,2.8308206,0.2141897
23,Rob Holding,Arsenal,West Ham,1,17,2.5232272,0.16439432
24,Rob Holding,Arsenal,Brighton,0,18,2.2627263,0.20745736
25,Rob Holding,Arsenal,Newcastle Utd,1,19,2.458663,0.16733816
26,Rob Holding,Arsenal,Tottenham,0,20,2.1788638,0.17196216
27,Thomas Partey,Arsenal,Leeds United,0,11,2.7981727,0.11628606
28,Thomas Partey,Arsenal,Southampton,0,13,3.0711675,0.0932929
29,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.291284,0.07988654
30,Thomas Partey,Arsenal,Chelsea,0,15,2.4196916,0.08058366
31,Thomas Partey,Arsenal,Wolves,0,16,3.1095307,0.094699875
32,Thomas Partey,Arsenal,West Ham,1,17,2.8410707,0.09688724
33,Thomas Partey,Arsenal,Brighton,0,18,2.5498328,0.111975975
34,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.7414067,0.11412684
35,Thomas Partey,Arsenal,Tottenham,0,20,2.4603858,0.05569139
36,Martin degaard,Arsenal,Leeds United,0,11,4.7899566,0.35780326
37,Martin degaard,Arsenal,Southampton,0,13,5.0048285,0.29664207
38,Martin degaard,Arsenal,Nottingham Forest,1,14,5.212325,0.21270901
39,Martin degaard,Arsenal,Chelsea,0,15,3.7703736,0.278529
40,Martin degaard,Arsenal,Wolves,0,16,5.063839,0.3117774
41,Martin degaard,Arsenal,West Ham,1,17,4.455744,0.26092485
42,Martin degaard,Arsenal,Brighton,0,18,4.060181,0.34668607
43,Martin degaard,Arsenal,Newcastle Utd,1,19,4.5150065,0.5799707
44,Martin degaard,Arsenal,Tottenham,0,20,3.8655007,0.2560032
45,Kieran Tierney,Arsenal,Leeds United,0,11,2.9893048,0.082980454
46,Kieran Tierney,Arsenal,Southampton,0,13,3.4325156,0.088354476
47,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.6532066,0.07681259
48,Kieran Tierney,Arsenal,Chelsea,0,15,2.5415914,0.13161881
49,Kieran Tierney,Arsenal,Wolves,0,16,3.5100772,0.074397266
50,Kieran Tierney,Arsenal,West Ham,1,17,3.0905685,0.12664768
51,Kieran Tierney,Arsenal,Brighton,0,18,2.7150533,0.15472305
52,Kieran Tierney,Arsenal,Newcastle Utd,1,19,2.9609256,0.11997892
53,Kieran Tierney,Arsenal,Tottenham,0,20,2.6163754,0.16118318
54,Ben White,Arsenal,Leeds United,0,11,3.3378818,0.0975218
55,Ben White,Arsenal,Southampton,0,13,3.7335784,0.1055955
56,Ben White,Arsenal,Nottingham Forest,1,14,3.9925919,0.110517524
57,Ben White,Arsenal,Chelsea,0,15,2.77594,0.12318756
58,Ben White,Arsenal,Wolves,0,16,3.799305,0.12599379
59,Ben White,Arsenal,West Ham,1,17,3.4180176,0.1307038
60,Ben White,Arsenal,Brighton,0,18,2.9985337,0.11697221
61,Ben White,Arsenal,Newcastle Utd,1,19,3.2618015,0.16466829
62,Ben White,Arsenal,Tottenham,0,20,2.880546,0.09357384
63,Eddie Nketiah,Arsenal,Leeds United,0,11,2.4891086,0.17283101
64,Eddie Nketiah,Arsenal,Southampton,0,13,2.7527099,0.20861328
65,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.9112158,0.18905497
66,Eddie Nketiah,Arsenal,Chelsea,0,15,2.2384257,0.18534052
67,Eddie Nketiah,Arsenal,Wolves,0,16,2.813235,0.21170545
68,Eddie Nketiah,Arsenal,West Ham,1,17,2.5376759,0.20135114
69,Eddie Nketiah,Arsenal,Brighton,0,18,2.3311858,0.20789045
70,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.4922976,0.1802017
71,Eddie Nketiah,Arsenal,Tottenham,0,20,2.2797885,0.21689607
72,Emile Smith Rowe,Arsenal,Leeds United,0,11,2.5106244,0.21152055
73,Emile Smith Rowe,Arsenal,Southampton,0,13,2.7697358,0.24905479
74,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.9285045,0.2140875
75,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.2351317,0.20746334
