,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Wolves,1,38,3.86082
1,Mohamed Elneny,Arsenal,Wolves,1,38,2.5127177
2,Rob Holding,Arsenal,Wolves,1,38,3.0623434
3,Thomas Partey,Arsenal,Wolves,1,38,2.781515
4,Martin degaard,Arsenal,Wolves,1,38,5.6578827
5,Kieran Tierney,Arsenal,Wolves,1,38,2.8168557
6,Ben White,Arsenal,Wolves,1,38,4.0256753
7,Eddie Nketiah,Arsenal,Wolves,1,38,2.8387568
8,Emile Smith Rowe,Arsenal,Wolves,1,38,2.565333
9,Bukayo Saka,Arsenal,Wolves,1,38,5.5399356
10,Takehiro Tomiyasu,Arsenal,Wolves,1,38,2.7478676
11,Aaron Ramsdale,Arsenal,Wolves,1,38,4.168902
12,Gabriel Dos Santos,Arsenal,Wolves,1,38,4.19142
13,Nuno Tavares,Arsenal,Wolves,1,38,3.316145
14,Martinelli,Arsenal,Wolves,1,38,4.6817245
15,Reiss Nelson,Arsenal,Wolves,1,38,2.7303047
16,William Saliba,Arsenal,Wolves,1,38,4.38725
17,Gabriel Jesus,Arsenal,Wolves,1,38,4.982743
18,Leandro Trossard,Arsenal,Wolves,1,38,3.8416383
19,Oleksandr Zinchenko,Arsenal,Wolves,1,38,3.9052777
20,Ethan Nwaneri,Arsenal,Wolves,1,38,2.5696347
21,Jakub Kiwior,Arsenal,Wolves,1,38,3.0557272
22,Philippe Coutinho,Aston Villa,Brighton,1,38,2.2077513
23,Emiliano Martinez,Aston Villa,Brighton,1,38,2.759735
24,Calum Chambers,Aston Villa,Brighton,1,38,1.749151
25,Lucas Digne,Aston Villa,Brighton,1,38,1.9640702
26,Bertrand Traore,Aston Villa,Brighton,1,38,2.0838068
27,Robin Olsen,Aston Villa,Brighton,1,38,2.13886
28,Morgan Sanson,Aston Villa,Brighton,1,38,1.7790987
29,John McGinn,Aston Villa,Brighton,1,38,2.281816
30,Kortney Hause,Aston Villa,Brighton,1,38,2.1312547
31,Tyrone Mings,Aston Villa,Brighton,1,38,2.772052
32,Ollie Watkins,Aston Villa,Brighton,1,38,3.978464
33,Marvelous Nakamba,Aston Villa,Brighton,1,38,1.8176352
34,Emi Buendia,Aston Villa,Brighton,1,38,2.9363265
35,Matty Cash,Aston Villa,Brighton,1,38,2.1555092
36,Ezri Konsa,Aston Villa,Brighton,1,38,2.5471716
37,Leon Bailey,Aston Villa,Brighton,1,38,2.5376866
38,Douglas Luiz,Aston Villa,Brighton,1,38,2.5317302
39,Jacob Ramsey,Aston Villa,Brighton,1,38,2.853229
40,Tim Iroegbunam,Aston Villa,Brighton,1,38,1.7462659
41,Anwar El Ghazi,Aston Villa,Brighton,1,38,1.8724436
42,Keinan Davis,Aston Villa,Brighton,1,38,1.7855382
43,Boubacar Kamara,Aston Villa,Brighton,1,38,1.9620601
44,Cameron Archer,Aston Villa,Brighton,1,38,1.8381381
45,Leander Dendoncker,Aston Villa,Brighton,1,38,2.058305
46,Ludwig Augustinsson,Aston Villa,Brighton,1,38,1.7923088
47,Ashley Young,Aston Villa,Brighton,1,38,2.2118468
48,Jhon Duran,Aston Villa,Brighton,1,38,2.0386462
49,Adam Smith,Bournemouth,Everton,0,38,2.4761324
50,Junior Stanislas,Bournemouth,Everton,0,38,2.2371318
51,Ryan Fredericks,Bournemouth,Everton,0,38,2.282104
52,David Brooks,Bournemouth,Everton,0,38,2.2511678
53,Jamal Lowe,Bournemouth,Everton,0,38,2.1731627
54,Kieffer Moore,Bournemouth,Everton,0,38,2.4334803
55,Emiliano Marcondes,Bournemouth,Everton,0,38,2.1731627
56,Jefferson Lerma,Bournemouth,Everton,0,38,2.694421
57,Jack Stacey,Bournemouth,Everton,0,38,2.2764852
58,Dominic Solanke,Bournemouth,Everton,0,38,3.882351
59,Lewis Cook,Bournemouth,Everton,0,38,2.2732913
60,Ben Pearson,Bournemouth,Everton,0,38,2.1958985
61,Ryan Christie,Bournemouth,Everton,0,38,2.935797
62,Philip Billing,Bournemouth,Everton,0,38,3.140458
63,Chris Mepham,Bournemouth,Everton,0,38,2.6496074
64,Mark Travers,Bournemouth,Everton,0,38,2.6906972
65,Lloyd Kelly,Bournemouth,Everton,0,38,2.6496074
66,Siriki Dembele,Bournemouth,Everton,0,38,2.2716284
67,Jaidon Anthony,Bournemouth,Everton,0,38,2.3756368
68,Jordan Zemura,Bournemouth,Everton,0,38,2.6688771
69,Jack Stephens,Bournemouth,Everton,0,38,2.6207447
70,Joe Rothwell,Bournemouth,Everton,0,38,2.392247
71,Marcus Tavernier,Bournemouth,Everton,0,38,3.8210707
72,Darren Randolph,Bournemouth,Everton,0,38,3.311708
73,Marcos Senesi,Bournemouth,Everton,0,38,2.629134
74,Owen Bevan,Bournemouth,Everton,0,38,2.2371318
75,Dango Ouattara,Bournemouth,Everton,0,38,3.0335124
76,Antoine Semenyo,Bournemouth,Everton,0,38,2.2700326
77,Matias Vina,Bournemouth,Everton,0,38,2.665374
78,Illia Zabarnyi,Bournemouth,Everton,0,38,2.6086733
79,Pontus Jansson,Brentford,Manchester City,1,38,2.0174644
80,Christian Nrgaard,Brentford,Manchester City,1,38,2.1439862
81,Ivan Toney,Brentford,Manchester City,1,38,3.815385
82,David Raya,Brentford,Manchester City,1,38,2.6407964
83,Josh Dasilva,Brentford,Manchester City,1,38,1.8021047
84,Kristoffer Ajer,Brentford,Manchester City,1,38,2.1748543
85,Rico Henry,Brentford,Manchester City,1,38,2.1521056
86,Vitaly Janelt,Brentford,Manchester City,1,38,2.1053076
87,Saman Ghoddos,Brentford,Manchester City,1,38,1.6446495
