,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,West Ham,1,17,3.0755835
1,Granit Xhaka,Arsenal,Brighton,0,18,2.7199833
2,Granit Xhaka,Arsenal,Newcastle Utd,1,19,2.8490298
3,Granit Xhaka,Arsenal,Tottenham,0,20,2.6136508
4,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.8558464
5,Granit Xhaka,Arsenal,Everton,0,22,3.0679138
6,Granit Xhaka,Arsenal,Brentford,1,23,2.3174932
7,Granit Xhaka,Arsenal,Manchester City,1,23,1.7778573
8,Granit Xhaka,Arsenal,Aston Villa,0,24,2.8917549
9,Granit Xhaka,Arsenal,Leicester City,0,25,2.7144454
10,Granit Xhaka,Arsenal,Bournemouth,1,26,3.2718534
11,Mohamed Elneny,Arsenal,West Ham,1,17,2.0751536
12,Mohamed Elneny,Arsenal,Brighton,0,18,1.8218564
13,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.2454941
14,Mohamed Elneny,Arsenal,Tottenham,0,20,2.194138
15,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.3977146
16,Mohamed Elneny,Arsenal,Everton,0,22,2.6407413
17,Mohamed Elneny,Arsenal,Brentford,1,23,1.8191435
18,Mohamed Elneny,Arsenal,Manchester City,1,23,1.4642884
19,Mohamed Elneny,Arsenal,Aston Villa,0,24,2.3604946
20,Mohamed Elneny,Arsenal,Leicester City,0,25,2.6204188
21,Mohamed Elneny,Arsenal,Bournemouth,1,26,2.9025183
22,Rob Holding,Arsenal,West Ham,1,17,2.1727438
23,Rob Holding,Arsenal,Brighton,0,18,1.8630358
24,Rob Holding,Arsenal,Newcastle Utd,1,19,2.4705622
25,Rob Holding,Arsenal,Tottenham,0,20,2.2121086
26,Rob Holding,Arsenal,Manchester Utd,1,21,2.4658678
27,Rob Holding,Arsenal,Everton,0,22,2.7756948
28,Rob Holding,Arsenal,Brentford,1,23,1.7814499
29,Rob Holding,Arsenal,Manchester City,1,23,1.0228667
30,Rob Holding,Arsenal,Aston Villa,0,24,2.6292126
31,Rob Holding,Arsenal,Leicester City,0,25,2.6188917
32,Rob Holding,Arsenal,Bournemouth,1,26,3.1763847
33,Thomas Partey,Arsenal,West Ham,1,17,3.0337608
34,Thomas Partey,Arsenal,Brighton,0,18,2.5755482
35,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.635163
36,Thomas Partey,Arsenal,Tottenham,0,20,2.502786
37,Thomas Partey,Arsenal,Manchester Utd,1,21,2.7830186
38,Thomas Partey,Arsenal,Everton,0,22,3.0679138
39,Thomas Partey,Arsenal,Brentford,1,23,2.2504961
40,Thomas Partey,Arsenal,Manchester City,1,23,1.7108604
41,Thomas Partey,Arsenal,Aston Villa,0,24,2.6475587
42,Thomas Partey,Arsenal,Leicester City,0,25,2.6980336
43,Thomas Partey,Arsenal,Bournemouth,1,26,3.0530183
44,Martin degaard,Arsenal,West Ham,1,17,5.4649916
45,Martin degaard,Arsenal,Brighton,0,18,4.727671
46,Martin degaard,Arsenal,Newcastle Utd,1,19,4.6931233
47,Martin degaard,Arsenal,Tottenham,0,20,5.419271
48,Martin degaard,Arsenal,Manchester Utd,1,21,4.6456485
49,Martin degaard,Arsenal,Everton,0,22,5.615585
50,Martin degaard,Arsenal,Brentford,1,23,5.483375
51,Martin degaard,Arsenal,Manchester City,1,23,4.8377
52,Martin degaard,Arsenal,Aston Villa,0,24,4.8627653
53,Martin degaard,Arsenal,Leicester City,0,25,4.863489
54,Martin degaard,Arsenal,Bournemouth,1,26,5.5529885
55,Kieran Tierney,Arsenal,West Ham,1,17,2.3252227
56,Kieran Tierney,Arsenal,Brighton,0,18,2.2415576
57,Kieran Tierney,Arsenal,Newcastle Utd,1,19,2.7293546
58,Kieran Tierney,Arsenal,Tottenham,0,20,2.3502405
59,Kieran Tierney,Arsenal,Manchester Utd,1,21,2.6364706
60,Kieran Tierney,Arsenal,Everton,0,22,2.970459
61,Kieran Tierney,Arsenal,Brentford,1,23,2.057399
62,Kieran Tierney,Arsenal,Manchester City,1,23,1.2988161
63,Kieran Tierney,Arsenal,Aston Villa,0,24,2.7906244
64,Kieran Tierney,Arsenal,Leicester City,0,25,2.7567625
65,Kieran Tierney,Arsenal,Bournemouth,1,26,3.346007
66,Ben White,Arsenal,West Ham,1,17,3.9572217
67,Ben White,Arsenal,Brighton,0,18,3.239075
68,Ben White,Arsenal,Newcastle Utd,1,19,3.2631714
69,Ben White,Arsenal,Tottenham,0,20,2.9905372
70,Ben White,Arsenal,Manchester Utd,1,21,3.3188093
71,Ben White,Arsenal,Everton,0,22,3.8405516
72,Ben White,Arsenal,Brentford,1,23,2.9434726
73,Ben White,Arsenal,Manchester City,1,23,1.6499763
74,Ben White,Arsenal,Aston Villa,0,24,3.4331307
75,Ben White,Arsenal,Leicester City,0,25,3.4238884
76,Ben White,Arsenal,Bournemouth,1,26,4.0565386
77,Eddie Nketiah,Arsenal,West Ham,1,17,2.256117
78,Eddie Nketiah,Arsenal,Brighton,0,18,2.0868194
79,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.3026161
80,Eddie Nketiah,Arsenal,Tottenham,0,20,2.228675
81,Eddie Nketiah,Arsenal,Manchester Utd,1,21,2.4899535
82,Eddie Nketiah,Arsenal,Everton,0,22,2.906103
83,Eddie Nketiah,Arsenal,Brentford,1,23,2.0716314
84,Eddie Nketiah,Arsenal,Manchester City,1,23,1.7968117
85,Eddie Nketiah,Arsenal,Aston Villa,0,24,2.629533
86,Eddie Nketiah,Arsenal,Leicester City,0,25,2.6596506
87,Eddie Nketiah,Arsenal,Bournemouth,1,26,3.1366677
88,Emile Smith Rowe,Arsenal,West Ham,1,17,2.226922
89,Emile Smith Rowe,Arsenal,Brighton,0,18,1.9569306
90,Emile Smith Rowe,Arsenal,Newcastle Utd,1,19,2.357581
91,Emile Smith Rowe,Arsenal,Tottenham,0,20,2.2565699
92,Emile Smith Rowe,Arsenal,Manchester Utd,1,21,2.5267289
93,Emile Smith Rowe,Arsenal,Everton,0,22,3.0386395
94,Emile Smith Rowe,Arsenal,Brentford,1,23,2.0246491
95,Emile Smith Rowe,Arsenal,Manchester City,1,23,1.8300622
96,Emile Smith Rowe,Arsenal,Aston Villa,0,24,2.7069447
97,Emile Smith Rowe,Arsenal,Leicester City,0,25,2.682185
