,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Aston Villa,0,24,3.187985,0.17796473
1,Granit Xhaka,Arsenal,Everton,1,25,3.6383195,0.22705367
2,Granit Xhaka,Arsenal,Leicester City,0,25,2.9806707,0.13020824
3,Granit Xhaka,Arsenal,Bournemouth,1,26,3.6202903,0.22920437
4,Granit Xhaka,Arsenal,Fulham,0,27,3.0946975,0.15200539
5,Granit Xhaka,Arsenal,Crystal Palace,1,28,3.602951,0.20025943
6,Granit Xhaka,Arsenal,Leeds United,1,29,3.289189,0.14568596
7,Granit Xhaka,Arsenal,Liverpool,0,30,2.5508149,0.11879086
8,Granit Xhaka,Arsenal,West Ham,0,31,2.9096553,0.15804327
9,Granit Xhaka,Arsenal,Southampton,1,32,3.59588,0.21711749
10,Granit Xhaka,Arsenal,Manchester City,0,33,2.2787821,0.10824042
11,Mohamed Elneny,Arsenal,Aston Villa,0,24,2.3796527,0.18212105
12,Mohamed Elneny,Arsenal,Everton,1,25,2.651515,0.16868317
13,Mohamed Elneny,Arsenal,Leicester City,0,25,2.2969887,0.17893316
14,Mohamed Elneny,Arsenal,Bournemouth,1,26,2.6289017,0.1586254
15,Mohamed Elneny,Arsenal,Fulham,0,27,2.3267484,0.17417637
16,Mohamed Elneny,Arsenal,Crystal Palace,1,28,2.6146579,0.20049964
17,Mohamed Elneny,Arsenal,Leeds United,1,29,2.4845412,0.16108288
18,Mohamed Elneny,Arsenal,Liverpool,0,30,2.0108807,0.2346636
19,Mohamed Elneny,Arsenal,West Ham,0,31,2.2126794,0.18034467
20,Mohamed Elneny,Arsenal,Southampton,1,32,2.6022947,0.2038658
21,Mohamed Elneny,Arsenal,Manchester City,0,33,1.8026292,0.16963513
22,Rob Holding,Arsenal,Aston Villa,0,24,2.518174,0.21574877
23,Rob Holding,Arsenal,Everton,1,25,2.8919127,0.18376522
24,Rob Holding,Arsenal,Leicester City,0,25,2.4008498,0.20053592
25,Rob Holding,Arsenal,Bournemouth,1,26,2.8673503,0.191251
26,Rob Holding,Arsenal,Fulham,0,27,2.4620948,0.20468004
27,Rob Holding,Arsenal,Crystal Palace,1,28,2.8515358,0.21881938
28,Rob Holding,Arsenal,Leeds United,1,29,2.597998,0.18980566
29,Rob Holding,Arsenal,Liverpool,0,30,2.0073006,0.2544564
30,Rob Holding,Arsenal,West Ham,0,31,2.3152366,0.21833168
31,Rob Holding,Arsenal,Southampton,1,32,2.8367276,0.2201142
32,Rob Holding,Arsenal,Manchester City,0,33,1.7470863,0.23799944
33,Thomas Partey,Arsenal,Aston Villa,0,24,2.7905421,0.12096339
34,Thomas Partey,Arsenal,Everton,1,25,3.1499326,0.14381905
35,Thomas Partey,Arsenal,Leicester City,0,25,2.6497142,0.074033685
36,Thomas Partey,Arsenal,Bournemouth,1,26,3.1243875,0.14821841
37,Thomas Partey,Arsenal,Fulham,0,27,2.7120864,0.11715883
38,Thomas Partey,Arsenal,Crystal Palace,1,28,3.1178098,0.16060224
