,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Newcastle Utd,0,35,3.0694969
1,Granit Xhaka,Arsenal,Brighton,1,36,2.910045
2,Granit Xhaka,Arsenal,Nottingham Forest,0,37,4.1720576
3,Granit Xhaka,Arsenal,Wolves,1,38,3.4437265
4,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.0251398
5,Mohamed Elneny,Arsenal,Brighton,1,36,2.0085053
6,Mohamed Elneny,Arsenal,Nottingham Forest,0,37,2.1633782
7,Mohamed Elneny,Arsenal,Wolves,1,38,2.6374762
8,Rob Holding,Arsenal,Newcastle Utd,0,35,2.4099853
9,Rob Holding,Arsenal,Brighton,1,36,2.361591
10,Rob Holding,Arsenal,Nottingham Forest,0,37,2.9773226
11,Rob Holding,Arsenal,Wolves,1,38,3.0719671
12,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.3065832
13,Thomas Partey,Arsenal,Brighton,1,36,2.352023
14,Thomas Partey,Arsenal,Nottingham Forest,0,37,2.7733831
15,Thomas Partey,Arsenal,Wolves,1,38,2.7885494
16,Martin degaard,Arsenal,Newcastle Utd,0,35,4.4023833
17,Martin degaard,Arsenal,Brighton,1,36,4.7877154
18,Martin degaard,Arsenal,Nottingham Forest,0,37,5.793404
19,Martin degaard,Arsenal,Wolves,1,38,5.666531
20,Kieran Tierney,Arsenal,Newcastle Utd,0,35,2.169814
21,Kieran Tierney,Arsenal,Brighton,1,36,2.159516
22,Kieran Tierney,Arsenal,Nottingham Forest,0,37,2.5863137
23,Kieran Tierney,Arsenal,Wolves,1,38,3.00208
24,Ben White,Arsenal,Newcastle Utd,0,35,3.0213356
25,Ben White,Arsenal,Brighton,1,36,2.9904444
26,Ben White,Arsenal,Nottingham Forest,0,37,4.100384
27,Ben White,Arsenal,Wolves,1,38,4.161234
28,Eddie Nketiah,Arsenal,Newcastle Utd,0,35,2.890748
29,Eddie Nketiah,Arsenal,Brighton,1,36,2.7098403
30,Eddie Nketiah,Arsenal,Nottingham Forest,0,37,3.1567519
31,Eddie Nketiah,Arsenal,Wolves,1,38,3.468567
32,Emile Smith Rowe,Arsenal,Newcastle Utd,0,35,2.0633233
33,Emile Smith Rowe,Arsenal,Brighton,1,36,2.0551934
34,Emile Smith Rowe,Arsenal,Nottingham Forest,0,37,2.4645584
35,Emile Smith Rowe,Arsenal,Wolves,1,38,3.00208
36,Bukayo Saka,Arsenal,Newcastle Utd,0,35,4.685889
37,Bukayo Saka,Arsenal,Brighton,1,36,4.427615
38,Bukayo Saka,Arsenal,Nottingham Forest,0,37,5.574636
39,Bukayo Saka,Arsenal,Wolves,1,38,5.9862022
40,Takehiro Tomiyasu,Arsenal,Newcastle Utd,0,35,2.124255
41,Takehiro Tomiyasu,Arsenal,Brighton,1,36,2.166671
42,Takehiro Tomiyasu,Arsenal,Nottingham Forest,0,37,2.7208104
43,Takehiro Tomiyasu,Arsenal,Wolves,1,38,2.984109
44,Aaron Ramsdale,Arsenal,Newcastle Utd,0,35,3.0106244
45,Aaron Ramsdale,Arsenal,Brighton,1,36,2.8892388
46,Aaron Ramsdale,Arsenal,Nottingham Forest,0,37,3.6988611
47,Aaron Ramsdale,Arsenal,Wolves,1,38,4.169041
48,Gabriel Dos Santos,Arsenal,Newcastle Utd,0,35,3.3665428
49,Gabriel Dos Santos,Arsenal,Brighton,1,36,3.2927015
50,Gabriel Dos Santos,Arsenal,Nottingham Forest,0,37,4.1793294
51,Gabriel Dos Santos,Arsenal,Wolves,1,38,4.385051
52,Nuno Tavares,Arsenal,Newcastle Utd,0,35,2.5696158
53,Nuno Tavares,Arsenal,Brighton,1,36,2.5344305
54,Nuno Tavares,Arsenal,Nottingham Forest,0,37,3.178094
55,Nuno Tavares,Arsenal,Wolves,1,38,3.140685
56,Martinelli,Arsenal,Newcastle Utd,0,35,3.9152956
57,Martinelli,Arsenal,Brighton,1,36,4.3462453
58,Martinelli,Arsenal,Nottingham Forest,0,37,5.624003
59,Martinelli,Arsenal,Wolves,1,38,4.8665185
60,Reiss Nelson,Arsenal,Newcastle Utd,0,35,2.1710536
61,Reiss Nelson,Arsenal,Brighton,1,36,5.7588315
62,Reiss Nelson,Arsenal,Nottingham Forest,0,37,2.7022703
63,Reiss Nelson,Arsenal,Wolves,1,38,2.9683433
64,William Saliba,Arsenal,Newcastle Utd,0,35,3.4288552
65,William Saliba,Arsenal,Brighton,1,36,3.218083
66,William Saliba,Arsenal,Nottingham Forest,0,37,4.3146324
67,William Saliba,Arsenal,Wolves,1,38,4.405854
68,Gabriel Jesus,Arsenal,Newcastle Utd,0,35,4.2838206
69,Gabriel Jesus,Arsenal,Brighton,1,36,4.1705923
70,Gabriel Jesus,Arsenal,Nottingham Forest,0,37,5.301493
71,Gabriel Jesus,Arsenal,Wolves,1,38,4.826273
72,Leandro Trossard,Arsenal,Newcastle Utd,0,35,3.100741
73,Leandro Trossard,Arsenal,Brighton,1,36,3.2347305
74,Leandro Trossard,Arsenal,Nottingham Forest,0,37,4.1734385
75,Leandro Trossard,Arsenal,Wolves,1,38,4.0956955
76,Oleksandr Zinchenko,Arsenal,Newcastle Utd,0,35,3.0738297
77,Oleksandr Zinchenko,Arsenal,Brighton,1,36,2.9759774
78,Oleksandr Zinchenko,Arsenal,Nottingham Forest,0,37,4.028925
79,Oleksandr Zinchenko,Arsenal,Wolves,1,38,3.855065
80,Ethan Nwaneri,Arsenal,Newcastle Utd,0,35,2.1859326
81,Ethan Nwaneri,Arsenal,Brighton,1,36,2.2207274
82,Ethan Nwaneri,Arsenal,Nottingham Forest,0,37,2.983317
83,Ethan Nwaneri,Arsenal,Wolves,1,38,2.9578314
84,Jakub Kiwior,Arsenal,Newcastle Utd,0,35,2.2510383
85,Jakub Kiwior,Arsenal,Brighton,1,36,2.2344923
86,Jakub Kiwior,Arsenal,Nottingham Forest,0,37,2.8618088
87,Jakub Kiwior,Arsenal,Wolves,1,38,2.9816432
88,Philippe Coutinho,Aston Villa,Wolves,0,35,2.5789268
89,Philippe Coutinho,Aston Villa,Tottenham,1,36,2.3205795
90,Philippe Coutinho,Aston Villa,Liverpool,0,37,2.102143
91,Philippe Coutinho,Aston Villa,Brighton,1,38,2.1995614
92,Emiliano Martinez,Aston Villa,Wolves,0,35,3.6399374
93,Emiliano Martinez,Aston Villa,Tottenham,1,36,2.973425
94,Emiliano Martinez,Aston Villa,Liverpool,0,37,2.340737
95,Emiliano Martinez,Aston Villa,Brighton,1,38,2.6328814
96,Calum Chambers,Aston Villa,Wolves,0,35,2.210309
97,Calum Chambers,Aston Villa,Tottenham,1,36,2.041116
98,Calum Chambers,Aston Villa,Liverpool,0,37,1.9326541
99,Calum Chambers,Aston Villa,Brighton,1,38,2.153172
100,Lucas Digne,Aston Villa,Wolves,0,35,2.317306
101,Lucas Digne,Aston Villa,Tottenham,1,36,2.1950772
102,Lucas Digne,Aston Villa,Liverpool,0,37,2.1105254
103,Lucas Digne,Aston Villa,Brighton,1,38,2.211241
104,Bertrand Traore,Aston Villa,Wolves,0,35,2.2784107
105,Bertrand Traore,Aston Villa,Tottenham,1,36,2.1077123
106,Bertrand Traore,Aston Villa,Liverpool,0,37,1.9426886
107,Bertrand Traore,Aston Villa,Brighton,1,38,2.4009016
108,Robin Olsen,Aston Villa,Wolves,0,35,2.713783
109,Robin Olsen,Aston Villa,Tottenham,1,36,2.3204699
110,Robin Olsen,Aston Villa,Liverpool,0,37,1.978613
111,Robin Olsen,Aston Villa,Brighton,1,38,2.281378
112,Morgan Sanson,Aston Villa,Wolves,0,35,2.1601357
113,Morgan Sanson,Aston Villa,Tottenham,1,36,2.0044975
114,Morgan Sanson,Aston Villa,Liverpool,0,37,1.9600178
115,Morgan Sanson,Aston Villa,Brighton,1,38,2.1457918
116,John McGinn,Aston Villa,Wolves,0,35,3.0046396
117,John McGinn,Aston Villa,Tottenham,1,36,2.5367692
118,John McGinn,Aston Villa,Liverpool,0,37,2.1632326
119,John McGinn,Aston Villa,Brighton,1,38,2.3427627
120,Kortney Hause,Aston Villa,Wolves,0,35,2.7869208
121,Kortney Hause,Aston Villa,Tottenham,1,36,2.4166424
122,Kortney Hause,Aston Villa,Liverpool,0,37,1.9304605
123,Kortney Hause,Aston Villa,Brighton,1,38,2.2741344
124,Tyrone Mings,Aston Villa,Wolves,0,35,3.7492092
125,Tyrone Mings,Aston Villa,Tottenham,1,36,2.990664
126,Tyrone Mings,Aston Villa,Liverpool,0,37,2.6317198
127,Tyrone Mings,Aston Villa,Brighton,1,38,2.7022557
128,Ollie Watkins,Aston Villa,Wolves,0,35,4.5061626
129,Ollie Watkins,Aston Villa,Tottenham,1,36,3.9877028
130,Ollie Watkins,Aston Villa,Liverpool,0,37,3.4423447
131,Ollie Watkins,Aston Villa,Brighton,1,38,3.5054595
132,Marvelous Nakamba,Aston Villa,Wolves,0,35,2.243032
133,Marvelous Nakamba,Aston Villa,Tottenham,1,36,2.1165218
134,Marvelous Nakamba,Aston Villa,Liverpool,0,37,1.9257108
135,Marvelous Nakamba,Aston Villa,Brighton,1,38,2.1457918
