,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Bournemouth,1,26,3.8249974
1,Granit Xhaka,Arsenal,Fulham,0,27,3.2400599
2,Granit Xhaka,Arsenal,Crystal Palace,1,28,3.9264464
3,Granit Xhaka,Arsenal,Leeds United,1,29,3.177404
4,Granit Xhaka,Arsenal,Liverpool,0,30,2.4696982
5,Granit Xhaka,Arsenal,West Ham,0,31,2.7825053
6,Granit Xhaka,Arsenal,Southampton,1,32,3.5733807
7,Granit Xhaka,Arsenal,Manchester City,0,33,2.214643
8,Granit Xhaka,Arsenal,Chelsea,1,34,2.8612309
9,Granit Xhaka,Arsenal,Newcastle Utd,0,35,2.7880657
10,Mohamed Elneny,Arsenal,Bournemouth,1,26,2.48057
11,Mohamed Elneny,Arsenal,Fulham,0,27,2.2285974
12,Mohamed Elneny,Arsenal,Crystal Palace,1,28,2.2823617
13,Mohamed Elneny,Arsenal,Leeds United,1,29,2.450096
14,Mohamed Elneny,Arsenal,Liverpool,0,30,2.1033864
15,Mohamed Elneny,Arsenal,West Ham,0,31,2.1941051
16,Mohamed Elneny,Arsenal,Southampton,1,32,2.627303
17,Mohamed Elneny,Arsenal,Manchester City,0,33,1.9322882
18,Mohamed Elneny,Arsenal,Chelsea,1,34,2.6238532
19,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.3745368
20,Rob Holding,Arsenal,Bournemouth,1,26,2.4746408
21,Rob Holding,Arsenal,Fulham,0,27,2.2697768
22,Rob Holding,Arsenal,Crystal Palace,1,28,2.51738
23,Rob Holding,Arsenal,Leeds United,1,29,2.5655317
24,Rob Holding,Arsenal,Liverpool,0,30,2.1044462
25,Rob Holding,Arsenal,West Ham,0,31,2.3290586
26,Rob Holding,Arsenal,Southampton,1,32,2.7759259
27,Rob Holding,Arsenal,Manchester City,0,33,1.9103582
28,Rob Holding,Arsenal,Chelsea,1,34,2.6242805
29,Rob Holding,Arsenal,Newcastle Utd,0,35,2.5444937
30,Thomas Partey,Arsenal,Bournemouth,1,26,3.407613
31,Thomas Partey,Arsenal,Fulham,0,27,2.8946154
32,Thomas Partey,Arsenal,Crystal Palace,1,28,2.9220004
33,Thomas Partey,Arsenal,Leeds United,1,29,2.7636697
34,Thomas Partey,Arsenal,Liverpool,0,30,2.2666292
35,Thomas Partey,Arsenal,West Ham,0,31,2.5198774
36,Thomas Partey,Arsenal,Southampton,1,32,3.2376254
37,Thomas Partey,Arsenal,Manchester City,0,33,2.098183
38,Thomas Partey,Arsenal,Chelsea,1,34,2.7395341
39,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.4991846
40,Martin degaard,Arsenal,Bournemouth,1,26,5.676564
41,Martin degaard,Arsenal,Fulham,0,27,4.966849
42,Martin degaard,Arsenal,Crystal Palace,1,28,5.682645
43,Martin degaard,Arsenal,Leeds United,1,29,6.0065265
44,Martin degaard,Arsenal,Liverpool,0,30,4.085424
45,Martin degaard,Arsenal,West Ham,0,31,4.577804
46,Martin degaard,Arsenal,Southampton,1,32,6.5476484
47,Martin degaard,Arsenal,Manchester City,0,33,4.122836
48,Martin degaard,Arsenal,Chelsea,1,34,4.6324797
49,Martin degaard,Arsenal,Newcastle Utd,0,35,4.485728
50,Kieran Tierney,Arsenal,Bournemouth,1,26,2.5002894
51,Kieran Tierney,Arsenal,Fulham,0,27,2.5116458
52,Kieran Tierney,Arsenal,Crystal Palace,1,28,2.9085398
53,Kieran Tierney,Arsenal,Leeds United,1,29,2.6081004
54,Kieran Tierney,Arsenal,Liverpool,0,30,2.2563236
55,Kieran Tierney,Arsenal,West Ham,0,31,2.5238223
56,Kieran Tierney,Arsenal,Southampton,1,32,3.1198323
57,Kieran Tierney,Arsenal,Manchester City,0,33,2.0331826
58,Kieran Tierney,Arsenal,Chelsea,1,34,2.640854
59,Kieran Tierney,Arsenal,Newcastle Utd,0,35,2.5580726
60,Ben White,Arsenal,Bournemouth,1,26,3.9573877
61,Ben White,Arsenal,Fulham,0,27,3.2983007
62,Ben White,Arsenal,Crystal Palace,1,28,3.878785
63,Ben White,Arsenal,Leeds United,1,29,3.3857634
64,Ben White,Arsenal,Liverpool,0,30,2.3096423
65,Ben White,Arsenal,West Ham,0,31,2.9664087
66,Ben White,Arsenal,Southampton,1,32,3.8437343
67,Ben White,Arsenal,Manchester City,0,33,2.2513726
68,Ben White,Arsenal,Chelsea,1,34,3.0656614
69,Ben White,Arsenal,Newcastle Utd,0,35,3.0151885
70,Eddie Nketiah,Arsenal,Bournemouth,1,26,4.2004175
71,Eddie Nketiah,Arsenal,Fulham,0,27,3.6764762
72,Eddie Nketiah,Arsenal,Crystal Palace,1,28,3.3660316
73,Eddie Nketiah,Arsenal,Leeds United,1,29,3.7346196
74,Eddie Nketiah,Arsenal,Liverpool,0,30,2.6748517
75,Eddie Nketiah,Arsenal,West Ham,0,31,2.8252585
76,Eddie Nketiah,Arsenal,Southampton,1,32,3.4910662
77,Eddie Nketiah,Arsenal,Manchester City,0,33,2.3955634
78,Eddie Nketiah,Arsenal,Chelsea,1,34,3.1363833
79,Eddie Nketiah,Arsenal,Newcastle Utd,0,35,3.0450006
80,Emile Smith Rowe,Arsenal,Bournemouth,1,26,2.4746408
81,Emile Smith Rowe,Arsenal,Fulham,0,27,2.3335152
82,Emile Smith Rowe,Arsenal,Crystal Palace,1,28,2.6284041
83,Emile Smith Rowe,Arsenal,Leeds United,1,29,2.5711987
84,Emile Smith Rowe,Arsenal,Liverpool,0,30,2.2495375
85,Emile Smith Rowe,Arsenal,West Ham,0,31,2.4594667
86,Emile Smith Rowe,Arsenal,Southampton,1,32,2.8191297
87,Emile Smith Rowe,Arsenal,Manchester City,0,33,2.135745
88,Emile Smith Rowe,Arsenal,Chelsea,1,34,2.6450655
89,Emile Smith Rowe,Arsenal,Newcastle Utd,0,35,2.6196723
90,Bukayo Saka,Arsenal,Bournemouth,1,26,5.724649
91,Bukayo Saka,Arsenal,Fulham,0,27,4.6217394
92,Bukayo Saka,Arsenal,Crystal Palace,1,28,4.7422233
