,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.5194874
1,Granit Xhaka,Arsenal,Chelsea,0,15,2.7391999
2,Granit Xhaka,Arsenal,Wolves,0,16,3.2504644
3,Granit Xhaka,Arsenal,West Ham,1,17,3.0403032
4,Granit Xhaka,Arsenal,Brighton,0,18,2.8191924
5,Granit Xhaka,Arsenal,Newcastle Utd,1,19,2.7398896
6,Granit Xhaka,Arsenal,Tottenham,0,20,2.493528
7,Granit Xhaka,Arsenal,Manchester Utd,1,21,3.1044126
8,Granit Xhaka,Arsenal,Everton,0,22,3.1040163
9,Granit Xhaka,Arsenal,Brentford,1,23,3.1310837
10,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.6954718
11,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1783378
12,Mohamed Elneny,Arsenal,Wolves,0,16,2.543995
13,Mohamed Elneny,Arsenal,West Ham,1,17,2.4877026
14,Mohamed Elneny,Arsenal,Brighton,0,18,2.3384013
15,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.5046778
16,Mohamed Elneny,Arsenal,Tottenham,0,20,1.9931791
17,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.447107
18,Mohamed Elneny,Arsenal,Everton,0,22,2.7378063
19,Mohamed Elneny,Arsenal,Brentford,1,23,2.6877253
20,Rob Holding,Arsenal,Nottingham Forest,1,14,2.4270844
21,Rob Holding,Arsenal,Chelsea,0,15,1.8343399
22,Rob Holding,Arsenal,Wolves,0,16,2.5800292
23,Rob Holding,Arsenal,West Ham,1,17,2.3940506
24,Rob Holding,Arsenal,Brighton,0,18,2.2791412
25,Rob Holding,Arsenal,Newcastle Utd,1,19,2.577404
26,Rob Holding,Arsenal,Tottenham,0,20,2.0713072
27,Rob Holding,Arsenal,Manchester Utd,1,21,2.6319394
28,Rob Holding,Arsenal,Everton,0,22,2.8304477
29,Rob Holding,Arsenal,Brentford,1,23,2.845044
30,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.2046711
31,Thomas Partey,Arsenal,Chelsea,0,15,2.3611004
32,Thomas Partey,Arsenal,Wolves,0,16,2.723419
33,Thomas Partey,Arsenal,West Ham,1,17,2.6580749
34,Thomas Partey,Arsenal,Brighton,0,18,2.466351
35,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.7666075
36,Thomas Partey,Arsenal,Tottenham,0,20,2.4279578
37,Thomas Partey,Arsenal,Manchester Utd,1,21,2.8386245
38,Thomas Partey,Arsenal,Everton,0,22,2.8822172
39,Thomas Partey,Arsenal,Brentford,1,23,2.9393768
40,Martin degaard,Arsenal,Nottingham Forest,1,14,4.8685093
41,Martin degaard,Arsenal,Chelsea,0,15,3.6508968
42,Martin degaard,Arsenal,Wolves,0,16,4.784118
43,Martin degaard,Arsenal,West Ham,1,17,4.2951217
44,Martin degaard,Arsenal,Brighton,0,18,3.9927258
45,Martin degaard,Arsenal,Newcastle Utd,1,19,3.9707558
46,Martin degaard,Arsenal,Tottenham,0,20,3.5678372
47,Martin degaard,Arsenal,Manchester Utd,1,21,4.4345384
48,Martin degaard,Arsenal,Everton,0,22,4.634226
49,Martin degaard,Arsenal,Brentford,1,23,4.486541
50,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.3366864
51,Kieran Tierney,Arsenal,Chelsea,0,15,2.2871063
52,Kieran Tierney,Arsenal,Wolves,0,16,3.1687515
53,Kieran Tierney,Arsenal,West Ham,1,17,2.7340548
54,Kieran Tierney,Arsenal,Brighton,0,18,2.5128145
55,Kieran Tierney,Arsenal,Newcastle Utd,1,19,2.903315
56,Kieran Tierney,Arsenal,Tottenham,0,20,2.6130056
57,Kieran Tierney,Arsenal,Manchester Utd,1,21,3.010343
58,Kieran Tierney,Arsenal,Everton,0,22,3.1307006
59,Kieran Tierney,Arsenal,Brentford,1,23,2.9627125
60,Ben White,Arsenal,Nottingham Forest,1,14,3.826567
61,Ben White,Arsenal,Chelsea,0,15,2.821337
62,Ben White,Arsenal,Wolves,0,16,3.6129966
63,Ben White,Arsenal,West Ham,1,17,3.2139008
64,Ben White,Arsenal,Brighton,0,18,2.8323665
65,Ben White,Arsenal,Newcastle Utd,1,19,3.2013247
66,Ben White,Arsenal,Tottenham,0,20,2.9928021
67,Ben White,Arsenal,Manchester Utd,1,21,3.3920302
68,Ben White,Arsenal,Everton,0,22,3.554061
69,Ben White,Arsenal,Brentford,1,23,3.4770217
70,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.470542
71,Eddie Nketiah,Arsenal,Chelsea,0,15,1.9636754
72,Eddie Nketiah,Arsenal,Wolves,0,16,2.4097095
73,Eddie Nketiah,Arsenal,West Ham,1,17,2.4089444
74,Eddie Nketiah,Arsenal,Brighton,0,18,2.3382046
75,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.707812
76,Eddie Nketiah,Arsenal,Tottenham,0,20,2.5217564
77,Eddie Nketiah,Arsenal,Manchester Utd,1,21,2.6322594
78,Eddie Nketiah,Arsenal,Everton,0,22,2.8156197
79,Eddie Nketiah,Arsenal,Brentford,1,23,2.7736146
80,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.4698462
81,Emile Smith Rowe,Arsenal,Chelsea,0,15,1.8598804
82,Emile Smith Rowe,Arsenal,Wolves,0,16,2.5704167
83,Emile Smith Rowe,Arsenal,West Ham,1,17,2.4395096
84,Emile Smith Rowe,Arsenal,Brighton,0,18,2.3523488
85,Emile Smith Rowe,Arsenal,Newcastle Utd,1,19,2.707812
86,Emile Smith Rowe,Arsenal,Tottenham,0,20,2.4747741
87,Emile Smith Rowe,Arsenal,Manchester Utd,1,21,2.7096715
88,Emile Smith Rowe,Arsenal,Everton,0,22,2.8937407
89,Emile Smith Rowe,Arsenal,Brentford,1,23,2.8945813
90,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.5687203
91,Bukayo Saka,Arsenal,Chelsea,0,15,3.7267864
92,Bukayo Saka,Arsenal,Wolves,0,16,4.5317807
93,Bukayo Saka,Arsenal,West Ham,1,17,4.2923284
