,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Aston Villa,1,5,3.1013312
1,Granit Xhaka,Arsenal,Manchester Utd,0,6,2.6234639
2,Granit Xhaka,Arsenal,Everton,1,7,2.9937649
3,Granit Xhaka,Arsenal,Brentford,0,8,2.575928
4,Granit Xhaka,Arsenal,Tottenham,1,9,2.6791425
5,Granit Xhaka,Arsenal,Liverpool,1,10,2.4068632
6,Granit Xhaka,Arsenal,Leeds United,0,11,3.1236687
7,Granit Xhaka,Arsenal,Manchester City,1,12,2.4835608
8,Granit Xhaka,Arsenal,Southampton,0,13,2.8241334
9,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.0622816
10,Mohamed Elneny,Arsenal,Aston Villa,1,5,2.588305
11,Mohamed Elneny,Arsenal,Manchester Utd,0,6,2.327057
12,Mohamed Elneny,Arsenal,Everton,1,7,2.6807065
13,Mohamed Elneny,Arsenal,Brentford,0,8,2.3461995
14,Mohamed Elneny,Arsenal,Tottenham,1,9,2.4268992
15,Mohamed Elneny,Arsenal,Liverpool,1,10,2.2730513
16,Mohamed Elneny,Arsenal,Leeds United,0,11,2.6233194
17,Mohamed Elneny,Arsenal,Manchester City,1,12,2.095458
18,Mohamed Elneny,Arsenal,Southampton,0,13,2.7378063
19,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.8718002
20,Rob Holding,Arsenal,Aston Villa,1,5,2.5377405
21,Rob Holding,Arsenal,Manchester Utd,0,6,2.0978618
22,Rob Holding,Arsenal,Everton,1,7,3.0213816
23,Rob Holding,Arsenal,Brentford,0,8,2.2972841
24,Rob Holding,Arsenal,Tottenham,1,9,2.350996
25,Rob Holding,Arsenal,Liverpool,1,10,2.2843974
26,Rob Holding,Arsenal,Leeds United,0,11,2.7014475
27,Rob Holding,Arsenal,Manchester City,1,12,2.0564573
28,Rob Holding,Arsenal,Southampton,0,13,2.8695552
29,Rob Holding,Arsenal,Nottingham Forest,1,14,3.1399207
30,Thomas Partey,Arsenal,Aston Villa,1,5,2.9692285
31,Thomas Partey,Arsenal,Manchester Utd,0,6,2.4169366
32,Thomas Partey,Arsenal,Everton,1,7,2.9174051
33,Thomas Partey,Arsenal,Brentford,0,8,2.5558004
34,Thomas Partey,Arsenal,Tottenham,1,9,2.513433
35,Thomas Partey,Arsenal,Liverpool,1,10,2.433581
36,Thomas Partey,Arsenal,Leeds United,0,11,3.1883235
37,Thomas Partey,Arsenal,Manchester City,1,12,2.2868662
38,Thomas Partey,Arsenal,Southampton,0,13,2.9235134
39,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.172759
40,Martin degaard,Arsenal,Aston Villa,1,5,4.5786753
41,Martin degaard,Arsenal,Manchester Utd,0,6,4.900317
42,Martin degaard,Arsenal,Everton,1,7,4.8867207
43,Martin degaard,Arsenal,Brentford,0,8,4.1420884
44,Martin degaard,Arsenal,Tottenham,1,9,3.6731422
45,Martin degaard,Arsenal,Liverpool,1,10,3.9902694
46,Martin degaard,Arsenal,Leeds United,0,11,4.1586537
47,Martin degaard,Arsenal,Manchester City,1,12,4.537587
48,Martin degaard,Arsenal,Southampton,0,13,5.0352387
49,Martin degaard,Arsenal,Nottingham Forest,1,14,4.79389
50,Kieran Tierney,Arsenal,Aston Villa,1,5,3.4045413
51,Kieran Tierney,Arsenal,Manchester Utd,0,6,2.7821667
52,Kieran Tierney,Arsenal,Everton,1,7,3.743007
53,Kieran Tierney,Arsenal,Brentford,0,8,2.657158
54,Kieran Tierney,Arsenal,Tottenham,1,9,2.7050922
55,Kieran Tierney,Arsenal,Liverpool,1,10,2.8347082
56,Kieran Tierney,Arsenal,Leeds United,0,11,3.6112874
57,Kieran Tierney,Arsenal,Manchester City,1,12,2.384839
58,Kieran Tierney,Arsenal,Southampton,0,13,3.3169017
59,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.7085633
60,Ben White,Arsenal,Aston Villa,1,5,3.4620748
61,Ben White,Arsenal,Manchester Utd,0,6,2.9696164
62,Ben White,Arsenal,Everton,1,7,3.7596953
63,Ben White,Arsenal,Brentford,0,8,2.9665952
64,Ben White,Arsenal,Tottenham,1,9,2.7550693
65,Ben White,Arsenal,Liverpool,1,10,2.611399
66,Ben White,Arsenal,Leeds United,0,11,3.7510748
67,Ben White,Arsenal,Manchester City,1,12,2.3574636
68,Ben White,Arsenal,Southampton,0,13,3.499639
69,Ben White,Arsenal,Nottingham Forest,1,14,3.7324698
70,Eddie Nketiah,Arsenal,Aston Villa,1,5,3.0975966
71,Eddie Nketiah,Arsenal,Manchester Utd,0,6,2.4732559
72,Eddie Nketiah,Arsenal,Everton,1,7,2.7557583
73,Eddie Nketiah,Arsenal,Brentford,0,8,2.5456066
74,Eddie Nketiah,Arsenal,Tottenham,1,9,2.6365964
75,Eddie Nketiah,Arsenal,Liverpool,1,10,2.6176677
76,Eddie Nketiah,Arsenal,Leeds United,0,11,3.3025024
77,Eddie Nketiah,Arsenal,Manchester City,1,12,2.311046
78,Eddie Nketiah,Arsenal,Southampton,0,13,2.978726
79,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,3.0878992
80,Emile Smith Rowe,Arsenal,Aston Villa,1,5,2.4251459
81,Emile Smith Rowe,Arsenal,Manchester Utd,0,6,2.119955
82,Emile Smith Rowe,Arsenal,Everton,1,7,2.9266038
83,Emile Smith Rowe,Arsenal,Brentford,0,8,2.340125
84,Emile Smith Rowe,Arsenal,Tottenham,1,9,2.4728065
85,Emile Smith Rowe,Arsenal,Liverpool,1,10,2.3664358
86,Emile Smith Rowe,Arsenal,Leeds United,0,11,2.8942952
87,Emile Smith Rowe,Arsenal,Manchester City,1,12,2.302921
88,Emile Smith Rowe,Arsenal,Southampton,0,13,2.8937407
89,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,3.1031694
90,Bukayo Saka,Arsenal,Aston Villa,1,5,4.6993155
91,Bukayo Saka,Arsenal,Manchester Utd,0,6,4.0792413
92,Bukayo Saka,Arsenal,Everton,1,7,4.8227606
93,Bukayo Saka,Arsenal,Brentford,0,8,3.9765067
94,Bukayo Saka,Arsenal,Tottenham,1,9,3.7259743
95,Bukayo Saka,Arsenal,Liverpool,1,10,3.6321976
96,Bukayo Saka,Arsenal,Leeds United,0,11,4.6313767
97,Bukayo Saka,Arsenal,Manchester City,1,12,3.7167585
98,Bukayo Saka,Arsenal,Southampton,0,13,4.6205797
99,Bukayo Saka,Arsenal,Nottingham Forest,1,14,4.7701836
100,Takehiro Tomiyasu,Arsenal,Aston Villa,1,5,2.523422
101,Takehiro Tomiyasu,Arsenal,Manchester Utd,0,6,2.1284878
102,Takehiro Tomiyasu,Arsenal,Everton,1,7,2.9751906
103,Takehiro Tomiyasu,Arsenal,Brentford,0,8,2.3395653
104,Takehiro Tomiyasu,Arsenal,Tottenham,1,9,2.4039817
105,Takehiro Tomiyasu,Arsenal,Liverpool,1,10,2.2360277
106,Takehiro Tomiyasu,Arsenal,Leeds United,0,11,3.0438502
107,Takehiro Tomiyasu,Arsenal,Manchester City,1,12,2.1321135
108,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.8861287
109,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,3.1788006
110,Aaron Ramsdale,Arsenal,Aston Villa,1,5,3.5131292
111,Aaron Ramsdale,Arsenal,Manchester Utd,0,6,2.9412858
112,Aaron Ramsdale,Arsenal,Everton,1,7,3.718678
113,Aaron Ramsdale,Arsenal,Brentford,0,8,2.9150202
114,Aaron Ramsdale,Arsenal,Tottenham,1,9,2.7973888
115,Aaron Ramsdale,Arsenal,Liverpool,1,10,2.8739612
116,Aaron Ramsdale,Arsenal,Leeds United,0,11,3.7079036
117,Aaron Ramsdale,Arsenal,Manchester City,1,12,2.79337
118,Aaron Ramsdale,Arsenal,Southampton,0,13,3.6332211
