,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.8581178
1,Granit Xhaka,Arsenal,Everton,0,22,3.1488135
2,Granit Xhaka,Arsenal,Brentford,1,23,2.8765254
3,Granit Xhaka,Arsenal,Manchester City,1,23,2.500069
4,Granit Xhaka,Arsenal,Aston Villa,0,24,2.9243045
5,Granit Xhaka,Arsenal,Leicester City,0,25,2.912212
6,Granit Xhaka,Arsenal,Bournemouth,1,26,3.345512
7,Granit Xhaka,Arsenal,Fulham,0,27,2.6484768
8,Granit Xhaka,Arsenal,Crystal Palace,1,28,3.302683
9,Granit Xhaka,Arsenal,Leeds United,1,29,3.0662653
10,Granit Xhaka,Arsenal,Liverpool,0,30,2.5553372
11,Mohamed Elneny,Arsenal,Manchester Utd,1,21,1.9916815
12,Mohamed Elneny,Arsenal,Everton,0,22,2.2793968
13,Mohamed Elneny,Arsenal,Brentford,1,23,2.1738229
14,Mohamed Elneny,Arsenal,Manchester City,1,23,1.8241593
15,Mohamed Elneny,Arsenal,Aston Villa,0,24,2.2693832
16,Mohamed Elneny,Arsenal,Leicester City,0,25,2.3408964
17,Mohamed Elneny,Arsenal,Bournemouth,1,26,2.8032236
18,Mohamed Elneny,Arsenal,Fulham,0,27,2.2625227
19,Mohamed Elneny,Arsenal,Crystal Palace,1,28,2.675211
20,Mohamed Elneny,Arsenal,Leeds United,1,29,2.7859905
21,Mohamed Elneny,Arsenal,Liverpool,0,30,2.250222
22,Rob Holding,Arsenal,Manchester Utd,1,21,1.9972483
23,Rob Holding,Arsenal,Everton,0,22,2.4596317
24,Rob Holding,Arsenal,Brentford,1,23,2.292597
25,Rob Holding,Arsenal,Manchester City,1,23,1.8650664
26,Rob Holding,Arsenal,Aston Villa,0,24,2.4267952
27,Rob Holding,Arsenal,Leicester City,0,25,2.5159621
28,Rob Holding,Arsenal,Bournemouth,1,26,2.938177
29,Rob Holding,Arsenal,Fulham,0,27,2.224829
30,Rob Holding,Arsenal,Crystal Palace,1,28,2.9692278
31,Rob Holding,Arsenal,Leeds United,1,29,2.8178775
32,Rob Holding,Arsenal,Liverpool,0,30,2.3713832
33,Thomas Partey,Arsenal,Manchester Utd,1,21,2.715814
34,Thomas Partey,Arsenal,Everton,0,22,3.0322258
35,Thomas Partey,Arsenal,Brentford,1,23,2.5774543
36,Thomas Partey,Arsenal,Manchester City,1,23,2.2015152
37,Thomas Partey,Arsenal,Aston Villa,0,24,2.751906
38,Thomas Partey,Arsenal,Leicester City,0,25,2.6395874
39,Thomas Partey,Arsenal,Bournemouth,1,26,3.345512
40,Thomas Partey,Arsenal,Fulham,0,27,2.7288063
41,Thomas Partey,Arsenal,Crystal Palace,1,28,3.0843167
42,Thomas Partey,Arsenal,Leeds United,1,29,2.9151711
43,Thomas Partey,Arsenal,Liverpool,0,30,2.4413056
44,Martin degaard,Arsenal,Manchester Utd,1,21,4.670676
45,Martin degaard,Arsenal,Everton,0,22,5.5683393
46,Martin degaard,Arsenal,Brentford,1,23,5.4032235
47,Martin degaard,Arsenal,Manchester City,1,23,4.277281
48,Martin degaard,Arsenal,Aston Villa,0,24,5.0053587
49,Martin degaard,Arsenal,Leicester City,0,25,5.0336895
50,Martin degaard,Arsenal,Bournemouth,1,26,6.0561357
51,Martin degaard,Arsenal,Fulham,0,27,6.1251674
52,Martin degaard,Arsenal,Crystal Palace,1,28,5.1644025
53,Martin degaard,Arsenal,Leeds United,1,29,5.6129837
54,Martin degaard,Arsenal,Liverpool,0,30,4.346054
55,Kieran Tierney,Arsenal,Manchester Utd,1,21,2.0228274
56,Kieran Tierney,Arsenal,Everton,0,22,2.8010778
57,Kieran Tierney,Arsenal,Brentford,1,23,2.4159126
58,Kieran Tierney,Arsenal,Manchester City,1,23,2.044999
59,Kieran Tierney,Arsenal,Aston Villa,0,24,2.523141
60,Kieran Tierney,Arsenal,Leicester City,0,25,2.652019
61,Kieran Tierney,Arsenal,Bournemouth,1,26,3.1329408
62,Kieran Tierney,Arsenal,Fulham,0,27,2.4479523
63,Kieran Tierney,Arsenal,Crystal Palace,1,28,3.2189965
64,Kieran Tierney,Arsenal,Leeds United,1,29,2.9165244
65,Kieran Tierney,Arsenal,Liverpool,0,30,2.4257038
66,Ben White,Arsenal,Manchester Utd,1,21,3.0110028
67,Ben White,Arsenal,Everton,0,22,3.6941068
68,Ben White,Arsenal,Brentford,1,23,3.2293413
69,Ben White,Arsenal,Manchester City,1,23,2.3696787
70,Ben White,Arsenal,Aston Villa,0,24,3.559323
71,Ben White,Arsenal,Leicester City,0,25,3.2112918
72,Ben White,Arsenal,Bournemouth,1,26,4.1181498
73,Ben White,Arsenal,Fulham,0,27,3.2744563
74,Ben White,Arsenal,Crystal Palace,1,28,3.9940693
75,Ben White,Arsenal,Leeds United,1,29,3.6414564
76,Ben White,Arsenal,Liverpool,0,30,3.089266
77,Eddie Nketiah,Arsenal,Manchester Utd,1,21,2.8685138
78,Eddie Nketiah,Arsenal,Everton,0,22,3.3409019
79,Eddie Nketiah,Arsenal,Brentford,1,23,2.6837537
80,Eddie Nketiah,Arsenal,Manchester City,1,23,2.092579
81,Eddie Nketiah,Arsenal,Aston Villa,0,24,2.877983
82,Eddie Nketiah,Arsenal,Leicester City,0,25,2.7685053
83,Eddie Nketiah,Arsenal,Bournemouth,1,26,3.3540223
84,Eddie Nketiah,Arsenal,Fulham,0,27,2.7926335
85,Eddie Nketiah,Arsenal,Crystal Palace,1,28,3.1627555
86,Eddie Nketiah,Arsenal,Leeds United,1,29,3.2342014
87,Eddie Nketiah,Arsenal,Liverpool,0,30,2.4673011
88,Emile Smith Rowe,Arsenal,Manchester Utd,1,21,1.9751235
89,Emile Smith Rowe,Arsenal,Everton,0,22,2.4474032
90,Emile Smith Rowe,Arsenal,Brentford,1,23,2.2082002
91,Emile Smith Rowe,Arsenal,Manchester City,1,23,1.89448
92,Emile Smith Rowe,Arsenal,Aston Villa,0,24,2.4475868
93,Emile Smith Rowe,Arsenal,Leicester City,0,25,2.535478
94,Emile Smith Rowe,Arsenal,Bournemouth,1,26,3.068585
95,Emile Smith Rowe,Arsenal,Fulham,0,27,2.4543495
96,Emile Smith Rowe,Arsenal,Crystal Palace,1,28,3.0718622
97,Emile Smith Rowe,Arsenal,Leeds United,1,29,2.842063
98,Emile Smith Rowe,Arsenal,Liverpool,0,30,2.5256045
99,Bukayo Saka,Arsenal,Manchester Utd,1,21,4.2428784
100,Bukayo Saka,Arsenal,Everton,0,22,4.9277873
101,Bukayo Saka,Arsenal,Brentford,1,23,4.0669336
102,Bukayo Saka,Arsenal,Manchester City,1,23,3.8785655
103,Bukayo Saka,Arsenal,Aston Villa,0,24,4.9052014
104,Bukayo Saka,Arsenal,Leicester City,0,25,5.5485816
105,Bukayo Saka,Arsenal,Bournemouth,1,26,5.305874
106,Bukayo Saka,Arsenal,Fulham,0,27,5.244717
107,Bukayo Saka,Arsenal,Crystal Palace,1,28,4.9105763
108,Bukayo Saka,Arsenal,Leeds United,1,29,4.8960686
109,Bukayo Saka,Arsenal,Liverpool,0,30,4.182625
110,Takehiro Tomiyasu,Arsenal,Manchester Utd,1,21,2.1802094
111,Takehiro Tomiyasu,Arsenal,Everton,0,22,2.603833
112,Takehiro Tomiyasu,Arsenal,Brentford,1,23,2.277881
113,Takehiro Tomiyasu,Arsenal,Manchester City,1,23,1.8089709
114,Takehiro Tomiyasu,Arsenal,Aston Villa,0,24,2.4790003
115,Takehiro Tomiyasu,Arsenal,Leicester City,0,25,2.561642
116,Takehiro Tomiyasu,Arsenal,Bournemouth,1,26,3.0004044
117,Takehiro Tomiyasu,Arsenal,Fulham,0,27,2.481064
118,Takehiro Tomiyasu,Arsenal,Crystal Palace,1,28,3.020723
119,Takehiro Tomiyasu,Arsenal,Leeds United,1,29,2.8774166
120,Takehiro Tomiyasu,Arsenal,Liverpool,0,30,2.3561938
121,Aaron Ramsdale,Arsenal,Manchester Utd,1,21,3.083119
122,Aaron Ramsdale,Arsenal,Everton,0,22,3.7183094
123,Aaron Ramsdale,Arsenal,Brentford,1,23,3.2948825
124,Aaron Ramsdale,Arsenal,Manchester City,1,23,2.462242
125,Aaron Ramsdale,Arsenal,Aston Villa,0,24,3.5568085
126,Aaron Ramsdale,Arsenal,Leicester City,0,25,3.2150173
127,Aaron Ramsdale,Arsenal,Bournemouth,1,26,4.389641
128,Aaron Ramsdale,Arsenal,Fulham,0,27,3.3217845
129,Aaron Ramsdale,Arsenal,Crystal Palace,1,28,4.0776777
130,Aaron Ramsdale,Arsenal,Leeds United,1,29,3.6935241
131,Aaron Ramsdale,Arsenal,Liverpool,0,30,3.2654462
132,Gabriel Dos Santos,Arsenal,Manchester Utd,1,21,3.6631088
133,Gabriel Dos Santos,Arsenal,Everton,0,22,4.042579
134,Gabriel Dos Santos,Arsenal,Brentford,1,23,3.6294444
135,Gabriel Dos Santos,Arsenal,Manchester City,1,23,2.6010563
136,Gabriel Dos Santos,Arsenal,Aston Villa,0,24,3.913943
137,Gabriel Dos Santos,Arsenal,Leicester City,0,25,3.6542008
138,Gabriel Dos Santos,Arsenal,Bournemouth,1,26,4.15485
139,Gabriel Dos Santos,Arsenal,Fulham,0,27,3.727593
140,Gabriel Dos Santos,Arsenal,Crystal Palace,1,28,4.222403
