,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Southampton,1,32,3.834821
1,Granit Xhaka,Arsenal,Manchester City,0,33,2.3326018
2,Granit Xhaka,Arsenal,Chelsea,1,34,2.8736322
3,Granit Xhaka,Arsenal,Newcastle Utd,0,35,2.6453462
4,Granit Xhaka,Arsenal,Brighton,1,36,2.8461263
5,Granit Xhaka,Arsenal,Nottingham Forest,0,37,3.2076185
6,Granit Xhaka,Arsenal,Wolves,1,38,3.547165
7,Mohamed Elneny,Arsenal,Southampton,1,32,2.5548098
8,Mohamed Elneny,Arsenal,Manchester City,0,33,1.6113018
9,Mohamed Elneny,Arsenal,Chelsea,1,34,2.1170201
10,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.234323
11,Mohamed Elneny,Arsenal,Brighton,1,36,2.415728
12,Mohamed Elneny,Arsenal,Nottingham Forest,0,37,2.6031766
13,Mohamed Elneny,Arsenal,Wolves,1,38,2.601087
14,Rob Holding,Arsenal,Southampton,1,32,3.0531964
15,Rob Holding,Arsenal,Manchester City,0,33,1.6745814
16,Rob Holding,Arsenal,Chelsea,1,34,2.4284043
17,Rob Holding,Arsenal,Newcastle Utd,0,35,2.2981029
18,Rob Holding,Arsenal,Brighton,1,36,2.4679592
19,Rob Holding,Arsenal,Nottingham Forest,0,37,2.73813
20,Rob Holding,Arsenal,Wolves,1,38,2.8103712
21,Thomas Partey,Arsenal,Southampton,1,32,3.0496898
22,Thomas Partey,Arsenal,Manchester City,0,33,2.0947375
23,Thomas Partey,Arsenal,Chelsea,1,34,2.5877419
24,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.4061127
25,Thomas Partey,Arsenal,Brighton,1,36,2.5628142
26,Thomas Partey,Arsenal,Nottingham Forest,0,37,2.795472
27,Thomas Partey,Arsenal,Wolves,1,38,3.1340299
28,Martin degaard,Arsenal,Southampton,1,32,5.720365
29,Martin degaard,Arsenal,Manchester City,0,33,3.2566173
30,Martin degaard,Arsenal,Chelsea,1,34,4.9521894
31,Martin degaard,Arsenal,Newcastle Utd,0,35,4.375493
32,Martin degaard,Arsenal,Brighton,1,36,4.40562
33,Martin degaard,Arsenal,Nottingham Forest,0,37,5.3992667
34,Martin degaard,Arsenal,Wolves,1,38,6.0696583
35,Kieran Tierney,Arsenal,Southampton,1,32,2.7634661
36,Kieran Tierney,Arsenal,Manchester City,0,33,1.7604475
37,Kieran Tierney,Arsenal,Chelsea,1,34,2.3483999
38,Kieran Tierney,Arsenal,Newcastle Utd,0,35,2.3019552
39,Kieran Tierney,Arsenal,Brighton,1,36,2.5605776
40,Kieran Tierney,Arsenal,Nottingham Forest,0,37,2.73813
41,Kieran Tierney,Arsenal,Wolves,1,38,2.9753077
42,Ben White,Arsenal,Southampton,1,32,4.2432456
43,Ben White,Arsenal,Manchester City,0,33,2.2892966
44,Ben White,Arsenal,Chelsea,1,34,3.2315323
45,Ben White,Arsenal,Newcastle Utd,0,35,3.1322157
46,Ben White,Arsenal,Brighton,1,36,3.0228355
47,Ben White,Arsenal,Nottingham Forest,0,37,3.6430147
48,Ben White,Arsenal,Wolves,1,38,3.8795624
49,Eddie Nketiah,Arsenal,Southampton,1,32,4.1642547
50,Eddie Nketiah,Arsenal,Manchester City,0,33,2.3213816
51,Eddie Nketiah,Arsenal,Chelsea,1,34,2.5819304
52,Eddie Nketiah,Arsenal,Newcastle Utd,0,35,3.0643585
53,Eddie Nketiah,Arsenal,Brighton,1,36,2.8000453
54,Eddie Nketiah,Arsenal,Nottingham Forest,0,37,3.2322268
55,Eddie Nketiah,Arsenal,Wolves,1,38,3.454541
56,Emile Smith Rowe,Arsenal,Southampton,1,32,2.607425
57,Emile Smith Rowe,Arsenal,Manchester City,0,33,1.6329453
58,Emile Smith Rowe,Arsenal,Chelsea,1,34,2.1513977
59,Emile Smith Rowe,Arsenal,Newcastle Utd,0,35,2.2588582
60,Emile Smith Rowe,Arsenal,Brighton,1,36,2.527205
61,Emile Smith Rowe,Arsenal,Nottingham Forest,0,37,2.8685381
62,Emile Smith Rowe,Arsenal,Wolves,1,38,2.853575
63,Bukayo Saka,Arsenal,Southampton,1,32,5.626439
64,Bukayo Saka,Arsenal,Manchester City,0,33,3.4106443
65,Bukayo Saka,Arsenal,Chelsea,1,34,5.8633127
66,Bukayo Saka,Arsenal,Newcastle Utd,0,35,4.6251054
67,Bukayo Saka,Arsenal,Brighton,1,36,5.2113495
68,Bukayo Saka,Arsenal,Nottingham Forest,0,37,5.466449
69,Bukayo Saka,Arsenal,Wolves,1,38,5.689607
70,Takehiro Tomiyasu,Arsenal,Southampton,1,32,2.7899597
71,Takehiro Tomiyasu,Arsenal,Manchester City,0,33,1.6542996
72,Takehiro Tomiyasu,Arsenal,Chelsea,1,34,2.345428
73,Takehiro Tomiyasu,Arsenal,Newcastle Utd,0,35,2.2766042
74,Takehiro Tomiyasu,Arsenal,Brighton,1,36,2.4917443
75,Takehiro Tomiyasu,Arsenal,Nottingham Forest,0,37,2.8003573
76,Takehiro Tomiyasu,Arsenal,Wolves,1,38,2.9555936
77,Aaron Ramsdale,Arsenal,Southampton,1,32,4.166858
78,Aaron Ramsdale,Arsenal,Manchester City,0,33,2.3820746
79,Aaron Ramsdale,Arsenal,Chelsea,1,34,3.1782463
80,Aaron Ramsdale,Arsenal,Newcastle Utd,0,35,2.9621997
81,Aaron Ramsdale,Arsenal,Brighton,1,36,3.102276
82,Aaron Ramsdale,Arsenal,Nottingham Forest,0,37,3.6484208
83,Aaron Ramsdale,Arsenal,Wolves,1,38,3.9797165
84,Gabriel Dos Santos,Arsenal,Southampton,1,32,4.4921465
85,Gabriel Dos Santos,Arsenal,Manchester City,0,33,2.479602
86,Gabriel Dos Santos,Arsenal,Chelsea,1,34,3.4471495
87,Gabriel Dos Santos,Arsenal,Newcastle Utd,0,35,3.3590994
88,Gabriel Dos Santos,Arsenal,Brighton,1,36,3.394392
89,Gabriel Dos Santos,Arsenal,Nottingham Forest,0,37,3.7849388
90,Gabriel Dos Santos,Arsenal,Wolves,1,38,4.219022
91,Nuno Tavares,Arsenal,Southampton,1,32,3.3340876
92,Nuno Tavares,Arsenal,Manchester City,0,33,1.9748492
93,Nuno Tavares,Arsenal,Chelsea,1,34,2.4291377
94,Nuno Tavares,Arsenal,Newcastle Utd,0,35,2.4260235
95,Nuno Tavares,Arsenal,Brighton,1,36,2.6843867
96,Nuno Tavares,Arsenal,Nottingham Forest,0,37,3.1737247
97,Nuno Tavares,Arsenal,Wolves,1,38,3.315212
98,Martinelli,Arsenal,Southampton,1,32,5.686383
99,Martinelli,Arsenal,Manchester City,0,33,3.743762
100,Martinelli,Arsenal,Chelsea,1,34,4.322166
101,Martinelli,Arsenal,Newcastle Utd,0,35,4.1002417
102,Martinelli,Arsenal,Brighton,1,36,4.368183
103,Martinelli,Arsenal,Nottingham Forest,0,37,5.09031
104,Martinelli,Arsenal,Wolves,1,38,5.6930966
105,Reiss Nelson,Arsenal,Southampton,1,32,3.2288053
106,Reiss Nelson,Arsenal,Manchester City,0,33,5.5735345
107,Reiss Nelson,Arsenal,Chelsea,1,34,2.2901056
108,Reiss Nelson,Arsenal,Newcastle Utd,0,35,2.376004
109,Reiss Nelson,Arsenal,Brighton,1,36,2.5662827
110,Reiss Nelson,Arsenal,Nottingham Forest,0,37,3.1241279
111,Reiss Nelson,Arsenal,Wolves,1,38,3.0978434
112,William Saliba,Arsenal,Southampton,1,32,4.521937
113,William Saliba,Arsenal,Manchester City,0,33,2.2874007
114,William Saliba,Arsenal,Chelsea,1,34,3.259466
115,William Saliba,Arsenal,Newcastle Utd,0,35,3.0756433
116,William Saliba,Arsenal,Brighton,1,36,3.218806
117,William Saliba,Arsenal,Nottingham Forest,0,37,3.7482386
118,William Saliba,Arsenal,Wolves,1,38,4.2611604
119,Gabriel Jesus,Arsenal,Southampton,1,32,5.5092316
120,Gabriel Jesus,Arsenal,Manchester City,0,33,3.248118
121,Gabriel Jesus,Arsenal,Chelsea,1,34,3.9876554
122,Gabriel Jesus,Arsenal,Newcastle Utd,0,35,3.9445891
123,Gabriel Jesus,Arsenal,Brighton,1,36,3.372132
124,Gabriel Jesus,Arsenal,Nottingham Forest,0,37,4.785754
125,Gabriel Jesus,Arsenal,Wolves,1,38,6.3967247
126,Leandro Trossard,Arsenal,Southampton,1,32,4.2398076
127,Leandro Trossard,Arsenal,Manchester City,0,33,2.952462
128,Leandro Trossard,Arsenal,Chelsea,1,34,3.765791
129,Leandro Trossard,Arsenal,Newcastle Utd,0,35,3.407244
130,Leandro Trossard,Arsenal,Brighton,1,36,3.4268641
131,Leandro Trossard,Arsenal,Nottingham Forest,0,37,3.8291016
132,Leandro Trossard,Arsenal,Wolves,1,38,4.8446417
