,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Southampton,0,13,3.0842752,0.14292273
1,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.2328906,0.20618583
2,Granit Xhaka,Arsenal,Chelsea,0,15,2.5776937,0.119697176
3,Granit Xhaka,Arsenal,Wolves,0,16,3.099937,0.1491066
4,Granit Xhaka,Arsenal,West Ham,1,17,2.9447474,0.13837454
5,Granit Xhaka,Arsenal,Brighton,0,18,2.6181247,0.1453587
6,Granit Xhaka,Arsenal,Newcastle Utd,1,19,2.8802109,0.15827322
7,Granit Xhaka,Arsenal,Tottenham,0,20,2.5573885,0.11791164
8,Granit Xhaka,Arsenal,Manchester Utd,1,21,2.883747,0.10807772
9,Granit Xhaka,Arsenal,Everton,0,22,3.1321685,0.13707364
10,Mohamed Elneny,Arsenal,Southampton,0,13,2.5957675,0.10320653
11,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.6760278,0.15143536
12,Mohamed Elneny,Arsenal,Chelsea,0,15,2.198301,0.14621855
13,Mohamed Elneny,Arsenal,Wolves,0,16,2.623066,0.11302459
14,Mohamed Elneny,Arsenal,West Ham,1,17,2.471245,0.13156143
15,Mohamed Elneny,Arsenal,Brighton,0,18,2.2274723,0.15494336
16,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.4373672,0.13028163
17,Mohamed Elneny,Arsenal,Tottenham,0,20,2.182844,0.14115734
18,Mohamed Elneny,Arsenal,Manchester Utd,1,21,2.4106889,0.13006729
19,Mohamed Elneny,Arsenal,Everton,0,22,2.6417363,0.11155768
20,Rob Holding,Arsenal,Southampton,0,13,2.6688385,0.19409893
21,Rob Holding,Arsenal,Nottingham Forest,1,14,2.735492,0.19792362
22,Rob Holding,Arsenal,Chelsea,0,15,2.1193588,0.1861727
23,Rob Holding,Arsenal,Wolves,0,16,2.7078466,0.19781989
24,Rob Holding,Arsenal,West Ham,1,17,2.443397,0.18973091
25,Rob Holding,Arsenal,Brighton,0,18,2.1609163,0.17883116
26,Rob Holding,Arsenal,Newcastle Utd,1,19,2.421073,0.16470636
27,Rob Holding,Arsenal,Tottenham,0,20,2.106996,0.17796347
28,Rob Holding,Arsenal,Manchester Utd,1,21,2.3746853,0.21180472
29,Rob Holding,Arsenal,Everton,0,22,2.7143083,0.18111843
30,Thomas Partey,Arsenal,Southampton,0,13,2.9723732,0.08631488
31,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.0607493,0.15252677
32,Thomas Partey,Arsenal,Chelsea,0,15,2.4000483,0.080632016
33,Thomas Partey,Arsenal,Wolves,0,16,2.9976988,0.09325508
34,Thomas Partey,Arsenal,West Ham,1,17,2.7526472,0.10608655
35,Thomas Partey,Arsenal,Brighton,0,18,2.4358299,0.10738168
36,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.6900184,0.09578174
37,Thomas Partey,Arsenal,Tottenham,0,20,2.377592,0.07363584
38,Thomas Partey,Arsenal,Manchester Utd,1,21,2.6885452,0.08484425
39,Thomas Partey,Arsenal,Everton,0,22,3.0226645,0.083269544
40,Martin degaard,Arsenal,Southampton,0,13,4.923809,0.34519115
41,Martin degaard,Arsenal,Nottingham Forest,1,14,5.086484,0.2941213
42,Martin degaard,Arsenal,Chelsea,0,15,3.8373578,0.27806216
43,Martin degaard,Arsenal,Wolves,0,16,4.9775558,0.34164014
44,Martin degaard,Arsenal,West Ham,1,17,4.3897376,0.24319212
45,Martin degaard,Arsenal,Brighton,0,18,3.93757,0.3404948
46,Martin degaard,Arsenal,Newcastle Utd,1,19,4.259811,0.28834748
47,Martin degaard,Arsenal,Tottenham,0,20,3.8299809,0.28716394
48,Martin degaard,Arsenal,Manchester Utd,1,21,4.4969435,0.19338478
49,Martin degaard,Arsenal,Everton,0,22,4.975554,0.35711655
50,Kieran Tierney,Arsenal,Southampton,0,13,3.3120453,0.07829087
51,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.399926,0.09077415
52,Kieran Tierney,Arsenal,Chelsea,0,15,2.5417888,0.17808275
53,Kieran Tierney,Arsenal,Wolves,0,16,3.351666,0.06882024
54,Kieran Tierney,Arsenal,West Ham,1,17,2.9262955,0.1548713
55,Kieran Tierney,Arsenal,Brighton,0,18,2.5752957,0.105162986
56,Kieran Tierney,Arsenal,Newcastle Utd,1,19,2.8875408,0.11167512
57,Kieran Tierney,Arsenal,Tottenham,0,20,2.5025165,0.12553935
58,Kieran Tierney,Arsenal,Manchester Utd,1,21,2.860433,0.18660484
59,Kieran Tierney,Arsenal,Everton,0,22,3.3514957,0.077143304
60,Ben White,Arsenal,Southampton,0,13,3.6094203,0.09231142
61,Ben White,Arsenal,Nottingham Forest,1,14,3.7288566,0.13340421
62,Ben White,Arsenal,Chelsea,0,15,2.7941902,0.16189718
63,Ben White,Arsenal,Wolves,0,16,3.658905,0.113552846
64,Ben White,Arsenal,West Ham,1,17,3.2423368,0.13573764
65,Ben White,Arsenal,Brighton,0,18,2.8328187,0.09540645
66,Ben White,Arsenal,Newcastle Utd,1,19,3.1275334,0.119615786
67,Ben White,Arsenal,Tottenham,0,20,2.7793953,0.090209395
68,Ben White,Arsenal,Manchester Utd,1,21,3.1915078,0.1257982
69,Ben White,Arsenal,Everton,0,22,3.6882083,0.12973136
70,Eddie Nketiah,Arsenal,Southampton,0,13,2.6956627,0.19332367
71,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.7389522,0.15279791
72,Eddie Nketiah,Arsenal,Chelsea,0,15,2.2273848,0.20378664
73,Eddie Nketiah,Arsenal,Wolves,0,16,2.7372184,0.18609133
74,Eddie Nketiah,Arsenal,West Ham,1,17,2.4832168,0.20874023
75,Eddie Nketiah,Arsenal,Brighton,0,18,2.2660604,0.17387979
76,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.464033,0.18164983
77,Eddie Nketiah,Arsenal,Tottenham,0,20,2.211928,0.19253159
78,Eddie Nketiah,Arsenal,Manchester Utd,1,21,2.4042525,0.2284075
79,Eddie Nketiah,Arsenal,Everton,0,22,2.7389112,0.17642026
80,Emile Smith Rowe,Arsenal,Southampton,0,13,2.7234912,0.21508372
81,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.7809868,0.16674495
82,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.2365124,0.20810683
83,Emile Smith Rowe,Arsenal,Wolves,0,16,2.7511392,0.2142933
84,Emile Smith Rowe,Arsenal,West Ham,1,17,2.5228486,0.22408421
85,Emile Smith Rowe,Arsenal,Brighton,0,18,2.2703192,0.18417343
86,Emile Smith Rowe,Arsenal,Newcastle Utd,1,19,2.4832342,0.1792717
87,Emile Smith Rowe,Arsenal,Tottenham,0,20,2.2200766,0.19626148
88,Emile Smith Rowe,Arsenal,Manchester Utd,1,21,2.444236,0.23635289
89,Emile Smith Rowe,Arsenal,Everton,0,22,2.7605274,0.19945076
90,Bukayo Saka,Arsenal,Southampton,0,13,5.0212855,0.27580166
91,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.330226,0.35741344
92,Bukayo Saka,Arsenal,Chelsea,0,15,3.9793289,0.25838128
93,Bukayo Saka,Arsenal,Wolves,0,16,5.0663843,0.2501067
94,Bukayo Saka,Arsenal,West Ham,1,17,4.6613955,0.44800755
95,Bukayo Saka,Arsenal,Brighton,0,18,4.050105,0.28025222
96,Bukayo Saka,Arsenal,Newcastle Utd,1,19,4.538547,0.36080402
97,Bukayo Saka,Arsenal,Tottenham,0,20,3.971952,0.21412672
98,Bukayo Saka,Arsenal,Manchester Utd,1,21,4.778104,0.3960956
99,Bukayo Saka,Arsenal,Everton,0,22,5.086377,0.2933152
100,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.746212,0.14044847
101,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.8119586,0.123262025
102,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.2049036,0.14477438
103,Takehiro Tomiyasu,Arsenal,Wolves,0,16,2.7877674,0.14328548
104,Takehiro Tomiyasu,Arsenal,West Ham,1,17,2.5291302,0.15078275
105,Takehiro Tomiyasu,Arsenal,Brighton,0,18,2.2474442,0.12649117
106,Takehiro Tomiyasu,Arsenal,Newcastle Utd,1,19,2.505687,0.11492292
107,Takehiro Tomiyasu,Arsenal,Tottenham,0,20,2.190516,0.13342427
108,Takehiro Tomiyasu,Arsenal,Manchester Utd,1,21,2.4485679,0.16215041
109,Takehiro Tomiyasu,Arsenal,Everton,0,22,2.8102517,0.11242458
110,Aaron Ramsdale,Arsenal,Southampton,0,13,3.696951,0.07367829
111,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.8406193,0.10739069
112,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.8760805,0.13714956
113,Aaron Ramsdale,Arsenal,Wolves,0,16,3.7637768,0.10699095
114,Aaron Ramsdale,Arsenal,West Ham,1,17,3.3579109,0.1252274
115,Aaron Ramsdale,Arsenal,Brighton,0,18,2.9243865,0.065625995
116,Aaron Ramsdale,Arsenal,Newcastle Utd,1,19,3.237825,0.107077174
117,Aaron Ramsdale,Arsenal,Tottenham,0,20,2.8587594,0.08908383
118,Aaron Ramsdale,Arsenal,Manchester Utd,1,21,3.3086276,0.16197231
119,Aaron Ramsdale,Arsenal,Everton,0,22,3.7652676,0.08018246
120,Gabriel Dos Santos,Arsenal,Southampton,0,13,4.040266,0.17685223
121,Gabriel Dos Santos,Arsenal,Nottingham Forest,1,14,4.169591,0.18602568
122,Gabriel Dos Santos,Arsenal,Chelsea,0,15,3.163783,0.21176082
123,Gabriel Dos Santos,Arsenal,Wolves,0,16,4.108037,0.15445207
124,Gabriel Dos Santos,Arsenal,West Ham,1,17,3.6703727,0.23052725
125,Gabriel Dos Santos,Arsenal,Brighton,0,18,3.2463067,0.18799296
126,Gabriel Dos Santos,Arsenal,Newcastle Utd,1,19,3.5638328,0.21719702
127,Gabriel Dos Santos,Arsenal,Tottenham,0,20,3.1773498,0.12507531
128,Gabriel Dos Santos,Arsenal,Manchester Utd,1,21,3.7241063,0.10881452
129,Gabriel Dos Santos,Arsenal,Everton,0,22,4.1069098,0.17199066
130,Nuno Tavares,Arsenal,Southampton,0,13,3.001549,0.09357102
131,Nuno Tavares,Arsenal,Nottingham Forest,1,14,3.0447683,0.12431852
132,Nuno Tavares,Arsenal,Chelsea,0,15,2.3487258,0.0726504
133,Nuno Tavares,Arsenal,Wolves,0,16,3.0438821,0.07394356
134,Nuno Tavares,Arsenal,West Ham,1,17,2.7065306,0.1330666
135,Nuno Tavares,Arsenal,Brighton,0,18,2.3990107,0.08492145
136,Nuno Tavares,Arsenal,Newcastle Utd,1,19,2.6738791,0.09177109
137,Nuno Tavares,Arsenal,Tottenham,0,20,2.3344514,0.08085895
138,Nuno Tavares,Arsenal,Manchester Utd,1,21,2.6248424,0.09411927
139,Nuno Tavares,Arsenal,Everton,0,22,3.0418587,0.09931338
140,Albert Sambi Lokonga,Arsenal,Southampton,0,13,2.514403,0.14678541
141,Albert Sambi Lokonga,Arsenal,Nottingham Forest,1,14,2.6150613,0.112654455
142,Albert Sambi Lokonga,Arsenal,Chelsea,0,15,2.1542742,0.15320204
143,Albert Sambi Lokonga,Arsenal,Wolves,0,16,2.5303411,0.14773041
144,Albert Sambi Lokonga,Arsenal,West Ham,1,17,2.417653,0.14936885
145,Albert Sambi Lokonga,Arsenal,Brighton,0,18,2.1772401,0.13242345
146,Albert Sambi Lokonga,Arsenal,Newcastle Utd,1,19,2.3833368,0.11651929
147,Albert Sambi Lokonga,Arsenal,Tottenham,0,20,2.1388173,0.1409599
