,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Fulham,0,27,2.9124188
1,Granit Xhaka,Arsenal,Crystal Palace,1,28,3.4606616
2,Granit Xhaka,Arsenal,Leeds United,1,29,3.3770607
3,Granit Xhaka,Arsenal,Liverpool,0,30,2.2720213
4,Granit Xhaka,Arsenal,West Ham,0,31,2.8548477
5,Granit Xhaka,Arsenal,Southampton,1,32,3.2295485
6,Granit Xhaka,Arsenal,Manchester City,0,33,2.012155
7,Granit Xhaka,Arsenal,Chelsea,1,34,2.874456
8,Granit Xhaka,Arsenal,Newcastle Utd,0,35,2.6962519
9,Granit Xhaka,Arsenal,Brighton,1,36,2.7322276
10,Mohamed Elneny,Arsenal,Fulham,0,27,2.2226958
11,Mohamed Elneny,Arsenal,Crystal Palace,1,28,2.499542
12,Mohamed Elneny,Arsenal,Leeds United,1,29,2.395166
13,Mohamed Elneny,Arsenal,Liverpool,0,30,1.9773183
14,Mohamed Elneny,Arsenal,West Ham,0,31,2.3485863
15,Mohamed Elneny,Arsenal,Southampton,1,32,2.6872602
16,Mohamed Elneny,Arsenal,Manchester City,0,33,1.762721
17,Mohamed Elneny,Arsenal,Chelsea,1,34,2.4725664
18,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.5129547
19,Mohamed Elneny,Arsenal,Brighton,1,36,2.4042404
20,Rob Holding,Arsenal,Fulham,0,27,2.258769
21,Rob Holding,Arsenal,Crystal Palace,1,28,2.6656046
22,Rob Holding,Arsenal,Leeds United,1,29,2.4164143
23,Rob Holding,Arsenal,Liverpool,0,30,1.984191
24,Rob Holding,Arsenal,West Ham,0,31,2.4805398
25,Rob Holding,Arsenal,Southampton,1,32,2.8222136
26,Rob Holding,Arsenal,Manchester City,0,33,1.3716509
27,Rob Holding,Arsenal,Chelsea,1,34,2.5575452
28,Rob Holding,Arsenal,Newcastle Utd,0,35,2.5834234
29,Rob Holding,Arsenal,Brighton,1,36,2.584739
30,Thomas Partey,Arsenal,Fulham,0,27,3.1631603
31,Thomas Partey,Arsenal,Crystal Palace,1,28,3.347234
32,Thomas Partey,Arsenal,Leeds United,1,29,3.2924955
33,Thomas Partey,Arsenal,Liverpool,0,30,2.350254
34,Thomas Partey,Arsenal,West Ham,0,31,2.8032584
35,Thomas Partey,Arsenal,Southampton,1,32,3.2295485
36,Thomas Partey,Arsenal,Manchester City,0,33,1.9177476
37,Thomas Partey,Arsenal,Chelsea,1,34,2.9010258
38,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.6974354
39,Thomas Partey,Arsenal,Brighton,1,36,2.7166197
40,Martin degaard,Arsenal,Fulham,0,27,5.5300307
41,Martin degaard,Arsenal,Crystal Palace,1,28,5.946515
42,Martin degaard,Arsenal,Leeds United,1,29,6.1300497
43,Martin degaard,Arsenal,Liverpool,0,30,4.6569467
44,Martin degaard,Arsenal,West Ham,0,31,4.753408
45,Martin degaard,Arsenal,Southampton,1,32,5.885424
46,Martin degaard,Arsenal,Manchester City,0,33,4.292847
47,Martin degaard,Arsenal,Chelsea,1,34,5.031152
