,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Manchester City,0,33,2.2359033,0.0832354
1,Granit Xhaka,Arsenal,Chelsea,1,34,2.9672856,0.12505549
2,Granit Xhaka,Arsenal,Newcastle Utd,0,35,2.6357276,0.11541389
3,Granit Xhaka,Arsenal,Brighton,1,36,2.787612,0.19494699
4,Granit Xhaka,Arsenal,Nottingham Forest,0,37,3.259109,0.2291906
5,Granit Xhaka,Arsenal,Wolves,1,38,3.5565116,0.18152916
6,Mohamed Elneny,Arsenal,Manchester City,0,33,1.8215992,0.1461605
7,Mohamed Elneny,Arsenal,Chelsea,1,34,2.3355908,0.18142384
8,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.1715512,0.14637788
9,Mohamed Elneny,Arsenal,Brighton,1,36,2.2754388,0.14193186
10,Mohamed Elneny,Arsenal,Nottingham Forest,0,37,2.4881947,0.10933089
11,Mohamed Elneny,Arsenal,Wolves,1,38,2.6591756,0.20287077
12,Rob Holding,Arsenal,Manchester City,0,33,1.824583,0.15288237
13,Rob Holding,Arsenal,Chelsea,1,34,2.5098062,0.14408089
14,Rob Holding,Arsenal,Newcastle Utd,0,35,2.3115594,0.08563821
15,Rob Holding,Arsenal,Brighton,1,36,2.4064798,0.16465507
16,Rob Holding,Arsenal,Nottingham Forest,0,37,2.7645187,0.12746488
17,Rob Holding,Arsenal,Wolves,1,38,3.043911,0.112131335
18,Thomas Partey,Arsenal,Manchester City,0,33,2.0641396,0.10708158
19,Thomas Partey,Arsenal,Chelsea,1,34,2.6328382,0.13210377
20,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.3798726,0.0621331
21,Thomas Partey,Arsenal,Brighton,1,36,2.5014462,0.14940603
22,Thomas Partey,Arsenal,Nottingham Forest,0,37,2.8039193,0.13238461
23,Thomas Partey,Arsenal,Wolves,1,38,3.0576043,0.089527436
24,Martin degaard,Arsenal,Manchester City,0,33,3.824752,0.5067097
25,Martin degaard,Arsenal,Chelsea,1,34,4.602801,0.28716692
26,Martin degaard,Arsenal,Newcastle Utd,0,35,4.3330717,0.44494042
27,Martin degaard,Arsenal,Brighton,1,36,4.4067674,0.52547854
28,Martin degaard,Arsenal,Nottingham Forest,0,37,5.458934,0.5065449
29,Martin degaard,Arsenal,Wolves,1,38,5.6595283,0.44329736
30,Kieran Tierney,Arsenal,Manchester City,0,33,1.863807,0.15970552
31,Kieran Tierney,Arsenal,Chelsea,1,34,2.5091805,0.17189336
32,Kieran Tierney,Arsenal,Newcastle Utd,0,35,2.3176198,0.1425119
33,Kieran Tierney,Arsenal,Brighton,1,36,2.4037652,0.1269733
34,Kieran Tierney,Arsenal,Nottingham Forest,0,37,2.7569027,0.12153063
35,Kieran Tierney,Arsenal,Wolves,1,38,3.0318613,0.19946194
36,Ben White,Arsenal,Manchester City,0,33,2.3482637,0.16683444
37,Ben White,Arsenal,Chelsea,1,34,3.3154895,0.057911947
38,Ben White,Arsenal,Newcastle Utd,0,35,3.0252767,0.11349813
39,Ben White,Arsenal,Brighton,1,36,3.0616152,0.15171628
40,Ben White,Arsenal,Nottingham Forest,0,37,3.7339294,0.20975445
41,Ben White,Arsenal,Wolves,1,38,4.1341066,0.13016185
42,Eddie Nketiah,Arsenal,Manchester City,0,33,2.2282696,0.17274016
43,Eddie Nketiah,Arsenal,Chelsea,1,34,2.9168828,0.19543515
44,Eddie Nketiah,Arsenal,Newcastle Utd,0,35,2.7413948,0.14553487
45,Eddie Nketiah,Arsenal,Brighton,1,36,2.7780123,0.17748344
46,Eddie Nketiah,Arsenal,Nottingham Forest,0,37,3.3038547,0.21172684
47,Eddie Nketiah,Arsenal,Wolves,1,38,3.55896,0.18591549
