,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Nottingham Forest,0,37,3.4968135
1,Granit Xhaka,Arsenal,Wolves,1,38,3.7430952
2,Mohamed Elneny,Arsenal,Nottingham Forest,0,37,2.226225
3,Mohamed Elneny,Arsenal,Wolves,1,38,2.572209
4,Rob Holding,Arsenal,Nottingham Forest,0,37,2.6988132
5,Rob Holding,Arsenal,Wolves,1,38,3.2336516
6,Thomas Partey,Arsenal,Nottingham Forest,0,37,2.3651083
7,Thomas Partey,Arsenal,Wolves,1,38,2.813796
8,Martin degaard,Arsenal,Nottingham Forest,0,37,5.240249
9,Martin degaard,Arsenal,Wolves,1,38,5.7863493
10,Kieran Tierney,Arsenal,Nottingham Forest,0,37,2.4835916
11,Kieran Tierney,Arsenal,Wolves,1,38,3.0393782
12,Ben White,Arsenal,Nottingham Forest,0,37,3.6893964
13,Ben White,Arsenal,Wolves,1,38,4.237039
14,Eddie Nketiah,Arsenal,Nottingham Forest,0,37,2.9322367
15,Eddie Nketiah,Arsenal,Wolves,1,38,3.3234348
16,Emile Smith Rowe,Arsenal,Nottingham Forest,0,37,2.246538
17,Emile Smith Rowe,Arsenal,Wolves,1,38,2.8574271
18,Bukayo Saka,Arsenal,Nottingham Forest,0,37,5.462393
19,Bukayo Saka,Arsenal,Wolves,1,38,5.444833
20,Takehiro Tomiyasu,Arsenal,Nottingham Forest,0,37,2.417433
21,Takehiro Tomiyasu,Arsenal,Wolves,1,38,2.9570165
22,Aaron Ramsdale,Arsenal,Nottingham Forest,0,37,3.7769692
23,Aaron Ramsdale,Arsenal,Wolves,1,38,4.141467
24,Gabriel Dos Santos,Arsenal,Nottingham Forest,0,37,3.9726036
25,Gabriel Dos Santos,Arsenal,Wolves,1,38,4.399397
26,Nuno Tavares,Arsenal,Nottingham Forest,0,37,2.9751568
27,Nuno Tavares,Arsenal,Wolves,1,38,3.402852
28,Martinelli,Arsenal,Nottingham Forest,0,37,4.3729787
29,Martinelli,Arsenal,Wolves,1,38,5.123941
30,Reiss Nelson,Arsenal,Nottingham Forest,0,37,2.3528888
31,Reiss Nelson,Arsenal,Wolves,1,38,2.9142299
32,William Saliba,Arsenal,Nottingham Forest,0,37,4.117129
33,William Saliba,Arsenal,Wolves,1,38,4.2548094
34,Gabriel Jesus,Arsenal,Nottingham Forest,0,37,4.7298465
35,Gabriel Jesus,Arsenal,Wolves,1,38,5.0734773
36,Leandro Trossard,Arsenal,Nottingham Forest,0,37,3.5576456
37,Leandro Trossard,Arsenal,Wolves,1,38,3.9979026
38,Oleksandr Zinchenko,Arsenal,Nottingham Forest,0,37,3.6111953
39,Oleksandr Zinchenko,Arsenal,Wolves,1,38,3.9122915
40,Ethan Nwaneri,Arsenal,Nottingham Forest,0,37,2.4232953
41,Ethan Nwaneri,Arsenal,Wolves,1,38,2.9526496
