,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Everton,1,7,3.515005
1,Granit Xhaka,Arsenal,Brentford,0,8,2.720746
2,Granit Xhaka,Arsenal,Tottenham,1,9,2.674412
3,Granit Xhaka,Arsenal,Liverpool,1,10,2.6119738
4,Granit Xhaka,Arsenal,Leeds United,0,11,2.6478953
5,Granit Xhaka,Arsenal,Manchester City,1,12,2.2329476
6,Granit Xhaka,Arsenal,Southampton,0,13,3.0641031
7,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.2162256
8,Granit Xhaka,Arsenal,Chelsea,0,15,2.3940377
9,Granit Xhaka,Arsenal,Wolves,0,16,2.9936674
10,Mohamed Elneny,Arsenal,Everton,1,7,2.7157419
11,Mohamed Elneny,Arsenal,Brentford,0,8,2.24924
12,Mohamed Elneny,Arsenal,Tottenham,1,9,2.307585
13,Mohamed Elneny,Arsenal,Liverpool,1,10,2.2335746
14,Mohamed Elneny,Arsenal,Leeds United,0,11,2.369615
15,Mohamed Elneny,Arsenal,Manchester City,1,12,1.9600642
16,Mohamed Elneny,Arsenal,Southampton,0,13,2.3344324
17,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.700903
18,Mohamed Elneny,Arsenal,Chelsea,0,15,2.3653631
19,Mohamed Elneny,Arsenal,Wolves,0,16,2.8331208
20,Rob Holding,Arsenal,Everton,1,7,2.601061
21,Rob Holding,Arsenal,Brentford,0,8,1.9052415
22,Rob Holding,Arsenal,Tottenham,1,9,2.3011236
23,Rob Holding,Arsenal,Liverpool,1,10,2.160993
24,Rob Holding,Arsenal,Leeds United,0,11,2.3863108
25,Rob Holding,Arsenal,Manchester City,1,12,1.9230405
26,Rob Holding,Arsenal,Southampton,0,13,2.4732215
27,Rob Holding,Arsenal,Nottingham Forest,1,14,3.0636084
28,Rob Holding,Arsenal,Chelsea,0,15,2.2924802
29,Rob Holding,Arsenal,Wolves,0,16,3.0631073
30,Thomas Partey,Arsenal,Everton,1,7,3.2117157
31,Thomas Partey,Arsenal,Brentford,0,8,2.3763053
32,Thomas Partey,Arsenal,Tottenham,1,9,2.3952851
33,Thomas Partey,Arsenal,Liverpool,1,10,2.4238732
34,Thomas Partey,Arsenal,Leeds United,0,11,2.5574205
35,Thomas Partey,Arsenal,Manchester City,1,12,2.1205938
36,Thomas Partey,Arsenal,Southampton,0,13,2.9814317
37,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.2157066
38,Thomas Partey,Arsenal,Chelsea,0,15,2.3816702
39,Thomas Partey,Arsenal,Wolves,0,16,3.0782855
40,Martin degaard,Arsenal,Everton,1,7,5.624389
41,Martin degaard,Arsenal,Brentford,0,8,4.973711
42,Martin degaard,Arsenal,Tottenham,1,9,3.9821007
43,Martin degaard,Arsenal,Liverpool,1,10,3.83013
44,Martin degaard,Arsenal,Leeds United,0,11,4.921331
45,Martin degaard,Arsenal,Manchester City,1,12,3.7583652
46,Martin degaard,Arsenal,Southampton,0,13,4.695178
47,Martin degaard,Arsenal,Nottingham Forest,1,14,4.768247
48,Martin degaard,Arsenal,Chelsea,0,15,3.9235456
49,Martin degaard,Arsenal,Wolves,0,16,4.7571187
50,Kieran Tierney,Arsenal,Everton,1,7,3.919482
51,Kieran Tierney,Arsenal,Brentford,0,8,2.8940125
52,Kieran Tierney,Arsenal,Tottenham,1,9,2.9908326
53,Kieran Tierney,Arsenal,Liverpool,1,10,2.7053616
54,Kieran Tierney,Arsenal,Leeds United,0,11,3.0072052
55,Kieran Tierney,Arsenal,Manchester City,1,12,2.6575146
56,Kieran Tierney,Arsenal,Southampton,0,13,3.390933
57,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.6397815
58,Kieran Tierney,Arsenal,Chelsea,0,15,2.711934
59,Kieran Tierney,Arsenal,Wolves,0,16,3.7106018
60,Ben White,Arsenal,Everton,1,7,3.9838276
61,Ben White,Arsenal,Brentford,0,8,2.9950705
62,Ben White,Arsenal,Tottenham,1,9,2.935537
63,Ben White,Arsenal,Liverpool,1,10,2.7133205
64,Ben White,Arsenal,Leeds United,0,11,3.0169504
65,Ben White,Arsenal,Manchester City,1,12,2.398141
66,Ben White,Arsenal,Southampton,0,13,3.5307205
67,Ben White,Arsenal,Nottingham Forest,1,14,3.79019
68,Ben White,Arsenal,Chelsea,0,15,2.7857938
69,Ben White,Arsenal,Wolves,0,16,3.7769272
70,Eddie Nketiah,Arsenal,Everton,1,7,2.750896
71,Eddie Nketiah,Arsenal,Brentford,0,8,2.4175954
72,Eddie Nketiah,Arsenal,Tottenham,1,9,2.3036911
73,Eddie Nketiah,Arsenal,Liverpool,1,10,2.205013
74,Eddie Nketiah,Arsenal,Leeds United,0,11,2.4145002
75,Eddie Nketiah,Arsenal,Manchester City,1,12,1.9912212
76,Eddie Nketiah,Arsenal,Southampton,0,13,2.8392613
77,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.9666593
78,Eddie Nketiah,Arsenal,Chelsea,0,15,2.4233665
79,Eddie Nketiah,Arsenal,Wolves,0,16,3.0624218
80,Emile Smith Rowe,Arsenal,Everton,1,7,2.4864407
81,Emile Smith Rowe,Arsenal,Brentford,0,8,1.9307818
82,Emile Smith Rowe,Arsenal,Tottenham,1,9,2.1928878
83,Emile Smith Rowe,Arsenal,Liverpool,1,10,2.204307
84,Emile Smith Rowe,Arsenal,Leeds United,0,11,2.4815693
85,Emile Smith Rowe,Arsenal,Manchester City,1,12,2.0534487
86,Emile Smith Rowe,Arsenal,Southampton,0,13,2.6557598
87,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.9710531
88,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.406793
89,Emile Smith Rowe,Arsenal,Wolves,0,16,3.0753567
90,Bukayo Saka,Arsenal,Everton,1,7,4.8906245
91,Bukayo Saka,Arsenal,Brentford,0,8,3.8581514
92,Bukayo Saka,Arsenal,Tottenham,1,9,3.5384502
93,Bukayo Saka,Arsenal,Liverpool,1,10,3.772779
94,Bukayo Saka,Arsenal,Leeds United,0,11,4.6423016
95,Bukayo Saka,Arsenal,Manchester City,1,12,3.9175236
96,Bukayo Saka,Arsenal,Southampton,0,13,4.388143
97,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.3248267
98,Bukayo Saka,Arsenal,Chelsea,0,15,3.5969057
99,Bukayo Saka,Arsenal,Wolves,0,16,4.664389
100,Takehiro Tomiyasu,Arsenal,Everton,1,7,2.5676584
101,Takehiro Tomiyasu,Arsenal,Brentford,0,8,2.0665045
102,Takehiro Tomiyasu,Arsenal,Tottenham,1,9,2.3017156
103,Takehiro Tomiyasu,Arsenal,Liverpool,1,10,2.1799731
104,Takehiro Tomiyasu,Arsenal,Leeds United,0,11,2.4735796
105,Takehiro Tomiyasu,Arsenal,Manchester City,1,12,1.9852679
106,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.6687956
107,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.9977143
108,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.3489497
109,Takehiro Tomiyasu,Arsenal,Wolves,0,16,3.113278
110,Aaron Ramsdale,Arsenal,Everton,1,7,3.9119377
111,Aaron Ramsdale,Arsenal,Brentford,0,8,2.9136047
112,Aaron Ramsdale,Arsenal,Tottenham,1,9,2.9843833
113,Aaron Ramsdale,Arsenal,Liverpool,1,10,2.5764167
114,Aaron Ramsdale,Arsenal,Leeds United,0,11,3.0748928
115,Aaron Ramsdale,Arsenal,Manchester City,1,12,2.398141
116,Aaron Ramsdale,Arsenal,Southampton,0,13,3.4875493
117,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.8390944
118,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.9068098
119,Aaron Ramsdale,Arsenal,Wolves,0,16,3.9282994
120,Gabriel Dos Santos,Arsenal,Everton,1,7,4.604977
121,Gabriel Dos Santos,Arsenal,Brentford,0,8,3.5849307
122,Gabriel Dos Santos,Arsenal,Tottenham,1,9,3.7003396
123,Gabriel Dos Santos,Arsenal,Liverpool,1,10,2.9835024
124,Gabriel Dos Santos,Arsenal,Leeds United,0,11,3.905145
125,Gabriel Dos Santos,Arsenal,Manchester City,1,12,2.8865736
126,Gabriel Dos Santos,Arsenal,Southampton,0,13,3.5166125
127,Gabriel Dos Santos,Arsenal,Nottingham Forest,1,14,4.077224
128,Gabriel Dos Santos,Arsenal,Chelsea,0,15,2.9768777
129,Gabriel Dos Santos,Arsenal,Wolves,0,16,4.1491556
130,Nuno Tavares,Arsenal,Everton,1,7,3.1318436
131,Nuno Tavares,Arsenal,Brentford,0,8,2.4073112
132,Nuno Tavares,Arsenal,Tottenham,1,9,2.3121479
133,Nuno Tavares,Arsenal,Liverpool,1,10,2.269783
134,Nuno Tavares,Arsenal,Leeds United,0,11,2.629568
135,Nuno Tavares,Arsenal,Manchester City,1,12,2.1656086
136,Nuno Tavares,Arsenal,Southampton,0,13,3.028414
137,Nuno Tavares,Arsenal,Nottingham Forest,1,14,3.139644
138,Nuno Tavares,Arsenal,Chelsea,0,15,2.3359509
139,Nuno Tavares,Arsenal,Wolves,0,16,3.0826159
140,Albert Sambi Lokonga,Arsenal,Everton,1,7,2.6077127
141,Albert Sambi Lokonga,Arsenal,Brentford,0,8,1.951119
142,Albert Sambi Lokonga,Arsenal,Tottenham,1,9,2.221729
143,Albert Sambi Lokonga,Arsenal,Liverpool,1,10,2.1731005
144,Albert Sambi Lokonga,Arsenal,Leeds United,0,11,2.370187
145,Albert Sambi Lokonga,Arsenal,Manchester City,1,12,1.8978369
146,Albert Sambi Lokonga,Arsenal,Southampton,0,13,2.588563
147,Albert Sambi Lokonga,Arsenal,Nottingham Forest,1,14,2.7544358
148,Albert Sambi Lokonga,Arsenal,Chelsea,0,15,2.3323762
149,Albert Sambi Lokonga,Arsenal,Wolves,0,16,2.7499456
150,Martinelli,Arsenal,Everton,1,7,4.9426026
151,Martinelli,Arsenal,Brentford,0,8,3.9629147
152,Martinelli,Arsenal,Tottenham,1,9,3.6401255
153,Martinelli,Arsenal,Liverpool,1,10,3.7970774
154,Martinelli,Arsenal,Leeds United,0,11,4.5537953
155,Martinelli,Arsenal,Manchester City,1,12,3.6040652
156,Martinelli,Arsenal,Southampton,0,13,4.1522527
157,Martinelli,Arsenal,Nottingham Forest,1,14,4.685633
158,Martinelli,Arsenal,Chelsea,0,15,3.444485
159,Martinelli,Arsenal,Wolves,0,16,4.4550385
160,Reiss Nelson,Arsenal,Everton,1,7,2.5051758
161,Reiss Nelson,Arsenal,Brentford,0,8,2.1406763
162,Reiss Nelson,Arsenal,Tottenham,1,9,2.1512961
163,Reiss Nelson,Arsenal,Liverpool,1,10,2.2111797
164,Reiss Nelson,Arsenal,Leeds United,0,11,2.3913407
165,Reiss Nelson,Arsenal,Manchester City,1,12,1.9912212
166,Reiss Nelson,Arsenal,Southampton,0,13,2.6653998
167,Reiss Nelson,Arsenal,Nottingham Forest,1,14,3.1375084
168,Reiss Nelson,Arsenal,Chelsea,0,15,2.3819366
169,Reiss Nelson,Arsenal,Wolves,0,16,3.010936
170,William Saliba,Arsenal,Everton,1,7,4.4816837
171,William Saliba,Arsenal,Brentford,0,8,3.4637804
172,William Saliba,Arsenal,Tottenham,1,9,3.4385245
173,William Saliba,Arsenal,Liverpool,1,10,2.8860438
174,William Saliba,Arsenal,Leeds United,0,11,3.7586725
175,William Saliba,Arsenal,Manchester City,1,12,2.8865736
176,William Saliba,Arsenal,Southampton,0,13,4.1634755
177,William Saliba,Arsenal,Nottingham Forest,1,14,4.150009
178,William Saliba,Arsenal,Chelsea,0,15,2.8825643
179,William Saliba,Arsenal,Wolves,0,16,4.2343993
180,Gabriel Jesus,Arsenal,Everton,1,7,5.0974836
181,Gabriel Jesus,Arsenal,Brentford,0,8,3.9615047
182,Gabriel Jesus,Arsenal,Tottenham,1,9,3.659753
183,Gabriel Jesus,Arsenal,Liverpool,1,10,3.7914066
184,Gabriel Jesus,Arsenal,Leeds United,0,11,4.85716
185,Gabriel Jesus,Arsenal,Manchester City,1,12,3.6357527
186,Gabriel Jesus,Arsenal,Southampton,0,13,4.5458636
187,Gabriel Jesus,Arsenal,Nottingham Forest,1,14,4.839177
188,Gabriel Jesus,Arsenal,Chelsea,0,15,3.75311
189,Gabriel Jesus,Arsenal,Wolves,0,16,5.132423
190,Oleksandr Zinchenko,Arsenal,Everton,1,7,4.047546
191,Oleksandr Zinchenko,Arsenal,Brentford,0,8,3.0790591
192,Oleksandr Zinchenko,Arsenal,Tottenham,1,9,3.1977925
193,Oleksandr Zinchenko,Arsenal,Liverpool,1,10,2.8246164
194,Oleksandr Zinchenko,Arsenal,Leeds United,0,11,3.3705971
195,Oleksandr Zinchenko,Arsenal,Manchester City,1,12,2.4889963
196,Oleksandr Zinchenko,Arsenal,Southampton,0,13,3.7853181
197,Oleksandr Zinchenko,Arsenal,Nottingham Forest,1,14,4.154603
198,Oleksandr Zinchenko,Arsenal,Chelsea,0,15,2.9530358
199,Oleksandr Zinchenko,Arsenal,Wolves,0,16,3.8785486
