,name,team,opp_team,was_home,gameweek,xP
0,Granit Xhaka,Arsenal,Manchester Utd,0,6,2.6731436
1,Granit Xhaka,Arsenal,Everton,1,7,3.4827116
2,Granit Xhaka,Arsenal,Brentford,0,8,2.5730877
3,Granit Xhaka,Arsenal,Tottenham,1,9,2.7408743
4,Granit Xhaka,Arsenal,Liverpool,1,10,2.5652092
5,Granit Xhaka,Arsenal,Leeds United,0,11,2.5568109
6,Granit Xhaka,Arsenal,Manchester City,1,12,2.3180995
7,Granit Xhaka,Arsenal,Southampton,0,13,3.0155802
8,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.144015
9,Granit Xhaka,Arsenal,Chelsea,0,15,2.370078
10,Mohamed Elneny,Arsenal,Manchester Utd,0,6,2.1458025
11,Mohamed Elneny,Arsenal,Everton,1,7,2.8850603
12,Mohamed Elneny,Arsenal,Brentford,0,8,2.2048764
13,Mohamed Elneny,Arsenal,Tottenham,1,9,2.468429
14,Mohamed Elneny,Arsenal,Liverpool,1,10,2.3079376
15,Mohamed Elneny,Arsenal,Leeds United,0,11,2.2932658
16,Mohamed Elneny,Arsenal,Manchester City,1,12,1.7705704
17,Mohamed Elneny,Arsenal,Southampton,0,13,2.5239391
18,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.8899941
19,Mohamed Elneny,Arsenal,Chelsea,0,15,2.232565
20,Rob Holding,Arsenal,Manchester Utd,0,6,2.0026011
21,Rob Holding,Arsenal,Everton,1,7,2.7324016
22,Rob Holding,Arsenal,Brentford,0,8,2.116039
23,Rob Holding,Arsenal,Tottenham,1,9,2.3779073
24,Rob Holding,Arsenal,Liverpool,1,10,2.241981
25,Rob Holding,Arsenal,Leeds United,0,11,2.4985285
26,Rob Holding,Arsenal,Manchester City,1,12,1.505632
27,Rob Holding,Arsenal,Southampton,0,13,2.8866446
28,Rob Holding,Arsenal,Nottingham Forest,1,14,2.9661565
29,Rob Holding,Arsenal,Chelsea,0,15,2.2924569
30,Thomas Partey,Arsenal,Manchester Utd,0,6,2.4794188
31,Thomas Partey,Arsenal,Everton,1,7,3.1475909
32,Thomas Partey,Arsenal,Brentford,0,8,2.2909012
33,Thomas Partey,Arsenal,Tottenham,1,9,2.6505797
34,Thomas Partey,Arsenal,Liverpool,1,10,2.4232888
35,Thomas Partey,Arsenal,Leeds United,0,11,2.457905
36,Thomas Partey,Arsenal,Manchester City,1,12,2.3135405
37,Thomas Partey,Arsenal,Southampton,0,13,3.0691135
38,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.038266
39,Thomas Partey,Arsenal,Chelsea,0,15,2.392613
40,Martin degaard,Arsenal,Manchester Utd,0,6,5.1287274
41,Martin degaard,Arsenal,Everton,1,7,5.8287377
42,Martin degaard,Arsenal,Brentford,0,8,4.3267684
43,Martin degaard,Arsenal,Tottenham,1,9,3.778191
44,Martin degaard,Arsenal,Liverpool,1,10,3.5817556
45,Martin degaard,Arsenal,Leeds United,0,11,5.06026
46,Martin degaard,Arsenal,Manchester City,1,12,4.3979897
47,Martin degaard,Arsenal,Southampton,0,13,4.906414
48,Martin degaard,Arsenal,Nottingham Forest,1,14,5.2717543
49,Martin degaard,Arsenal,Chelsea,0,15,3.4891746
50,Kieran Tierney,Arsenal,Manchester Utd,0,6,2.8636606
51,Kieran Tierney,Arsenal,Everton,1,7,3.7977743
