,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Brentford,0,8,2.6281846,0.08033055
1,Granit Xhaka,Arsenal,Tottenham,1,9,2.6840296,0.19008194
2,Granit Xhaka,Arsenal,Liverpool,1,10,2.5586815,0.11372546
3,Granit Xhaka,Arsenal,Leeds United,0,11,2.8028517,0.13234924
4,Granit Xhaka,Arsenal,Manchester City,1,12,2.4258497,0.09034088
5,Granit Xhaka,Arsenal,Southampton,0,13,3.0276845,0.11214126
6,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.2534103,0.18626086
7,Granit Xhaka,Arsenal,Chelsea,0,15,2.5316062,0.11136493
8,Granit Xhaka,Arsenal,Wolves,0,16,3.0500114,0.11531679
9,Granit Xhaka,Arsenal,West Ham,1,17,3.1100314,0.139094
10,Mohamed Elneny,Arsenal,Brentford,0,8,2.2786279,0.12847412
11,Mohamed Elneny,Arsenal,Tottenham,1,9,2.309639,0.19490533
12,Mohamed Elneny,Arsenal,Liverpool,1,10,2.1998425,0.1267946
13,Mohamed Elneny,Arsenal,Leeds United,0,11,2.4416857,0.12360348
14,Mohamed Elneny,Arsenal,Manchester City,1,12,2.0263104,0.11272113
15,Mohamed Elneny,Arsenal,Southampton,0,13,2.5857854,0.13854547
16,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.7407117,0.11013813
17,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1898468,0.14417969
18,Mohamed Elneny,Arsenal,Wolves,0,16,2.634918,0.13377886
19,Mohamed Elneny,Arsenal,West Ham,1,17,2.6581626,0.121045545
20,Rob Holding,Arsenal,Brentford,0,8,2.2684014,0.19454697
21,Rob Holding,Arsenal,Tottenham,1,9,2.251779,0.17186446
22,Rob Holding,Arsenal,Liverpool,1,10,2.1058304,0.13030559
23,Rob Holding,Arsenal,Leeds United,0,11,2.456723,0.17956665
24,Rob Holding,Arsenal,Manchester City,1,12,1.8973715,0.16306317
25,Rob Holding,Arsenal,Southampton,0,13,2.7152433,0.19848095
26,Rob Holding,Arsenal,Nottingham Forest,1,14,2.8755035,0.13552126
27,Rob Holding,Arsenal,Chelsea,0,15,2.1304202,0.15192528
28,Rob Holding,Arsenal,Wolves,0,16,2.771092,0.19677268
29,Rob Holding,Arsenal,West Ham,1,17,2.7279305,0.1890911
30,Thomas Partey,Arsenal,Brentford,0,8,2.52403,0.13706538
31,Thomas Partey,Arsenal,Tottenham,1,9,2.5234306,0.13943851
32,Thomas Partey,Arsenal,Liverpool,1,10,2.3993096,0.06546802
33,Thomas Partey,Arsenal,Leeds United,0,11,2.6886563,0.18665728
34,Thomas Partey,Arsenal,Manchester City,1,12,2.233301,0.08908189
35,Thomas Partey,Arsenal,Southampton,0,13,2.9322493,0.09327013
36,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.1038709,0.14532983
37,Thomas Partey,Arsenal,Chelsea,0,15,2.3875175,0.06621557
38,Thomas Partey,Arsenal,Wolves,0,16,2.97103,0.10135529
39,Thomas Partey,Arsenal,West Ham,1,17,2.9887645,0.13435313
40,Martin degaard,Arsenal,Brentford,0,8,4.5189347,0.32425195
41,Martin degaard,Arsenal,Tottenham,1,9,3.916513,0.13575533
