,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,Liverpool,1,10,2.672696,0.111636214
1,Granit Xhaka,Arsenal,Leeds United,0,11,2.9822273,0.1268159
2,Granit Xhaka,Arsenal,Southampton,0,13,3.1244085,0.1550035
3,Granit Xhaka,Arsenal,Nottingham Forest,1,14,3.429028,0.15493648
4,Granit Xhaka,Arsenal,Chelsea,0,15,2.6103032,0.10562407
5,Granit Xhaka,Arsenal,Wolves,0,16,3.2120414,0.14298013
6,Granit Xhaka,Arsenal,West Ham,1,17,3.2820199,0.16657116
7,Granit Xhaka,Arsenal,Brighton,0,18,2.8014443,0.31340823
8,Granit Xhaka,Arsenal,Newcastle Utd,1,19,3.0695863,0.17864095
9,Mohamed Elneny,Arsenal,Liverpool,1,10,2.2017932,0.1282111
10,Mohamed Elneny,Arsenal,Leeds United,0,11,2.4910197,0.13054852
11,Mohamed Elneny,Arsenal,Southampton,0,13,2.5434937,0.13108039
12,Mohamed Elneny,Arsenal,Nottingham Forest,1,14,2.78725,0.11352886
13,Mohamed Elneny,Arsenal,Chelsea,0,15,2.1941335,0.1438643
14,Mohamed Elneny,Arsenal,Wolves,0,16,2.6688871,0.14190987
15,Mohamed Elneny,Arsenal,West Ham,1,17,2.6867352,0.14346033
16,Mohamed Elneny,Arsenal,Brighton,0,18,2.2826335,0.13579817
17,Mohamed Elneny,Arsenal,Newcastle Utd,1,19,2.5243027,0.12505211
18,Rob Holding,Arsenal,Liverpool,1,10,2.112915,0.13892087
19,Rob Holding,Arsenal,Leeds United,0,11,2.5188823,0.15160525
20,Rob Holding,Arsenal,Southampton,0,13,2.659579,0.18214858
21,Rob Holding,Arsenal,Nottingham Forest,1,14,2.927647,0.15165359
22,Rob Holding,Arsenal,Chelsea,0,15,2.103747,0.19045559
23,Rob Holding,Arsenal,Wolves,0,16,2.810925,0.20113558
24,Rob Holding,Arsenal,West Ham,1,17,2.8057365,0.1778157
25,Rob Holding,Arsenal,Brighton,0,18,2.2628946,0.20052607
26,Rob Holding,Arsenal,Newcastle Utd,1,19,2.5599763,0.13575536
27,Thomas Partey,Arsenal,Liverpool,1,10,2.447005,0.10352231
28,Thomas Partey,Arsenal,Leeds United,0,11,2.8442588,0.11053775
29,Thomas Partey,Arsenal,Southampton,0,13,2.988076,0.11679332
30,Thomas Partey,Arsenal,Nottingham Forest,1,14,3.2726436,0.0674379
31,Thomas Partey,Arsenal,Chelsea,0,15,2.4399025,0.0754873
32,Thomas Partey,Arsenal,Wolves,0,16,3.1209893,0.105476096
33,Thomas Partey,Arsenal,West Ham,1,17,3.1196687,0.11546483
34,Thomas Partey,Arsenal,Brighton,0,18,2.5668857,0.12474405
35,Thomas Partey,Arsenal,Newcastle Utd,1,19,2.868482,0.10156781
36,Martin degaard,Arsenal,Liverpool,1,10,3.8609264,0.17646429
37,Martin degaard,Arsenal,Leeds United,0,11,4.842707,0.40090528
38,Martin degaard,Arsenal,Southampton,0,13,4.890641,0.42280605
39,Martin degaard,Arsenal,Nottingham Forest,1,14,5.111731,0.31729314
40,Martin degaard,Arsenal,Chelsea,0,15,3.808035,0.32826987
41,Martin degaard,Arsenal,Wolves,0,16,5.042388,0.38552195
42,Martin degaard,Arsenal,West Ham,1,17,4.728865,0.3346047
43,Martin degaard,Arsenal,Brighton,0,18,4.17415,0.52519053
44,Martin degaard,Arsenal,Newcastle Utd,1,19,4.565976,0.3884723
45,Kieran Tierney,Arsenal,Liverpool,1,10,2.6206002,0.15009926
46,Kieran Tierney,Arsenal,Leeds United,0,11,3.1520927,0.18897809
47,Kieran Tierney,Arsenal,Southampton,0,13,3.432499,0.07001362
48,Kieran Tierney,Arsenal,Nottingham Forest,1,14,3.733469,0.097417384
49,Kieran Tierney,Arsenal,Chelsea,0,15,2.625997,0.18735711
50,Kieran Tierney,Arsenal,Wolves,0,16,3.6263478,0.103685915
51,Kieran Tierney,Arsenal,West Ham,1,17,3.5309334,0.15467188
52,Kieran Tierney,Arsenal,Brighton,0,18,2.8419366,0.10924471
53,Kieran Tierney,Arsenal,Newcastle Utd,1,19,3.2347717,0.12376282
54,Ben White,Arsenal,Liverpool,1,10,2.7925236,0.1179193
55,Ben White,Arsenal,Leeds United,0,11,3.3842635,0.15814261
56,Ben White,Arsenal,Southampton,0,13,3.609779,0.11183915
57,Ben White,Arsenal,Nottingham Forest,1,14,3.9487355,0.073022045
58,Ben White,Arsenal,Chelsea,0,15,2.7704902,0.13967519
59,Ben White,Arsenal,Wolves,0,16,3.776334,0.09409247
60,Ben White,Arsenal,West Ham,1,17,3.7153802,0.13746543
61,Ben White,Arsenal,Brighton,0,18,2.9991457,0.10509495
62,Ben White,Arsenal,Newcastle Utd,1,19,3.4058266,0.14270279
63,Eddie Nketiah,Arsenal,Liverpool,1,10,2.2361479,0.1764584
64,Eddie Nketiah,Arsenal,Leeds United,0,11,2.5391116,0.18177891
65,Eddie Nketiah,Arsenal,Southampton,0,13,2.6552367,0.13598359
66,Eddie Nketiah,Arsenal,Nottingham Forest,1,14,2.8755498,0.13711402
67,Eddie Nketiah,Arsenal,Chelsea,0,15,2.2423892,0.15679647
68,Eddie Nketiah,Arsenal,Wolves,0,16,2.808114,0.17143941
69,Eddie Nketiah,Arsenal,West Ham,1,17,2.7661538,0.15065224
70,Eddie Nketiah,Arsenal,Brighton,0,18,2.3289125,0.17525905
71,Eddie Nketiah,Arsenal,Newcastle Utd,1,19,2.5889087,0.16078728
72,Emile Smith Rowe,Arsenal,Liverpool,1,10,2.2383785,0.19518802
73,Emile Smith Rowe,Arsenal,Leeds United,0,11,2.547417,0.2127924
74,Emile Smith Rowe,Arsenal,Southampton,0,13,2.659431,0.19120477
75,Emile Smith Rowe,Arsenal,Nottingham Forest,1,14,2.8943746,0.19045383
76,Emile Smith Rowe,Arsenal,Chelsea,0,15,2.2323442,0.20033708
77,Emile Smith Rowe,Arsenal,Wolves,0,16,2.789454,0.23399056
78,Emile Smith Rowe,Arsenal,West Ham,1,17,2.790727,0.20148483
79,Emile Smith Rowe,Arsenal,Brighton,0,18,2.3198903,0.22770615
80,Emile Smith Rowe,Arsenal,Newcastle Utd,1,19,2.5801606,0.19117595
81,Bukayo Saka,Arsenal,Liverpool,1,10,3.8898304,0.2987715
82,Bukayo Saka,Arsenal,Leeds United,0,11,4.760386,0.51391894
83,Bukayo Saka,Arsenal,Southampton,0,13,4.747928,0.39003584
84,Bukayo Saka,Arsenal,Nottingham Forest,1,14,5.0955334,0.37231115
85,Bukayo Saka,Arsenal,Chelsea,0,15,3.7095451,0.3245859
86,Bukayo Saka,Arsenal,Wolves,0,16,4.8649898,0.39038873
87,Bukayo Saka,Arsenal,West Ham,1,17,4.660234,0.29167822
88,Bukayo Saka,Arsenal,Brighton,0,18,4.0141077,0.4664082
89,Bukayo Saka,Arsenal,Newcastle Utd,1,19,4.439819,0.27302018
90,Takehiro Tomiyasu,Arsenal,Liverpool,1,10,2.172781,0.14486398
91,Takehiro Tomiyasu,Arsenal,Leeds United,0,11,2.5317245,0.18503302
92,Takehiro Tomiyasu,Arsenal,Southampton,0,13,2.655784,0.14969307
93,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,2.9046566,0.1481877
94,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.172567,0.1616897
95,Takehiro Tomiyasu,Arsenal,Wolves,0,16,2.805719,0.17841554
96,Takehiro Tomiyasu,Arsenal,West Ham,1,17,2.7753987,0.16715565
97,Takehiro Tomiyasu,Arsenal,Brighton,0,18,2.3054757,0.16902462
98,Takehiro Tomiyasu,Arsenal,Newcastle Utd,1,19,2.592506,0.13822731
99,Aaron Ramsdale,Arsenal,Liverpool,1,10,2.8113809,0.113969214
100,Aaron Ramsdale,Arsenal,Leeds United,0,11,3.3524628,0.19349541
101,Aaron Ramsdale,Arsenal,Southampton,0,13,3.5806193,0.16133654
102,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.9207313,0.097064555
103,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.7608514,0.15008515
104,Aaron Ramsdale,Arsenal,Wolves,0,16,3.757259,0.14929315
105,Aaron Ramsdale,Arsenal,West Ham,1,17,3.7034745,0.13169637
106,Aaron Ramsdale,Arsenal,Brighton,0,18,2.9668808,0.14670846
107,Aaron Ramsdale,Arsenal,Newcastle Utd,1,19,3.3634243,0.13789444
108,Gabriel Dos Santos,Arsenal,Liverpool,1,10,3.1224408,0.1694895
109,Gabriel Dos Santos,Arsenal,Leeds United,0,11,3.8243585,0.21318118
