,name,team,opp_team,was_home,gameweek,xP
93,Takehiro Tomiyasu,Arsenal,Nottingham Forest,1,14,3.0029283
94,Takehiro Tomiyasu,Arsenal,Chelsea,0,15,2.261383
95,Takehiro Tomiyasu,Arsenal,Wolves,0,16,2.7305086
96,Takehiro Tomiyasu,Arsenal,West Ham,1,17,2.854605
97,Takehiro Tomiyasu,Arsenal,Brighton,0,18,2.608492
98,Takehiro Tomiyasu,Arsenal,Newcastle Utd,1,19,2.796753
99,Aaron Ramsdale,Arsenal,Liverpool,1,10,2.842474
100,Aaron Ramsdale,Arsenal,Leeds United,0,11,3.340631
101,Aaron Ramsdale,Arsenal,Southampton,0,13,3.7562597
102,Aaron Ramsdale,Arsenal,Nottingham Forest,1,14,3.9365475
103,Aaron Ramsdale,Arsenal,Chelsea,0,15,2.5449169
104,Aaron Ramsdale,Arsenal,Wolves,0,16,3.5492623
105,Aaron Ramsdale,Arsenal,West Ham,1,17,3.653308
106,Aaron Ramsdale,Arsenal,Brighton,0,18,3.2369668
107,Aaron Ramsdale,Arsenal,Newcastle Utd,1,19,3.5819714
108,Gabriel Dos Santos,Arsenal,Liverpool,1,10,3.2393103
109,Gabriel Dos Santos,Arsenal,Leeds United,0,11,3.8911169
110,Gabriel Dos Santos,Arsenal,Southampton,0,13,3.9603064
111,Gabriel Dos Santos,Arsenal,Nottingham Forest,1,14,4.230905
112,Gabriel Dos Santos,Arsenal,Chelsea,0,15,2.8772256
113,Gabriel Dos Santos,Arsenal,Wolves,0,16,3.995219
114,Gabriel Dos Santos,Arsenal,West Ham,1,17,3.7672203
115,Gabriel Dos Santos,Arsenal,Brighton,0,18,3.219886
116,Gabriel Dos Santos,Arsenal,Newcastle Utd,1,19,3.867162
117,Nuno Tavares,Arsenal,Liverpool,1,10,2.323833
118,Nuno Tavares,Arsenal,Leeds United,0,11,2.7582128
119,Nuno Tavares,Arsenal,Southampton,0,13,2.7443907
120,Nuno Tavares,Arsenal,Nottingham Forest,1,14,3.244503
121,Nuno Tavares,Arsenal,Chelsea,0,15,2.4008133
122,Nuno Tavares,Arsenal,Wolves,0,16,3.090127
123,Nuno Tavares,Arsenal,West Ham,1,17,3.0305924
124,Nuno Tavares,Arsenal,Brighton,0,18,2.6694105
125,Nuno Tavares,Arsenal,Newcastle Utd,1,19,2.8239882
126,Albert Sambi Lokonga,Arsenal,Liverpool,1,10,1.9604683
127,Albert Sambi Lokonga,Arsenal,Leeds United,0,11,2.3563228
128,Albert Sambi Lokonga,Arsenal,Southampton,0,13,2.313577
129,Albert Sambi Lokonga,Arsenal,Nottingham Forest,1,14,2.6686285
130,Albert Sambi Lokonga,Arsenal,Chelsea,0,15,2.2361794
131,Albert Sambi Lokonga,Arsenal,Wolves,0,16,2.5475612
132,Albert Sambi Lokonga,Arsenal,West Ham,1,17,2.704616
133,Albert Sambi Lokonga,Arsenal,Brighton,0,18,2.5604587
134,Albert Sambi Lokonga,Arsenal,Newcastle Utd,1,19,2.6355953
135,Martinelli,Arsenal,Liverpool,1,10,3.6410458
136,Martinelli,Arsenal,Leeds United,0,11,4.1996427
137,Martinelli,Arsenal,Southampton,0,13,4.44583
138,Martinelli,Arsenal,Nottingham Forest,1,14,5.0116706
139,Martinelli,Arsenal,Chelsea,0,15,3.4387796
140,Martinelli,Arsenal,Wolves,0,16,4.213966
141,Martinelli,Arsenal,West Ham,1,17,4.4191966
142,Martinelli,Arsenal,Brighton,0,18,3.6859295
143,Martinelli,Arsenal,Newcastle Utd,1,19,4.109051
144,Reiss Nelson,Arsenal,Liverpool,1,10,1.9883918
145,Reiss Nelson,Arsenal,Leeds United,0,11,2.5287642
146,Reiss Nelson,Arsenal,Southampton,0,13,2.5425718
147,Reiss Nelson,Arsenal,Nottingham Forest,1,14,3.004382
148,Reiss Nelson,Arsenal,Chelsea,0,15,2.2673364
149,Reiss Nelson,Arsenal,Wolves,0,16,2.7271128
150,Reiss Nelson,Arsenal,West Ham,1,17,3.028457
151,Reiss Nelson,Arsenal,Brighton,0,18,2.6414788
152,Reiss Nelson,Arsenal,Newcastle Utd,1,19,2.7184186
153,William Saliba,Arsenal,Liverpool,1,10,2.9235742
154,William Saliba,Arsenal,Leeds United,0,11,3.6462874
155,William Saliba,Arsenal,Southampton,0,13,3.916109
156,William Saliba,Arsenal,Nottingham Forest,1,14,4.3322706
157,William Saliba,Arsenal,Chelsea,0,15,2.9770434
158,William Saliba,Arsenal,Wolves,0,16,4.192553
159,William Saliba,Arsenal,West Ham,1,17,3.8821268
160,William Saliba,Arsenal,Brighton,0,18,3.263752
161,William Saliba,Arsenal,Newcastle Utd,1,19,3.8104389
162,Gabriel Jesus,Arsenal,Liverpool,1,10,3.7216208
163,Gabriel Jesus,Arsenal,Leeds United,0,11,4.7547054
164,Gabriel Jesus,Arsenal,Southampton,0,13,4.9446144
165,Gabriel Jesus,Arsenal,Nottingham Forest,1,14,5.6329255
166,Gabriel Jesus,Arsenal,Chelsea,0,15,3.563985
167,Gabriel Jesus,Arsenal,Wolves,0,16,5.0900807
168,Gabriel Jesus,Arsenal,West Ham,1,17,4.5183764
169,Gabriel Jesus,Arsenal,Brighton,0,18,3.727949
170,Gabriel Jesus,Arsenal,Newcastle Utd,1,19,5.0212045
171,Oleksandr Zinchenko,Arsenal,Liverpool,1,10,2.8154376
172,Oleksandr Zinchenko,Arsenal,Leeds United,0,11,3.3533292
173,Oleksandr Zinchenko,Arsenal,Southampton,0,13,3.8505948
174,Oleksandr Zinchenko,Arsenal,Nottingham Forest,1,14,4.1417327
175,Oleksandr Zinchenko,Arsenal,Chelsea,0,15,2.6231508
176,Oleksandr Zinchenko,Arsenal,Wolves,0,16,3.78637
177,Oleksandr Zinchenko,Arsenal,West Ham,1,17,4.0121975
178,Oleksandr Zinchenko,Arsenal,Brighton,0,18,3.2654102
179,Oleksandr Zinchenko,Arsenal,Newcastle Utd,1,19,3.834561
180,Ethan Nwaneri,Arsenal,Liverpool,1,10,1.8536967
181,Ethan Nwaneri,Arsenal,Leeds United,0,11,2.8592381
182,Ethan Nwaneri,Arsenal,Southampton,0,13,2.523699
183,Ethan Nwaneri,Arsenal,Nottingham Forest,1,14,3.4080126
184,Ethan Nwaneri,Arsenal,Chelsea,0,15,2.261383
185,Ethan Nwaneri,Arsenal,Wolves,0,16,2.5315387
186,Ethan Nwaneri,Arsenal,West Ham,1,17,2.696655
187,Ethan Nwaneri,Arsenal,Brighton,0,18,2.6015832
188,Ethan Nwaneri,Arsenal,Newcastle Utd,1,19,2.6404738
189,Philippe Coutinho,Aston Villa,Nottingham Forest,0,10,3.1745353
190,Philippe Coutinho,Aston Villa,Chelsea,1,11,2.8385603
191,Philippe Coutinho,Aston Villa,Fulham,0,12,3.645628
192,Philippe Coutinho,Aston Villa,Brentford,1,13,2.788031
193,Philippe Coutinho,Aston Villa,Newcastle Utd,0,14,2.942433
194,Philippe Coutinho,Aston Villa,Manchester Utd,1,15,2.5795302
195,Philippe Coutinho,Aston Villa,Brighton,0,16,2.6402266
196,Philippe Coutinho,Aston Villa,Liverpool,1,17,2.520553
197,Philippe Coutinho,Aston Villa,Tottenham,0,18,2.3851924
198,Philippe Coutinho,Aston Villa,Wolves,1,19,3.482654
199,Danny Ings,Aston Villa,Nottingham Forest,0,10,2.359289
200,Danny Ings,Aston Villa,Chelsea,1,11,2.5783842
201,Danny Ings,Aston Villa,Fulham,0,12,3.3310652
202,Danny Ings,Aston Villa,Brentford,1,13,2.6832387
203,Danny Ings,Aston Villa,Newcastle Utd,0,14,2.7917538
204,Danny Ings,Aston Villa,Manchester Utd,1,15,2.7130177
205,Danny Ings,Aston Villa,Brighton,0,16,3.3069618
206,Danny Ings,Aston Villa,Liverpool,1,17,2.5937824
207,Danny Ings,Aston Villa,Tottenham,0,18,2.3840632
208,Danny Ings,Aston Villa,Wolves,1,19,3.4374955
209,Emiliano Martinez,Aston Villa,Nottingham Forest,0,10,3.8776858
210,Emiliano Martinez,Aston Villa,Chelsea,1,11,3.0145879
211,Emiliano Martinez,Aston Villa,Fulham,0,12,3.988618
212,Emiliano Martinez,Aston Villa,Brentford,1,13,3.4703383
213,Emiliano Martinez,Aston Villa,Newcastle Utd,0,14,3.2530987
214,Emiliano Martinez,Aston Villa,Manchester Utd,1,15,3.6617377
215,Emiliano Martinez,Aston Villa,Brighton,0,16,3.1114252
216,Emiliano Martinez,Aston Villa,Liverpool,1,17,2.950752
217,Emiliano Martinez,Aston Villa,Tottenham,0,18,2.9881864
218,Emiliano Martinez,Aston Villa,Wolves,1,19,4.0803456
219,Calum Chambers,Aston Villa,Nottingham Forest,0,10,3.1913269
220,Calum Chambers,Aston Villa,Chelsea,1,11,2.324577
221,Calum Chambers,Aston Villa,Fulham,0,12,3.0333352
222,Calum Chambers,Aston Villa,Brentford,1,13,2.5724287
223,Calum Chambers,Aston Villa,Newcastle Utd,0,14,2.682932
224,Calum Chambers,Aston Villa,Manchester Utd,1,15,2.7099967
225,Calum Chambers,Aston Villa,Brighton,0,16,2.4134707
226,Calum Chambers,Aston Villa,Liverpool,1,17,2.1083853
227,Calum Chambers,Aston Villa,Tottenham,0,18,2.0216875
228,Calum Chambers,Aston Villa,Wolves,1,19,3.2010415
229,Lucas Digne,Aston Villa,Nottingham Forest,0,10,3.2390454
230,Lucas Digne,Aston Villa,Chelsea,1,11,2.8504941
231,Lucas Digne,Aston Villa,Fulham,0,12,3.2137294
232,Lucas Digne,Aston Villa,Brentford,1,13,2.861151
233,Lucas Digne,Aston Villa,Newcastle Utd,0,14,2.8980453
234,Lucas Digne,Aston Villa,Manchester Utd,1,15,3.1079867
235,Lucas Digne,Aston Villa,Brighton,0,16,2.6455877
236,Lucas Digne,Aston Villa,Liverpool,1,17,2.4684477
237,Lucas Digne,Aston Villa,Tottenham,0,18,2.286749
238,Lucas Digne,Aston Villa,Wolves,1,19,3.496855
239,Robin Olsen,Aston Villa,Nottingham Forest,0,10,3.0311441
240,Robin Olsen,Aston Villa,Chelsea,1,11,2.5607555
241,Robin Olsen,Aston Villa,Fulham,0,12,2.8813624
242,Robin Olsen,Aston Villa,Brentford,1,13,2.6555057
243,Robin Olsen,Aston Villa,Newcastle Utd,0,14,2.7073848
244,Robin Olsen,Aston Villa,Manchester Utd,1,15,2.6313982
245,Robin Olsen,Aston Villa,Brighton,0,16,2.2748895
246,Robin Olsen,Aston Villa,Liverpool,1,17,2.2534075
247,Robin Olsen,Aston Villa,Tottenham,0,18,2.2053611
248,Robin Olsen,Aston Villa,Wolves,1,19,3.420847
249,Morgan Sanson,Aston Villa,Nottingham Forest,0,10,2.2249198
250,Morgan Sanson,Aston Villa,Chelsea,1,11,1.9780995
251,Morgan Sanson,Aston Villa,Fulham,0,12,2.4014797
252,Morgan Sanson,Aston Villa,Brentford,1,13,2.2146907
253,Morgan Sanson,Aston Villa,Newcastle Utd,0,14,2.188762
254,Morgan Sanson,Aston Villa,Manchester Utd,1,15,2.2780888
255,Morgan Sanson,Aston Villa,Brighton,0,16,2.137412
256,Morgan Sanson,Aston Villa,Liverpool,1,17,2.0597053
257,Morgan Sanson,Aston Villa,Tottenham,0,18,2.033928
258,Morgan Sanson,Aston Villa,Wolves,1,19,2.7738175
259,John McGinn,Aston Villa,Nottingham Forest,0,10,2.5435207
260,John McGinn,Aston Villa,Chelsea,1,11,2.4159997
261,John McGinn,Aston Villa,Fulham,0,12,2.7077372
262,John McGinn,Aston Villa,Brentford,1,13,2.3743997
263,John McGinn,Aston Villa,Newcastle Utd,0,14,2.3125525
264,John McGinn,Aston Villa,Manchester Utd,1,15,2.4137485
265,John McGinn,Aston Villa,Brighton,0,16,2.301342
266,John McGinn,Aston Villa,Liverpool,1,17,2.1199167
267,John McGinn,Aston Villa,Tottenham,0,18,2.033928
268,John McGinn,Aston Villa,Wolves,1,19,2.8627214
269,Kortney Hause,Aston Villa,Nottingham Forest,0,10,2.7196033
270,Kortney Hause,Aston Villa,Chelsea,1,11,2.26748
271,Kortney Hause,Aston Villa,Fulham,0,12,2.9521022
272,Kortney Hause,Aston Villa,Brentford,1,13,2.3944113
273,Kortney Hause,Aston Villa,Newcastle Utd,0,14,2.3703241
274,Kortney Hause,Aston Villa,Manchester Utd,1,15,2.4570107
275,Kortney Hause,Aston Villa,Brighton,0,16,2.2363522
276,Kortney Hause,Aston Villa,Liverpool,1,17,2.0974448
277,Kortney Hause,Aston Villa,Tottenham,0,18,1.976555
278,Kortney Hause,Aston Villa,Wolves,1,19,3.2632172
279,Tyrone Mings,Aston Villa,Nottingham Forest,0,10,3.3002682
280,Tyrone Mings,Aston Villa,Chelsea,1,11,2.4367576
281,Tyrone Mings,Aston Villa,Fulham,0,12,3.133253
282,Tyrone Mings,Aston Villa,Brentford,1,13,2.6303911
283,Tyrone Mings,Aston Villa,Newcastle Utd,0,14,2.7477732
284,Tyrone Mings,Aston Villa,Manchester Utd,1,15,2.8097026
285,Tyrone Mings,Aston Villa,Brighton,0,16,2.544055
286,Tyrone Mings,Aston Villa,Liverpool,1,17,2.2661376
287,Tyrone Mings,Aston Villa,Tottenham,0,18,2.038261
288,Tyrone Mings,Aston Villa,Wolves,1,19,3.4075074
289,Ollie Watkins,Aston Villa,Nottingham Forest,0,10,4.1797833
290,Ollie Watkins,Aston Villa,Chelsea,1,11,3.5758686
291,Ollie Watkins,Aston Villa,Fulham,0,12,4.488298
292,Ollie Watkins,Aston Villa,Brentford,1,13,3.6649995
293,Ollie Watkins,Aston Villa,Newcastle Utd,0,14,4.009572
294,Ollie Watkins,Aston Villa,Manchester Utd,1,15,3.511538
295,Ollie Watkins,Aston Villa,Brighton,0,16,4.084036
296,Ollie Watkins,Aston Villa,Liverpool,1,17,3.2498438
297,Ollie Watkins,Aston Villa,Tottenham,0,18,3.197871
298,Ollie Watkins,Aston Villa,Wolves,1,19,4.667323
299,Marvelous Nakamba,Aston Villa,Nottingham Forest,0,10,2.199864
300,Marvelous Nakamba,Aston Villa,Chelsea,1,11,1.9780995
301,Marvelous Nakamba,Aston Villa,Fulham,0,12,2.3826282
302,Marvelous Nakamba,Aston Villa,Brentford,1,13,2.2097514
303,Marvelous Nakamba,Aston Villa,Newcastle Utd,0,14,2.1621473
304,Marvelous Nakamba,Aston Villa,Manchester Utd,1,15,2.2780888
305,Marvelous Nakamba,Aston Villa,Brighton,0,16,2.1980731
306,Marvelous Nakamba,Aston Villa,Liverpool,1,17,2.0460255
307,Marvelous Nakamba,Aston Villa,Tottenham,0,18,2.033928
308,Marvelous Nakamba,Aston Villa,Wolves,1,19,2.823829
309,Emi Buendia,Aston Villa,Nottingham Forest,0,10,2.3489592
310,Emi Buendia,Aston Villa,Chelsea,1,11,2.1099613
311,Emi Buendia,Aston Villa,Fulham,0,12,2.4641697
312,Emi Buendia,Aston Villa,Brentford,1,13,2.2464144
313,Emi Buendia,Aston Villa,Newcastle Utd,0,14,2.3183606
314,Emi Buendia,Aston Villa,Manchester Utd,1,15,2.340316
315,Emi Buendia,Aston Villa,Brighton,0,16,2.1980731
316,Emi Buendia,Aston Villa,Liverpool,1,17,2.2035806
317,Emi Buendia,Aston Villa,Tottenham,0,18,2.1889012
318,Emi Buendia,Aston Villa,Wolves,1,19,2.8731408
319,Matty Cash,Aston Villa,Nottingham Forest,0,10,3.1042
320,Matty Cash,Aston Villa,Chelsea,1,11,2.5348094
321,Matty Cash,Aston Villa,Fulham,0,12,3.1795397
322,Matty Cash,Aston Villa,Brentford,1,13,2.5015128
323,Matty Cash,Aston Villa,Newcastle Utd,0,14,2.607577
324,Matty Cash,Aston Villa,Manchester Utd,1,15,2.681522
325,Matty Cash,Aston Villa,Brighton,0,16,2.5970194
326,Matty Cash,Aston Villa,Liverpool,1,17,2.2449098
327,Matty Cash,Aston Villa,Tottenham,0,18,2.0533586
328,Matty Cash,Aston Villa,Wolves,1,19,3.3533494
329,Ezri Konsa,Aston Villa,Nottingham Forest,0,10,2.8192084
330,Ezri Konsa,Aston Villa,Chelsea,1,11,2.4616063
331,Ezri Konsa,Aston Villa,Fulham,0,12,2.9944224
332,Ezri Konsa,Aston Villa,Brentford,1,13,2.5659754
333,Ezri Konsa,Aston Villa,Newcastle Utd,0,14,2.4580493
334,Ezri Konsa,Aston Villa,Manchester Utd,1,15,2.497434
335,Ezri Konsa,Aston Villa,Brighton,0,16,2.313732
336,Ezri Konsa,Aston Villa,Liverpool,1,17,2.108937
337,Ezri Konsa,Aston Villa,Tottenham,0,18,2.0260892
338,Ezri Konsa,Aston Villa,Wolves,1,19,3.3299904
339,Leon Bailey,Aston Villa,Nottingham Forest,0,10,2.7566168
340,Leon Bailey,Aston Villa,Chelsea,1,11,2.4009802
341,Leon Bailey,Aston Villa,Fulham,0,12,2.8673131
342,Leon Bailey,Aston Villa,Brentford,1,13,2.4311085
343,Leon Bailey,Aston Villa,Newcastle Utd,0,14,2.3494425
344,Leon Bailey,Aston Villa,Manchester Utd,1,15,2.4534545
345,Leon Bailey,Aston Villa,Brighton,0,16,2.3652165
346,Leon Bailey,Aston Villa,Liverpool,1,17,2.202001
347,Leon Bailey,Aston Villa,Tottenham,0,18,2.1406283
348,Leon Bailey,Aston Villa,Wolves,1,19,3.120796
349,Douglas Luiz,Aston Villa,Nottingham Forest,0,10,2.4815214
350,Douglas Luiz,Aston Villa,Chelsea,1,11,2.2649927
351,Douglas Luiz,Aston Villa,Fulham,0,12,2.6942399
352,Douglas Luiz,Aston Villa,Brentford,1,13,2.2428834
353,Douglas Luiz,Aston Villa,Newcastle Utd,0,14,2.239567
354,Douglas Luiz,Aston Villa,Manchester Utd,1,15,2.2780888
355,Douglas Luiz,Aston Villa,Brighton,0,16,2.1980731
356,Douglas Luiz,Aston Villa,Liverpool,1,17,2.0714998
357,Douglas Luiz,Aston Villa,Tottenham,0,18,2.1023793
358,Douglas Luiz,Aston Villa,Wolves,1,19,2.850849
359,Jacob Ramsey,Aston Villa,Nottingham Forest,0,10,2.9514065
360,Jacob Ramsey,Aston Villa,Chelsea,1,11,2.427964
361,Jacob Ramsey,Aston Villa,Fulham,0,12,2.8071406
362,Jacob Ramsey,Aston Villa,Brentford,1,13,2.3962622
363,Jacob Ramsey,Aston Villa,Newcastle Utd,0,14,2.4609566
364,Jacob Ramsey,Aston Villa,Manchester Utd,1,15,2.5864406
365,Jacob Ramsey,Aston Villa,Brighton,0,16,2.3787217
366,Jacob Ramsey,Aston Villa,Liverpool,1,17,2.1953714
367,Jacob Ramsey,Aston Villa,Tottenham,0,18,2.1371884
368,Jacob Ramsey,Aston Villa,Wolves,1,19,2.8627214
369,Tim Iroegbunam,Aston Villa,Nottingham Forest,0,10,2.103304
370,Tim Iroegbunam,Aston Villa,Chelsea,1,11,1.8362302
371,Tim Iroegbunam,Aston Villa,Fulham,0,12,2.3381815
372,Tim Iroegbunam,Aston Villa,Brentford,1,13,2.2851105
373,Tim Iroegbunam,Aston Villa,Newcastle Utd,0,14,2.197887
374,Tim Iroegbunam,Aston Villa,Manchester Utd,1,15,2.2780888
375,Tim Iroegbunam,Aston Villa,Brighton,0,16,2.182071
376,Tim Iroegbunam,Aston Villa,Liverpool,1,17,2.1260617
377,Tim Iroegbunam,Aston Villa,Tottenham,0,18,2.0738237
378,Tim Iroegbunam,Aston Villa,Wolves,1,19,2.8571668
379,Anwar El Ghazi,Aston Villa,Nottingham Forest,0,10,2.2938309
380,Anwar El Ghazi,Aston Villa,Chelsea,1,11,2.2437005
381,Anwar El Ghazi,Aston Villa,Fulham,0,12,2.603599
382,Anwar El Ghazi,Aston Villa,Brentford,1,13,2.3763008
383,Anwar El Ghazi,Aston Villa,Newcastle Utd,0,14,2.6528645
384,Anwar El Ghazi,Aston Villa,Manchester Utd,1,15,2.4534545
385,Anwar El Ghazi,Aston Villa,Brighton,0,16,2.3319662
386,Anwar El Ghazi,Aston Villa,Liverpool,1,17,2.375795
387,Anwar El Ghazi,Aston Villa,Tottenham,0,18,2.2677674
388,Anwar El Ghazi,Aston Villa,Wolves,1,19,3.1933396
389,Keinan Davis,Aston Villa,Nottingham Forest,0,10,2.1646216
390,Keinan Davis,Aston Villa,Chelsea,1,11,1.8997325
391,Keinan Davis,Aston Villa,Fulham,0,12,2.4042192
392,Keinan Davis,Aston Villa,Brentford,1,13,2.2022746
393,Keinan Davis,Aston Villa,Newcastle Utd,0,14,2.297039
394,Keinan Davis,Aston Villa,Manchester Utd,1,15,2.3912272
395,Keinan Davis,Aston Villa,Brighton,0,16,2.0870607
396,Keinan Davis,Aston Villa,Liverpool,1,17,2.1397452
397,Keinan Davis,Aston Villa,Tottenham,0,18,2.0738237
398,Keinan Davis,Aston Villa,Wolves,1,19,2.919327
399,Boubacar Kamara,Aston Villa,Nottingham Forest,0,10,2.3725858
400,Boubacar Kamara,Aston Villa,Chelsea,1,11,2.0850134
401,Boubacar Kamara,Aston Villa,Fulham,0,12,2.463256
402,Boubacar Kamara,Aston Villa,Brentford,1,13,2.2097514
403,Boubacar Kamara,Aston Villa,Newcastle Utd,0,14,2.2516718
404,Boubacar Kamara,Aston Villa,Manchester Utd,1,15,2.340316
405,Boubacar Kamara,Aston Villa,Brighton,0,16,2.265673
406,Boubacar Kamara,Aston Villa,Liverpool,1,17,2.0884638
407,Boubacar Kamara,Aston Villa,Tottenham,0,18,2.033928
408,Boubacar Kamara,Aston Villa,Wolves,1,19,2.8581586
409,Cameron Archer,Aston Villa,Nottingham Forest,0,10,2.103304
410,Cameron Archer,Aston Villa,Chelsea,1,11,1.8748723
411,Cameron Archer,Aston Villa,Fulham,0,12,2.3381815
412,Cameron Archer,Aston Villa,Brentford,1,13,2.2190065
413,Cameron Archer,Aston Villa,Newcastle Utd,0,14,2.2179015
