,name,team,opp_team,was_home,gameweek,xP,std
0,Granit Xhaka,Arsenal,West Ham,0,31,2.975285,0.1526732
1,Granit Xhaka,Arsenal,Southampton,1,32,3.692635,0.21248697
2,Granit Xhaka,Arsenal,Manchester City,0,33,2.2763581,0.0953763
3,Granit Xhaka,Arsenal,Chelsea,1,34,2.928297,0.19764346
4,Granit Xhaka,Arsenal,Newcastle Utd,0,35,2.671555,0.18917994
5,Granit Xhaka,Arsenal,Brighton,1,36,2.880872,0.1941244
6,Granit Xhaka,Arsenal,Nottingham Forest,0,37,3.409802,0.23278734
7,Granit Xhaka,Arsenal,Wolves,1,38,3.6285214,0.21049984
8,Mohamed Elneny,Arsenal,West Ham,0,31,2.2773175,0.19784823
9,Mohamed Elneny,Arsenal,Southampton,1,32,2.7181718,0.18869665
10,Mohamed Elneny,Arsenal,Manchester City,0,33,1.8399475,0.16264766
11,Mohamed Elneny,Arsenal,Chelsea,1,34,2.3139336,0.17052701
12,Mohamed Elneny,Arsenal,Newcastle Utd,0,35,2.1500905,0.18146
13,Mohamed Elneny,Arsenal,Brighton,1,36,2.3207905,0.11829803
14,Mohamed Elneny,Arsenal,Nottingham Forest,0,37,2.5307791,0.1929914
15,Mohamed Elneny,Arsenal,Wolves,1,38,2.659224,0.19149812
16,Rob Holding,Arsenal,West Ham,0,31,2.4310455,0.17059709
17,Rob Holding,Arsenal,Southampton,1,32,3.0291307,0.11451411
18,Rob Holding,Arsenal,Manchester City,0,33,1.800059,0.18016465
19,Rob Holding,Arsenal,Chelsea,1,34,2.4259496,0.13908595
20,Rob Holding,Arsenal,Newcastle Utd,0,35,2.2389014,0.18313734
21,Rob Holding,Arsenal,Brighton,1,36,2.4084942,0.12896265
22,Rob Holding,Arsenal,Nottingham Forest,0,37,2.790401,0.13285413
23,Rob Holding,Arsenal,Wolves,1,38,2.9591205,0.13280614
24,Thomas Partey,Arsenal,West Ham,0,31,2.637025,0.11491624
25,Thomas Partey,Arsenal,Southampton,1,32,3.2281144,0.14777642
26,Thomas Partey,Arsenal,Manchester City,0,33,2.0915666,0.07537779
27,Thomas Partey,Arsenal,Chelsea,1,34,2.6174057,0.11865599
28,Thomas Partey,Arsenal,Newcastle Utd,0,35,2.3929427,0.10888317
29,Thomas Partey,Arsenal,Brighton,1,36,2.5944114,0.13781963
30,Thomas Partey,Arsenal,Nottingham Forest,0,37,3.0062985,0.13325523
31,Thomas Partey,Arsenal,Wolves,1,38,3.1710308,0.12791258
32,Martin degaard,Arsenal,West Ham,0,31,4.5628195,0.21570599
33,Martin degaard,Arsenal,Southampton,1,32,5.644541,0.44417992
34,Martin degaard,Arsenal,Manchester City,0,33,3.7043087,0.4922419
35,Martin degaard,Arsenal,Chelsea,1,34,4.264002,0.33914074
36,Martin degaard,Arsenal,Newcastle Utd,0,35,4.184148,0.4859277
37,Martin degaard,Arsenal,Brighton,1,36,4.436698,0.5172231
38,Martin degaard,Arsenal,Nottingham Forest,0,37,5.303756,0.33955428
39,Martin degaard,Arsenal,Wolves,1,38,5.4905105,0.38700128
40,Kieran Tierney,Arsenal,West Ham,0,31,2.4556546,0.22823916
41,Kieran Tierney,Arsenal,Southampton,1,32,3.049499,0.24229704
42,Kieran Tierney,Arsenal,Manchester City,0,33,1.8721174,0.23167701
43,Kieran Tierney,Arsenal,Chelsea,1,34,2.4379826,0.19551009
44,Kieran Tierney,Arsenal,Newcastle Utd,0,35,2.2637408,0.18437976
45,Kieran Tierney,Arsenal,Brighton,1,36,2.4158533,0.15712608
46,Kieran Tierney,Arsenal,Nottingham Forest,0,37,2.8091605,0.21100658
47,Kieran Tierney,Arsenal,Wolves,1,38,2.97364,0.23993404
48,Ben White,Arsenal,West Ham,0,31,3.2396145,0.097881176
49,Ben White,Arsenal,Southampton,1,32,4.1312017,0.10491665
50,Ben White,Arsenal,Manchester City,0,33,2.3175092,0.16796322
51,Ben White,Arsenal,Chelsea,1,34,3.1338546,0.13067481
52,Ben White,Arsenal,Newcastle Utd,0,35,2.9353006,0.1120606
53,Ben White,Arsenal,Brighton,1,36,3.1175466,0.15715837
54,Ben White,Arsenal,Nottingham Forest,0,37,3.824923,0.13308695
55,Ben White,Arsenal,Wolves,1,38,4.050606,0.10281063
56,Eddie Nketiah,Arsenal,West Ham,0,31,3.209309,0.28082752
57,Eddie Nketiah,Arsenal,Southampton,1,32,3.8215992,0.2768872
58,Eddie Nketiah,Arsenal,Manchester City,0,33,2.4434366,0.30773336
59,Eddie Nketiah,Arsenal,Chelsea,1,34,3.0061145,0.32471395
60,Eddie Nketiah,Arsenal,Newcastle Utd,0,35,2.834008,0.3279745
61,Eddie Nketiah,Arsenal,Brighton,1,36,2.9206936,0.32107848
62,Eddie Nketiah,Arsenal,Nottingham Forest,0,37,3.6237183,0.28210992
63,Eddie Nketiah,Arsenal,Wolves,1,38,3.74023,0.3094973
64,Emile Smith Rowe,Arsenal,West Ham,0,31,2.4190383,0.2430795
65,Emile Smith Rowe,Arsenal,Southampton,1,32,2.9748695,0.23734796
66,Emile Smith Rowe,Arsenal,Manchester City,0,33,1.9477488,0.21183667
67,Emile Smith Rowe,Arsenal,Chelsea,1,34,2.4339364,0.2005258
68,Emile Smith Rowe,Arsenal,Newcastle Utd,0,35,2.2432952,0.20757602
69,Emile Smith Rowe,Arsenal,Brighton,1,36,2.3839087,0.1707224
70,Emile Smith Rowe,Arsenal,Nottingham Forest,0,37,2.7623587,0.22663127
71,Emile Smith Rowe,Arsenal,Wolves,1,38,2.9044752,0.24697806
72,Bukayo Saka,Arsenal,West Ham,0,31,4.665084,0.34073693
73,Bukayo Saka,Arsenal,Southampton,1,32,5.62348,0.45342246
74,Bukayo Saka,Arsenal,Manchester City,0,33,3.7805781,0.41694632
75,Bukayo Saka,Arsenal,Chelsea,1,34,4.3479805,0.36390358
76,Bukayo Saka,Arsenal,Newcastle Utd,0,35,4.2662826,0.27300414
77,Bukayo Saka,Arsenal,Brighton,1,36,4.531298,0.24816741
78,Bukayo Saka,Arsenal,Nottingham Forest,0,37,5.2784476,0.4479355
79,Bukayo Saka,Arsenal,Wolves,1,38,5.5239515,0.3980329
80,Takehiro Tomiyasu,Arsenal,West Ham,0,31,2.450052,0.16599968
81,Takehiro Tomiyasu,Arsenal,Southampton,1,32,3.0554595,0.160319
82,Takehiro Tomiyasu,Arsenal,Manchester City,0,33,1.8366883,0.17687304
83,Takehiro Tomiyasu,Arsenal,Chelsea,1,34,2.448275,0.14504993
84,Takehiro Tomiyasu,Arsenal,Newcastle Utd,0,35,2.2671378,0.1723253
85,Takehiro Tomiyasu,Arsenal,Brighton,1,36,2.4259448,0.12058809
86,Takehiro Tomiyasu,Arsenal,Nottingham Forest,0,37,2.8064184,0.14073728
87,Takehiro Tomiyasu,Arsenal,Wolves,1,38,2.9743178,0.15501367
88,Aaron Ramsdale,Arsenal,West Ham,0,31,3.3408134,0.17372708
89,Aaron Ramsdale,Arsenal,Southampton,1,32,4.144238,0.13235858
90,Aaron Ramsdale,Arsenal,Manchester City,0,33,2.419537,0.19678967
91,Aaron Ramsdale,Arsenal,Chelsea,1,34,3.198582,0.117086165
92,Aaron Ramsdale,Arsenal,Newcastle Utd,0,35,3.0352442,0.11989603
93,Aaron Ramsdale,Arsenal,Brighton,1,36,3.2124183,0.12143313
94,Aaron Ramsdale,Arsenal,Nottingham Forest,0,37,3.8138149,0.111812435
95,Aaron Ramsdale,Arsenal,Wolves,1,38,4.0552454,0.10237646
96,Gabriel Dos Santos,Arsenal,West Ham,0,31,3.7120795,0.118859604
97,Gabriel Dos Santos,Arsenal,Southampton,1,32,4.467599,0.14011638
98,Gabriel Dos Santos,Arsenal,Manchester City,0,33,2.643879,0.13593455
99,Gabriel Dos Santos,Arsenal,Chelsea,1,34,3.4496605,0.16664672
