id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 10,form 5,value,valuePoints metric,team_name
21,2,2,252,,,3,242166,0,0,-2,2,231.5,0,3,0.0,1.8,1,Matteo,1.3,27,0,69.8,False,320.0,1588,,,43,0,0,0,242166.jpg,2.0,0,0,Guendouzi,5.6,False,,a,1,3,146.0,44,887797,4301,909765,6602,0.3,10.2,Guendouzi,6,22.0,47.912569622854654,2.1778440737661207,1.1808878804600016,1.1499895803159303,0.5064753659921211,1.0502496723800812,Arsenal
106,1,9,385,100.0,100.0,5,41270,0,0,-3,3,103.2,2,2,0.0,6.8,4,David,6.3,32,2,82.3,False,546.6,2095,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,3.0,1,0,Luiz Moreira Marinho,4.9,False,,a,1,3,171.0,72,202313,3414,515936,2835,1.1,12.6,David Luiz,4,24.0,72.43023214941326,3.0179263395588856,3.21062221395639,3.1100073663168066,0.5294607613261203,1.2640702422606898,Arsenal
427,0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.0,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5659,45,13886,77,0.0,0.0,Martínez,0,,,,,,,,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,42,140420,4,169655,429,0.0,9.5,Chambers,5,14.0,40.9601392844787,2.9257242346056214,3.8111850874856543,,0.6649373260467321,1.3947843020728272,Arsenal
469,2,3,149,100.0,100.0,2,182539,0,0,-3,3,229.7,1,3,0.0,2.2,2,Daniel,1.7,12,0,49.9,False,172.8,815,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,,a,1,3,97.0,32,999557,660,1137107,693,0.3,6.2,Ceballos,0,12.8,33.1344482639197,2.5886287706187265,2.781586253322521,2.771025012396146,0.49781322511898585,1.1351888111400252,Arsenal
486,1,3,222,0.0,0.0,3,58822,0,0,-2,2,197.1,0,2,0.0,0.0,0,Cédric,0.0,18,0,59.7,False,291.2,1306,Knee injury - Expected back 07 Mar,2020-01-21T22:00:20.334842Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,,i,1,3,107.0,43,21184,5,31815,470,0.0,9.0,Cédric,1,15.925925925925926,50.98400902142906,3.201321496694383,3.3400969089166983,2.5090722800802414,0.6669419784779965,1.4611966646380947,Arsenal
488,6,8,301,100.0,100.0,3,195735,1,-1,-3,3,529.5,2,3,0.0,7.8,5,Nicolas,7.3,25,4,147.8,False,438.2,1519,,2019-12-11T12:30:12.556688Z,92,0,0,0,195735.jpg,3.7,0,0,Pépé,3.5,False,,a,1,3,508.0,85,392252,18701,510895,12241,0.8,9.2,Pépé,3,22.97297297297297,84.87096032736409,3.694382978955849,4.823331802057679,5.811158961702355,0.40156336727780967,1.2180019987846227,Arsenal
489,1,0,56,100.0,100.0,2,200641,0,0,-2,2,95.0,0,3,0.0,0.5,0,Reiss,0.0,4,0,27.7,False,53.2,437,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,a,1,3,129.0,18,11527,41,18033,52,0.0,3.4,Nelson,1,10.0,19.969532489803964,1.9969532489803965,2.059639733962,,0.3767836318830937,0.8674210614526129,Arsenal
490,0,0,95,100.0,100.0,1,200089,0,0,-3,3,132.9,0,3,0.0,1.2,0,Joseph,0.7,11,0,36.3,False,94.4,573,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,134.0,23,25409,74,31070,130,0.1,4.9,Willock,1,19.166666666666668,32.03775283111448,1.671534930319016,1.2984444945726243,1.1605486675764656,0.3556457298551097,0.77102156926484,Arsenal
504,1,5,129,100.0,100.0,2,444145,0,0,1,-1,36.6,0,4,0.0,1.2,0,Gabriel Teodoro,0.7,9,3,42.5,False,162.8,656,,2019-12-23T12:00:20.317919Z,46,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,3.5,False,,a,1,3,226.0,39,489320,2325,329143,31838,0.2,8.5,Martinelli,1,13.928571428571427,34.90200927357033,2.505785281179408,4.223216570751664,4.456922833503957,0.5447359306911758,1.1683284115588024,Arsenal
515,0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 07 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,,i,1,3,31.0,5,71942,10,109538,141,0.0,0.9,Tierney,1,5.0,11.835046432467275,2.367009286493455,,,0.4466055257534821,1.0281631324151748,Arsenal
541,4,2,164,100.0,100.0,3,223340,0,0,0,0,174.7,0,3,0.0,4.8,7,Bukayo,4.3,11,0,53.2,False,209.6,1082,,2020-02-02T17:00:24.409161Z,45,0,0,0,223340.jpg,2.4,0,0,Saka,1.5,False,,a,1,3,147.0,40,228463,37994,122938,3702,1.0,8.9,Saka,4,16.666666666666668,39.75390912133736,2.3852345472802408,2.8354324913121207,3.4399051037057213,0.5300521216178313,1.1244103487348553,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,4335,324,2342,170,0.0,0.9,Smith Rowe,0,2.0,3.473504643246728,1.7367523216233638,2.2522368458176936,,0.4038958887496195,0.8375363409906662,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,0,533,18,448,16,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,0,0,100.0,100.0,0,92371,-1,1,-2,2,0.0,0,2,0.0,0.5,0,Pablo,0.0,0,0,0.0,False,0.0,0,,2020-02-14T10:30:20.035710Z,48,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,4461,39,2198,467,0.0,0.0,Marí,0,,,,,,,,Arsenal
22,1,5,154,,,1,37339,0,0,-3,3,218.9,0,2,0.0,0.0,0,Ahmed,0.0,24,0,43.6,False,170.2,701,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,0.9,False,,a,2,7,46.0,19,71739,164,149607,766,0.0,4.5,El Mohamady,0,11.176470588235297,23.397449229762906,2.093455983715628,0.5251186395386777,,0.49844190088467333,1.0215019236113123,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-2,2,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,n,2,7,0.0,0,1866,2,7936,38,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,0.0,0.0,0,Neil,0.0,19,0,17.5,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,20427,123,26759,175,0.0,4.0,Taylor,2,10.0,15.774867329224938,1.5774867329224938,0.35645250516327376,,0.3668573797494172,0.7607316540209266,Aston Villa
25,0,0,121,100.0,100.0,1,123354,0,0,-1,1,21.2,0,2,0.0,0.7,1,Kortney,0.7,24,0,30.4,False,232.8,990,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.4,0,0,Hause,0.1,False,,a,2,7,50.0,15,1943,26,4812,39,0.2,3.4,Hause,2,10.714285714285717,20.851643567026716,1.9461533995891604,,2.0949363740026,0.44230759081571824,0.9277922297206963,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,5,4209,3,27660,21,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,0.9555555555555556,,0.16,0.3718064012359121,Aston Villa
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,0.0,0.0,0,Ørjan,0.0,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,,a,2,7,0.0,3,18050,34,19118,339,0.0,0.7,Nyland,0,3.0,4.582460198767482,1.5274867329224937,0.976326793668774,,0.35522947277267297,0.7366195129124059,Aston Villa
28,2,6,200,100.0,100.0,2,85242,0,0,-3,3,252.6,2,3,0.0,0.3,1,Conor,0.3,24,3,68.0,False,243.0,874,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.0,0,0,Hourihane,0.1,False,,a,2,7,186.0,51,17607,19,28249,152,0.1,8.9,Hourihane,3,17.0,44.14583716206126,2.5968139507094854,1.5366119029964114,1.2964569365575993,0.4555813948613132,1.0876856723610664,Aston Villa
29,7,15,473,100.0,100.0,4,114283,0,0,7,-7,908.0,3,3,0.0,3.0,1,Jack,3.0,48,7,221.8,False,685.2,2243,,2019-10-26T18:30:22.524063Z,67,0,1,0,114283.jpg,4.6,0,0,Grealish,23.9,False,,a,2,7,627.0,116,2543959,21181,1205518,133718,0.4,17.3,Grealish,7,25.21739130434783,106.85952475298193,4.2375328781354895,4.267222181022729,4.278835811123882,0.6324675937515656,1.63710177535714,Aston Villa
30,5,0,235,75.0,100.0,4,193488,0,0,0,0,421.2,0,3,0.0,2.3,1,Anwar,2.3,38,4,135.5,False,347.6,1646,Knock - 75% chance of playing,2020-02-22T17:30:19.276253Z,55,0,0,0,193488.jpg,3.2,0,0,El Ghazi,0.8,False,,d,2,7,586.0,78,253664,152,234528,3550,0.4,14.2,El Ghazi,3,24.375,80.24441864659808,3.292078713706588,2.74297206537334,2.39664282722318,0.5985597661284706,1.4037470801226024,Aston Villa
31,2,4,253,0.0,0.0,3,122806,0,0,-1,1,375.3,0,3,0.0,0.0,0,John,0.0,30,3,113.5,False,386.4,1537,Ankle injury - Expected back 14 Mar,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.4,0,0,McGinn,2.7,False,,i,2,7,375.0,61,1282929,20,1334268,1553,0.0,11.3,McGinn,2,17.941176470588232,59.969951687454774,3.3425874711040366,-1.322782190609345,,0.6189976798340808,1.4384206232030554,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,381,3,1431,3,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,715,1,7720,10,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,29,0.0,0.0,0,221239,0,0,-2,2,25.9,0,3,0.0,0.0,0,Keinan,1.3,1,0,13.0,False,18.8,106,Hamstring injury - Expected back 09 Mar,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.4,0,0,Davis,0.2,False,,i,2,7,87.0,10,20428,46,32899,178,0.3,2.3,Davis,0,7.142857142857142,12.143949868074774,1.7001529815304688,2.852574206197927,2.852574206197927,0.39538441430941135,0.8198865719346938,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,0.0,0.0,0,Henri,0.0,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68816,19,64327,237,0.0,2.5,Lansbury,0,9.166666666666668,13.008823762947385,1.4191444105033506,2.1242896547122565,,0.3225328205689433,0.6765505520759671,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,0.0,0.0,0,José Ignacio,0.0,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,13600,145,26733,113,0.0,2.6,Jota,0,7.894736842105264,14.043101509601565,1.7787928578828645,2.2613746536664827,,0.30668842377290767,0.7386035322164398,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-1,1,0.3,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,1,0,0,21205.jpg,3.0,0,67,Heaton,2.7,False,,i,2,7,0.0,59,293605,26,530069,2766,0.0,13.4,Heaton,0,19.666666666666668,53.37390574747571,2.713927410888595,3.1990989799446816,,0.6168016842928625,1.2938141281052131,Aston Villa
120,0,0,32,100.0,100.0,0,61603,0,0,-1,1,21.2,0,3,0.0,0.3,0,Daniel,0.3,11,0,4.7,False,18.6,317,,2020-02-02T22:00:19.629488Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,a,2,7,8.0,6,23556,116,136360,284,0.1,1.4,Drinkwater,1,5.0,7.159358416153117,1.4318716832306235,1.3954612785424223,1.194118009840691,0.32542538255241443,0.6826180412802574,Aston Villa
309,3,10,332,100.0,100.0,3,169359,0,0,-1,1,376.1,1,2,0.0,1.0,1,Matt,1.0,31,1,89.5,False,399.0,1598,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.2,0,0,Targett,0.9,False,,a,2,7,119.0,60,154616,421,177534,2409,0.2,13.6,Targett,3,18.75,54.89640406300773,2.9278082166937454,2.448699184540448,2.1274810666471757,0.6654109583394875,1.3957778015516693,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-5,5,169.8,1,4,0.0,0.0,0,Wesley,0.0,31,5,108.3,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,0,1,0,213345.jpg,3.2,0,0,Moraes,0.9,False,,i,2,7,632.0,67,403195,22,434468,470,0.0,12.2,Wesley,3,20.9375,67.72200927357032,3.234484025006344,2.5369776021683337,,0.5880880045466079,1.3791886223442613,Aston Villa
429,0,0,3,0.0,0.0,0,79852,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1195,2,6689,34,0.0,0.2,Steer,0,1.0,1.5274867329224937,1.5274867329224937,,,0.35522947277267297,0.7366195129124059,Aston Villa
445,1,5,362,100.0,100.0,3,149484,0,0,0,0,73.1,0,2,0.0,0.3,1,Tyrone,0.3,38,2,74.6,False,564.4,1912,,2020-02-16T16:00:24.633178Z,45,0,0,0,149484.jpg,2.5,0,0,Mings,2.6,False,,a,2,7,108.0,56,493754,561,469777,2829,0.1,12.4,Mings,5,22.4,48.41771209103418,2.161505004064026,1.9837458046466598,1.98710929990417,0.4803344453475613,1.0189432306282191,Aston Villa
452,2,1,198,100.0,100.0,2,199798,0,0,-2,2,58.5,0,2,0.0,0.3,0,Ezri,0.3,29,0,43.3,False,259.4,1198,,2020-02-01T17:30:19.744514Z,43,0,0,0,199798.jpg,2.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,113.0,30,6580,30,7323,122,0.1,7.0,Konsa,1,15.0,29.216319540978056,1.947754636065204,1.813586698818732,1.4199044767135325,0.4529661944337684,0.9392906925915879,Aston Villa
455,0,4,242,100.0,100.0,3,108156,0,0,-1,1,31.9,1,2,0.0,2.7,0,Bjorn,2.7,28,1,43.4,False,318.4,1356,,2020-01-02T12:30:17.002224Z,44,0,0,0,108156.jpg,2.6,0,0,Engels,0.4,False,,a,2,7,81.0,42,97384,133,88640,446,0.6,9.5,Engels,1,16.153846153846153,38.2209395318249,2.3660581614939225,3.0754475028517256,3.2109804873301044,0.5377404912486187,1.1279739704818303,Aston Villa
458,2,2,289,100.0,100.0,4,203368,0,0,-1,1,224.8,1,2,0.0,0.3,0,Frédéric,0.3,32,0,68.5,False,410.4,1808,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.2,0,0,Guilbert,0.5,False,,a,2,7,48.0,48,97914,50,102532,808,0.1,10.9,Guilbert,7,21.818181818181817,44.91281999272233,2.05850424966644,1.535289379842514,1.1374707679871503,0.4678418749241909,0.9813533959300096,Aston Villa
465,2,2,170,100.0,100.0,3,148508,0,0,-3,3,261.1,0,3,0.0,1.3,2,Mahmoud Ahmed,1.3,23,3,112.4,False,275.8,1315,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.4,1,0,Ibrahim Hassan,1.1,False,,a,2,7,589.0,58,150394,359,283938,1400,0.2,11.2,Trézéguet,2,24.16666666666667,54.69091755854738,2.2630724506985116,2.28666100180948,2.454907755880472,0.4352062405189445,0.9924229205789705,Aston Villa
