id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 10,form 5,value,valuePoints metric,team_name
427,0,1,156,,,3,98980,1,-1,-1,1,0.0,574,56,0,1,4.9,5.4,2,Emiliano,4.4,7,0,22.7,378,24,False,225.6,290,24,680,,,44,0,0,0,98980.jpg,4.0,0,30,Martínez,3.6,False,,a,1,3,0.0,556,51,32,290702,21098,55501,3176,1.0,7.3,Martínez,1,8.0,27.53674172645236,3.4420927158065453,,3.8044973024942936,0.7822937990469421,1.6409533166181507,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,258,71,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,266,84,False,272.0,256,101,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,197,39,42,140659,10,173790,87,0.0,9.8,Chambers,5,14.0,40.890672591738365,2.920762327981312,,,0.6792470530189099,1.408516667934731,Arsenal
469,2,3,295,100.0,100.0,7,182539,0,0,-3,3,412.5,90,65,1,3,2.8,3.3,2,Daniel,2.3,19,0,87.2,180,91,False,328.6,223,90,1616,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.4,0,0,Ceballos Fernández,3.0,False,,a,1,3,130.0,248,129,55,1032744,1436,1166467,881,0.4,10.6,Ceballos,1,22.91666666666667,56.7001553252018,2.4741885960088057,2.2970581595102826,2.079567566543048,0.4758054992324626,1.0850034747037614,Arsenal
486,1,3,286,100.0,100.0,4,58822,0,0,-2,2,218.9,184,42,0,2,3.1,3.6,2,Cédric,2.6,20,1,68.7,229,67,False,349.0,204,75,1553,,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,2.9,0,0,Soares,0.3,False,,a,1,3,118.0,261,73,61,38347,2400,40952,648,0.5,12.7,Cédric,1,21.03448275862069,56.817807558101656,2.7011744576802426,1.8234595584348376,2.8141648900704057,0.5627446786833838,1.2329118185235437,Arsenal
488,6,9,341,100.0,100.0,5,195735,0,0,-6,6,605.2,30,24,2,3,1.6,2.1,1,Nicolas,1.1,28,5,170.6,50,27,False,485.4,135,50,1933,,2019-12-11T12:30:12.556688Z,89,0,0,0,195735.jpg,3.5,0,0,Pépé,3.1,False,,a,1,3,614.0,57,30,104,687082,3316,850442,3339,0.1,11.7,Pépé,4,29.714285714285715,101.82665045438615,3.4268584287533805,2.2195717529783128,2.0277269346318962,0.38504027289363824,1.148685555134679,Arsenal
489,1,0,98,100.0,100.0,2,200641,0,0,-2,2,133.8,244,142,0,3,1.6,2.1,0,Reiss,1.1,7,1,39.8,331,146,False,101.4,378,160,604,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,a,1,3,163.0,222,117,29,15213,208,20499,327,0.2,5.5,Nelson,1,16.11111111111111,29.295914675778647,1.8183671178069507,1.846667400032995,1.764213318464341,0.3430881354352737,0.7898482031284235,Arsenal
490,1,0,145,100.0,100.0,1,200089,0,0,-3,3,165.1,219,133,0,3,2.5,3.0,0,Joseph,2.0,15,1,54.5,279,133,False,176.8,322,137,782,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.4,0,0,Willock,0.2,False,,a,1,3,206.0,193,104,40,31333,120,35834,174,0.4,8.5,Willock,2,28.57142857142857,51.330608254779214,1.7965712889172722,2.02874628619421,1.2915621136860358,0.38224921040793025,0.8286965407374312,Arsenal
504,1,5,129,0.0,0.0,2,444145,-1,1,-3,3,36.6,364,54,0,4,0.0,0.0,0,Gabriel Teodoro,0.0,9,3,42.5,322,46,False,162.8,332,39,656,Knee injury - Unknown return date,2020-06-24T13:00:17.558412Z,42,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,1.8,False,,i,1,3,226.0,175,48,39,579075,1203,555815,2167,0.0,9.3,Martinelli,1,13.928571428571427,34.50137457044673,2.4770217640320733,,,0.5897670866743031,1.2086628601070022,Arsenal
515,1,3,183,100.0,100.0,2,192895,0,0,-2,2,109.2,262,73,0,2,4.1,4.6,1,Kieran,3.6,14,0,30.4,355,128,False,141.2,347,136,896,,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,2.2,0,0,Tierney,1.1,False,,a,1,3,52.0,343,122,31,144530,10785,127228,2294,0.7,5.8,Tierney,2,14.09090909090909,37.57631738408442,2.66670639499954,2.8726184378422404,2.394592339357492,0.5031521499999133,1.1583432375865699,Arsenal
541,6,4,259,100.0,100.0,7,223340,0,0,2,-2,322.5,128,80,0,3,3.5,4.0,1,Bukayo,3.0,18,1,89.8,169,86,False,327.2,224,91,1746,,2020-02-02T17:00:24.409161Z,47,0,0,0,223340.jpg,2.7,0,0,Saka,5.7,False,,a,1,3,248.0,162,93,71,938389,9347,511037,15121,0.6,15.1,Saka,6,26.29629629629629,68.10163472103828,2.589780475307089,2.957353591635263,2.6605298069666365,0.5510171224057636,1.1945766552073345,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,432,196,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,478,200,False,9.8,466,194,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,545,216,4,5965,29,4417,42,0.0,0.9,Smith Rowe,0,2.0,3.4710463579032726,1.7355231789516363,,,0.40361004161665964,0.8369435957598023,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,584,79,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,597,78,False,0.0,593,77,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,568,77,0,994,76,820,50,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,1,31,0.0,0.0,1,92371,0,0,-6,6,1.7,455,172,0,2,0.0,0.0,0,Pablo,0.0,0,0,3.0,467,172,False,27.8,443,166,113,Ankle injury - Expected back 25 Sep,2020-06-17T22:00:17.468334Z,44,0,0,0,92371.jpg,4.0,0,0,Marí,0.0,False,,i,1,3,0.0,555,212,8,13714,7,12388,51,0.0,1.8,Marí,0,2.0,5.884185431613092,2.9420927158065453,,,0.6686574354105784,1.4025876693067525,Arsenal
636,0,0,0,,,0,209037,0,0,0,0,0.0,514,198,0,2,0.5,1.0,0,Zech,0.0,0,0,0.0,534,197,False,0.0,530,197,0,,,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,,a,1,3,0.0,483,189,0,2179,174,934,114,0.0,0.0,Medley,0,,,,,,,,Arsenal
646,0,0,0,,,0,113534,0,0,0,0,0.0,508,23,0,1,0.5,1.0,0,Matt,0.0,0,0,0.0,528,44,False,0.0,524,44,0,,,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,,a,1,3,0.0,477,15,0,1856,270,644,97,0.0,0.0,Macey,0,,,,,,,,Arsenal
647,0,0,0,,,0,232241,0,0,0,0,0.0,520,202,0,2,0.5,1.0,0,Matthew,0.0,0,0,0.0,540,201,False,0.0,536,201,0,,,40,0,0,0,232241.jpg,0.0,0,0,Smith,0.0,False,,a,1,3,0.0,489,193,0,1058,112,419,56,0.0,0.0,Smith,0,,,,,,,,Arsenal
22,1,7,224,75.0,,2,37339,0,0,-4,4,324.1,127,29,0,2,2.0,1.6,1,Ahmed,2.6,28,1,64.6,241,76,False,254.6,270,109,1024,Muscle injury - 75% chance of playing,2020-07-21T21:30:23.752198Z,41,0,0,0,37339.jpg,2.2,0,0,El Mohamady,1.1,False,,d,2,7,67.0,320,109,39,113296,1261,174147,2670,0.6,9.5,El Mohamady,1,17.727272727272727,43.81799149712632,2.471784135735331,3.2059335598709904,3.4381097860329883,0.6028741794476418,1.2207271736973566,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-3,3,0.0,544,211,0,2,0.0,0.0,0,James,0.0,0,0,0.0,562,210,False,0.0,558,210,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T15:00:12.372885Z,42,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,,n,2,7,0.0,517,204,0,2097,16,8466,18,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,163,75.0,75.0,2,47390,0,0,-3,3,79.7,294,90,0,2,0.5,-0.2,0,Neil,0.7,25,0,26.7,368,133,False,157.6,338,131,1088,Hamstring injury - 75% chance of playing,2020-07-12T16:00:17.086537Z,42,0,0,0,47390.jpg,1.6,0,0,Taylor,0.2,False,,d,2,7,29.0,374,135,22,27074,28,32640,270,0.2,5.2,Taylor,2,13.75,25.265452872616855,1.8374874816448616,1.976556572370174,1.6173050481086868,0.43749701943925273,0.8966020836896185,Aston Villa
25,0,0,199,100.0,75.0,2,123354,0,0,-1,1,33.0,370,130,1,2,0.7,-0.2,0,Kortney,0.7,33,1,62.7,250,78,False,345.6,207,76,1530,,2020-07-13T09:00:24.485275Z,44,0,0,0,123354.jpg,1.9,0,0,Hause,0.1,False,,a,2,7,248.0,161,25,33,8030,103,8933,201,0.2,7.5,Hause,3,17.368421052631582,43.777414154884454,2.5205177846751656,2.976966608786462,2.186698445246667,0.5728449510625376,1.2016097066079738,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,420,63,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,456,64,False,3.4,487,68,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,383,64,5,4373,19,28021,18,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,,,0.16,0.3718064012359121,Aston Villa
27,0,0,90,100.0,100.0,1,98770,0,0,-2,2,0.0,563,51,0,1,0.6,-0.4,0,Ørjan,0.6,12,0,10.2,420,29,False,101.2,379,29,537,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.1,0,15,Nyland,0.4,False,,a,2,7,0.0,541,46,15,53674,123,43544,717,0.1,3.5,Nyland,0,7.142857142857142,15.761274219541226,2.206578390735772,2.749140222678181,,0.5131577652873889,1.064106590488665,Aston Villa
28,5,9,316,100.0,100.0,5,85242,0,0,-3,3,512.4,50,38,2,3,3.3,2.3,3,Conor,3.3,29,3,120.0,107,61,False,372.8,195,79,1451,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.2,False,,a,2,7,315.0,126,68,80,21219,376,31520,160,0.6,14.0,Hourihane,4,25.80645161290323,75.80737859891606,2.9375359207079983,3.57502332767187,3.848539293532641,0.5153571790715786,1.2303984011357894,Aston Villa
29,7,16,580,100.0,100.0,7,114283,0,0,-1,1,1196.8,5,4,3,3,2.4,1.4,4,Jack,2.4,62,7,275.8,11,6,False,789.0,31,10,3143,,2019-10-26T18:30:22.524063Z,59,0,1,0,114283.jpg,4.0,0,0,Grealish,14.4,False,,a,2,7,775.0,39,18,139,3428783,21388,2846704,17971,0.4,23.6,Grealish,8,34.75,138.42052176264417,3.983324367270336,3.680778437880592,4.218951943872054,0.6751397232661586,1.6399086898355777,Aston Villa
30,5,0,278,100.0,100.0,5,193488,0,0,-3,3,482.2,56,41,0,3,1.1,0.1,0,Anwar,1.1,48,4,152.0,62,36,False,383.2,189,75,2045,,2020-02-22T17:30:19.276253Z,52,0,0,0,193488.jpg,2.8,0,0,El Ghazi,0.7,False,,a,2,7,655.0,49,25,92,308871,259,297656,801,0.2,17.7,El Ghazi,3,32.85714285714286,100.40233820470608,3.0557233366649674,2.123660332766232,2.1623108285604182,0.5876391032048014,1.3400233286028214,Aston Villa
31,2,4,313,100.0,100.0,6,122806,0,0,-3,3,470.0,61,46,0,3,1.9,0.9,3,John,1.9,40,3,139.1,80,46,False,439.0,158,57,2222,,2019-12-21T17:00:13.681907Z,52,0,0,0,122806.jpg,2.9,0,0,McGinn,2.7,False,,a,2,7,484.0,72,37,79,1420872,470,1469107,931,0.4,15.2,McGinn,3,27.24137931034483,82.14237783642156,3.015353110450918,2.5291529435001547,2.736148588568702,0.5798755981636381,1.322319813281686,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,637,264,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,645,265,False,0.0,643,263,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Aug,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,632,264,0,522,16,1576,10,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,585,231,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,598,233,False,0.0,594,230,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,569,225,0,802,6,7915,9,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,43,100.0,100.0,1,221239,-1,1,-3,3,71.4,305,162,0,3,1.3,0.3,1,Keinan,1.3,6,0,29.7,358,155,False,27.8,442,184,512,,2020-02-03T23:00:14.489212Z,42,0,0,0,221239.jpg,1.4,0,0,Davis,0.3,False,,a,2,7,208.0,189,102,24,40696,778,46960,398,0.3,5.7,Davis,0,17.142857142857142,34.65813910217147,2.0217247809600023,1.9070923053217548,1.6149132785946734,0.4813630430857148,0.9865006806103617,Aston Villa
35,0,0,37,100.0,100.0,0,40564,0,0,-1,1,27.2,388,186,0,3,0.1,-0.9,1,Henri,0.1,6,0,5.5,447,191,False,13.4,459,191,190,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.3,False,,a,2,7,13.0,404,187,12,69508,36,68222,112,0.0,2.7,Lansbury,0,10.0,14.466445976839433,1.4466445976839428,1.1845067866337151,1.1845067866337171,0.328782863109987,0.6896607519129402,Aston Villa
36,1,0,48,100.0,100.0,2,89274,0,0,-3,3,56.9,330,170,0,3,0.1,-0.9,0,José Ignacio,0.1,5,0,17.3,398,173,False,47.0,423,176,329,,2019-10-17T13:00:14.384046Z,57,0,0,0,89274.jpg,1.7,0,0,Peleteiro Romallo,0.2,False,,a,2,7,73.0,314,154,17,17799,53,30796,75,0.0,3.0,Jota,0,10.0,17.667820547286166,1.7667820547286162,1.7231801588254665,1.7240421268189718,0.3099617639874765,0.740023568722713,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,475,12,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,295,18,False,507.4,124,18,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.1,False,,i,2,7,0.0,533,42,59,295431,51,567702,646,0.0,13.7,Heaton,0,19.666666666666668,56.10937501780349,2.853019068701873,,,0.6634928066748542,1.375847967396792,Aston Villa
120,0,0,32,75.0,75.0,0,61603,0,0,-1,1,21.2,398,190,0,3,0.0,-0.8,0,Daniel,0.0,11,0,4.7,452,192,False,18.6,452,188,317,Muscle injury - 75% chance of playing,2020-07-17T23:30:16.075983Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,d,2,7,8.0,418,194,6,26166,8,141949,198,0.0,1.4,Drinkwater,1,5.0,7.333222988419714,1.4666445976839428,,,0.3333283176554415,0.6991953778053961,Aston Villa
309,3,10,426,100.0,100.0,5,169359,0,0,-2,2,432.0,80,16,1,2,1.6,0.6,5,Matt,1.6,39,1,105.3,135,33,False,489.0,134,48,2201,,2020-06-27T15:30:23.724931Z,43,0,0,0,169359.jpg,2.9,0,0,Targett,1.1,False,,a,2,7,130.0,246,64,78,337199,2968,344760,946,0.4,18.1,Targett,4,26.896551724137932,73.83278387595752,2.7450650415420097,2.4212852729013696,2.4494334939295266,0.6383872189632581,1.3237879126745584,Aston Villa
