id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 10,form 5,value,valuePoints metric,team_name
11,4,32,695,100.0,100.0,10,54694,-1,1,-1,1,430.1,61,5,4,4,5.3,4.8,2,Pierre-Emerick,4.8,38,19,250.2,11,3,True,870.0,9,2,2744,,2020-01-08T14:00:18.333339Z,109,0,0,0,54694.jpg,5.7,1,0,Aubameyang,23.2,False,,a,1,3,1205.0,8,6,176,3661511,26607,3848179,80608,0.4,16.1,Aubameyang,3,30.87719298245614,153.67347043701798,4.976924894835242,5.399332085307287,5.7090191533813766,0.45659861420506803,1.5074670842126123,Arsenal
12,5,12,316,100.0,100.0,4,59966,0,0,-3,3,298.4,120,17,1,4,3.7,3.2,8,Alexandre,3.2,20,8,152.2,51,19,False,432.8,139,18,1504,,2019-09-01T18:30:14.246208Z,92,0,0,0,59966.jpg,3.8,0,0,Lacazette,2.0,False,,a,1,3,789.0,32,19,94,404910,2643,531170,3445,0.3,10.2,Lacazette,6,24.73684210526316,85.0668380462725,3.438872176338675,3.787982961345018,3.8454619729337836,0.37379045394985605,1.133762581790898,Arsenal
13,0,1,69,100.0,100.0,3,205533,0,0,-1,1,53.9,321,50,0,4,2.9,2.4,2,Edward,2.4,6,2,31.4,341,50,False,80.2,380,49,501,,2019-08-08T15:30:15.638344Z,44,0,0,0,205533.jpg,2.4,0,0,Nketiah,2.3,False,,a,1,3,179.0,200,51,24,315976,10679,259322,24229,0.5,5.5,Nketiah,0,10.0,29.6,2.96,3.6142857142857134,3.466666666666667,0.6727272727272726,1.4111246320834765,Arsenal
14,0,10,591,0.0,0.0,7,80201,0,0,-2,2,0.0,621,66,1,1,0.0,0.0,0,Bernd,1.2,39,0,84.1,158,4,False,843.2,10,4,2649,Knee injury - Expected back 05 Aug,2020-06-20T16:00:17.901135Z,48,0,0,1,80201.jpg,3.8,0,113,Leno,4.6,False,,i,1,3,0.0,612,62,114,736806,58,837749,10482,0.3,23.8,Leno,2,30.0,114.70836984499678,3.82361232816656,4.227914270140642,4.693689891701789,0.7965859017013667,1.7452322694097255,Arsenal
15,3,1,256,75.0,75.0,5,37605,0,0,-5,5,582.9,30,24,0,3,0.4,0.0,0,Mesut,0.0,20,1,99.8,123,69,False,223.6,272,111,1439,Back injury - 75% chance of playing,2020-06-28T19:30:23.392750Z,70,0,0,0,37605.jpg,2.9,0,0,Özil,1.1,False,,d,1,3,190.0,188,101,53,245892,38,302899,3183,0.0,7.6,Özil,1,18.27586206896552,54.41235455703025,2.9772797776488247,3.662322488158114,5.1481248458995585,0.4253256825212607,1.1253059821600673,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-3,3,33.9,357,180,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,414,179,False,5.4,470,200,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Aug,2019-09-02T23:30:14.832021Z,67,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.7,False,,n,1,3,46.0,337,161,4,23161,9,117174,49,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.33611204730761,1.7342364153749734,,,0.2588412560261154,0.6699939790788318,Arsenal
18,1,2,345,100.0,100.0,10,84450,0,0,-4,4,260.6,142,90,0,3,3.7,3.2,2,Granit,3.2,25,1,77.4,178,92,False,400.0,157,61,2181,,2020-06-17T22:00:16.575871Z,51,0,0,0,84450.jpg,2.4,0,0,Xhaka,0.8,False,,a,1,3,110.0,258,132,63,75019,1760,131453,1259,0.6,12.4,Xhaka,8,26.25,56.99332351284754,2.171174229060859,2.44178476294566,2.731933342011849,0.4257204370707567,0.9614121081786686,Arsenal
19,1,0,238,100.0,100.0,3,198849,0,0,-3,3,201.6,181,114,0,3,0.5,0.0,0,Lucas,0.0,20,1,67.7,211,108,False,274.4,238,96,1372,,2020-06-19T01:30:19.551092Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.1,False,,a,1,3,199.0,178,96,44,99741,128,179907,431,0.0,9.4,Torreira,5,24.44444444444445,50.86136887397607,2.080692363026294,0.8614808806538332,0.08629986343110829,0.4427005027715519,0.9597518195995611,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-3,3,0.0,542,216,6,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,560,218,False,0.0,557,215,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Aug,2019-08-31T11:30:14.714406Z,42,0,0,0,153256.jpg,0.0,0,0,Elneny,0.5,False,,n,1,3,0.0,512,206,0,130246,435,129735,943,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,272,,,3,242166,0,0,-3,3,235.1,158,99,0,3,1.3,0.8,0,Matteo,0.8,31,0,71.6,197,104,False,333.6,197,78,1744,,,42,0,0,0,242166.jpg,2.0,0,0,Guendouzi,7.4,False,,a,1,3,146.0,228,121,48,1234260,13127,1126947,26963,0.2,11.4,Guendouzi,6,24.0,52.468409187508364,2.1861837161461817,1.6446514735802833,2.0981952981763463,0.5205199324157576,1.066748424032977,Arsenal
106,1,10,448,100.0,100.0,8,41270,0,0,-3,3,105.2,252,70,2,2,2.1,1.6,5,David,1.6,35,2,89.9,145,36,False,614.6,53,19,2390,,2020-06-28T16:30:14.772979Z,57,0,0,0,41270.jpg,3.1,2,0,Luiz Moreira Marinho,4.9,False,,a,1,3,178.0,203,42,87,322957,2282,638407,2163,0.3,15.3,David Luiz,5,28.06451612903225,80.16958456102569,2.856617380910111,2.2920182599689647,2.223018035301933,0.5011609440193177,1.196505354488187,Arsenal
427,0,1,78,,,3,98980,0,0,-2,2,0.0,557,52,0,1,4.5,4.0,6,Emiliano,4.0,2,0,7.6,422,30,False,75.2,385,30,320,,,43,0,0,0,98980.jpg,5.0,0,9,Martínez,2.5,False,,a,1,3,0.0,531,46,20,197263,23207,37278,3078,0.9,4.7,Martínez,1,4.0,11.827782645999573,2.9569456614998932,,,0.6876617817441613,1.4259658208062647,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-2,2,113.5,245,66,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,239,71,False,272.0,241,95,1102,Knee injury - Unknown return date,2019-12-29T14:30:27.183032Z,43,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,175,35,42,140600,8,173296,171,0.0,9.8,Chambers,5,14.0,41.110606870252994,2.936471919303785,,,0.6829004463497175,1.416092505589224,Arsenal
469,2,3,248,100.0,100.0,6,182539,0,0,-3,3,335.7,98,66,1,3,3.1,2.6,3,Daniel,2.6,16,0,71.6,198,105,False,269.4,244,100,1324,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,,a,1,3,111.0,255,131,48,1026167,1256,1160487,1608,0.5,9.2,Ceballos,0,19.2,47.920074393708475,2.4958372080056503,2.5788069336576984,2.6282353835411296,0.47996869384724045,1.0944970190831107,Arsenal
486,1,3,265,100.0,100.0,4,58822,0,0,-2,2,204.1,179,41,0,2,3.1,2.6,6,Cédric,2.6,18,1,65.6,216,62,False,336.2,193,70,1394,,2020-06-19T23:30:18.204187Z,48,0,0,0,58822.jpg,3.1,0,0,Soares,0.3,False,,a,1,3,114.0,252,68,56,31038,3595,37121,356,0.5,11.7,Cédric,1,18.064516129032253,49.00012794602675,2.712507082726481,-0.32313131926603456,-0.25290885626570137,0.5651056422346835,1.238084430501521,Arsenal
488,6,9,333,100.0,100.0,5,195735,-1,1,-5,5,571.3,33,27,2,3,2.9,2.4,0,Nicolas,2.4,26,5,163.4,44,23,False,478.4,111,39,1744,,2019-12-11T12:30:12.556688Z,90,0,0,0,195735.jpg,3.7,0,0,Pépé,3.3,False,,a,1,3,582.0,55,29,100,675563,2176,816788,21008,0.3,11.1,Pépé,3,27.027027027027025,95.96605471971544,3.550744024629472,3.4346339901446794,2.593621177180508,0.3945271138477191,1.1835813415431573,Arsenal
489,1,0,73,100.0,100.0,2,200641,0,0,-2,2,132.5,237,139,0,3,1.1,0.6,0,Reiss,0.6,6,0,33.9,331,146,False,64.6,392,164,541,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.6,0,0,Nelson,0.1,False,,a,1,3,142.0,230,123,22,13543,43,19830,109,0.1,4.2,Nelson,1,13.75,25.802868320660377,1.8765722415025727,1.967054206371044,2.0894532905998764,0.35407023424576844,0.8151308932483927,Arsenal
490,1,0,144,100.0,100.0,1,200089,0,0,-3,3,163.1,208,125,0,3,3.3,2.8,4,Joseph,2.8,14,1,52.9,263,124,False,169.2,313,133,714,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.5,0,0,Willock,0.2,False,,a,1,3,198.0,180,97,37,30713,366,34469,384,0.6,7.9,Willock,1,24.66666666666667,47.01453252183717,1.9059945616961007,3.4194148675506524,3.8886503876119956,0.405530757807681,0.8791697327489946,Arsenal
504,1,5,129,0.0,0.0,2,444145,0,0,-2,2,36.6,351,53,0,4,0.0,0.0,0,Gabriel Teodoro,0.0,9,3,42.5,309,43,False,162.8,318,36,656,Knee injury - Unknown return date,2020-06-24T13:00:17.558412Z,43,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,2.0,False,,i,1,3,226.0,160,42,39,576595,267,537609,11404,0.0,9.1,Martinelli,1,13.928571428571427,34.5133676092545,2.477882802715708,3.457174966660008,,0.5762518145850484,1.1949411957891536,Arsenal
515,1,3,144,100.0,100.0,2,192895,0,0,-2,2,97.9,259,71,0,2,4.5,4.0,4,Kieran,4.0,10,0,24.3,367,133,False,107.2,360,141,603,,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,2.5,0,0,Tierney,0.6,False,,a,1,3,37.0,350,127,25,101962,6960,119884,792,0.8,4.7,Tierney,2,10.0,27.882824224253426,2.7882824224253424,3.7542961501965153,3.7609636180409987,0.5260910230991213,1.21115248928574,Arsenal
541,5,4,233,100.0,100.0,6,223340,0,0,2,-2,269.5,136,84,0,3,4.3,3.8,10,Bukayo,3.8,15,1,76.3,181,95,False,298.0,219,86,1513,,2020-02-02T17:00:24.409161Z,47,0,0,0,223340.jpg,2.8,0,0,Saka,5.2,False,,a,1,3,195.0,185,99,62,803696,37986,421414,15863,0.8,13.2,Saka,5,22.142857142857146,56.864215815289754,2.5680613594001818,3.516284524721355,3.6587034543262393,0.5463960339149323,1.1845583740898753,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,423,194,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,471,200,False,9.8,460,193,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,536,215,4,5852,25,4162,96,0.0,0.9,Smith Rowe,0,2.0,3.478472830749946,1.739236415374973,,,0.404473584970924,0.8387342773719783,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,-1,1,0.0,575,78,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,588,77,False,0.0,585,77,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Aug,2020-01-16T10:30:19.626655Z,44,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,554,74,0,777,24,678,21,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,1,31,0.0,0.0,1,92371,0,0,-5,5,1.7,446,165,0,2,0.0,0.0,0,Pablo,0.2,0,0,3.0,459,167,False,27.8,432,160,113,Ankle injury - Expected back 25 Sep,2020-06-17T22:00:17.468334Z,45,0,0,0,92371.jpg,4.0,0,0,Marí,0.0,False,,i,1,3,0.0,561,209,8,13677,4,11937,291,0.0,1.8,Marí,0,2.0,5.9138913229997865,2.9569456614998932,,,0.6570990358888652,1.3939175525644774,Arsenal
636,0,0,0,,,0,209037,0,0,0,0,0.0,505,192,0,2,0.5,0.0,0,Zech,0.0,0,0,0.0,525,191,False,0.0,522,191,0,,,40,0,0,0,209037.jpg,0.0,0,0,Medley,0.0,False,,a,1,3,0.0,470,181,0,1286,304,408,127,0.0,0.0,Medley,0,,,,,,,,Arsenal
646,0,0,0,,,0,113534,0,0,0,0,0.0,500,23,0,1,0.5,0.0,0,Matt,0.0,0,0,0.0,520,44,False,0.0,517,44,0,,,40,0,0,0,113534.jpg,0.0,0,0,Macey,0.0,False,,a,1,3,0.0,465,14,0,856,199,212,72,0.0,0.0,Macey,0,,,,,,,,Arsenal
647,0,0,0,,,0,232241,0,0,0,0,0.0,512,197,0,2,0.5,0.0,0,Matthew,0.0,0,0,0.0,532,196,False,0.0,529,196,0,,,40,0,0,0,232241.jpg,0.0,0,0,Smith,0.0,False,,a,1,3,0.0,477,186,0,473,181,110,53,0.0,0.0,Smith,0,,,,,,,,Arsenal
22,1,6,180,,,1,37339,0,0,-4,4,227.1,162,35,0,2,1.0,0.5,0,Ahmed,2.0,27,1,50.7,269,87,False,216.4,277,109,820,,,41,0,0,0,37339.jpg,2.0,0,0,El Mohamady,1.0,False,,a,2,7,63.0,314,103,30,101055,2621,165793,1757,0.5,7.3,El Mohamady,0,15.0,32.56190271039606,2.1707935140264043,2.283752549731998,2.4061086055212355,0.529461832689367,1.072078501009423,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-3,3,0.0,536,207,0,2,0.0,0.0,0,James,0.0,0,0,0.0,554,206,False,0.0,551,206,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T15:00:12.372885Z,42,0,0,0,43252.jpg,0.0,0,0,Chester,0.0,False,,n,2,7,0.0,504,198,0,2047,26,8361,42,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,146,,,2,47390,0,0,-3,3,77.3,287,85,0,2,-0.4,-0.9,1,Neil,0.6,22,0,25.1,364,132,False,144.2,329,127,962,,,42,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,29.0,361,131,20,25813,399,30700,226,0.1,4.8,Taylor,2,11.764705882352946,21.510615765601226,1.828402340076104,2.5436421229381447,2.50243815297092,0.4353338904943105,0.8921689885297693,Aston Villa
25,0,0,189,100.0,100.0,2,123354,0,0,-1,1,32.8,360,124,1,2,2.4,1.9,1,Kortney,3.4,30,1,61.0,229,66,False,335.2,195,72,1440,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,2.0,0,0,Hause,0.1,False,,a,2,7,242.0,146,22,32,6830,484,6827,310,0.8,7.3,Hause,3,16.0,41.27843744121767,2.5799023400761043,3.0870050830543145,3.16780258036653,0.5863414409263873,1.2299201825848625,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,409,63,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,448,63,False,3.4,477,67,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,374,63,5,4334,37,27926,18,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,,,0.16,0.3718064012359121,Aston Villa
27,0,0,90,100.0,100.0,1,98770,0,0,-2,2,0.0,556,51,0,1,1.4,0.9,0,Ørjan,2.4,12,0,10.2,406,28,False,101.2,370,28,537,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.1,0,15,Nyland,0.4,False,,a,2,7,0.0,530,45,15,52823,522,37632,1551,0.6,3.5,Nyland,0,7.142857142857142,15.499302429115028,2.169902340076104,2.737202144780916,2.7570989412763574,0.5046284511804894,1.0464198283124817,Aston Villa
28,3,7,258,100.0,100.0,3,85242,0,0,-3,3,460.3,51,39,2,3,1.2,0.7,0,Conor,2.2,28,3,102.5,117,66,False,312.2,212,85,1178,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,2.9,0,0,Hourihane,0.1,False,,a,2,7,254.0,141,81,63,20014,29,30895,202,0.4,11.1,Hourihane,4,21.724137931034484,60.96112415748717,2.806146985027187,2.939531477648093,3.08933780373497,0.49230648860126086,1.1753656319195953,Aston Villa
29,7,15,521,100.0,100.0,5,114283,-1,1,0,0,1086.5,6,5,3,3,1.0,0.5,2,Jack,2.0,58,7,251.9,10,7,False,744.8,22,5,2783,,2019-10-26T18:30:22.524063Z,60,0,1,0,114283.jpg,4.1,0,0,Grealish,16.2,False,,a,2,7,691.0,39,18,128,3358087,9485,2627124,107777,0.3,21.3,Grealish,8,31.21951219512195,122.82988421171694,3.9343947286565584,3.1637143517194413,3.147568084085215,0.6557324547760931,1.6062099219840742,Aston Villa
30,5,0,273,100.0,100.0,5,193488,0,0,-2,2,471.3,47,36,0,3,1.0,0.5,2,Anwar,2.0,44,4,149.4,53,30,False,378.8,170,67,1960,,2020-02-22T17:30:19.276253Z,53,0,0,0,193488.jpg,3.0,0,0,El Ghazi,0.8,False,,a,2,7,645.0,43,21,89,307011,452,290922,2587,0.4,16.8,El Ghazi,3,29.66666666666667,93.65861373517023,3.157031923657424,2.286778176109717,2.3829004193369294,0.59566640069008,1.3713270371536825,Aston Villa
31,2,4,287,100.0,100.0,4,122806,0,0,-2,2,409.9,68,51,0,3,0.8,0.3,1,John,1.8,36,3,124.8,82,47,False,407.4,154,58,1894,,2019-12-21T17:00:13.681907Z,53,0,0,0,122806.jpg,3.0,0,0,McGinn,2.8,False,,a,2,7,433.0,72,37,70,1419213,210,1456742,6313,0.3,13.2,McGinn,3,23.33333333333333,71.4011655356196,3.0600499515265542,2.187437505629732,2.0965321511541,0.5773679153823688,1.3292007604116112,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,624,258,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,632,259,False,0.0,630,257,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Aug,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,616,258,0,493,26,1527,12,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,576,227,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,589,229,False,0.0,586,226,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,555,222,0,779,3,7870,7,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,38,100.0,100.0,1,221239,0,0,-2,2,66.1,303,160,0,3,0.8,0.3,2,Keinan,1.8,5,0,27.9,352,154,False,25.8,433,180,427,,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.5,0,0,Davis,0.3,False,,a,2,7,196.0,182,98,20,38479,754,42989,1178,0.4,4.7,Davis,0,13.333333333333336,28.91304207617485,2.1684781557131134,2.611019749992572,2.6513007489289304,0.5042972455146776,1.0457330256259822,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,375,183,0,3,-1.0,-1.5,0,Henri,0.0,6,0,5.5,438,189,False,13.4,452,188,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.3,False,,a,2,7,13.0,396,184,11,69367,27,67566,192,0.0,2.5,Lansbury,0,9.166666666666668,13.24352619600774,1.4447483122917533,,,0.32835188915721664,0.6887567333229473,Aston Villa
36,1,0,48,100.0,100.0,2,89274,0,0,-3,3,56.9,313,163,0,3,-0.6,-1.1,1,José Ignacio,0.4,5,0,17.3,385,166,False,47.0,411,171,329,,2019-10-17T13:00:14.384046Z,57,0,0,0,89274.jpg,1.7,0,0,Peleteiro Romallo,0.2,False,,a,2,7,73.0,303,152,17,17592,38,30281,190,0.1,3.0,Jota,0,10.0,17.58812345944476,1.7588123459444758,1.7229773428269943,1.7233032971102533,0.3085635694639431,0.7366854250505293,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-2,2,0.3,466,12,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,270,16,False,507.4,90,16,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,43,1,0,0,21205.jpg,3.0,0,67,Heaton,2.2,False,,i,2,7,0.0,520,41,59,295276,35,563963,1001,0.0,13.7,Heaton,0,19.666666666666668,55.38807935483006,2.8163430180422058,,,0.6549634925679548,1.3581612052206091,Aston Villa
120,0,0,32,100.0,100.0,0,61603,0,0,-1,1,21.2,388,189,0,3,-1.0,-1.5,0,Daniel,0.0,11,0,4.7,444,191,False,18.6,443,184,317,,2020-06-18T17:30:12.445760Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,a,2,7,8.0,411,193,6,25934,91,141046,264,0.0,1.4,Drinkwater,1,5.0,7.28737792509513,1.4574755850190262,1.1087068712290666,,0.33124445114068773,0.6948242225272375,Aston Villa
309,3,10,385,0.0,0.0,4,169359,0,0,-2,2,404.8,72,13,1,2,0.0,0.0,0,Matt,2.0,38,1,98.5,128,31,False,457.0,121,47,1968,Hamstring injury - Expected back 12 Jul,2020-06-27T15:30:23.724931Z,43,0,0,0,169359.jpg,2.9,0,0,Targett,1.2,False,,i,2,7,122.0,243,63,70,332017,55,327465,12051,0.5,16.3,Targett,3,24.13793103448276,66.8446420709798,2.769278028654877,2.190270086318801,2.4382595929018644,0.6440181461988086,1.3354644519130432,Aston Villa
