id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,form 10,value,valuePoints metric,team_name
11,3,24,484,0.0,75.0,4,54694,0,0,-2,2,304.1,2,4,0.0,3.6,4,Pierre-Emerick,4.3,31,14,176.3,True,606.0,1943,Suspended until 02 Feb,2020-01-08T14:00:18.333339Z,108,0,0,0,54694.jpg,5.8,1,0,Aubameyang,16.2,False,,s,1,3,854.0,127,1718512,4435,2439908,199892,0.4,11.8,Aubameyang,3,21.896551724137925,108.59545454545454,4.959477451682176,3.0377896028572136,4.204421911640703,0.459210875155757,1.5091209298469808,Arsenal
12,3,6,183,100.0,100.0,1,59966,0,0,-2,2,233.4,1,4,2.0,2.0,4,Alexandre,1.5,16,5,110.6,False,279.6,1024,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,1.9,False,,a,1,3,591.0,56,226344,14666,352233,2758,0.2,6.0,Lacazette,5,15.135135135135135,51.99545454545455,3.4354139610389614,3.5936995620779704,3.5196990736621334,0.36939935064935064,1.1265166161311186,Arsenal
13,0,0,0,100.0,100.0,0,205533,0,0,-2,2,0.0,0,4,0.5,0.5,0,Edward,0.0,0,0,0.0,False,0.0,0,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.6,False,,a,1,3,0.0,0,49384,648,118457,631,0.0,0.0,Nketiah,0,,,,,,,,Arsenal
14,0,5,428,,,4,80201,0,0,0,0,0.0,1,1,4.3,4.3,2,Bernd,3.8,31,0,61.8,False,620.0,1980,,,50,0,0,1,80201.jpg,3.5,0,83,Leno,5.3,False,,a,1,3,0.0,77,393923,4499,435292,5032,0.8,15.4,Leno,2,22.0,83.09869667184546,3.777213485083884,4.561598236121791,4.354008311860503,0.7554426970167768,1.6892212236352904,Arsenal
15,2,1,151,100.0,100.0,2,37605,0,0,-3,3,414.9,0,3,2.3,2.3,2,Mesut,1.8,16,0,66.5,False,124.8,974,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.7,0,0,Özil,1.2,False,,a,1,3,125.0,32,98069,2878,140327,4775,0.2,4.4,Özil,0,11.851851851851851,36.939891807655954,3.116803371270972,2.61145591886794,3.01728735576586,0.4328893571209683,1.1615640351104013,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22854,8,115524,103,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.372681701812779,1.7461215530891532,,,0.25678258133664017,0.6696070487455877,Arsenal
18,1,0,202,100.0,100.0,4,84450,0,0,-4,4,195.1,0,3,2.2,2.2,2,Granit,1.7,20,0,51.2,False,239.0,1364,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.2,0,0,Xhaka,0.6,False,,a,1,3,76.0,35,35838,846,101997,352,0.3,6.9,Xhaka,4,15.909090909090908,35.82693379914561,2.2519786959462955,2.577512816925003,2.559961926842851,0.4415644501855482,0.9971929275246058,Arsenal
19,0,0,189,75.0,100.0,3,198849,0,0,-3,3,149.3,0,3,1.7,2.3,1,Lucas,1.8,17,1,54.7,False,213.0,1118,Muscle injury - 75% chance of playing,2020-01-11T15:00:20.592287Z,47,0,0,0,198849.jpg,1.8,0,0,Torreira,1.3,False,,d,1,3,183.0,35,79951,757,145240,2945,0.4,7.4,Torreira,3,19.444444444444443,41.482919087844635,2.133407267374868,1.8366701440000777,2.223515965881446,0.4539164398669932,0.9840673917944698,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.7,False,,n,1,3,0.0,0,121700,213,109986,1033,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,240,,,2,242166,0,0,-1,1,226.1,0,3,1.3,1.3,1,Matteo,0.8,26,0,67.2,False,307.0,1455,,,44,0,0,0,242166.jpg,2.1,0,0,Guendouzi,6.1,False,,a,1,3,138.0,40,841911,2495,830428,8371,0.2,9.1,Guendouzi,5,19.047619047619047,44.54690404152499,2.338712462180062,1.365187039375996,1.6431391822965549,0.5315255595863777,1.1149374198455682,Arsenal
106,0,6,303,100.0,100.0,3,41270,0,0,-3,3,75.4,2,2,3.7,3.7,2,David,3.2,27,2,68.4,False,457.2,1710,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,2.8,0,0,Luiz Moreira Marinho,4.9,False,,a,1,3,150.0,54,174706,2815,482615,2794,0.6,9.5,David Luiz,4,19.285714285714292,59.27223409544893,3.0733751012454995,4.35239277064795,3.8673071872266647,0.5391886142535964,1.2872951728030628,Arsenal
427,0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5088,61,12894,95,0.0,0.0,Martínez,0,,,,,,,,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,2.2,15,1,58.7,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.8,False,,i,1,3,203.0,42,140310,20,156802,2605,0.5,9.5,Chambers,5,14.0,41.794625154810745,2.985330368200767,3.8111850874856543,3.065209750085027,0.6784841745910833,1.4232004113091004,Arsenal
469,2,3,130,100.0,100.0,1,182539,0,0,-3,3,183.0,1,3,0.5,0.5,0,Daniel,0.0,10,0,42.9,False,150.0,659,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.1,False,,a,1,3,96.0,27,996188,161,1127214,1306,0.0,5.2,Ceballos,0,10.8,27.77574913699921,2.571828623796223,,,0.4945824276531198,1.1278214593919191,Arsenal
488,3,5,203,100.0,100.0,2,195735,0,0,-4,4,388.6,1,3,2.8,2.8,1,Nicolas,2.3,21,3,108.9,False,303.0,1169,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.1,0,0,Pépé,2.4,False,,a,1,3,395.0,59,255811,3037,457688,5521,0.3,6.5,Pépé,3,19.032258064516128,65.27486474940939,3.4296962834435445,3.436305449220181,3.3574865590112237,0.3768897014773126,1.1369332471279419,Arsenal
489,1,0,56,100.0,100.0,2,200641,0,0,-2,2,95.0,0,3,2.5,2.5,1,Reiss,2.0,4,0,27.7,False,53.2,437,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,a,1,3,129.0,18,10919,246,15738,289,0.4,3.4,Nelson,1,10.0,20.14303371270971,2.014303371270971,2.059639733962,2.036655873050944,0.3800572398624473,0.8749574729841832,Arsenal
490,0,0,88,100.0,100.0,1,200089,0,0,-2,2,121.0,0,3,1.0,1.0,0,Joseph,0.5,11,0,33.4,False,82.6,544,,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,129.0,20,24732,70,29779,163,0.1,4.2,Willock,1,16.666666666666668,28.685359218152552,1.7211215530891528,2.079534884327834,1.940194286676564,0.35856699022690686,0.7855809156960453,Arsenal
504,1,1,69,100.0,100.0,1,444145,0,0,0,0,20.5,0,4,1.3,1.3,1,Gabriel Teodoro,0.8,6,1,22.2,False,72.0,386,,2019-12-23T12:00:20.317919Z,45,0,0,0,444145.jpg,1.9,0,0,Martinelli Silva,1.5,False,,a,1,3,130.0,21,223551,5131,210153,2769,0.2,4.7,Martinelli,1,11.052631578947368,18.53181818181818,1.6766883116883118,1.3797809249720374,2.204635599903441,0.3725974025974026,0.7903984500873525,Arsenal
515,0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.4,False,,i,1,3,31.0,5,71861,11,107183,416,0.0,0.9,Tierney,1,5.0,12.122431061783054,2.4244862123566118,,2.0576495698714328,0.4574502287465305,1.0531295136094807,Arsenal
541,1,0,82,100.0,100.0,2,223340,0,0,0,0,123.9,0,3,1.7,1.7,0,Bukayo,1.2,7,0,36.9,False,121.6,695,,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.7,0,0,Saka,0.5,False,,a,1,3,123.0,20,132479,845,101458,1881,0.3,4.4,Saka,3,11.764705882352946,24.58618939463175,2.089826098543698,1.2776685427977856,1.2646045747412906,0.46440579967637735,0.9851534705205833,Arsenal
576,0,0,13,0.0,,1,209289,0,0,-1,1,6.3,0,3,0.0,1.2,0,Emile,0.7,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,44,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,847,19,550,97,0.2,0.9,Smith Rowe,0,2.0,3.5022431061783057,1.7511215530891528,2.2522368458176936,2.2522368458176936,0.3979821711566256,0.8348144450460733,Arsenal
585,0,0,0,,,0,232233,0,0,0,0,0.0,0,4,0.5,0.5,0,Tyreece,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,a,1,3,0.0,0,235,28,109,34,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
22,1,5,154,,,1,37339,0,0,-3,3,218.9,0,2,0.5,-0.5,-1,Ahmed,1.0,24,0,43.6,False,170.2,701,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,1.0,False,,a,2,7,46.0,19,68410,677,138317,1333,0.2,4.5,El Mohamady,0,11.176470588235297,23.5546625532258,2.107522438972834,0.5251186395386777,1.295378794500654,0.5017910568982937,1.0283656509671295,Aston Villa
23,0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,-0.5,-1.5,0,James,0.0,0,0,0.0,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,1694,48,7239,56,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,-0.5,-1.5,-1,Neil,0.0,19,0,17.5,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,19392,99,24923,190,0.0,4.0,Taylor,2,10.0,15.888860753364707,1.5888860753364704,0.35645250516327376,0.4163052997030285,0.36950838961313265,0.7662289050775295,Aston Villa
25,0,0,72,100.0,100.0,1,123354,0,0,-1,1,6.5,0,2,1.0,0.0,-1,Kortney,1.5,15,0,18.9,False,154.6,540,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.5,0,0,Hause,0.1,False,,a,2,7,27.0,9,1496,68,4302,69,0.3,2.0,Hause,1,6.0,9.433316452018822,1.5722194086698036,,,0.3573225928795008,0.7495261941262424,Aston Villa
26,0,0,14,75.0,50.0,0,54764,0,0,-1,1,12.2,0,4,0.0,-0.5,0,Jonathan,0.5,6,0,3.8,False,3.4,111,Illness - 75% chance of playing,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,d,2,7,24.0,5,4154,19,26981,135,0.1,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,0.9555555555555556,0.8866666666666667,0.16,0.3718064012359121,Aston Villa
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,-0.3,-1.3,0,Ørjan,0.2,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.3,False,,a,2,7,0.0,3,15623,1608,11906,542,0.0,0.7,Nyland,0,3.0,4.616658226009411,1.5388860753364704,0.976326793668774,1.0064536837224705,0.3578804826363885,0.7421167639690089,Aston Villa
28,2,6,198,100.0,100.0,2,85242,0,0,-3,3,237.7,2,3,1.8,0.8,2,Conor,2.3,23,3,65.4,False,239.8,839,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.3,0,0,Hourihane,0.2,False,,a,2,7,178.0,50,17054,101,25059,388,0.4,8.8,Hourihane,2,15.151515151515152,42.50487149748663,2.8053215188341163,2.125456002127132,2.329751137424498,0.49216166997089755,1.175019882178465,Aston Villa
29,6,11,386,100.0,100.0,4,114283,1,-1,5,-5,686.6,2,3,4.3,3.3,1,Jack,4.8,39,6,172.6,False,577.0,1793,,2019-10-26T18:30:22.524063Z,65,0,1,0,114283.jpg,4.8,0,0,Grealish,19.0,False,,a,2,7,465.0,95,1694720,65936,743630,33084,0.7,14.6,Grealish,6,19.791666666666668,83.657272484501,4.226893767637945,3.5882999475688906,3.910787267801663,0.6502913488673762,1.6579241386976622,Aston Villa
30,4,0,209,100.0,100.0,4,193488,0,0,0,0,326.7,0,3,1.7,0.7,6,Anwar,2.2,31,4,115.4,False,326.0,1313,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.5,0,0,El Ghazi,1.0,False,,a,2,7,502.0,67,235585,2036,207110,2152,0.4,12.2,El Ghazi,3,19.142857142857142,67.80622751638299,3.5421163627961265,3.900800520924387,3.6451978960018567,0.644021156872023,1.5103634919261268,Aston Villa
31,2,4,253,0.0,0.0,3,122806,0,0,0,0,375.3,0,3,0.0,0.0,0,John,0.5,30,3,113.5,False,386.4,1537,Ankle injury - Unknown return date,2019-12-21T17:00:13.681907Z,55,0,0,0,122806.jpg,3.4,0,0,McGinn,3.3,False,,i,2,7,375.0,61,1282731,29,1287809,8872,0.1,11.1,McGinn,2,17.941176470588232,60.08069890742495,3.3487602669712264,-1.322782190609345,1.3018512737796808,0.6088655030856776,1.4279161756429415,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,341,5,1370,8,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,669,5,7562,18,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,0,0,16,0.0,0.0,0,221239,0,0,-2,2,23.3,0,3,0.0,0.0,0,Keinan,0.0,1,0,8.2,False,14.4,74,Hamstring injury - Expected back 01 Feb,2019-10-30T23:30:12.401435Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,0.2,False,,i,2,7,46.0,6,18759,137,30137,289,0.0,1.4,Davis,0,6.0,9.308329113004703,1.5513881855007845,,,0.36078795011646153,0.7481458168577332,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,0.5,-0.5,1,Henri,1.0,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68498,27,60325,444,0.2,2.5,Lansbury,0,9.166666666666668,13.034947255979409,1.4219942461068449,2.124289654712258,2.0925776170644284,0.32318051047882834,0.6779091578926831,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,-0.2,-1.2,0,José Ignacio,0.3,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,12713,77,25653,108,0.1,2.6,Jota,0,7.894736842105264,14.095409119982266,1.785418488531087,2.2613746536664827,1.8254527745791949,0.3078307738846702,0.7413546755990162,Aston Villa
94,0,3,346,0.0,0.0,4,21205,-1,1,-1,1,0.3,1,1,0.0,0.0,0,Tom,2.8,35,0,50.7,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,1,0,0,21205.jpg,3.0,0,67,Heaton,3.9,False,,i,2,7,0.0,59,292764,241,443257,19521,0.6,13.4,Heaton,0,19.666666666666668,53.59809281495058,2.725326753302572,3.1990989799446816,2.4844463830945163,0.6193924439324027,1.2992485513720768,Aston Villa
120,0,0,13,100.0,100.0,0,61603,0,0,-1,1,2.4,0,3,-0.2,-1.2,2,Daniel,0.3,7,0,0.8,False,6.2,136,,2020-01-02T04:30:20.207210Z,44,0,0,0,61603.jpg,1.5,0,0,Drinkwater,0.6,False,,a,2,7,0.0,3,20884,578,132296,307,0.1,0.7,Drinkwater,0,2.0,3.269443037668234,1.6347215188341175,1.9397271063835448,,0.37152761791684485,0.7793229060215324,Aston Villa
309,2,9,265,75.0,75.0,3,169359,0,0,-1,1,279.2,1,2,0.8,0.0,0,Matt,1.5,22,1,63.4,False,324.0,1148,Hamstring injury - 75% chance of playing,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.5,0,0,Targett,1.0,False,,d,2,7,30.0,49,138251,112,149638,4309,0.3,11.1,Targett,3,14.0,41.50804141834696,2.9648601013104963,2.2674868162617408,1.9981651086275067,0.673831841206931,1.4134415944732275,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-4,4,169.8,1,4,0.0,0.0,0,Wesley,2.2,31,5,108.3,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,56,0,1,0,213345.jpg,3.2,0,0,Moraes,1.1,False,,i,2,7,632.0,67,402821,44,418758,4003,0.4,12.0,Wesley,3,20.9375,68.23181818181818,3.2588331071913164,2.5369776021683337,2.3320672066547226,0.5819344834270208,1.3771083329964464,Aston Villa
429,0,0,3,0.0,0.0,0,79852,0,0,-1,1,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1152,7,6268,57,0.0,0.2,Steer,0,1.0,1.53888607533647,1.53888607533647,,,0.3497468353037431,0.733635150972149,Aston Villa
445,1,3,298,100.0,100.0,3,149484,0,0,0,0,60.9,0,2,-0.3,-1.3,-1,Tyrone,0.2,32,1,55.0,False,436.2,1552,,2019-12-08T16:00:13.818311Z,45,0,0,0,149484.jpg,2.4,0,0,Mings,2.8,False,,a,2,7,52.0,44,473484,1810,435799,3119,0.0,9.8,Mings,3,18.333333333333336,39.01139622965347,2.12789433979928,0.8744873629115438,1.2291531561049036,0.4728654088442845,1.0030990115470284,Aston Villa
452,1,0,150,100.0,100.0,2,199798,0,0,-2,2,44.2,0,2,0.8,-0.2,-1,Ezri,1.3,21,0,30.8,False,197.4,825,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,2.1,0,0,Konsa Ngoyo,0.1,False,,a,2,7,65.0,21,4788,104,5549,140,0.3,4.9,Konsa,0,10.0,18.220678935182885,1.8220678935182888,1.502478179907936,1.5765132491968268,0.4237367194228579,0.8786791631563575,Aston Villa
455,0,4,212,100.0,100.0,3,108156,0,0,0,0,5.7,1,2,-0.2,-1.2,0,Bjorn,0.3,25,0,30.4,False,265.0,1221,,2020-01-02T12:30:17.002224Z,45,0,0,0,108156.jpg,2.4,0,0,Engels,0.5,False,,a,2,7,31.0,34,95678,59,82899,717,0.1,7.6,Engels,1,14.166666666666668,31.4342194006,2.2188860753364703,1.6925572008401453,1.3350074660617186,0.49308579451921564,1.0459929270338817,Aston Villa
458,2,2,240,100.0,100.0,4,203368,0,0,-1,1,151.6,1,2,0.2,-0.8,0,Frédéric,0.7,23,0,51.9,False,326.2,1358,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.5,0,0,Guilbert,0.7,False,,a,2,7,40.0,43,96229,295,89962,1307,0.2,9.8,Guilbert,5,17.2,36.532476859423646,2.1239812127571893,1.8072669362202776,1.7368592551243816,0.48272300289936115,1.0125683133122314,Aston Villa
465,2,2,145,100.0,100.0,3,148508,0,0,-3,3,211.7,0,3,1.5,0.5,4,Mahmoud Ahmed,2.0,19,3,100.3,False,261.4,1081,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.6,1,0,Ibrahim Hassan,1.2,False,,a,2,7,533.0,50,140235,714,266755,1820,0.4,9.6,Trézéguet,2,19.23076923076923,43.05443480275401,2.2388306097432085,2.033833141466994,2.085948534953662,0.4305443480275401,0.9817921700726634,Aston Villa
470,1,4,221,,,5,230046,0,0,-1,1,138.7,0,3,2.2,1.2,2,Douglas Luiz,2.7,29,2,66.2,False,258.0,1295,,,44,0,0,0,230046.jpg,2.7,0,0,Soares de Paulo,3.6,False,,a,2,7,264.0,54,620237,6215,449809,6607,0.6,12.3,Douglas Luiz,2,20.0,48.22624855850053,2.4113124279250258,3.657033144886215,2.9565863417032263,0.5480255518011422,1.1495480955047352,Aston Villa
474,0,0,0,,,0,88175,0,0,-2,2,0.0,0,1,-0.5,-1.5,0,Lovre,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,2,7,0.0,0,1654,30,4441,50,0.0,0.0,Kalinic,0,,,,,,,,Aston Villa
