id,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,games played,adjusted points,adjusted points per game,form 5,form 10,value,valuePoints metric,team_name
11,3,26,526,100.0,100.0,6,54694,0,0,-2,2,343.3,2,4,3.8,3.8,8,Pierre-Emerick,3.3,31,15,193.4,True,659.0,2123,,2020-01-08T14:00:18.333339Z,108,0,0,0,54694.jpg,5.7,1,0,Aubameyang,17.5,False,,a,1,3,933.0,137,2147332,68734,2770023,14830,0.3,12.7,Aubameyang,3,24.035087719298247,117.85173076923077,4.903320185289163,4.40006741442042,3.8119918478939865,0.454011128267515,1.492032817862936,Arsenal
12,4,7,245,100.0,100.0,3,59966,0,0,-2,2,275.2,1,4,4.8,4.8,9,Alexandre,4.3,18,6,127.0,False,346.0,1280,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,3.7,0,0,Lacazette,2.1,False,,a,1,3,647.0,71,301110,7994,415204,5097,0.5,7.6,Lacazette,5,19.18918918918919,64.1423076923077,3.3426273022751896,3.53119806205498,3.2573893286164783,0.35942229056722463,1.096090672114443,Arsenal
13,0,0,6,100.0,100.0,1,205533,0,0,-2,2,15.2,0,4,1.5,1.5,2,Edward,1.0,1,0,5.3,False,2.2,101,,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,1.3,0,0,Nketiah,0.7,False,,a,1,3,35.0,4,63330,4676,125809,1276,0.2,0.9,Nketiah,0,3.0769230769230766,6.3,2.0475000000000003,,,0.47616279069767453,0.987392178393919,Arsenal
14,0,6,513,,,6,80201,0,0,0,0,0.0,1,1,5.8,5.8,6,Bernd,5.3,34,0,70.8,False,710.0,2340,,,50,0,0,1,80201.jpg,3.7,0,95,Leno,5.2,False,,a,1,3,0.0,95,431422,3752,482324,4143,1.1,19.0,Leno,2,25.675675675675674,95.84378607277552,3.732863247044941,3.2453887899527643,3.618089549077657,0.7465726494089882,1.6693871942206158,Arsenal
15,2,1,220,100.0,100.0,4,37605,0,0,-3,3,546.7,0,3,4.2,4.2,8,Mesut,3.7,18,1,90.5,False,197.6,1270,,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.8,0,0,Özil,1.1,False,,a,1,3,160.0,45,122053,6291,172544,2100,0.5,6.2,Özil,1,16.071428571428573,46.70883277577522,2.9063273727149013,2.6733473100885448,2.5144813543448357,0.4036565795437363,1.0831242617098145,Arsenal
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22965,20,116283,104,0.0,0.6,Mkhitaryan,1,3.0769230769230766,5.3443077608847736,1.7369000222875512,,,0.25542647386581635,0.6660707531113845,Arsenal
18,1,0,262,100.0,100.0,6,84450,0,0,-4,4,226.1,0,3,2.5,2.5,2,Granit,2.0,23,0,62.1,False,314.2,1724,,2019-12-29T14:30:26.292159Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.6,False,,a,1,3,78.0,42,40578,663,105779,612,0.4,8.2,Xhaka,7,20.0,42.248577368827945,2.112428868441397,1.6468610577342482,1.94575053896786,0.4142017389100779,0.9353992252681604,Arsenal
19,1,0,235,75.0,100.0,3,198849,0,0,-3,3,190.1,0,3,1.9,2.5,1,Lucas,2.0,20,1,65.9,False,268.4,1351,Illness - 75% chance of playing,2020-02-19T14:30:22.859013Z,47,0,0,0,198849.jpg,1.9,0,0,Torreira,1.2,False,,d,1,3,199.0,43,92143,1002,158950,2736,0.4,9.1,Torreira,4,22.63157894736842,48.885156374847824,2.160041793307229,1.6765995281733996,1.8440626853428508,0.4595833602781338,0.9963529824862986,Arsenal
20,0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.6,False,,n,1,3,0.0,0,123104,106,118235,718,0.0,0.0,Elneny,0,,,,,,,,Arsenal
21,2,2,248,,,3,242166,0,0,-2,2,231.5,0,3,1.5,1.5,0,Matteo,1.0,27,0,69.7,False,319.0,1580,,,43,0,0,0,242166.jpg,2.0,0,0,Guendouzi,5.7,False,,a,1,3,146.0,43,880220,5825,896833,8427,0.2,10.0,Guendouzi,6,21.5,46.9220043253362,2.1824188058295904,1.2838719872530169,1.2994947805822852,0.5075392571696722,1.0524558040810423,Arsenal
106,0,9,363,100.0,100.0,5,41270,0,0,-3,3,89.9,2,2,4.5,4.5,6,David,4.0,30,2,78.2,False,519.2,2005,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,3.0,1,0,Luiz Moreira Marinho,4.9,False,,a,1,3,171.0,68,196981,3046,511647,2506,0.7,11.9,David Luiz,4,22.66666666666667,68.73226868740463,3.032305971503145,2.826919858603219,3.1636789255106725,0.5319835037724816,1.270093207300339,Arsenal
427,0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,0.5,0,Emiliano,0.0,0,0,0.0,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.2,False,,a,1,3,0.0,0,5581,64,13765,105,0.0,0.0,Martínez,0,,,,,,,,Arsenal
467,1,5,197,0.0,0.0,3,101184,0,0,-1,1,113.5,0,2,0.0,0.0,0,Calum,0.0,15,1,58.7,False,272.0,1102,Knee injury - Expected back 01 Jul,2019-12-29T14:30:27.183032Z,44,0,0,0,101184.jpg,3.0,0,0,Chambers,0.6,False,,i,1,3,203.0,42,140413,18,168665,842,0.0,9.5,Chambers,5,14.0,41.25697817117978,2.9469270122271274,,3.360656364140285,0.6697561391425289,1.404892329697927,Arsenal
469,2,3,142,100.0,100.0,2,182539,0,0,-3,3,224.4,1,3,1.5,1.5,3,Daniel,1.0,10,0,48.6,False,165.8,740,,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.0,False,,a,1,3,96.0,30,998100,920,1136038,1027,0.2,5.8,Ceballos,0,12.0,30.52395411360446,2.543662842800372,2.9716885899972785,2.9716885899972785,0.4891659313077638,1.1154699473456906,Arsenal
486,1,3,222,0.0,50.0,3,58822,0,0,-2,2,197.1,0,2,0.0,0.3,0,Cédric,0.2,18,0,59.7,False,291.2,1306,Knee injury - Expected back 07 Mar,2020-01-21T22:00:20.334842Z,48,0,0,0,58822.jpg,2.7,0,0,Soares,0.2,False,,i,1,3,107.0,43,21175,51,30771,1128,0.0,9.0,Cédric,1,15.925925925925926,51.320504268802395,3.2224502680410807,2.709826429371847,3.420646067579607,0.6713438058418918,1.4708405852038906,Arsenal
488,5,8,284,100.0,100.0,3,195735,0,0,-4,4,478.2,2,3,6.8,6.8,17,Nicolas,6.3,23,4,137.4,False,406.6,1429,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.6,0,0,Pépé,3.0,False,,a,1,3,487.0,80,336571,50785,496122,3869,0.7,8.8,Pépé,3,22.222222222222207,81.04844066621908,3.6471798299798586,6.273823804562777,4.884086525075281,0.400788992305479,1.2090283407821736,Arsenal
489,1,0,56,100.0,50.0,2,200641,0,0,-2,2,95.0,0,3,0.5,0.2,0,Reiss,0.0,4,0,27.7,False,53.2,437,,2020-01-18T17:00:23.535651Z,53,0,0,0,200641.jpg,1.8,0,0,Nelson,0.1,False,,a,1,3,129.0,18,11463,36,17917,95,0.0,3.4,Nelson,1,10.0,20.029577145952434,2.002957714595244,1.3756800274569088,2.0956462971637424,0.377916549923631,0.870029234648328,Arsenal
490,0,0,95,100.0,100.0,1,200089,-1,1,-3,3,132.9,0,3,1.5,1.5,1,Joseph,1.0,11,0,36.3,False,94.4,573,,2019-09-07T11:30:17.190466Z,47,0,0,0,200089.jpg,1.2,0,0,Willock,0.2,False,,a,1,3,134.0,23,25265,80,30865,142,0.2,4.9,Willock,1,19.166666666666668,32.13641709384473,1.676682630983203,1.150616132561995,1.2891529578997885,0.3567409853155751,0.7733960265209918,Arsenal
504,1,5,129,100.0,100.0,2,444145,0,0,1,-1,36.6,0,4,3.8,3.8,0,Gabriel Teodoro,3.3,9,3,42.5,False,162.8,656,,2019-12-23T12:00:20.317919Z,46,0,0,0,444145.jpg,2.8,0,0,Martinelli Silva,4.2,False,,a,1,3,226.0,39,477477,18058,274639,25841,0.7,8.5,Martinelli,1,13.928571428571427,34.910576923076924,2.5064003944773177,4.412025971416455,4.077676036883846,0.54486965097333,1.1686152096127589,Arsenal
515,0,0,51,0.0,0.0,0,192895,0,0,-2,2,75.1,0,2,0.0,0.0,0,Kieran,0.0,6,0,16.3,False,56.0,296,Shoulder injury - Expected back 07 Mar,2019-12-09T22:00:21.790216Z,53,0,0,0,192895.jpg,1.0,0,0,Tierney,0.3,False,,i,1,3,31.0,5,71930,17,109313,227,0.0,0.9,Tierney,1,5.0,11.938000445751019,2.387600089150204,,,0.45049058285852905,1.0371072055454784,Arsenal
541,3,0,140,100.0,75.0,3,223340,0,0,0,0,147.6,0,3,3.2,2.4,5,Bukayo,2.7,10,0,47.3,False,181.6,1010,,2020-02-02T17:00:24.409161Z,45,0,0,0,223340.jpg,2.1,0,0,Saka,0.8,False,,a,1,3,143.0,33,166404,15742,117741,2185,0.6,7.3,Saka,4,15.714285714285715,33.733016833749424,2.1466465257840546,2.18863875405456,1.960286312377632,0.47703256128534544,1.0119388767949653,Arsenal
576,0,0,13,0.0,0.0,1,209289,0,0,-2,2,6.3,0,3,0.0,0.0,0,Emile,0.0,0,0,1.6,False,9.8,96,Joined Huddersfield Town on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-10T20:00:21.634861Z,43,0,0,0,209289.jpg,2.0,0,0,Smith Rowe,0.0,False,,n,1,3,0.0,4,3821,409,2056,240,0.0,0.9,Smith Rowe,0,2.0,3.4838000445751023,1.7419000222875511,,2.2522368458176936,0.4050930284389654,0.8400187826866524,Arsenal
585,0,0,0,0.0,0.0,0,232233,0,0,0,0,0.0,0,4,0.0,0.0,0,Tyreece,0.0,0,0,0.0,False,0.0,0,Joined Lincoln City on loan until the end of the season on 10/1. - Expected back 01 Jul,2020-01-16T10:30:19.626655Z,45,0,0,0,232233.jpg,0.0,0,0,John-Jules,0.0,False,,n,1,3,0.0,0,492,14,415,29,0.0,0.0,John-Jules,0,,,,,,,,Arsenal
617,0,0,0,100.0,,0,92371,-1,1,-1,1,0.0,0,2,0.5,0.5,0,Pablo,0.0,0,0,0.0,False,0.0,0,,2020-02-14T10:30:20.035710Z,49,0,0,0,92371.jpg,0.0,0,0,Marí,0.0,False,,a,1,3,0.0,0,4367,337,1405,637,0.0,0.0,Marí,0,,,,,,,,Arsenal
22,1,5,154,,,1,37339,0,0,-3,3,218.9,0,2,0.0,-1.0,0,Ahmed,0.0,24,0,43.6,False,170.2,701,,,42,0,0,0,37339.jpg,1.7,0,0,El Mohamady,0.9,False,,a,2,7,46.0,19,71372,434,148199,914,0.0,4.5,El Mohamady,0,11.176470588235297,23.631075443318878,2.1143593817706354,-0.4597458222794337,0.5907762703265519,0.5034189004215799,1.0317017374546893,Aston Villa
23,0,0,0,0.0,0.0,0,43252,0,0,-2,2,0.0,0,2,0.0,0.0,0,James,0.0,0,0,0.0,False,0.0,0,Joined Stoke City on loan until the end of the season on 31/1. - Expected back 01 Jul,2020-01-31T15:00:12.372885Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,n,2,7,0.0,0,1860,6,7853,119,0.0,0.0,Chester,0,,,,,,,,Aston Villa
24,0,0,113,,,2,47390,0,0,-2,2,31.6,0,2,0.0,-1.0,0,Neil,0.0,19,0,17.5,False,115.8,793,,,43,0,0,0,47390.jpg,1.7,0,0,Taylor,0.2,False,,a,2,7,27.0,17,20212,160,26470,167,0.0,4.0,Taylor,2,10.0,15.976235518111215,1.5976235518111217,-0.5533099718409993,0.37712892509518897,0.3715403608863074,0.770442490391313,Aston Villa
25,0,0,111,100.0,100.0,1,123354,0,0,-1,1,21.0,0,2,1.0,0.0,1,Kortney,1.0,22,0,29.1,False,219.8,900,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,1.4,0,0,Hause,0.1,False,,a,2,7,50.0,14,1907,37,4756,54,0.2,3.2,Hause,2,10.0,19.676235518111216,1.9676235518111216,2.35183936537871,,0.44718717086616394,0.9380277231852204,Aston Villa
26,0,0,14,0.0,0.0,0,54764,0,0,-1,1,12.2,0,4,0.0,0.0,0,Jonathan,0.0,6,0,3.8,False,3.4,111,Joined Al-Gharafa on a permanent deal on 20/1.,2020-01-08T20:30:20.825750Z,54,0,0,0,54764.jpg,0.8,0,0,Kodjia,0.1,False,,u,2,7,24.0,5,4201,6,27624,44,0.0,0.9,Kodjia,1,6.25,5.4,0.8640000000000001,,0.9285714285714288,0.16,0.3718064012359121,Aston Villa
27,0,0,34,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,0.0,-1.0,0,Ørjan,0.0,8,0,5.8,False,57.0,177,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,1.0,0,8,Nyland,0.2,False,,a,2,7,0.0,3,17974,96,18412,472,0.0,0.7,Nyland,0,3.0,4.642870655433365,1.5476235518111217,0.5183980648525877,0.9867342647782326,0.35991245390956317,0.7463303492827923,Aston Villa
28,2,6,199,100.0,100.0,2,85242,0,0,-3,3,251.9,2,3,0.0,-1.0,0,Conor,0.0,23,3,67.0,False,242.0,843,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.1,0,0,Hourihane,0.1,False,,a,2,7,178.0,50,17575,37,27939,232,0.0,8.8,Hourihane,3,16.129032258064516,42.62931332926321,2.64301742641432,0.9375983673359158,1.5807363400779495,0.46368726779198594,1.1070381787366965,Aston Villa
29,7,15,470,100.0,100.0,4,114283,0,0,7,-7,892.2,3,3,3.3,2.3,6,Jack,3.3,46,7,216.7,False,672.4,2153,,2019-10-26T18:30:22.524063Z,67,0,1,0,114283.jpg,4.8,0,0,Grealish,25.5,False,,a,2,7,605.0,115,2469383,64129,1045957,36833,0.5,17.2,Grealish,6,23.958333333333336,104.67407536040716,4.369004884608299,5.0571424737704085,4.733735024628242,0.6520902812848207,1.6878938426746457,Aston Villa
30,5,0,230,100.0,100.0,4,193488,0,0,0,0,415.6,0,3,2.7,1.7,5,Anwar,2.7,37,4,134.4,False,344.4,1619,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.3,0,0,El Ghazi,0.9,False,,a,2,7,584.0,77,252345,1373,229527,1798,0.5,14.0,El Ghazi,3,23.333333333333336,79.26735533428283,3.397172371469264,3.2117493987952264,3.1725542838073735,0.6176677039035026,1.44855916636147,Aston Villa
31,2,4,253,0.0,0.0,3,122806,0,0,-1,1,375.3,0,3,0.0,0.0,0,John,0.0,30,3,113.5,False,386.4,1537,Ankle injury - Expected back 14 Mar,2019-12-21T17:00:13.681907Z,54,0,0,0,122806.jpg,3.4,0,0,McGinn,2.7,False,,i,2,7,375.0,61,1282899,29,1331023,3428,0.0,11.3,McGinn,2,17.941176470588232,60.07740654177726,3.3485767580662733,,0.18583038970532476,0.6201068070493099,1.4409980019431,Aston Villa
32,0,0,0,0.0,0.0,0,174597,0,0,-2,2,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,False,0.0,0,Joined Charlton Athletic on loan until the end of the season on 2/1. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,48,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,378,5,1426,10,0.0,0.0,Green,0,,,,,,,,Aston Villa
33,0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,712,6,7705,21,0.0,0.0,Bjarnason,0,,,,,,,,Aston Villa
34,1,0,29,0.0,75.0,0,221239,0,0,-2,2,25.9,0,3,0.0,0.2,0,Keinan,1.3,1,0,13.0,False,18.8,106,Hamstring injury - Expected back 09 Mar,2020-02-03T23:00:14.489212Z,43,0,0,0,221239.jpg,1.4,0,0,Davis,0.2,False,,i,2,7,87.0,10,20348,39,32554,355,0.3,2.3,Davis,0,7.142857142857142,12.188476122739642,1.7063866571835495,2.852574206197927,2.852574206197928,0.3968341063217557,0.8228927172741304,Aston Villa
35,0,0,34,100.0,100.0,0,40564,0,0,-1,1,27.2,0,3,0.0,-1.0,0,Henri,0.0,6,0,5.5,False,13.4,189,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.4,False,,a,2,7,13.0,11,68778,39,63842,324,0.0,2.5,Lansbury,0,9.166666666666668,13.054970639567154,1.4241786152255076,1.0909262547743843,2.1810260079386588,0.32367695800579716,0.6789505150105573,Aston Villa
36,1,0,41,100.0,100.0,2,89274,0,0,-2,2,56.1,0,3,0.0,-1.0,0,José Ignacio,0.0,4,0,14.9,False,42.6,310,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,1.9,0,0,Peleteiro Romallo,0.1,False,,a,2,7,51.0,15,13397,77,26562,109,0.0,2.6,Jota,0,7.894736842105264,14.091412880598874,1.7849122982091905,,2.2613746536664827,0.30774349969123976,0.7411444915081202,Aston Villa
94,0,3,346,0.0,0.0,4,21205,0,0,-1,1,0.3,1,1,0.0,0.0,0,Tom,0.0,35,0,50.7,False,507.4,1794,Knee injury - Unknown return date,2020-01-01T15:00:18.235936Z,44,1,0,0,21205.jpg,3.0,0,67,Heaton,2.8,False,,i,2,7,0.0,59,293552,43,523046,5008,0.0,13.4,Heaton,0,19.666666666666668,53.769929852285394,2.734064229777223,,2.984948217975369,0.6213782340402779,1.3034139798435735,Aston Villa
120,0,0,32,100.0,75.0,0,61603,0,0,-1,1,21.2,0,3,0.7,-0.2,1,Daniel,0.7,11,0,4.7,False,18.6,317,,2020-02-02T22:00:19.629488Z,44,0,0,0,61603.jpg,1.2,0,0,Drinkwater,0.6,False,,a,2,7,8.0,6,23317,177,135841,451,0.2,1.4,Drinkwater,1,5.0,7.184529439763902,1.4369058879527803,1.2929592508397227,1.4045542003547586,0.3265695199892682,0.6850180042148474,Aston Villa
309,3,10,323,100.0,100.0,3,169359,0,0,-1,1,372.8,1,2,2.7,1.7,1,Matt,2.7,29,1,87.6,False,387.6,1508,,2019-12-28T17:00:19.505846Z,44,0,0,0,169359.jpg,3.3,0,0,Targett,0.9,False,,a,2,7,115.0,59,153099,1997,173080,1795,0.6,13.4,Targett,3,17.87878787878788,53.82257608949022,3.0104152728019957,2.7755436288045243,2.7456986377233195,0.6841852892731808,1.4351591703551334,Aston Villa
428,1,7,180,0.0,0.0,6,213345,0,0,-5,5,169.8,1,4,0.0,0.0,0,Wesley,0.0,31,5,108.3,False,296.2,1782,Knee injury - Unknown return date,2020-01-01T15:00:18.798443Z,55,0,1,0,213345.jpg,3.2,0,0,Moraes,0.9,False,,i,2,7,632.0,67,403144,37,433518,1047,0.0,12.2,Wesley,3,20.9375,67.73057692307691,3.2348932261768075,,2.4214516847171534,0.5881624047594195,1.3793631063096141,Aston Villa
429,0,0,3,0.0,0.0,0,79852,0,0,-2,2,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,43,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1189,2,6630,32,0.0,0.2,Steer,0,1.0,1.5476235518111217,1.5476235518111217,,,0.35991245390956317,0.7463303492827923,Aston Villa
445,1,5,345,100.0,100.0,3,149484,0,0,0,0,73.0,0,2,2.2,2.0,0,Tyrone,3.0,36,2,71.1,False,529.2,1822,,2020-02-16T16:00:24.633178Z,45,0,0,0,149484.jpg,2.6,0,0,Mings,2.7,False,,a,2,7,108.0,55,492146,1201,464507,5098,0.7,12.2,Mings,5,21.15384615384616,47.19492128831219,2.2310326427202125,2.3829820395140136,2.226998574272086,0.4957850317156028,1.0517188738106706,Aston Villa
452,2,1,197,100.0,75.0,2,199798,0,0,-2,2,58.4,0,2,2.3,1.0,1,Ezri,2.3,28,0,41.9,False,248.0,1140,,2020-02-01T17:30:19.744514Z,43,0,0,0,199798.jpg,2.1,0,0,Konsa Ngoyo,0.1,False,,a,2,7,111.0,30,6478,176,7126,149,0.5,7.0,Konsa,0,14.285714285714285,29.14434744345559,2.0401043210418908,2.0817502754348687,2.240210216353881,0.47444286535857927,0.9838256653012939,Aston Villa
455,0,4,242,100.0,100.0,3,108156,0,0,-1,1,31.9,1,2,2.7,1.7,7,Bjorn,2.7,28,1,43.4,False,318.4,1356,,2020-01-02T12:30:17.002224Z,44,0,0,0,108156.jpg,2.6,0,0,Engels,0.4,False,,a,2,7,81.0,42,96694,739,87954,337,0.6,9.5,Engels,1,16.153846153846153,38.54622660617966,2.3861949803825504,3.221240928838787,2.9270687410336222,0.5423170409960342,1.137573822220191,Aston Villa
458,2,2,286,100.0,100.0,4,203368,0,0,-1,1,210.3,1,2,1.0,0.0,0,Frédéric,1.0,30,0,65.1,False,390.6,1718,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.3,0,0,Guilbert,0.5,False,,a,2,7,48.0,48,97776,167,100728,759,0.2,10.9,Guilbert,6,20.869565217391305,44.54981927525553,2.13467884027266,1.6617428820217948,1.829877541347852,0.48515428188015,1.0176682071270742,Aston Villa
